Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Channel 1 mean	Cell: Channel 1 std dev	Cell: Channel 1 max	Cell: Channel 1 min	Cell: Channel 2 mean	Cell: Channel 2 std dev	Cell: Channel 2 max	Cell: Channel 2 min	Cell: Channel 3 mean	Cell: Channel 3 std dev	Cell: Channel 3 max	Cell: Channel 3 min	Cell: Channel 4 mean	Cell: Channel 4 std dev	Cell: Channel 4 max	Cell: Channel 4 min	Cytoplasm: Channel 1 mean	Cytoplasm: Channel 1 std dev	Cytoplasm: Channel 1 max	Cytoplasm: Channel 1 min	Cytoplasm: Channel 2 mean	Cytoplasm: Channel 2 std dev	Cytoplasm: Channel 2 max	Cytoplasm: Channel 2 min	Cytoplasm: Channel 3 mean	Cytoplasm: Channel 3 std dev	Cytoplasm: Channel 3 max	Cytoplasm: Channel 3 min	Cytoplasm: Channel 4 mean	Cytoplasm: Channel 4 std dev	Cytoplasm: Channel 4 max	Cytoplasm: Channel 4 min	Allen CCFv3 X mm	Allen CCFv3 Y mm	Allen CCFv3 Z mm
ECM_Exp2_M33_5D_Scene1.tif	32		fiber tracts	Polygon	6755	5450.9	395.4608	168.4712	0.1751	70.4568	13.2282	0.9913	30.2179	11.6718	55	8	7.3632	15.0422	76	0	60.1538	32.9267	194	16	49.5513	52.548	246	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.3799	6.0228	3.5474
ECM_Exp2_M33_5D_Scene1.tif	19		fiber tracts	Polygon	7057.2	5287.5	336.3107	106.4077	0.3733	38.041	14.5476	0.9367	37.6381	9.0285	61	19	9.2	8.2641	38	0	72.0429	16.5282	123	31	30.5143	48.2459	227	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.3799	5.8691	3.2402
ECM_Exp2_M33_5D_Scene1.tif	36		fiber tracts	Polygon	6737.7	5477.9	282.2306	116.0815	0.2632	47.3534	15.5374	0.9811	74.8824	8.4109	95	53	11.7412	6.4545	34	0	106.3059	24.9238	169	49	108.6176	77.821	255	17	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.3799	6.0495	3.566
ECM_Exp2_M33_5D_Scene1.tif	27		fiber tracts	Polygon	6807	5401.4	211.2504	104.8984	0.2413	29.653	20.4344	0.7144	73	23.1982	107	26	57.8203	42.113	183	11	99.0156	42.623	203	31	111.75	93.7792	255	3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.3799	5.9747	3.4932
ECM_Exp2_M33_5D_Scene1.tif	23		fiber tracts	Polygon	6922.3	5374	201.1104	93.5813	0.2886	25.5154	21.326	0.3477	45.377	7.281	61	32	12.7377	4.7791	34	3	57.918	22.0939	98	13	173.1393	71.7566	255	40	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.3799	5.9512	3.3775
ECM_Exp2_M33_5D_Scene1.tif	25		fiber tracts	Polygon	6897.1	5388.7	196.0404	70.6548	0.4935	29.2737	11.3762	0.9534	34.7034	6.1939	52	25	10.5678	4.7546	24	0	39.5	9.6341	72	21	173.1949	52.292	254	49	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.3799	5.9651	3.4032
ECM_Exp2_M33_5D_Scene1.tif	44		fiber tracts	Polygon	6448.2	5654.3	196.0404	87.6423	0.3207	29.7094	14.0426	0.9359	32.6017	13.5843	74	14	16.4661	6.5368	39	4	32.4915	10.258	79	22	26.7288	27.4994	140	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.3799	6.2199	3.8635
ECM_Exp2_M33_5D_Scene1.tif	46		fiber tracts	Polygon	6432.6	5671.7	175.7604	66.5066	0.4993	22.8365	15.2592	0.7534	18.4545	7.5731	42	8	19.3273	10.1377	48	5	32.8727	9.0372	60	20	25.3545	27.3085	111	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.3799	6.2372	3.8797
ECM_Exp2_M33_5D_Scene1.tif	6		fiber tracts	Polygon	5832.3	2809.1	148.7203	79.2987	0.2972	28.6269	12.4783	0.9415	7.75	3.0871	17	1	1.8478	2.793	12	0	47.0109	26.6979	124	14	122.3152	71.3647	253	9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.3799	3.294	4.4213
ECM_Exp2_M33_5D_Scene1.tif	38		fiber tracts	Polygon	6371.8	5572.2	145.3403	64.7246	0.436	23.7118	12.8237	0.9277	16.5227	5.206	25	8	14.5	6.2899	35	1	37.1136	14.9731	73	15	255	0	255	255	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.3799	6.1352	3.9357
