Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Channel 1 mean	Cell: Channel 1 std dev	Cell: Channel 1 max	Cell: Channel 1 min	Cell: Channel 2 mean	Cell: Channel 2 std dev	Cell: Channel 2 max	Cell: Channel 2 min	Cell: Channel 3 mean	Cell: Channel 3 std dev	Cell: Channel 3 max	Cell: Channel 3 min	Cell: Channel 4 mean	Cell: Channel 4 std dev	Cell: Channel 4 max	Cell: Channel 4 min	Cytoplasm: Channel 1 mean	Cytoplasm: Channel 1 std dev	Cytoplasm: Channel 1 max	Cytoplasm: Channel 1 min	Cytoplasm: Channel 2 mean	Cytoplasm: Channel 2 std dev	Cytoplasm: Channel 2 max	Cytoplasm: Channel 2 min	Cytoplasm: Channel 3 mean	Cytoplasm: Channel 3 std dev	Cytoplasm: Channel 3 max	Cytoplasm: Channel 3 min	Cytoplasm: Channel 4 mean	Cytoplasm: Channel 4 std dev	Cytoplasm: Channel 4 max	Cytoplasm: Channel 4 min	Allen CCFv3 X mm	Allen CCFv3 Y mm	Allen CCFv3 Z mm
ECM_Exp2_M01_5D_Scene7.tif	556		fiber tracts	Polygon	9270.7	2975.7	383.6308	182.6678	0.1445	70.7084	16.0344	0.9886	14.9052	5.0168	30	5	7.4181	6.3582	26	0	65.6595	32.3567	181	16	95.3578	82.3543	255	5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.1405	2.4605	2.0234
ECM_Exp2_M01_5D_Scene7.tif	1034		fiber tracts	Polygon	8326.4	3936.3	371.8007	184.4033	0.1374	69.4597	20.3656	0.9802	56.792	42.7667	185	3	6.177	5.6627	23	0	54.8274	27.9698	187	15	64.3319	69.8161	255	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.1405	3.6255	3.0257
ECM_Exp2_M01_5D_Scene7.tif	743		fiber tracts	Polygon	7777.4	5410.3	383.6308	194.6771	0.1272	54.9471	32.0502	0.8769	56.5466	30.1187	150	20	33	22.6114	103	1	77.2415	36.5089	210	31	113.8856	70.9488	255	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.1405	5.4215	3.6691
ECM_Exp2_M01_5D_Scene7.tif	950		fiber tracts	Polygon	7275.4	5794.2	363.3507	167.5782	0.1626	57.7023	19.538	0.9686	81.4054	31.7226	152	33	55.7387	24.8544	136	18	88.3874	26.5499	188	44	195.5	57.6699	255	32	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.1405	5.9269	4.1851
ECM_Exp2_M01_5D_Scene7.tif	1213		fiber tracts	Polygon	7991.2	4879.5	354.9007	159.1296	0.1761	57.6371	18.248	0.9587	37.7056	17.4227	71	7	47.3364	21.2034	115	17	67.1075	24.3093	148	31	203.9065	46.8966	255	80	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.1405	4.768	3.4276
ECM_Exp2_M01_5D_Scene7.tif	1064		fiber tracts	Polygon	8373.3	4079.9	353.2107	101.0878	0.4344	34.4156	19.4721	0.8167	18.6555	16.3094	102	1	29.3397	26.0728	134	7	154.5407	45.1952	250	67	22.0239	22.6352	114	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.1405	3.7947	2.9854
ECM_Exp2_M01_5D_Scene7.tif	913		fiber tracts	Polygon	7013.7	5749.6	353.2107	147.8654	0.203	38.8672	21.2975	0.8906	31.1857	8.1493	48	12	19.081	8.0142	57	5	42.5476	18.2222	109	14	125.819	92.4842	255	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.1405	5.888	4.4412
ECM_Exp2_M01_5D_Scene7.tif	921		fiber tracts	Polygon	7264.7	5750.6	356.5907	178.2816	0.141	59.6733	21.4621	0.9617	52.707	19.0207	101	25	14.5488	7.7512	38	0	54.8465	27.104	185	21	134.8093	81.528	255	8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.1405	5.8734	4.1937
ECM_Exp2_M01_5D_Scene7.tif	812		fiber tracts	Polygon	6709.3	5632.7	356.5907	163.0293	0.1686	46.6293	28.5604	0.8922	22.4676	8.136	40	6	19.1204	17.8366	100	0	47.7963	17.2288	108	15	102.6991	85.1812	255	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.1405	5.7612	4.741
ECM_Exp2_M01_5D_Scene7.tif	612		fiber tracts	Polygon	9365.2	3218.7	346.4507	145.6284	0.2053	49.6289	15.4059	0.9705	9.5673	6.2612	24	0	11.7308	9.6806	49	0	74.3125	35.8438	187	18	135.3558	83.32	255	17	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.1405	2.7429	1.9415
