Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Channel 1 mean	Cell: Channel 1 std dev	Cell: Channel 1 max	Cell: Channel 1 min	Cell: Channel 2 mean	Cell: Channel 2 std dev	Cell: Channel 2 max	Cell: Channel 2 min	Cell: Channel 3 mean	Cell: Channel 3 std dev	Cell: Channel 3 max	Cell: Channel 3 min	Cell: Channel 4 mean	Cell: Channel 4 std dev	Cell: Channel 4 max	Cell: Channel 4 min	Cytoplasm: Channel 1 mean	Cytoplasm: Channel 1 std dev	Cytoplasm: Channel 1 max	Cytoplasm: Channel 1 min	Cytoplasm: Channel 2 mean	Cytoplasm: Channel 2 std dev	Cytoplasm: Channel 2 max	Cytoplasm: Channel 2 min	Cytoplasm: Channel 3 mean	Cytoplasm: Channel 3 std dev	Cytoplasm: Channel 3 max	Cytoplasm: Channel 3 min	Cytoplasm: Channel 4 mean	Cytoplasm: Channel 4 std dev	Cytoplasm: Channel 4 max	Cytoplasm: Channel 4 min	Allen CCFv3 X mm	Allen CCFv3 Y mm	Allen CCFv3 Z mm
ECM_Exp2_M37_15D_Scene1.tif	204		CTX	Polygon	2014.2	3892.7	388.7008	184.3207	0.1438	48.8271	26.6248	0.8383	79.75	18.94	110	42	55.8621	29.8589	209	18	142.0517	81.3576	255	28	38.0905	33.8021	171	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.4969	5.2002	8.8015
ECM_Exp2_M37_15D_Scene1.tif	172		CTX	Polygon	5015.8	1888.7	381.9408	154.5059	0.2011	65.7577	17.1	0.9833	12.1991	7.2029	25	0	35.7576	35.7231	207	6	50.5455	26.9555	151	11	182.9524	91.8984	255	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.4969	2.7235	5.7286
ECM_Exp2_M37_15D_Scene1.tif	31		CTX	Polygon	2149.6	1435	373.4907	137.0233	0.25	42.285	23.6966	0.7475	106.6106	32.2184	161	8	40.646	15.9755	88	0	41.615	9.2807	78	18	27.5929	19.7813	110	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.4969	2.3049	8.5516
ECM_Exp2_M37_15D_Scene1.tif	168		CTX	Polygon	5027.2	1564.7	358.2807	173.8547	0.149	58.9039	27.2186	0.9068	8.1147	4.4287	20	0	22.0275	18.7626	97	0	68.867	35.175	203	25	143.8716	94.9196	255	12	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.4969	2.3568	5.7289
ECM_Exp2_M37_15D_Scene1.tif	59		CTX	Polygon	1430	2435	366.7307	141.1422	0.2313	41.4274	24.4957	0.8253	46.9909	26.6697	100	0	19.6986	13.2976	48	0	159.3881	57.0639	255	39	21.9269	31.8914	164	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.4969	3.434	9.2804
ECM_Exp2_M37_15D_Scene1.tif	32		CTX	Polygon	2108.4	1473.9	356.5907	156.0689	0.184	57.6199	17.0954	0.9643	55.5775	36.6931	131	6	32.3803	18.5483	77	0	168.0516	66.2601	255	39	24.6338	31.5306	151	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.4969	2.3492	8.5916
ECM_Exp2_M37_15D_Scene1.tif	96		CTX	Polygon	4452.7	703.8	351.5207	158.9093	0.1749	39.1724	25.6199	0.6754	125.5355	10.2452	161	86	68.2607	43.8894	240	29	66.6114	24.1974	138	28	109.7962	82.9549	255	12	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.4969	1.4347	6.3395
ECM_Exp2_M37_15D_Scene1.tif	76		CTX	Polygon	4060.5	618.02	343.0707	116.8648	0.3157	51.468	11.8063	0.981	74.6	24.1037	121	21	27.2244	18.1299	84	3	154.9951	42.8857	255	72	29.4829	38.9701	174	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.4969	1.3551	6.7227
ECM_Exp2_M37_15D_Scene1.tif	179		CTX	Polygon	5013.3	2140.5	338.0007	152.0249	0.1838	44.8215	32.8646	0.7298	20.7488	9.3322	55	8	25.5714	14.3371	71	0	114.335	55.8605	253	29	170.7635	91.1055	255	9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.4969	3.0114	5.7276
ECM_Exp2_M37_15D_Scene1.tif	140		CTX	Polygon	4790	891.27	331.2407	126.1829	0.2614	53.3384	12.378	0.9852	62.37	15.1559	91	28	28.81	9.8733	55	1	49.355	21.0498	129	26	88.305	51.25	238	21	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.4969	1.625	6.0007
