Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Channel 1 mean	Cell: Channel 1 std dev	Cell: Channel 1 max	Cell: Channel 1 min	Cell: Channel 2 mean	Cell: Channel 2 std dev	Cell: Channel 2 max	Cell: Channel 2 min	Cell: Channel 3 mean	Cell: Channel 3 std dev	Cell: Channel 3 max	Cell: Channel 3 min	Cell: Channel 4 mean	Cell: Channel 4 std dev	Cell: Channel 4 max	Cell: Channel 4 min	Cytoplasm: Channel 1 mean	Cytoplasm: Channel 1 std dev	Cytoplasm: Channel 1 max	Cytoplasm: Channel 1 min	Cytoplasm: Channel 2 mean	Cytoplasm: Channel 2 std dev	Cytoplasm: Channel 2 max	Cytoplasm: Channel 2 min	Cytoplasm: Channel 3 mean	Cytoplasm: Channel 3 std dev	Cytoplasm: Channel 3 max	Cytoplasm: Channel 3 min	Cytoplasm: Channel 4 mean	Cytoplasm: Channel 4 std dev	Cytoplasm: Channel 4 max	Cytoplasm: Channel 4 min	Allen CCFv3 X mm	Allen CCFv3 Y mm	Allen CCFv3 Z mm
ECM_Exp2_M25_30D_Scene2.tif	1674		CNU	Polygon	8712.9	5184.8	430.9509	165.1385	0.1986	57.4478	21.4526	0.9388	46.2763	33.0892	162	0	16.1667	10.6232	51	0	58.9254	30.0635	255	20	96.9254	88.2277	255	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.1307	5.3801	3.486
ECM_Exp2_M25_30D_Scene2.tif	1124		CNU	Polygon	7745.4	4508.8	375.1808	168.7684	0.1655	68.6043	15.6218	0.9878	40.0917	21.2385	128	8	10.3799	10.0725	89	0	60.1834	36.3699	209	20	139.4061	85.4881	255	19	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.1307	4.5516	4.4312
ECM_Exp2_M25_30D_Scene2.tif	2001		CNU	Polygon	7868.1	5676	383.6308	162.0021	0.1837	58.6786	21.2484	0.9544	18.4828	19.5621	76	0	11.3922	9.6612	51	0	49.9009	22.5374	128	20	69.6638	47.794	255	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.1307	5.9381	4.3381
ECM_Exp2_M25_30D_Scene2.tif	603		CNU	Polygon	8845.9	3934.5	383.6308	204.7121	0.115	62.7892	32.9663	0.9257	24.5127	16.8908	119	0	17.5551	14.504	76	0	51.3898	28.6108	174	15	44.1907	52.7493	255	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.1307	3.9993	3.3553
ECM_Exp2_M25_30D_Scene2.tif	532		CNU	Polygon	8343.3	3851.5	388.7008	189.1792	0.1365	51.7982	27.273	0.9247	35.5769	25.0347	136	0	25.2436	18.7542	76	0	64.8974	41.0403	255	10	133.2991	88.0626	255	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.1307	3.8598	3.8524
ECM_Exp2_M25_30D_Scene2.tif	2164		CNU	Polygon	8489.9	5971	380.2508	170.305	0.1647	66.4106	20.691	0.9616	22.4502	19.243	68	0	15.2338	8.5245	38	0	74.7186	39.9508	209	20	151.7359	95.3143	255	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.1307	6.2899	3.7348
ECM_Exp2_M25_30D_Scene2.tif	2542		CNU	Polygon	8644.9	6435.8	381.9408	144.3295	0.2304	56.9063	14.0129	0.9805	45.7489	17.1159	76	17	36.3506	21.8296	128	12	113.1948	52.7551	255	46	70.5281	87.404	255	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.1307	6.8097	3.5903
ECM_Exp2_M25_30D_Scene2.tif	722		CNU	Polygon	8561	4056	378.5608	165.6322	0.1734	61.3773	18.4165	0.9805	27.9039	10.9308	59	8	43.8777	26.0334	140	0	51.7118	24.6451	163	15	131.5939	75.924	255	6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.1307	4.1071	3.64
ECM_Exp2_M25_30D_Scene2.tif	1120		CNU	Polygon	8353.8	4494.9	380.2508	161.4784	0.1833	50.3935	23.7942	0.9453	35.2468	21.1577	93	0	15.5325	9.2538	64	0	52.8874	20.4254	122	15	147.2165	92.167	255	9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.1307	4.5728	3.841
ECM_Exp2_M25_30D_Scene2.tif	74		CNU	Polygon	8368	3451.6	378.5608	164.39	0.176	45.1798	26.5744	0.7985	9.5	5.3959	17	0	7.813	11.5945	76	0	55.4739	30.6487	204	15	113.3783	69.1425	255	16	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.1307	3.4207	3.8129
