Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Channel 1 mean	Cell: Channel 1 std dev	Cell: Channel 1 max	Cell: Channel 1 min	Cell: Channel 2 mean	Cell: Channel 2 std dev	Cell: Channel 2 max	Cell: Channel 2 min	Cell: Channel 3 mean	Cell: Channel 3 std dev	Cell: Channel 3 max	Cell: Channel 3 min	Cell: Channel 4 mean	Cell: Channel 4 std dev	Cell: Channel 4 max	Cell: Channel 4 min	Cytoplasm: Channel 1 mean	Cytoplasm: Channel 1 std dev	Cytoplasm: Channel 1 max	Cytoplasm: Channel 1 min	Cytoplasm: Channel 2 mean	Cytoplasm: Channel 2 std dev	Cytoplasm: Channel 2 max	Cytoplasm: Channel 2 min	Cytoplasm: Channel 3 mean	Cytoplasm: Channel 3 std dev	Cytoplasm: Channel 3 max	Cytoplasm: Channel 3 min	Cytoplasm: Channel 4 mean	Cytoplasm: Channel 4 std dev	Cytoplasm: Channel 4 max	Cytoplasm: Channel 4 min	Allen CCFv3 X mm	Allen CCFv3 Y mm	Allen CCFv3 Z mm
ECM_Exp2_M25_30D_Scene1.tif	62		CNU	Polygon	5424.7	3361.3	385.3208	147.9583	0.2212	61.9927	15.1891	0.984	38.3939	20.4741	85	6	22.1039	9.909	73	12	75.5281	39.4813	190	23	161.5844	61.1885	255	46	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.8198	3.9167	4.2595
ECM_Exp2_M25_30D_Scene1.tif	564		CNU	Polygon	4090.3	4750.6	387.0108	153.5213	0.2063	62.3951	14.6395	0.9899	8.3391	5.6394	21	0	4.0043	4.6336	18	0	102.897	53.6771	252	25	120.2575	76.5964	254	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.8198	5.5603	5.6929
ECM_Exp2_M25_30D_Scene1.tif	263		CNU	Polygon	5074.2	3777.1	373.4907	136.8763	0.2505	34.9891	25.7132	0.6392	6.8957	5.2465	18	0	9.3826	6.053	29	0	37.3174	13.5579	77	12	119.0522	77.5796	255	12	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.8198	4.4223	4.6432
ECM_Exp2_M25_30D_Scene1.tif	768		CNU	Polygon	5305.9	5896	380.2508	140.7283	0.2413	32.2101	24.5052	0.7299	202.6466	61.8653	255	27	19.9052	11.0438	55	0	48.0603	13.4598	91	24	230.3147	49.1767	255	48	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.8198	6.9187	4.4754
ECM_Exp2_M25_30D_Scene1.tif	341		CNU	Polygon	5149.9	3921.3	375.1808	154.8915	0.1965	56.1409	21.3266	0.9479	20.7193	13.6492	61	3	14.6053	13.4686	64	0	55.7895	25.0736	142	16	137.1711	92.8988	255	3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.8198	4.6019	4.5762
ECM_Exp2_M25_30D_Scene1.tif	537		CNU	Polygon	4374.3	4473.7	376.8708	126.7255	0.2949	44.8348	15.1449	0.9465	24.8289	19.0076	69	3	19.4079	22.0579	106	0	105.6842	48.6823	227	31	1.557	1.818	8	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.8198	5.2399	5.3997
ECM_Exp2_M25_30D_Scene1.tif	493		CNU	Polygon	4636.9	4216.2	373.4907	155.5584	0.194	52.5395	18.3891	0.967	9.8694	8.1931	53	0	22.3919	24.2314	132	0	46.2297	16.417	99	17	91.3153	89.8872	255	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.8198	4.9368	5.117
ECM_Exp2_M25_30D_Scene1.tif	430		CNU	Polygon	4934.9	4065	356.5907	154.2368	0.1884	40.7041	24.3356	0.7953	6.3607	3.6021	18	0	4.4064	6.7071	38	0	46.2694	15.3538	90	19	110.5753	74.7477	255	12	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.8198	4.7683	4.8048
ECM_Exp2_M25_30D_Scene1.tif	417		CNU	Polygon	5399.9	4037.3	353.2107	144.3855	0.2129	45.3374	20.6182	0.9168	32.564	26.0488	110	0	12.09	11.2769	72	0	56.0758	18.2278	133	15	190.1043	65.6526	255	35	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.8198	4.753	4.3268
ECM_Exp2_M25_30D_Scene1.tif	113		CNU	Polygon	5603.4	3494.3	363.3507	142.518	0.2248	44.9455	25.6096	0.8438	25.1852	14.6669	60	1	11.2454	6.4793	31	0	35.3889	16.4395	87	15	61.8056	52.7437	221	5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.8198	4.0791	4.0751
ECM_Exp2_M25_30D_Scene1.tif	71		CNU	Polygon	5569.4	3392.6	353.2107	143.7049	0.2149	49.3689	24.1596	0.936	16.0282	11.1934	53	0	7.6291	6.4544	26	0	37.8592	13.6868	77	15	87.5962	39.8843	255	24	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.8198	3.9533	4.1071
