Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Channel 1 mean	Cell: Channel 1 std dev	Cell: Channel 1 max	Cell: Channel 1 min	Cell: Channel 2 mean	Cell: Channel 2 std dev	Cell: Channel 2 max	Cell: Channel 2 min	Cell: Channel 3 mean	Cell: Channel 3 std dev	Cell: Channel 3 max	Cell: Channel 3 min	Cell: Channel 4 mean	Cell: Channel 4 std dev	Cell: Channel 4 max	Cell: Channel 4 min	Cytoplasm: Channel 1 mean	Cytoplasm: Channel 1 std dev	Cytoplasm: Channel 1 max	Cytoplasm: Channel 1 min	Cytoplasm: Channel 2 mean	Cytoplasm: Channel 2 std dev	Cytoplasm: Channel 2 max	Cytoplasm: Channel 2 min	Cytoplasm: Channel 3 mean	Cytoplasm: Channel 3 std dev	Cytoplasm: Channel 3 max	Cytoplasm: Channel 3 min	Cytoplasm: Channel 4 mean	Cytoplasm: Channel 4 std dev	Cytoplasm: Channel 4 max	Cytoplasm: Channel 4 min	Allen CCFv3 X mm	Allen CCFv3 Y mm	Allen CCFv3 Z mm
ECM_Exp2_M41_0D_Scene6.tif	2215		CTX	Polygon	4652.9	3072.7	393.7708	201.1064	0.1223	53.288	19.6362	0.9464	57.2203	31.7161	153	5	9.2076	3.8231	21	0	68.8941	33.7166	197	22	100.2458	80.3359	255	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.9758	2.6173	7.9661
ECM_Exp2_M41_0D_Scene6.tif	3282		CTX	Polygon	3497.9	6071.4	392.0808	175.6	0.1598	50.7055	29.8075	0.8623	29.4421	17.6371	82	2	13.824	7.2486	52	0	40.9828	11.8943	85	17	91.0815	47.2809	211	15	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.9758	6.1437	9.038
ECM_Exp2_M41_0D_Scene6.tif	2587		CTX	Polygon	2730.9	5253.4	388.7008	143.8262	0.2361	39.6716	26.8393	0.7805	63.2436	29.4161	145	9	10.5	6.3105	29	0	46.3547	14.4337	85	21	51.6624	62.5155	249	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.9758	5.182	9.8126
ECM_Exp2_M41_0D_Scene6.tif	3608		CTX	Polygon	3554.4	6364.4	393.7708	163.1018	0.186	46.7171	32.2011	0.769	34.8841	33.5135	133	0	18.1974	15.4022	99	0	57.1545	25.5994	187	25	80.1373	52.124	226	6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.9758	6.4883	8.9854
ECM_Exp2_M41_0D_Scene6.tif	84		CTX	Polygon	2570.3	2327.6	393.7708	137.5867	0.2614	47.3376	21.7854	0.9016	79.5983	25.8367	134	19	14.1538	5.9542	37	0	51.2308	16.7475	114	19	35.5983	30.0837	121	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.9758	1.7974	10.0526
ECM_Exp2_M41_0D_Scene6.tif	1321		CTX	Polygon	3649.5	3280.6	383.6308	172.5557	0.1619	56.6541	23.6592	0.9332	17.2069	11.2692	42	0	11.2931	8.938	45	0	76.4741	44.0984	225	21	67.1767	48.3881	165	6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.9758	2.9062	8.9889
ECM_Exp2_M41_0D_Scene6.tif	235		CTX	Polygon	3697.6	2759.7	383.6308	174.1478	0.159	51.5681	26.0981	0.8769	15.8475	13.6788	58	0	17.9873	14.51	65	0	49.7627	18.8161	123	16	79.3771	72.2811	255	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.9758	2.2805	8.9414
ECM_Exp2_M41_0D_Scene6.tif	3543		CTX	Polygon	3508.2	6307.2	387.0108	174.5878	0.1596	49.039	26.2727	0.8666	21.2331	14.9214	92	0	24.9788	22.6763	142	0	67.0551	32.4795	201	26	72.4915	74.3018	253	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.9758	6.4202	9.0296
ECM_Exp2_M41_0D_Scene6.tif	261		CTX	Polygon	3794.8	2818.5	385.3208	170.4343	0.1667	50.6094	34.1212	0.8815	24.8932	18.6182	71	0	10.4786	6.1023	35	0	50.6923	21.6406	136	19	204.9658	62.4427	255	23	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.9758	2.3471	8.8422
ECM_Exp2_M41_0D_Scene6.tif	3470		CTX	Polygon	3015.6	6224.4	378.5608	166.4154	0.1718	39.4372	26.8655	0.8291	14.5129	7.7476	34	0	10.9828	9.8372	66	0	50.0819	21.5541	118	20	32.6897	29.0475	144	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.9758	6.3028	9.5069
ECM_Exp2_M41_0D_Scene6.tif	2948		CTX	Polygon	3738.5	5794.4	383.6308	186.1556	0.1391	46.8992	29.187	0.6986	26.8122	32.9515	163	2	19.1135	16.3794	100	0	61.2751	39.8391	224	12	75.0611	53.6256	196	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.9758	5.8222	8.8104
ECM_Exp2_M41_0D_Scene6.tif	4184		CTX	Polygon	5141.2	6089.6	378.5608	173.4724	0.1581	57.7616	24.8899	0.919	124.3103	45.9263	254	36	15.4828	6.5134	42	0	69.4871	34.9665	171	23	155.1638	64.719	255	21	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.9758	6.2225	7.4382
