Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	ID	Parent ID	Side	Num Detections	Area µm^2	Perimeter µm
ECM_Exp2_M05_30D_Scene5.tif	fiber tracts	Left: fiber tracts	Image	Geometry	9513.2	2780.5	1009	997	0	2182	2752653.5	39546.5
ECM_Exp2_M05_30D_Scene5.tif	fiber tracts	Right: fiber tracts	Image	Geometry	4984.9	3037.2	1009	997	0	1139	2780122	40066.2
ECM_Exp2_M05_30D_Scene5.tif	CNU	Left: CNU	Image	Geometry	10181	3918.5	623	567	0	2651	3632942.8	15680.5
ECM_Exp2_M05_30D_Scene5.tif	CTX	Left: CTX	Image	Geometry	10212	2490.6	688	567	0	3854	12751564	31876.4
ECM_Exp2_M05_30D_Scene5.tif	IB	Left: IB	Image	Geometry	8345.6	3901.1	1129	343	0	3813	6819279.2	17504.2
ECM_Exp2_M05_30D_Scene5.tif	CNU	Right: CNU	Image	Geometry	4391.9	4253.8	623	567	0	856	3755166.9	15910.5
ECM_Exp2_M05_30D_Scene5.tif	CTX	Right: CTX	Image	Geometry	4234.9	2819.9	688	567	0	2538	12980778.9	32083.1
ECM_Exp2_M05_30D_Scene5.tif	IB	Right: IB	Image	Geometry	6232.5	4014	1129	343	0	944	7077499	17731.1
