"","MouseID","DPI","Region","Section","ObjectID","Z","X","Y"
"1","M21","30D","CTX","Scene2",6243,4301.7,4315.6,2534.5
"2","M21","30D","CNU","Scene3",5414,5254.5,3843.6,5049.1
"3","M21","30D","IB","Scene5",19895,6823.8,4717.4,4101.7
"4","M21","30D","CNU","Scene2",3229,4301.7,6399.5,3973.5
"5","M21","30D","CTX","Scene6",14093,7533.3,5797,2136.8
"6","M21","30D","CTX","Scene7",18991,8257.4,4906.8,8713.9
"7","M21","30D","CNU","Scene5",8954,6823.8,3969.6,1935.4
"8","M21","30D","fiber tracts","Scene4",2588,5954.5,3135.3,6481.7
"9","M21","30D","CTX","Scene5",2828,6823.8,3758,9654.7
"10","M21","30D","CTX","Scene3",2506,5254.5,3519.4,9041.4
"11","M21","30D","CTX","Scene5",15002,6823.8,3907.8,1725.1
"12","M21","30D","CTX","Scene4",10393,5954.5,6710.1,3400.4
"13","M21","30D","CNU","Scene4",3023,5954.5,3230.8,4068.4
"14","M21","30D","IB","Scene4",16503,5954.5,6407,6929.7
"15","M21","30D","MB","Scene7",13208,8257.4,4690.8,3538.9
"16","M21","30D","CTX","Scene7",8926,8257.4,6699.6,2689.9
"17","M21","30D","fiber tracts","Scene6",22109,7533.3,1441.9,6712.7
"18","M21","30D","IB","Scene6",15734,7533.3,4447.9,4406.3
"19","M21","30D","CTX","Scene1",2794,3225.4,4635.1,4370.5
"20","M21","30D","CNU","Scene3",1535,5254.5,5185.8,6904.4
"21","M21","30D","CNU","Scene4",13706,5954.5,5008.6,7678.3
"22","M21","30D","fiber tracts","Scene5",6854,6823.8,4658.8,3202.3
"23","M21","30D","CTX","Scene7",5060,8257.4,2592.9,1585.7
"24","M21","30D","CTX","Scene7",7452,8257.4,4855.3,1435.5
"25","M21","30D","CNU","Scene5",269,6823.8,3852.8,8896.8
"26","M21","30D","CNU","Scene4",5461,5954.5,4622.7,3000.3
"27","M21","30D","CTX","Scene3",2240,5254.5,2449.9,6216.5
"28","M21","30D","fiber tracts","Scene4",356,5954.5,2300.4,5534.6
"29","M21","30D","CTX","Scene6",9362,7533.3,2401.2,1728.5
"30","M21","30D","CTX","Scene6",11183,7533.3,4461.8,1542.6
"31","M21","30D","CTX","Scene4",14265,5954.5,2158.5,8153.8
"32","M21","30D","CTX","Scene4",10434,5954.5,5330.3,1834.5
"33","M21","30D","CNU","Scene5",760,6823.8,5664.3,8149.6
"34","M21","30D","CNU","Scene2",7553,4301.7,6683.1,6271.6
"35","M21","30D","fiber tracts","Scene5",6452,6823.8,4093.9,2787.5
"36","M21","30D","CTX","Scene7",3171,8257.4,2457.7,2916.9
"37","M21","30D","CTX","Scene1",2263,3225.4,3704.2,2969.3
"38","M21","30D","CNU","Scene3",6243,5254.5,3051.5,3861.6
"39","M21","30D","CTX","Scene1",3639,3225.4,4392.8,2523.5
"40","M21","30D","CTX","Scene7",20481,8257.4,6361.2,8663.1
"41","M21","30D","CTX","Scene1",610,3225.4,2039.5,5388.7
"42","M21","30D","CTX","Scene5",15531,6823.8,6047.4,2650.3
"43","M21","30D","fiber tracts","Scene5",5011,6823.8,2907,5368.4
"44","M21","30D","CTX","Scene7",2912,8257.4,1960.8,3003.8
"45","M21","30D","CNU","Scene4",8045,5954.5,6138.4,2941.2
"46","M21","30D","CTX","Scene6",11495,7533.3,4934.8,1528.4
"47","M21","30D","CTX","Scene7",16607,8257.4,2832.1,9370.6
"48","M21","30D","fiber tracts","Scene5",5268,6823.8,2589.6,2650.1
"49","M21","30D","IB","Scene3",2946,5254.5,5979.6,5758.5
"50","M21","30D","CNU","Scene4",13885,5954.5,5360.2,8717.1
"51","M21","30D","CTX","Scene3",14405,5254.5,6533,3052.6
"52","M21","30D","IB","Scene5",4026,6823.8,2943.9,6141.3
"53","M21","30D","fiber tracts","Scene6",22322,7533.3,2570.8,6000.7
"54","M21","30D","fiber tracts","Scene5",5663,6823.8,3345.8,2120.9
"55","M21","30D","fiber tracts","Scene3",4468,5254.5,2657.6,6270.8
"56","M21","30D","CTX","Scene7",8799,8257.4,6603.4,2839.9
"57","M21","30D","CTX","Scene7",16320,8257.4,2563.3,8576.9
"58","M21","30D","CTX","Scene6",544,7533.3,1621.3,7738
"59","M21","30D","IB","Scene6",17087,7533.3,4178.7,3936
"60","M21","30D","fiber tracts","Scene5",7005,6823.8,4852.3,3508.9
"61","M21","30D","CTX","Scene4",10290,5954.5,6424.8,3286.2
"62","M21","30D","IB","Scene5",16471,6823.8,4112.4,5539.3
"63","M21","30D","CTX","Scene1",3718,3225.4,4449.3,2643.2
"64","M21","30D","CNU","Scene2",2193,4301.7,4830,3170.2
"65","M21","30D","CNU","Scene4",12804,5954.5,3701.3,8762.8
"66","M21","30D","CTX","Scene4",10681,5954.5,5872.2,2274.5
"67","M21","30D","CTX","Scene1",2745,3225.4,4583.3,4443
"68","M21","30D","CTX","Scene4",15609,5954.5,4380.9,9619.3
"69","M21","30D","CTX","Scene7",2780,8257.4,1610.1,3806.6
"70","M21","30D","fiber tracts","Scene6",18540,7533.3,1267.3,4031.6
"71","M21","30D","CTX","Scene5",1300,6823.8,1014.9,6625.9
"72","M21","30D","CTX","Scene4",8793,5954.5,1794.7,4324
"73","M21","30D","CTX","Scene7",8786,8257.4,6590.5,2873.4
"74","M21","30D","CTX","Scene6",8376,7533.3,2134.3,3264.6
"75","M21","30D","CTX","Scene2",4778,4301.7,1663.4,3307.8
"76","M21","30D","CTX","Scene7",6038,8257.4,3665.2,805.8
"77","M21","30D","CTX","Scene2",5470,4301.7,2951.1,2494.4
"78","M21","30D","CTX","Scene7",8793,8257.4,6623.2,3186.1
"79","M21","30D","CNU","Scene4",4539,5954.5,4136.5,2386.4
"80","M21","30D","CNU","Scene5",787,6823.8,5767.3,8118.3
"81","M21","30D","MB","Scene7",14166,8257.4,5444,5631.1
"82","M21","30D","CTX","Scene5",13544,6823.8,1574.4,2817.7
"83","M21","30D","CTX","Scene7",5634,8257.4,3271.2,2298.8
"84","M21","30D","CTX","Scene7",14869,8257.4,1675.8,9934.9
"85","M21","30D","CTX","Scene1",4001,3225.4,5100.1,3768.6
"86","M21","30D","CTX","Scene7",14981,8257.4,2056.6,8406.7
"87","M21","30D","CTX","Scene3",11805,5254.5,1546.5,3943.5
"88","M21","30D","CNU","Scene2",1649,4301.7,4420.9,3097.1
"89","M21","30D","CTX","Scene6",1152,7533.3,2333.6,8269.7
"90","M21","30D","CTX","Scene6",10748,7533.3,3329.3,1711.5
"91","M21","30D","CNU","Scene3",8294,5254.5,4779.1,2472
"92","M21","30D","fiber tracts","Scene4",2512,5954.5,2909.6,6586.8
"93","M21","30D","CTX","Scene7",20256,8257.4,5946.7,9866.6
"94","M21","30D","MB","Scene7",13943,8257.4,5193.8,3826.9
"95","M21","30D","fiber tracts","Scene5",5659,6823.8,3331.8,2016.4
"96","M21","30D","CNU","Scene2",1537,4301.7,4339.7,3376
"97","M21","30D","CTX","Scene7",7187,8257.4,4604.6,1910
"98","M21","30D","CNU","Scene6",6075,7533.3,4168.8,1814.5
"99","M21","30D","CTX","Scene2",5312,4301.7,2681.1,2402.4
"100","M21","30D","CTX","Scene3",2888,5254.5,5863.4,8771.8
"101","M21","30D","CNU","Scene6",96,7533.3,4336.2,9360.9
"102","M21","30D","CTX","Scene1",3665,3225.4,4448.2,4028.1
"103","M21","30D","CNU","Scene3",6972,5254.5,3613.4,3368.8
"104","M21","30D","fiber tracts","Scene6",20819,7533.3,4734.8,1730.7
"105","M21","30D","CTX","Scene2",4316,4301.7,2292.4,4353
"106","M21","30D","CTX","Scene7",18907,8257.4,4779.1,9378.9
