"","MouseID","DPI","Region","Section","ObjectID","Z","X","Y"
"1","M40","0D","CTX","Scene6",11621,7812.2,6225.8,1334.2
"2","M40","0D","CTX","Scene6",4704,7812.2,6102,9579
"3","M40","0D","CNU","Scene3",92,5643.7,2879.7,6417.1
"4","M40","0D","CTX","Scene6",8137,7812.2,2108.3,2939.5
"5","M40","0D","CNU","Scene2",1516,4784.4,3486.7,5258.9
"6","M40","0D","CTX","Scene4",667,6241.8,1459.5,9414.7
"7","M40","0D","CNU","Scene3",203,5643.7,3104.2,5705.8
"8","M40","0D","CTX","Scene6",315,7812.2,2305.9,9318.3
"9","M40","0D","CTX","Scene1",601,3961,1858,4541.3
"10","M40","0D","CTX","Scene5",8166,7175.7,2391.7,3840.3
"11","M40","0D","CTX","Scene6",10059,7812.2,4623.1,1550.3
"12","M40","0D","CTX","Scene3",1771,5643.7,3846.3,10388.3
"13","M40","0D","CTX","Scene6",10011,7812.2,4500.3,1456.4
"14","M40","0D","fiber tracts","Scene4",7429,6241.8,3442.4,7887.2
"15","M40","0D","CTX","Scene5",9356,7175.7,5688.7,1705.8
"16","M40","0D","fiber tracts","Scene3",3084,5643.7,4662.7,7160.8
"17","M40","0D","CTX","Scene5",5532,7175.7,7338,9292.9
"18","M40","0D","CTX","Scene6",5505,7812.2,7001.4,9002.2
"19","M40","0D","CTX","Scene5",8891,7175.7,4265.4,1695.5
"20","M40","0D","CTX","Scene6",1748,7812.2,2329.2,7560.1
"21","M40","0D","CTX","Scene6",10261,7812.2,5977.2,3263.5
"22","M40","0D","CTX","Scene6",6882,7812.2,941.3,5470.6
"23","M40","0D","CNU","Scene3",4337,5643.7,4861.8,3431
"24","M40","0D","CTX","Scene6",10881,7812.2,5434.1,1909.4
"25","M40","0D","CNU","Scene3",4558,5643.7,4935.7,3748.5
"26","M40","0D","fiber tracts","Scene4",6566,6241.8,2118.6,5268
"27","M40","0D","fiber tracts","Scene5",1549,7175.7,4968.3,8623.8
"28","M40","0D","fiber tracts","Scene6",13203,7812.2,3039.5,1881
"29","M40","0D","fiber tracts","Scene6",13417,7812.2,3482.6,1625.5
"30","M40","0D","CTX","Scene6",7861,7812.2,2483,4028.8
"31","M40","0D","CTX","Scene6",10082,7812.2,4673.3,1594.7
"32","M40","0D","CTX","Scene6",11734,7812.2,6490.9,2783.5
"33","M40","0D","fiber tracts","Scene4",7024,6241.8,3775,3558.5
"34","M40","0D","CTX","Scene6",627,7812.2,417.5,6554.2
"35","M40","0D","fiber tracts","Scene4",6865,6241.8,2583.4,2797
"36","M40","0D","CTX","Scene6",7256,7812.2,1916.9,3663.5
"37","M40","0D","fiber tracts","Scene6",14471,7812.2,4435,8526.4
"38","M40","0D","IB","Scene2",2769,4784.4,6742.8,5486.3
"39","M40","0D","CTX","Scene6",11678,7812.2,6448.5,2857.3
"40","M40","0D","CTX","Scene5",3029,7175.7,1856.2,6530.7
"41","M40","0D","CTX","Scene6",9246,7812.2,3141.4,2487.4
"42","M40","0D","fiber tracts","Scene3",2291,5643.7,2281.4,5087.3
"43","M40","0D","fiber tracts","Scene4",7645,6241.8,2240.8,5953.7
"44","M40","0D","CTX","Scene5",4418,7175.7,5009,10355.2
"45","M40","0D","IB","Scene5",5878,7175.7,3358.3,8229.4
"46","M40","0D","fiber tracts","Scene4",6419,6241.8,1711.9,4826.1
"47","M40","0D","CTX","Scene6",7878,7812.2,2516.7,3126.4
"48","M40","0D","CTX","Scene5",9459,7175.7,5886.4,1990.6
"49","M40","0D","CTX","Scene6",9139,7812.2,3029.2,2569.2
"50","M40","0D","fiber tracts","Scene6",13387,7812.2,5967.8,4271.4
"51","M40","0D","CTX","Scene6",8044,7812.2,1888.5,3092.5
"52","M40","0D","fiber tracts","Scene3",2611,5643.7,7271.5,3213.8
"53","M40","0D","fiber tracts","Scene5",391,7175.7,2958.8,2217.7
"54","M40","0D","CTX","Scene6",7560,7812.2,2184.4,5420.4
"55","M40","0D","CTX","Scene6",8758,7812.2,2635.4,2559.5
"56","M40","0D","fiber tracts","Scene6",13698,7812.2,4911.4,3160.5
"57","M40","0D","CTX","Scene6",8149,7812.2,2118.5,2780.9
"58","M40","0D","CTX","Scene3",1477,5643.7,2349.3,9899.9
"59","M40","0D","CTX","Scene6",2912,7812.2,4006.9,8919.3
"60","M40","0D","CTX","Scene6",4263,7812.2,5780.3,9079
"61","M40","0D","fiber tracts","Scene6",13247,7812.2,3160.2,1895.6
"62","M40","0D","CTX","Scene6",9388,7812.2,3290.5,1968.6
"63","M40","0D","CNU","Scene3",4909,5643.7,7080.9,3873.4
"64","M40","0D","CNU","Scene4",51,6241.8,3128.2,8325.3
"65","M40","0D","CTX","Scene6",4588,7812.2,6020,9197.9
"66","M40","0D","CTX","Scene6",3630,7812.2,4876.4,8414.4
"67","M40","0D","CNU","Scene5",6657,7175.7,6029.5,3233.5
"68","M40","0D","IB","Scene6",12237,7812.2,5621.7,5532.3
"69","M40","0D","CTX","Scene2",2442,4784.4,2850.7,3368.6
"70","M40","0D","CTX","Scene5",9796,7175.7,6735.4,2180.4
"71","M40","0D","CTX","Scene5",2745,7175.7,1575.6,7138.2
"72","M40","0D","CTX","Scene6",8859,7812.2,2742.6,2673.8
"73","M40","0D","fiber tracts","Scene3",2803,5643.7,2436.2,5757.6
"74","M40","0D","IB","Scene5",5980,7175.7,4217.9,6003.4
"75","M40","0D","CNU","Scene2",1798,4784.4,6040.7,4322.6
"76","M40","0D","MB","Scene6",12584,7812.2,3546,5553.1
"77","M40","0D","fiber tracts","Scene2",1253,4784.4,2515.1,6598
"78","M40","0D","IB","Scene5",9971,7175.7,3043.2,5354.4
"79","M40","0D","fiber tracts","Scene3",2413,5643.7,3924.1,4450.4
"80","M40","0D","fiber tracts","Scene6",13479,7812.2,3688.4,1695.1
"81","M40","0D","CTX","Scene2",828,4784.4,3858.5,10143
"82","M40","0D","fiber tracts","Scene4",7284,6241.8,7135.3,4886
"83","M40","0D","CTX","Scene5",7347,7175.7,1692.9,3509.4
"84","M40","0D","fiber tracts","Scene4",7186,6241.8,6636.2,4228.8
"85","M40","0D","CTX","Scene6",2013,7812.2,2638.8,9010.5
"86","M40","0D","CTX","Scene5",2416,7175.7,2158.9,9542.3
"87","M40","0D","CTX","Scene3",5231,5643.7,4495.1,1401
"88","M40","0D","fiber tracts","Scene3",2769,5643.7,2271.1,6564.8
"89","M40","0D","fiber tracts","Scene5",1668,7175.7,5815.5,7414.9
"90","M40","0D","CTX","Scene6",8707,7812.2,2583.1,2786
"91","M40","0D","CTX","Scene4",1484,6241.8,2495.3,6519.5
"92","M40","0D","fiber tracts","Scene2",1232,4784.4,3426.8,8557.9
"93","M40","0D","CTX","Scene6",6799,7812.2,524.7,3289.4
"94","M40","0D","IB","Scene5",10299,7175.7,5510.4,5454
"95","M40","0D","fiber tracts","Scene6",14562,7812.2,4910.3,8175.5
"96","M40","0D","CTX","Scene6",2324,7812.2,3022.7,8553
"97","M40","0D","CTX","Scene5",3399,7175.7,2128.7,6819.8
"98","M40","0D","CTX","Scene5",4840,7175.7,6083.3,8760.5
"99","M40","0D","fiber tracts","Scene4",7576,6241.8,2056.1,6303.9
"100","M40","0D","MB","Scene6",6616,7812.2,4849.7,7899.2
"101","M40","0D","fiber tracts","Scene6",13122,7812.2,2708.1,2095.6
"102","M40","0D","CTX","Scene5",3969,7175.7,2604,6626.1
"103","M40","0D","CTX","Scene5",8790,7175.7,2865,2877.5
"104","M40","0D","IB","Scene5",10211,7175.7,4362.2,2950.9
"105","M40","0D","CTX","Scene5",9885,7175.7,7134,2254.5
"106","M40","0D","IB","Scene5",6175,7175.7,6410.6,7017.9
"107","M40","0D","CTX","Scene6",5859,7812.2,6353.8,7712.1
"108","M40","0D","CTX","Scene6",206,7812.2,2110.7,8691
"109","M40","0D","CNU","Scene2",322,4784.4,4586.6,5717.2
"110","M40","0D","CTX","Scene5",3639,7175.7,2293.5,7372.4
"111","M40","0D","CTX","Scene5",3030,7175.7,1876.1,7582.5
"112","M40","0D","CTX","Scene5",2559,7175.7,393.6,6144.6
"113","M40","0D","CTX","Scene4",4536,6241.8,914.8,3088.7
"114","M40","0D","fiber tracts","Scene5",424,7175.7,3075.7,2174.2
"115","M40","0D","CNU","Scene3",274,5643.7,3269.7,5756.7
"116","M40","0D","IB","Scene4",2192,6241.8,5170.9,6927.3
"117","M40","0D","CNU","Scene4",3214,6241.8,4449.2,2819.9
"118","M40","0D","CTX","Scene5",5194,7175.7,6599.7,9564.9
"119","M40","0D","IB","Scene5",6122,7175.7,6033.3,7150.6
"120","M40","0D","CTX","Scene6",5600,7812.2,5379.6,8074.7
"121","M40","0D","CTX","Scene6",7992,7812.2,1405.9,1711
"122","M40","0D","CTX","Scene4",4599,6241.8,1369.7,2143.1
"123","M40","0D","IB","Scene4",2706,6241.8,6973.9,5742.9
"124","M40","0D","IB","Scene2",1068,4784.4,6529.4,5828
"125","M40","0D","IB","Scene2",2736,4784.4,6647.7,5617.3
"126","M40","0D","CNU","Scene5",6841,7175.7,6409.4,3497
"127","M40","0D","CTX","Scene6",4391,7812.2,5879.7,8797.4
"128","M40","0D","CNU","Scene3",1169,5643.7,5478.3,7191.4
"129","M40","0D","CTX","Scene4",728,6241.8,2159.4,8409
"130","M40","0D","CTX","Scene4",1515,6241.8,2520.6,6009.2
"131","M40","0D","CTX","Scene6",5294,7812.2,6702.6,8549.8
"132","M40","0D","CNU","Scene4",3127,6241.8,4197.5,2520.7
"133","M40","0D","fiber tracts","Scene6",12842,7812.2,1370.3,4027
"134","M40","0D","CTX","Scene6",7339,7812.2,2008.2,4383.5
"135","M40","0D","CTX","Scene1",780,3961,4212.7,5142.4
"136","M40","0D","CNU","Scene3",107,5643.7,2906.3,6188.2
"137","M40","0D","CTX","Scene6",89,7812.2,1801.9,8862.8
"138","M40","0D","CTX","Scene6",2671,7812.2,3616.8,9542.7
"139","M40","0D","fiber tracts","Scene3",2832,5643.7,2490.9,5756.2
"140","M40","0D","CNU","Scene3",4370,5643.7,5074.1,4211.6
"141","M40","0D","CNU","Scene5",6553,7175.7,5818.9,3302.8
"142","M40","0D","fiber tracts","Scene5",420,7175.7,3075.2,2195.1
"143","M40","0D","CTX","Scene5",4696,7175.7,5777.1,10005.4
"144","M40","0D","IB","Scene5",5974,7175.7,4213.8,7179.8
"145","M40","0D","CTX","Scene5",9112,7175.7,5041.6,1789.9
"146","M40","0D","CTX","Scene5",8055,7175.7,2305.9,3993.6
"147","M40","0D","CTX","Scene6",1829,7812.2,2347.9,6404.9
"148","M40","0D","CTX","Scene5",4422,7175.7,5083.6,9253.9
"149","M40","0D","fiber tracts","Scene6",14669,7812.2,5608.1,8587.9
"150","M40","0D","CTX","Scene6",2968,7812.2,4090.1,9590.1
"151","M40","0D","CNU","Scene3",3990,5643.7,3863,3868.2
"152","M40","0D","CTX","Scene5",3054,7175.7,1898.5,6795
"153","M40","0D","fiber tracts","Scene6",12896,7812.2,1894.2,5086.3
"154","M40","0D","CNU","Scene1",957,3961,4273.4,6532.1
"155","M40","0D","CNU","Scene4",3671,6241.8,6307.8,3952.2
"156","M40","0D","CTX","Scene5",4070,7175.7,2742.2,8392
"157","M40","0D","CTX","Scene1",689,3961,2214.2,3672.8
"158","M40","0D","CTX","Scene5",8897,7175.7,4324.3,825.5
"159","M40","0D","CTX","Scene6",1206,7812.2,1981,7856
"160","M40","0D","IB","Scene5",10265,7175.7,5259.5,5304.2
"161","M40","0D","CNU","Scene3",1010,5643.7,5134.8,7597.9
"162","M40","0D","IB","Scene5",5921,7175.7,3800.1,6049.7
"163","M40","0D","CTX","Scene6",1093,7812.2,1872.5,7455.3
"164","M40","0D","fiber tracts","Scene3",3221,5643.7,7083.5,6087.5
"165","M40","0D","CTX","Scene6",216,7812.2,2136.6,8819.1
"166","M40","0D","CTX","Scene6",4088,7812.2,5582.8,10103.7
"167","M40","0D","CTX","Scene5",3488,7175.7,2170.9,8145.4
"168","M40","0D","CTX","Scene6",5313,7812.2,6674.8,9851.8
"169","M40","0D","CTX","Scene6",8578,7812.2,2722.3,3430.3
"170","M40","0D","CTX","Scene6",5914,7812.2,6716.1,8231.4
"171","M40","0D","CTX","Scene5",8993,7175.7,6310.1,3013
"172","M40","0D","fiber tracts","Scene6",13188,7812.2,2984.2,1910.8
"173","M40","0D","CTX","Scene5",4542,7175.7,5108.1,9613.2
"174","M40","0D","CTX","Scene5",7878,7175.7,2146.6,3754
"175","M40","0D","fiber tracts","Scene3",2212,5643.7,2116.9,4516.3
"176","M40","0D","CNU","Scene5",1799,7175.7,4553.2,8924.3
"177","M40","0D","CTX","Scene6",7064,7812.2,1631.1,3632.7
"178","M40","0D","CNU","Scene3",3621,5643.7,4196.4,4687.5
"179","M40","0D","CTX","Scene6",9150,7812.2,3057,3056.2
"180","M40","0D","fiber tracts","Scene5",59,7175.7,1361.9,5013.7
"181","M40","0D","fiber tracts","Scene6",12883,7812.2,1595.5,4842.1
"182","M40","0D","IB","Scene4",2344,6241.8,5551,6156.7
"183","M40","0D","CTX","Scene5",9801,7175.7,6738.1,1858.6
"184","M40","0D","CNU","Scene3",1337,5643.7,6925,7328.6
"185","M40","0D","CTX","Scene6",2330,7812.2,3040.2,10008.3
"186","M40","0D","IB","Scene3",1978,5643.7,5921.8,5985.1
"187","M40","0D","CTX","Scene4",1061,6241.8,1738.3,7819.8
"188","M40","0D","CTX","Scene5",4853,7175.7,6066.9,10172.8
"189","M40","0D","CTX","Scene4",1605,6241.8,2770.5,6478.6
"190","M40","0D","IB","Scene6",12383,7812.2,6463.3,4882.6
"191","M40","0D","CTX","Scene1",785,3961,4257.3,5172.1
"192","M40","0D","CNU","Scene2",2026,4784.4,6637.8,3448.5
"193","M40","0D","CTX","Scene5",4867,7175.7,6109,9628.3
"194","M40","0D","fiber tracts","Scene4",6808,6241.8,2002.3,3721.9
"195","M40","0D","CNU","Scene3",251,5643.7,3222.9,5983.2
"196","M40","0D","CNU","Scene3",387,5643.7,3621.8,6135.1
"197","M40","0D","CTX","Scene5",9229,7175.7,5386,959.9
"198","M40","0D","fiber tracts","Scene2",1390,4784.4,3291,5813.8
"199","M40","0D","CNU","Scene2",383,4784.4,5603.3,7792.7
"200","M40","0D","CTX","Scene6",2219,7812.2,2900.2,10273.2
"201","M40","0D","CTX","Scene3",5066,5643.7,1590.2,2038.7
"202","M40","0D","CTX","Scene5",7494,7175.7,1841.5,3519.4
"203","M40","0D","CTX","Scene6",2540,7812.2,3353.8,9389.6
"204","M40","0D","fiber tracts","Scene1",228,3961,3378.2,6596.4
"205","M40","0D","CTX","Scene4",1832,6241.8,2999,6091.4
"206","M40","0D","CTX","Scene4",1834,6241.8,5191.2,10445.9
"207","M40","0D","CTX","Scene6",138,7812.2,1938.2,8381.8
"208","M40","0D","IB","Scene5",5994,7175.7,4327.1,8383.3
"209","M40","0D","CTX","Scene4",1869,6241.8,5918.2,9544.5
"210","M40","0D","fiber tracts","Scene5",1692,7175.7,5983.3,7220.8
"211","M40","0D","CTX","Scene5",2385,7175.7,1753.7,9990.2
"212","M40","0D","fiber tracts","Scene1",274,3961,3761.5,6477.4
"213","M40","0D","MB","Scene6",6472,7812.2,3348.8,6005.1
"214","M40","0D","CNU","Scene4",404,6241.8,5687.8,7963.5
"215","M40","0D","CTX","Scene5",5401,7175.7,7056.1,8533.9
"216","M40","0D","fiber tracts","Scene5",904,7175.7,4859.7,1770.8
"217","M40","0D","fiber tracts","Scene4",6793,6241.8,3312.2,3900.8
"218","M40","0D","CTX","Scene4",4289,6241.8,2307.1,4936.8
"219","M40","0D","CNU","Scene2",1492,4784.4,3430.5,5535.3
"220","M40","0D","fiber tracts","Scene5",581,7175.7,3653.4,2868.4
"221","M40","0D","CTX","Scene6",1703,7812.2,2269.3,6759.9
