"","MouseID","DPI","Region","Section","ObjectID","Z","X","Y"
"1","M20","30D","fiber tracts","Scene6",4806,7425.9,3515.5,1896.1
"2","M20","30D","CTX","Scene5",4756,6705.7,2477.8,1886.8
"3","M20","30D","CNU","Scene3",2292,5257.9,4710.5,4248.7
"4","M20","30D","CNU","Scene4",3626,5981.6,4573.9,2492.6
"5","M20","30D","CNU","Scene4",7427,5981.6,6361.2,3866
"6","M20","30D","CNU","Scene2",3573,4420.5,4898.2,3186.8
"7","M20","30D","CTX","Scene3",10287,5257.9,4013.4,1330.4
"8","M20","30D","CTX","Scene6",1901,7425.9,2662.7,6495.6
"9","M20","30D","CNU","Scene2",3781,4420.5,5040,3760.4
"10","M20","30D","CTX","Scene7",5325,7911.7,6693.6,1623
"11","M20","30D","CNU","Scene5",13250,6705.7,5019.2,8164.8
"12","M20","30D","CNU","Scene4",5765,5981.6,5547.4,4038.5
"13","M20","30D","CTX","Scene5",8769,6705.7,5987.7,2656.6
"14","M20","30D","CNU","Scene3",2913,5257.9,3237.7,3815.3
"15","M20","30D","fiber tracts","Scene5",17648,6705.7,5554.6,3580.3
"16","M20","30D","IB","Scene4",13407,5981.6,5263.4,4611
"17","M20","30D","CTX","Scene4",10420,5981.6,4922.4,1474.1
"18","M20","30D","CNU","Scene5",2335,6705.7,5726.3,3455.3
"19","M20","30D","CTX","Scene7",10647,7911.7,2934.7,8910.6
"20","M20","30D","fiber tracts","Scene7",9068,7911.7,2831.2,7801.3
"21","M20","30D","CNU","Scene2",2075,4420.5,4087.8,3912.4
"22","M20","30D","CNU","Scene3",3925,5257.9,4078.5,3801.8
"23","M20","30D","CNU","Scene5",1478,6705.7,5217.3,2775.4
"24","M20","30D","CTX","Scene5",9147,6705.7,6136.3,1876.7
"25","M20","30D","CTX","Scene5",9208,6705.7,6205.9,2212.1
"26","M20","30D","CTX","Scene4",10993,5981.6,5159,1569.9
"27","M20","30D","CNU","Scene3",7563,5257.9,5646.3,3362.1
"28","M20","30D","CNU","Scene4",4503,5981.6,5128,3290.2
"29","M20","30D","CTX","Scene7",2145,7911.7,3884.9,2201.6
"30","M20","30D","CTX","Scene7",4159,7911.7,5903.3,1885.9
"31","M20","30D","CNU","Scene5",274,6705.7,3827.1,2115.4
"32","M20","30D","CNU","Scene4",15516,5981.6,6145.7,7407.7
"33","M20","30D","CTX","Scene5",8667,6705.7,5912,1805.4
"34","M20","30D","fiber tracts","Scene3",190,5257.9,2555.8,3674.8
"35","M20","30D","CTX","Scene5",8738,6705.7,5931.5,1873.1
"36","M20","30D","CTX","Scene1",1955,3218.3,1854.5,3517.6
"37","M20","30D","CTX","Scene3",10783,5257.9,4573.9,1975.6
"38","M20","30D","CTX","Scene2",874,4420.5,6154.3,8815.5
"39","M20","30D","CTX","Scene1",1242,3218.3,4288.2,7337.7
"40","M20","30D","CTX","Scene5",13796,6705.7,1805.4,7057.9
"41","M20","30D","CTX","Scene5",6139,6705.7,4333,1594.6
"42","M20","30D","CTX","Scene4",8529,5981.6,2561.2,2763.5
"43","M20","30D","CTX","Scene7",5623,7911.7,6892,2833.6
"44","M20","30D","CTX","Scene5",4367,6705.7,1935,1905.1
"45","M20","30D","CNU","Scene3",7864,5257.9,5944,3582.8
"46","M20","30D","CNU","Scene5",1323,6705.7,5097.5,3595.5
"47","M20","30D","CNU","Scene4",4332,5981.6,5027.2,2254.6
"48","M20","30D","CTX","Scene5",6131,6705.7,4275,680.6
"49","M20","30D","CTX","Scene7",11202,7911.7,4040.9,9509.5
"50","M20","30D","CTX","Scene5",7079,6705.7,5168.4,1932.2
"51","M20","30D","CNU","Scene3",4565,5257.9,4617.9,3681.3
"52","M20","30D","CNU","Scene6",6956,7425.9,5647.6,3401
"53","M20","30D","MB","Scene7",6816,7911.7,5081.4,3994.6
"54","M20","30D","CTX","Scene5",7906,6705.7,5564.9,1541.3
"55","M20","30D","CNU","Scene4",15538,5981.6,6365.1,7998.1
"56","M20","30D","CTX","Scene6",2711,7425.9,5783.7,9514.6
"57","M20","30D","CNU","Scene2",4919,4420.5,5867.3,4694.7
"58","M20","30D","CNU","Scene2",1271,4420.5,3594.6,3396.8
"59","M20","30D","CNU","Scene5",1210,6705.7,5018.6,2578.4
"60","M20","30D","IB","Scene4",13589,5981.6,5551.4,4662.9
"61","M20","30D","CTX","Scene1",64,3218.3,2791.8,8818.1
"62","M20","30D","CNU","Scene5",25,6705.7,2858.4,2580.5
"63","M20","30D","CTX","Scene7",13403,7911.7,6189.8,7580.8
"64","M20","30D","CTX","Scene5",5775,6705.7,3615.3,1056.9
