"","MouseID","DPI","Region","Section","ObjectID","Z","X","Y"
"1","M36","15D","CTX","Scene6",849,7579.7,7081.1,9052
"2","M36","15D","CNU","Scene5",1130,6663.3,5426.7,3415.4
"3","M36","15D","CNU","Scene5",131,6663.3,4873,3052.3
"4","M36","15D","CTX","Scene6",6997,7579.7,4425,1388.3
"5","M36","15D","CTX","Scene2",8792,4180.6,5834.4,2809.5
"6","M36","15D","CTX","Scene2",10761,4180.6,2703.2,2354.7
"7","M36","15D","fiber tracts","Scene5",9842,6663.3,2713.4,2412.3
"8","M36","15D","CTX","Scene7",5287,8477.9,1637.9,1820
"9","M36","15D","CTX","Scene3",5894,5321.9,2251.2,2705.8
"10","M36","15D","CTX","Scene4",10315,6066.9,7054.6,2793.8
"11","M36","15D","CTX","Scene6",6944,7579.7,2730.8,1928.5
"12","M36","15D","CTX","Scene6",7611,7579.7,6802.2,2001.9
"13","M36","15D","CTX","Scene1",2214,3368.5,4268.3,2558.8
"14","M36","15D","CTX","Scene5",11092,6663.3,7456.8,8584.1
"15","M36","15D","CTX","Scene2",9437,4180.6,3335.9,2941.8
"16","M36","15D","CNU","Scene4",2814,6066.9,5306.7,2782.7
"17","M36","15D","IB","Scene6",9836,7579.7,3711.4,4311.9
"18","M36","15D","MB","Scene7",8929,8477.9,5144,4490.6
"19","M36","15D","CTX","Scene3",6410,5321.9,3334.4,1883.3
"20","M36","15D","CTX","Scene4",9097,6066.9,2648.7,2774.9
"21","M36","15D","CTX","Scene7",4742,8477.9,4356.3,1276.4
"22","M36","15D","CTX","Scene2",10867,4180.6,4127.1,2154.5
"23","M36","15D","fiber tracts","Scene5",10010,6663.3,2075.1,7967.2
"24","M36","15D","CNU","Scene5",378,6663.3,6738.4,3674.6
"25","M36","15D","CNU","Scene3",2405,5321.9,4340.4,4142.1
"26","M36","15D","CNU","Scene2",2482,4180.6,7148.6,4653.4
"27","M36","15D","CTX","Scene4",7252,6066.9,6239.4,2628.8
"28","M36","15D","CNU","Scene3",4767,5321.9,4177.8,4091.3
"29","M36","15D","CNU","Scene1",2751,3368.5,6530.3,4667.7
"30","M36","15D","CNU","Scene2",5291,4180.6,6083.9,3736.8
"31","M36","15D","CNU","Scene2",14530,4180.6,4956.8,7050
"32","M36","15D","CTX","Scene2",8239,4180.6,1222.4,4181.7
"33","M36","15D","fiber tracts","Scene7",328,8477.9,4626.7,3369.1
"34","M36","15D","IB","Scene5",8987,6663.3,4413.6,4245.8
"35","M36","15D","fiber tracts","Scene6",11807,7579.7,1754.1,2849.9
"36","M36","15D","CNU","Scene3",8552,5321.9,2807.3,6247.8
"37","M36","15D","CNU","Scene3",4546,5321.9,3933.2,4282.8
"38","M36","15D","CTX","Scene2",15730,4180.6,1255.9,7134.7
"39","M36","15D","CTX","Scene5",2080,6663.3,2062.5,2025.7
"40","M36","15D","CTX","Scene2",15473,4180.6,3037.2,9035.7
"41","M36","15D","CTX","Scene1",879,3368.5,3632.5,3075.6
"42","M36","15D","fiber tracts","Scene5",9735,6663.3,6543.9,4142.9
"43","M36","15D","CNU","Scene3",2920,5321.9,3776.5,2475.5
"44","M36","15D","IB","Scene6",11260,7579.7,4589.4,3849.4
"45","M36","15D","CTX","Scene4",8891,6066.9,1854.8,2115
"46","M36","15D","CTX","Scene2",16769,4180.6,1479.6,6013.4
"47","M36","15D","CNU","Scene3",1978,5321.9,5587.7,3733
"48","M36","15D","CTX","Scene6",4533,7579.7,4863.5,1068.8
"49","M36","15D","CNU","Scene4",5338,6066.9,4292.7,2402.7
"50","M36","15D","CTX","Scene7",6638,8477.9,1990.4,1579.1
"51","M36","15D","CTX","Scene6",9074,7579.7,989.7,4340.4
"52","M36","15D","CTX","Scene2",8458,4180.6,3011.9,2489.7
"53","M36","15D","CTX","Scene5",2811,6663.3,5984.6,2267
"54","M36","15D","CTX","Scene2",10574,4180.6,2143.5,5206.8
"55","M36","15D","fiber tracts","Scene3",10239,5321.9,5169.6,5714
"56","M36","15D","CNU","Scene5",456,6663.3,4727.7,2049.8
"57","M36","15D","CTX","Scene4",9957,6066.9,2198.7,2484
"58","M36","15D","CTX","Scene6",480,7579.7,3318.6,10227.5
"59","M36","15D","CTX","Scene7",3530,8477.9,3076.9,1098.9
"60","M36","15D","CTX","Scene6",6375,7579.7,4614.9,868.4
"61","M36","15D","CTX","Scene6",9502,7579.7,3135,978.6
"62","M36","15D","CNU","Scene2",2932,4180.6,5827.4,4283.5
"63","M36","15D","CNU","Scene2",3442,4180.6,6853.5,4249.1
"64","M36","15D","IB","Scene5",8564,6663.3,4494.7,3480.5
"65","M36","15D","CTX","Scene1",2507,3368.5,3826.8,2959
"66","M36","15D","CNU","Scene3",1201,5321.9,4205,3736.7
"67","M36","15D","CNU","Scene3",1653,5321.9,4201.8,2404.5
"68","M36","15D","CTX","Scene6",9365,7579.7,2032.1,4495
"69","M36","15D","CTX","Scene4",10444,6066.9,2015.1,2267.2
"70","M36","15D","CNU","Scene2",4280,4180.6,6967.7,4018.3
"71","M36","15D","CTX","Scene2",9440,4180.6,2624.4,3876.3
"72","M36","15D","CNU","Scene2",875,4180.6,4576.3,5487.1
"73","M36","15D","CNU","Scene2",4764,4180.6,4145.7,3793.1
"74","M36","15D","CNU","Scene4",5434,6066.9,3418.7,3095.7
"75","M36","15D","CTX","Scene1",78,3368.5,3975,8232.5
"76","M36","15D","fiber tracts","Scene6",12966,7579.7,1788.4,6462.6
"77","M36","15D","fiber tracts","Scene2",307,4180.6,4842.3,3265.6
"78","M36","15D","CNU","Scene4",3497,6066.9,3264.2,2795.5
"79","M36","15D","CTX","Scene6",5909,7579.7,6140.9,2111
"80","M36","15D","CTX","Scene7",4351,8477.9,5695.8,1635.4
"81","M36","15D","fiber tracts","Scene4",2240,6066.9,3578.4,7625.2
"82","M36","15D","CNU","Scene2",13667,4180.6,5030.6,6935.3
"83","M36","15D","CTX","Scene6",4007,7579.7,2487.2,1220.9
"84","M36","15D","CTX","Scene6",2922,7579.7,2524.5,3883.7
"85","M36","15D","CTX","Scene2",12209,4180.6,3803.6,2238.4
"86","M36","15D","CNU","Scene4",5126,6066.9,3843.2,2513.9
"87","M36","15D","IB","Scene5",7394,6663.3,4532.5,5636.7
"88","M36","15D","CNU","Scene2",1032,4180.6,5193.5,4736.3
"89","M36","15D","CTX","Scene5",1794,6663.3,2230.9,3541.1
"90","M36","15D","CNU","Scene2",3621,4180.6,5294.5,4556.9
"91","M36","15D","CTX","Scene4",7024,6066.9,6475.1,2838
"92","M36","15D","CNU","Scene5",83,6663.3,4598.4,2868.5
"93","M36","15D","CNU","Scene3",2142,5321.9,6749.2,3470.3
"94","M36","15D","IB","Scene6",10298,7579.7,5749.4,4901
"95","M36","15D","fiber tracts","Scene5",10065,6663.3,5063.5,7615.6
"96","M36","15D","IB","Scene4",1247,6066.9,3955.2,6061.9
"97","M36","15D","CNU","Scene2",4279,4180.6,4720.2,4541.4
"98","M36","15D","CNU","Scene2",14942,4180.6,3259.8,7191.3
"99","M36","15D","CTX","Scene7",7486,8477.9,6071,3081.2
"100","M36","15D","CTX","Scene3",5807,5321.9,2366.3,3964.9
"101","M36","15D","CNU","Scene5",161,6663.3,5091.4,2584
"102","M36","15D","CTX","Scene4",8900,6066.9,1847.8,5694.3
"103","M36","15D","CTX","Scene4",7116,6066.9,6562.5,3682.6
"104","M36","15D","CNU","Scene3",4088,5321.9,3787.2,3195
"105","M36","15D","CNU","Scene4",5606,6066.9,2563.8,3621.8
"106","M36","15D","CTX","Scene5",10696,6663.3,2268.3,6941.1
"107","M36","15D","CNU","Scene4",3366,6066.9,3789.4,2225.1
"108","M36","15D","CTX","Scene2",9049,4180.6,1960.4,3224.6
"109","M36","15D","MB","Scene7",8868,8477.9,4822.8,4980.4
"110","M36","15D","CTX","Scene2",10552,4180.6,2975,2308.1
"111","M36","15D","CTX","Scene1",686,3368.5,2437.8,2927.3
"112","M36","15D","CNU","Scene2",14372,4180.6,4216.9,6708.1
"113","M36","15D","MB","Scene7",2494,8477.9,3155.7,7406.4
"114","M36","15D","IB","Scene4",10789,6066.9,6414.8,5586.4
"115","M36","15D","CTX","Scene5",5717,6663.3,3356.3,1976.4
"116","M36","15D","IB","Scene5",8811,6663.3,4306.5,4977.9
"117","M36","15D","CNU","Scene2",5683,4180.6,4173.1,5699.3
"118","M36","15D","CTX","Scene5",2592,6663.3,6632.2,2231.6
"119","M36","15D","CNU","Scene4",3431,6066.9,4224,2371.8
"120","M36","15D","CNU","Scene2",6264,4180.6,3664.2,4727.8
"121","M36","15D","CTX","Scene6",6972,7579.7,1950.3,2282.6
"122","M36","15D","CTX","Scene3",6643,5321.9,6157.7,2764.1
"123","M36","15D","CTX","Scene5",2919,6663.3,5430.9,1562.9
"124","M36","15D","fiber tracts","Scene5",9671,6663.3,5382.8,2074.3
"125","M36","15D","fiber tracts","Scene3",10271,5321.9,7070.6,6066.7
"126","M36","15D","fiber tracts","Scene7",333,8477.9,5660.2,4103.3
"127","M36","15D","CTX","Scene7",7802,8477.9,1858.1,1923.4
"128","M36","15D","CTX","Scene5",3800,6663.3,6131.6,1608.1
"129","M36","15D","CTX","Scene5",10957,6663.3,5869,9359.9
"130","M36","15D","CTX","Scene5",3410,6663.3,6685.1,2922.8
"131","M36","15D","CTX","Scene5",6139,6663.3,2786.3,5446.5
"132","M36","15D","CTX","Scene4",8795,6066.9,2780.9,2363.7
"133","M36","15D","CNU","Scene5",1026,6663.3,5064.6,3663.5
"134","M36","15D","CTX","Scene7",2061,8477.9,407.5,7822.7
"135","M36","15D","CTX","Scene3",8064,5321.9,3406.1,1811.4
"136","M36","15D","CTX","Scene6",7172,7579.7,1143.9,4063.5
"137","M36","15D","CTX","Scene2",15538,4180.6,3273.6,8293.4
"138","M36","15D","CNU","Scene2",5307,4180.6,4566.3,5073.4
"139","M36","15D","CTX","Scene2",10710,4180.6,2798.8,2249.6
"140","M36","15D","MB","Scene7",2462,8477.9,2102,6906.7
"141","M36","15D","CNU","Scene3",3157,5321.9,4991.7,2905.5
"142","M36","15D","CTX","Scene1",2659,3368.5,4397.4,4253.2
"143","M36","15D","CTX","Scene6",8704,7579.7,6376.3,2328.3
"144","M36","15D","CTX","Scene4",7695,6066.9,1735.4,2482.1
"145","M36","15D","IB","Scene5",7753,6663.3,6591,5263.5
