"","MouseID","DPI","Region","Section","ObjectID","Z","X","Y"
"1","M35","30D","IB","Scene6",6601,7419,6553.6,4639.1
"2","M35","30D","IB","Scene7",4487,8397.9,4187.2,3612.3
"3","M35","30D","CTX","Scene6",5501,7419,3461.6,1196.7
"4","M35","30D","CTX","Scene5",2921,6509.3,7333.5,2874.1
"5","M35","30D","CTX","Scene7",2490,8397.9,4816.8,1817.1
"6","M35","30D","CTX","Scene5",1235,6509.3,1979.3,4449.2
"7","M35","30D","CTX","Scene6",2971,7419,1741.8,1625
"8","M35","30D","CTX","Scene2",1523,4348,4674.6,2411.2
"9","M35","30D","CTX","Scene4",3673,6013.1,7214.7,2500.8
"10","M35","30D","CTX","Scene6",2534,7419,4315.8,1415
"11","M35","30D","CTX","Scene4",2674,6013.1,3269.7,1023
"12","M35","30D","CTX","Scene6",4359,7419,4868.4,1606.2
"13","M35","30D","CNU","Scene5",305,6509.3,6237.6,3113.3
"14","M35","30D","IB","Scene7",4678,8397.9,3507.3,3723.1
"15","M35","30D","CTX","Scene7",1186,8397.9,885.9,8027.5
"16","M35","30D","CTX","Scene5",4784,6509.3,6475.4,2902.1
"17","M35","30D","CTX","Scene4",4339,6013.1,2023.2,2241.1
"18","M35","30D","CTX","Scene6",3400,7419,5005.8,1951.4
"19","M35","30D","CTX","Scene7",2218,8397.9,3335.7,2109.1
"20","M35","30D","CTX","Scene3",1732,5322.7,4370,1243.4
"21","M35","30D","CTX","Scene4",4769,6013.1,4252.5,1412.3
"22","M35","30D","CNU","Scene3",280,5322.7,4160,2417.8
"23","M35","30D","CTX","Scene5",1543,6509.3,3832.4,1705.4
"24","M35","30D","fiber tracts","Scene5",5839,6509.3,4902.6,3806.8
"25","M35","30D","fiber tracts","Scene6",187,7419,4500.2,3103.7
"26","M35","30D","CTX","Scene7",334,8397.9,1020.8,9021.6
"27","M35","30D","CTX","Scene3",3385,5322.7,1903.1,7114
"28","M35","30D","CTX","Scene2",1113,4348,4519.3,2226.2
"29","M35","30D","CTX","Scene7",438,8397.9,416.9,7481.1
"30","M35","30D","fiber tracts","Scene7",95,8397.9,4627.3,3391.3
"31","M35","30D","CNU","Scene4",1529,6013.1,6091.7,3640.5
"32","M35","30D","CTX","Scene6",2833,7419,3148.5,1341.2
"33","M35","30D","CNU","Scene5",1001,6509.3,5501.2,3027.2
"34","M35","30D","CTX","Scene7",2165,8397.9,2921.6,1154
"35","M35","30D","CTX","Scene4",4103,6013.1,5877.6,2169.3
"36","M35","30D","CTX","Scene7",2508,8397.9,5015.9,1135.6
"37","M35","30D","CTX","Scene3",924,5322.7,2170.1,5026.4
"38","M35","30D","CTX","Scene7",2832,8397.9,2044.6,1204.7
"39","M35","30D","CTX","Scene3",1840,5322.7,4515.6,1533.6
"40","M35","30D","CTX","Scene2",1038,4348,4245.2,1592
"41","M35","30D","CTX","Scene1",1073,3426.2,3879.3,5056.6
"42","M35","30D","CTX","Scene6",1437,7419,5208.6,10462.8
"43","M35","30D","CNU","Scene5",219,6509.3,6537.9,3694
"44","M35","30D","IB","Scene6",6715,7419,5656.2,4596.2
"45","M35","30D","CNU","Scene5",6011,6509.3,3220.5,8238.5
"46","M35","30D","CTX","Scene6",4382,7419,3907.1,994.1
"47","M35","30D","CTX","Scene1",845,3426.2,4691.3,4761.3
"48","M35","30D","CTX","Scene1",583,3426.2,3768,4309.4
"49","M35","30D","MB","Scene7",5057,8397.9,2081,5014.6
"50","M35","30D","CTX","Scene4",649,6013.1,6608.1,7766.6
"51","M35","30D","CTX","Scene4",3491,6013.1,2439.7,1393.4
"52","M35","30D","fiber tracts","Scene3",45,5322.7,5761.5,3519.5
"53","M35","30D","IB","Scene6",6854,7419,6489.8,5115
"54","M35","30D","CTX","Scene7",954,8397.9,5283.3,8402.5
"55","M35","30D","CTX","Scene7",2012,8397.9,2171.6,1325
"56","M35","30D","CTX","Scene5",6643,6509.3,1639.3,8995.2
"57","M35","30D","CTX","Scene4",311,6013.1,1252.2,8996.3
"58","M35","30D","IB","Scene7",4454,8397.9,4038.7,3673.1
"59","M35","30D","CTX","Scene5",3646,6509.3,5998,1863.7
"60","M35","30D","CTX","Scene2",1326,4348,4868.8,2251.6
"61","M35","30D","CTX","Scene3",2840,5322.7,2910.9,1479.6
"62","M35","30D","CTX","Scene7",2633,8397.9,5733.8,1769
"63","M35","30D","CTX","Scene5",1649,6509.3,6417.8,2383.8
"64","M35","30D","IB","Scene7",4723,8397.9,4182.1,3219
"65","M35","30D","fiber tracts","Scene6",355,7419,5834.4,4234.5
"66","M35","30D","IB","Scene5",4932,6509.3,3908.5,5137.1
"67","M35","30D","CTX","Scene6",2609,7419,6441.7,2762.5
"68","M35","30D","IB","Scene4",5100,6013.1,5556.3,4534.8
"69","M35","30D","fiber tracts","Scene6",540,7419,1780.7,6424.7
"70","M35","30D","CTX","Scene4",2921,6013.1,6671.6,3123.4
"71","M35","30D","CTX","Scene4",4001,6013.1,6607.1,2006.3
"72","M35","30D","CTX","Scene4",3523,6013.1,3923.4,859.4
