"","MouseID","DPI","Region","Section","ObjectID","Z","X","Y"
"1","M05","30D","CNU","Scene5",6270,6701.3,4213.5,9283
"2","M05","30D","CTX","Scene5",4273,6701.3,1852.6,4874.4
"3","M05","30D","CTX","Scene3",1094,5268.1,1594.4,7872.4
"4","M05","30D","CTX","Scene3",1524,5268.1,5073.1,9467.3
"5","M05","30D","CNU","Scene3",3493,5268.1,5238.9,3209
"6","M05","30D","CNU","Scene2",3375,4609,4256.2,3253
"7","M05","30D","CTX","Scene5",2221,6701.3,1988.6,4965.7
"8","M05","30D","fiber tracts","Scene6",7509,7169.7,2949.6,8318.7
"9","M05","30D","CTX","Scene5",4291,6701.3,5409.2,2132.7
"10","M05","30D","CTX","Scene1",2214,3021.6,4046.2,6148.7
"11","M05","30D","CNU","Scene3",2169,5268.1,3486.8,5213.8
"12","M05","30D","CNU","Scene6",8,7169.7,3736.2,9331.6
"13","M05","30D","CNU","Scene3",246,5268.1,3867.2,7014.3
"14","M05","30D","CTX","Scene5",2737,6701.3,2532,4608.6
"15","M05","30D","CTX","Scene5",3795,6701.3,1873.8,2617.3
"16","M05","30D","IB","Scene6",6291,7169.7,4365,3599.8
"17","M05","30D","CNU","Scene2",2830,4609,5826.1,3848.4
"18","M05","30D","CNU","Scene3",3599,5268.1,3588.3,5193.4
"19","M05","30D","CTX","Scene3",6882,5268.1,2321,2463.2
"20","M05","30D","CTX","Scene4",5777,5968.2,2676.1,1876.9
"21","M05","30D","CTX","Scene3",6436,5268.1,2285.6,5009.3
"22","M05","30D","CTX","Scene4",6311,5968.2,1939.8,4202.7
"23","M05","30D","CTX","Scene2",1985,4609,4230,10008.5
"24","M05","30D","CNU","Scene4",2404,5968.2,5447.4,3260.4
"25","M05","30D","CTX","Scene6",4446,7169.7,2185.8,3406.9
"26","M05","30D","CNU","Scene5",1094,6701.3,5227.1,3113.1
"27","M05","30D","CNU","Scene5",401,6701.3,5428.4,2651.7
"28","M05","30D","CTX","Scene1",2751,3021.6,3882.1,7698.2
"29","M05","30D","CTX","Scene2",4794,4609,2882.2,2007
"30","M05","30D","fiber tracts","Scene4",236,5968.2,3168.4,4576.8
"31","M05","30D","CNU","Scene6",9,7169.7,3895.9,9109.6
"32","M05","30D","CTX","Scene3",971,5268.1,772.7,6715.2
"33","M05","30D","CTX","Scene1",1707,3021.6,2482.1,6406.1
"34","M05","30D","IB","Scene6",5636,7169.7,4105,4208.7
"35","M05","30D","CTX","Scene1",176,3021.6,3484.3,3866.5
"36","M05","30D","IB","Scene5",4879,6701.3,4657.7,3517.9
"37","M05","30D","CNU","Scene5",873,6701.3,4611.6,2735.2
"38","M05","30D","CTX","Scene4",1436,5968.2,6813.9,8675.8
"39","M05","30D","CNU","Scene4",2749,5968.2,4446.9,1971.2
"40","M05","30D","CTX","Scene4",1179,5968.2,1736,6583.5
"41","M05","30D","CTX","Scene1",879,3021.6,4081.2,4654.3
"42","M05","30D","CTX","Scene4",6292,5968.2,3432.6,2072.2
"43","M05","30D","CTX","Scene5",2540,6701.3,6544.4,2923.1
"44","M05","30D","IB","Scene6",6085,7169.7,7243,5356.8
"45","M05","30D","CNU","Scene4",2475,5968.2,5273.9,2416.7
"46","M05","30D","CNU","Scene5",6446,6701.3,6406.1,7864.3
"47","M05","30D","CTX","Scene4",5350,5968.2,6847.9,3115.3
"48","M05","30D","CNU","Scene5",1046,6701.3,5957.7,2893.9
"49","M05","30D","CTX","Scene6",2532,7169.7,1938.6,2817.8
"50","M05","30D","CTX","Scene2",4726,4609,2051.2,2492.6
"51","M05","30D","CTX","Scene3",1190,5268.1,2026.5,6861.6
"52","M05","30D","CNU","Scene3",3306,5268.1,3893.5,2398.3
"53","M05","30D","CTX","Scene5",6566,6701.3,2038.8,8606.9
"54","M05","30D","fiber tracts","Scene6",7151,7169.7,2593.7,2337.3
"55","M05","30D","CTX","Scene5",3518,6701.3,5505.8,2352.7
"56","M05","30D","IB","Scene5",7723,6701.3,3257,7301.9
