"","MouseID","DPI","Region","Section","ObjectID","Z","X","Y"
"1","M41","0D","CTX","Scene5",1367,6701,1925.2,6830
"2","M41","0D","CTX","Scene6",2769,7975.8,6276.2,9801
"3","M41","0D","CNU","Scene5",267,6701,5369.5,8843.2
"4","M41","0D","CTX","Scene6",772,7975.8,4133.4,1225.8
"5","M41","0D","CTX","Scene6",1997,7975.8,800.1,8670.9
"6","M41","0D","CTX","Scene4",1099,6221,4337.3,1157.6
"7","M41","0D","CNU","Scene3",85,5586.2,5865.2,7154.6
"8","M41","0D","CTX","Scene5",2625,6701,6306,3021.7
"9","M41","0D","CTX","Scene4",662,6221,3039.2,2004.4
"10","M41","0D","IB","Scene5",1626,6701,6916.8,6255.9
"11","M41","0D","CTX","Scene4",2487,6221,3963.6,10517.9
"12","M41","0D","CTX","Scene6",1067,7975.8,530.8,4453.8
"13","M41","0D","CTX","Scene6",2960,7975.8,5542.9,8254.3
"14","M41","0D","CTX","Scene5",2853,6701,1037.2,5337.6
"15","M41","0D","CTX","Scene1",412,3870.4,2619.8,5840.5
"16","M41","0D","IB","Scene5",3291,6701,7203.2,5497.6
"17","M41","0D","IB","Scene4",1528,6221,6098.4,5675.4
"18","M41","0D","CTX","Scene6",500,7975.8,1878,3927.8
"19","M41","0D","CTX","Scene4",510,6221,1274.1,2393.9
"20","M41","0D","CTX","Scene6",336,7975.8,628.5,5347.8
"21","M41","0D","CNU","Scene3",947,5586.2,6979.5,4444.3
"22","M41","0D","CTX","Scene6",2305,7975.8,1629.6,5871.1
"23","M41","0D","CTX","Scene2",505,4619,3341.1,1720.1
"24","M41","0D","CTX","Scene3",204,5586.2,2767.5,9731.6
"25","M41","0D","CTX","Scene5",2001,6701,975.7,5299.3
"26","M41","0D","CTX","Scene4",2163,6221,2121.4,9400.7
"27","M41","0D","CTX","Scene2",1327,4619,2585.7,9466.7
"28","M41","0D","CTX","Scene5",2105,6701,1868.6,4402.1
"29","M41","0D","CNU","Scene5",1762,6701,4131.8,2020.5
"30","M41","0D","CTX","Scene5",481,6701,2130,9120.5
"31","M41","0D","CTX","Scene4",961,6221,6971.5,2600.4
"32","M41","0D","MB","Scene6",1763,7975.8,5283.9,3917.9
"33","M41","0D","CTX","Scene6",447,7975.8,1309.3,3490.7
"34","M41","0D","IB","Scene5",3055,6701,2974.9,4458
"35","M41","0D","CTX","Scene6",790,7975.8,4415.2,1810.9
"36","M41","0D","CTX","Scene3",1591,5586.2,3499.8,1368.5
"37","M41","0D","CTX","Scene6",1114,7975.8,1960.2,3654.4
"38","M41","0D","CTX","Scene4",618,6221,2649.7,1399.6
"39","M41","0D","CNU","Scene2",1252,4619,3150,6859.7
"40","M41","0D","CNU","Scene2",111,4619,5359.2,5020.1
"41","M41","0D","CTX","Scene3",1454,5586.2,6562.6,2987.2
"42","M41","0D","CTX","Scene6",981,7975.8,7034.5,2858.6
"43","M41","0D","IB","Scene5",1481,6701,4228.7,6711.1
"44","M41","0D","CTX","Scene2",677,4619,5940.1,2381.2
"45","M41","0D","CTX","Scene4",2510,6221,4277.9,10476.3
"46","M41","0D","CTX","Scene1",845,3870.4,1898.4,5454.3
"47","M41","0D","CTX","Scene1",583,3870.4,1763.1,5083.9
"48","M41","0D","CTX","Scene6",3339,7975.8,5396.2,9640.9
"49","M41","0D","CTX","Scene4",2963,6221,1598.1,8068.4
"50","M41","0D","CTX","Scene5",2443,6701,4155.2,863.4
"51","M41","0D","IB","Scene3",712,5586.2,6189.2,7074.3
"52","M41","0D","IB","Scene5",1620,6701,6797,6867.6
"53","M41","0D","CTX","Scene5",2621,6701,6170.7,1589.7
"54","M41","0D","fiber tracts","Scene6",294,7975.8,2854.4,7535.9
"55","M41","0D","CTX","Scene2",1309,4619,1604.4,8485.7
"56","M41","0D","CTX","Scene4",2625,6221,5938.5,9347.1
"57","M41","0D","CTX","Scene6",2736,7975.8,6108.8,8750.8
"58","M41","0D","CTX","Scene2",1540,4619,2200.3,9268.7
"59","M41","0D","IB","Scene4",1618,6221,3644.7,4501.9
"60","M41","0D","CTX","Scene6",915,7975.8,6063.7,1731.2
"61","M41","0D","CTX","Scene6",2411,7975.8,3162.9,9935.8
"62","M41","0D","CTX","Scene6",3005,7975.8,5589.1,10093.3
"63","M41","0D","CTX","Scene3",372,5586.2,1781.3,6188.8
"64","M41","0D","CTX","Scene1",560,3870.4,1538.5,3881.9
"65","M41","0D","CTX","Scene4",737,6221,3916.3,1838.2
"66","M41","0D","CTX","Scene6",667,7975.8,2547.2,1263.4
"67","M41","0D","CTX","Scene3",557,5586.2,3488.3,9835.6
"68","M41","0D","CNU","Scene5",1873,6701,6607.3,3785.5
"69","M41","0D","CTX","Scene5",2953,6701,1160.8,4398.4
"70","M41","0D","CTX","Scene5",2475,6701,4543.9,1530.8
"71","M41","0D","CTX","Scene5",1038,6701,6438.5,9547.8
"72","M41","0D","CNU","Scene4",1978,6221,4859.7,9309.5
"73","M41","0D","fiber tracts","Scene5",209,6701,5656.6,9310.5
"74","M41","0D","CNU","Scene2",50,4619,3320.4,4758.2
"75","M41","0D","CTX","Scene4",953,6221,6892.8,2621.6
"76","M41","0D","CTX","Scene1",114,3870.4,1785.8,8268.3
"77","M41","0D","fiber tracts","Scene6",206,7975.8,2601.1,7185
"78","M41","0D","CTX","Scene4",2512,6221,4311.5,9976.5
"79","M41","0D","CTX","Scene4",2958,6221,1251.1,8188.6
"80","M41","0D","CTX","Scene4",773,6221,4442.3,1001.3
