"","MouseID","DPI","Region","Section","ObjectID","Z","X","Y"
"1","M03","5D","CNU","Scene5","1167",6065.2,4350.2,7977.4
"2","M03","5D","CTX","Scene1","2178",3497.5,5140,5300.9
"3","M03","5D","CTX","Scene7","6809",8148.4,5432.3,8922.5
"4","M03","5D","CNU","Scene3","14398",5253.2,4820.5,8172.6
"5","M03","5D","CTX","Scene3","5274",5253.2,1496.6,4141.6
"6","M03","5D","CTX","Scene7","6682",8148.4,5266.8,9066.4
"7","M03","5D","CNU","Scene2","7931",4137.7,3457.8,4194
"8","M03","5D","IB","Scene6","12231",7013.3,3600.8,5783.9
"9","M03","5D","CTX","Scene7","1499",8148.4,4214.1,813.7
"10","M03","5D","CNU","Scene4","10832",5739.1,5816.8,8213.8
"11","M03","5D","CNU","Scene2","11216",4137.7,6581.4,5010.5
"12","M03","5D","CNU","Scene2","7868",4137.7,3414.9,4559.2
"13","M03","5D","CTX","Scene5","18084",6065.2,1081.8,4011.6
"14","M03","5D","CTX","Scene7","5888",8148.4,4465.3,10244.8
"15","M03","5D","CTX","Scene5","24652",6065.2,4785.1,1522
"16","M03","5D","CTX","Scene3","20310",5253.2,2429.6,9799.8
"17","M03","5D","CTX","Scene5","6848",6065.2,1633.4,8014.6
"18","M03","5D","CTX","Scene5","4809",6065.2,571.5,6730
"19","M03","5D","CTX","Scene1","4849",3497.5,2197.7,5772.1
"20","M03","5D","CTX","Scene2","6600",4137.7,2538.1,7311.6
"21","M03","5D","CTX","Scene2","12424",4137.7,2053.6,3980.6
"22","M03","5D","IB","Scene5","14528",6065.2,6742.2,6193.6
"23","M03","5D","CTX","Scene2","4571",4137.7,3601.2,9573.1
"24","M03","5D","IB","Scene3","11451",5253.2,6544.7,5602.1
"25","M03","5D","IB","Scene5","13883",6065.2,5950.2,6200.9
"26","M03","5D","IB","Scene5","12187",6065.2,3888.1,6390.4
"27","M03","5D","CTX","Scene6","1477",7013.3,1251.5,8652.6
"28","M03","5D","CTX","Scene6","2926",7013.3,2459.9,10349.4
"29","M03","5D","CTX","Scene2","13075",4137.7,2548,4099.9
"30","M03","5D","CTX","Scene2","14222",4137.7,2716.4,3328.6
"31","M03","5D","CTX","Scene4","12197",5739.1,1790.4,9616.3
"32","M03","5D","CTX","Scene4","4633",5739.1,1822,2457.8
"33","M03","5D","CTX","Scene2","11722",4137.7,1263,4497
"34","M03","5D","CTX","Scene2","5623",4137.7,1775.7,5912.8
"35","M03","5D","IB","Scene5","14525",6065.2,6746.8,5831
"36","M03","5D","CTX","Scene6","3174",7013.3,360.1,6772
"37","M03","5D","CTX","Scene1","6613",3497.5,4272.8,6832.8
"38","M03","5D","CNU","Scene3","16147",5253.2,4015.1,6432.6
"39","M03","5D","CTX","Scene6","8632",7013.3,4888.3,10347.5
"40","M03","5D","fiber tracts","Scene5","16200",6065.2,5590.5,6435.4
"41","M03","5D","CTX","Scene3","24728",5253.2,3295.4,9678
"42","M03","5D","CTX","Scene3","9454",5253.2,3667.6,1977.6
"43","M03","5D","CTX","Scene6","1271",7013.3,1051.2,9032.2
"44","M03","5D","CNU","Scene3","15046",5253.2,3191.7,5981.1
"45","M03","5D","CTX","Scene4","6518",5739.1,4642.3,1345.7
"46","M03","5D","MB","Scene7","9682",8148.4,4954,5755.7
"47","M03","5D","CTX","Scene4","18011",5739.1,6873.6,8222.4
"48","M03","5D","CTX","Scene4","12607",5739.1,2149.9,9449.3
"49","M03","5D","IB","Scene6","13790",7013.3,4527.7,7474.1
"50","M03","5D","CNU","Scene3","661",5253.2,4016.4,5284.2
"51","M03","5D","CTX","Scene4","13201",5739.1,2691.1,9216
"52","M03","5D","CTX","Scene4","2373",5739.1,645.4,4564.7
"53","M03","5D","CTX","Scene2","4531",4137.7,3559.2,9423
"54","M03","5D","CTX","Scene2","2997",4137.7,1825,8418.8
"55","M03","5D","CTX","Scene4","13601",5739.1,784.9,6163.4
"56","M03","5D","CTX","Scene3","7225",5253.2,2457.7,5351.7
"57","M03","5D","CTX","Scene6","10748",7013.3,6916.4,8444.6
"58","M03","5D","CTX","Scene6","22036",7013.3,1292,2685.8
"59","M03","5D","CTX","Scene4","12734",5739.1,2247.4,9268.2
"60","M03","5D","CNU","Scene4","8699",5739.1,3461.2,7578.4
"61","M03","5D","CNU","Scene3","747",5253.2,4178.3,5535.9
"62","M03","5D","fiber tracts","Scene2","16202",4137.7,3310,4540.5
"63","M03","5D","CTX","Scene4","11945",5739.1,1546.4,9206.9
"64","M03","5D","CTX","Scene3","5773",5253.2,1760.1,5173.4
"65","M03","5D","CTX","Scene5","22934",6065.2,2935.4,1307.2
"66","M03","5D","CTX","Scene5","7205",6065.2,1753.2,7685
