"","MouseID","DPI","Region","Section","ObjectID","Z","X","Y"
"1","M02","30D","CTX","Scene7",8325,8413.3,3490.2,2720.7
"2","M02","30D","CNU","Scene2",790,4424.3,6744.8,7126.8
"3","M02","30D","CTX","Scene4",7670,6030.5,3724.4,1850.3
"4","M02","30D","CTX","Scene1",1496,3626.1,2275.5,6714.9
"5","M02","30D","CTX","Scene7",8458,8413.3,3611.8,1557.9
"6","M02","30D","CTX","Scene6",6722,7619.2,1458.4,2780.6
"7","M02","30D","CTX","Scene3",7088,5223.8,2658.1,1502.2
"8","M02","30D","CNU","Scene4",11917,6030.5,5323.1,7899.8
"9","M02","30D","CTX","Scene1",966,3626.1,5421.4,5346
"10","M02","30D","fiber tracts","Scene4",933,6030.5,7033.1,5123.4
"11","M02","30D","CTX","Scene7",2755,8413.3,3482.4,9207.4
"12","M02","30D","CTX","Scene3",7499,5223.8,3876.7,1471.4
"13","M02","30D","CNU","Scene5",2935,6617.8,5451.7,3583.3
"14","M02","30D","CTX","Scene4",6540,6030.5,2305.1,2395.4
"15","M02","30D","CTX","Scene6",7385,7619.2,2480.2,2711.8
"16","M02","30D","fiber tracts","Scene4",1623,6030.5,2340,5808.2
"17","M02","30D","CTX","Scene6",559,7619.2,2267,8605.5
"18","M02","30D","MB","Scene7",11863,8413.3,2256.3,4414.5
"19","M02","30D","CTX","Scene6",9655,7619.2,5896.6,2915.5
"20","M02","30D","CTX","Scene6",11678,7619.2,6264.2,1902.4
"21","M02","30D","CTX","Scene3",1125,5223.8,1937.8,6748
"22","M02","30D","CNU","Scene4",11445,6030.5,4604.1,9436.6
"23","M02","30D","fiber tracts","Scene7",365,8413.3,5071.9,5077.4
"24","M02","30D","CTX","Scene6",2811,7619.2,5925.4,8350.1
"25","M02","30D","CTX","Scene3",7641,5223.8,4103.6,1478.5
"26","M02","30D","CTX","Scene4",6103,6030.5,2168.7,3417.5
"27","M02","30D","CNU","Scene4",10996,6030.5,3769.3,8552.3
"28","M02","30D","CTX","Scene2",5348,4424.3,4288.1,1743.6
"29","M02","30D","CNU","Scene4",3431,6030.5,4523.8,3044.6
"30","M02","30D","fiber tracts","Scene6",14906,7619.2,1500.1,5141.5
"31","M02","30D","CNU","Scene2",1721,4424.3,3781,5564.1
"32","M02","30D","IB","Scene7",11356,8413.3,4013.8,3521.7
"33","M02","30D","CTX","Scene6",11662,7619.2,6271.4,2750.4
"34","M02","30D","CTX","Scene4",12935,6030.5,5551.5,9088.9
"35","M02","30D","CTX","Scene5",14526,6617.8,3553,10687.8
"36","M02","30D","CTX","Scene3",9279,5223.8,6351.3,2277.5
"37","M02","30D","CTX","Scene6",7229,7619.2,2316.5,1496
"38","M02","30D","CTX","Scene5",9676,6617.8,7270.9,2081.1
"39","M02","30D","fiber tracts","Scene5",476,6617.8,5083.7,3831
"40","M02","30D","IB","Scene5",12236,6617.8,5335.7,5220.7
"41","M02","30D","CNU","Scene2",2250,4424.3,4504.8,5551.3
"42","M02","30D","CNU","Scene3",2886,5223.8,3037.1,5310
"43","M02","30D","IB","Scene5",12387,6617.8,5494.3,5057.9
"44","M02","30D","IB","Scene6",4448,7619.2,4833.3,6022.3
"45","M02","30D","CNU","Scene5",13147,6617.8,2744.1,8386.8
"46","M02","30D","fiber tracts","Scene5",160,6617.8,2785,4432.3
"47","M02","30D","CTX","Scene3",6963,5223.8,1389.3,2969.6
"48","M02","30D","CNU","Scene4",10846,6030.5,3073.2,7432.4
"49","M02","30D","MB","Scene7",13782,8413.3,5634.7,5578.8
"50","M02","30D","IB","Scene5",11455,6617.8,4857.1,4364
"51","M02","30D","CTX","Scene5",9723,6617.8,7372.9,2598.9
"52","M02","30D","CNU","Scene5",13139,6617.8,2661.7,8364.9
"53","M02","30D","CNU","Scene3",4802,5223.8,4911,5511.4
"54","M02","30D","IB","Scene6",4395,7619.2,4604.3,6075.1
"55","M02","30D","fiber tracts","Scene2",362,4424.3,3006.3,7289
"56","M02","30D","CNU","Scene4",4853,6030.5,5376.7,4064
"57","M02","30D","CTX","Scene2",1190,4424.3,1715.5,6310
"58","M02","30D","CTX","Scene1",930,3626.1,5164.4,5227.9
"59","M02","30D","CTX","Scene6",5701,7619.2,1779.4,4515.5
"60","M02","30D","CTX","Scene6",3321,7619.2,6615.8,9873.6
"61","M02","30D","CNU","Scene5",3316,6617.8,5813.7,3846.2
"62","M02","30D","CTX","Scene6",986,7619.2,1544.3,7204.2
"63","M02","30D","CTX","Scene3",8788,5223.8,5718.2,2551.7
"64","M02","30D","IB","Scene5",12451,6617.8,5601.4,5323.7
"65","M02","30D","CTX","Scene4",9278,6030.5,6408.5,2975.4
"66","M02","30D","CTX","Scene6",1580,7619.2,2474.2,8108.2
"67","M02","30D","CTX","Scene6",1893,7619.2,3444.3,9365.5
"68","M02","30D","CTX","Scene3",9106,5223.8,6162.6,2911.2
"69","M02","30D","CTX","Scene7",4378,8413.3,5557.5,9521.9
"70","M02","30D","IB","Scene6",4017,7619.2,3910.2,8214.4
"71","M02","30D","CTX","Scene5",5130,6617.8,2341,1215.3
"72","M02","30D","fiber tracts","Scene6",15770,7619.2,3681.3,2717
"73","M02","30D","CNU","Scene2",3322,4424.3,6794.7,4767.5
"74","M02","30D","CTX","Scene2",4875,4424.3,3831,2119.4
"75","M02","30D","IB","Scene5",10745,6617.8,4486,3754.5
"76","M02","30D","CTX","Scene5",6943,6617.8,4273.2,1367.5
"77","M02","30D","CTX","Scene1",557,3626.1,3915.6,4631.5
"78","M02","30D","IB","Scene5",12488,6617.8,5647,4971.4
"79","M02","30D","CNU","Scene6",102,7619.2,4673.5,9230
"80","M02","30D","CTX","Scene5",5960,6617.8,3092,1603.2
"81","M02","30D","MB","Scene7",12052,8413.3,3378.4,4521.7
"82","M02","30D","CNU","Scene3",240,5223.8,3664.2,6697.2
"83","M02","30D","fiber tracts","Scene3",1931,5223.8,5418.9,4584.7
"84","M02","30D","fiber tracts","Scene5",1247,6617.8,1958.2,7702.2
"85","M02","30D","IB","Scene5",11607,6617.8,4923.4,4666.4
"86","M02","30D","CTX","Scene6",6721,7619.2,1450.7,2877.4
"87","M02","30D","CTX","Scene1",125,3626.1,1974.6,3113.4
"88","M02","30D","CTX","Scene4",6865,6030.5,2627.3,2717.1
"89","M02","30D","CNU","Scene2",1469,4424.3,3290.2,3973.6
"90","M02","30D","CTX","Scene7",3044,8413.3,4083,10053.3
"91","M02","30D","MB","Scene7",12011,8413.3,3188.8,5558.1
