"","MouseID","DPI","Region","Section","ObjectID","Z","X","Y"
"1","M35","30D","CTX","Scene4","10794",6013.1,4805.7,10412.9
"2","M35","30D","CTX","Scene1","4758",3426.2,4604.3,7425.7
"3","M35","30D","CTX","Scene4","9493",6013.1,3369.9,9293.4
"4","M35","30D","CTX","Scene3","21317",5322.7,2487,8340.9
"5","M35","30D","CTX","Scene4","25071",6013.1,1922.6,1600.4
"6","M35","30D","CTX","Scene3","9287",5322.7,1798.5,4880
"7","M35","30D","CTX","Scene3","24279",5322.7,2457.9,6237.4
"8","M35","30D","CTX","Scene1","5329",3426.2,3928.4,6839.7
"9","M35","30D","CTX","Scene4","24563",6013.1,1627,2632
"10","M35","30D","IB","Scene6","8782",7419,3292.4,4023
"11","M35","30D","CTX","Scene5","20987",6509.3,2501.5,9811.1
"12","M35","30D","CTX","Scene7","24436",8397.9,2325,3597.7
"13","M35","30D","CTX","Scene6","18463",7419,1384.5,9046.4
"14","M35","30D","CTX","Scene4","28288",6013.1,6918.9,2287
"15","M35","30D","CTX","Scene2","6620",4348,2692.4,9525.1
"16","M35","30D","CTX","Scene4","4257",6013.1,1152.5,8660.9
"17","M35","30D","CTX","Scene7","12803",8397.9,6269.1,8304.8
"18","M35","30D","CTX","Scene1","6684",3426.2,6357,6707.8
"19","M35","30D","IB","Scene7","34827",8397.9,3540.1,3563
"20","M35","30D","IB","Scene5","36258",6509.3,7007.1,6222.2
"21","M35","30D","IB","Scene5","12511",6509.3,4442.8,4691
"22","M35","30D","IB","Scene5","34509",6509.3,5248.3,6721.7
"23","M35","30D","CTX","Scene2","21974",4348,4376.6,2802.9
"24","M35","30D","IB","Scene6","12330",7419,6796.3,5494.4
"25","M35","30D","IB","Scene5","33645",6509.3,4618.7,5982.9
"26","M35","30D","MB","Scene6","33227",7419,2889.9,6328.1
"27","M35","30D","CTX","Scene4","25872",6013.1,2276.5,2786.3
"28","M35","30D","CNU","Scene3","7545",5322.7,6833.8,3315.4
"29","M35","30D","MB","Scene7","36121",8397.9,2590.9,4232.1
"30","M35","30D","CTX","Scene5","19145",6509.3,1232.2,8203.9
"31","M35","30D","CTX","Scene5","25121",6509.3,3096.3,9635.7
"32","M35","30D","IB","Scene7","13573",8397.9,3823.8,8012.4
"33","M35","30D","CTX","Scene5","9922",6509.3,7169.6,3293.6
"34","M35","30D","CTX","Scene6","6278",7419,2368.1,1558.3
"35","M35","30D","MB","Scene7","14442",8397.9,1977.9,6598.9
"36","M35","30D","MB","Scene7","15610",8397.9,3126.2,5983.4
"37","M35","30D","fiber tracts","Scene7","20257",8397.9,4147.2,10011.5
"38","M35","30D","CTX","Scene1","10162",3426.2,3437.1,3240
"39","M35","30D","CTX","Scene5","28108",6509.3,5864,8828
"40","M35","30D","IB","Scene5","31995",6509.3,3682.9,7344.8
"41","M35","30D","CNU","Scene3","5742",5322.7,5131.2,4822.9
"42","M35","30D","IB","Scene7","14076",8397.9,6009.2,5982
"43","M35","30D","CTX","Scene2","9409",4348,2815.9,5864.4
"44","M35","30D","CTX","Scene3","20914",5322.7,2150.8,9220.4
"45","M35","30D","IB","Scene4","32332",6013.1,6908.9,4955
"46","M35","30D","CTX","Scene7","33266",8397.9,6039.8,2781.4
"47","M35","30D","IB","Scene5","35016",6509.3,5569.3,6607.3
"48","M35","30D","CTX","Scene4","4301",6013.1,1182.9,8575.7
"49","M35","30D","CNU","Scene2","14079",4348,5079.5,3661
"50","M35","30D","CNU","Scene3","2449",5322.7,3276.9,4167.7
"51","M35","30D","fiber tracts","Scene7","19389",8397.9,4059.1,1424.4
"52","M35","30D","fiber tracts","Scene3","1265",5322.7,5039.6,6184.9
"53","M35","30D","IB","Scene4","15456",6013.1,5856.3,5962.5
"54","M35","30D","CTX","Scene5","9426",6509.3,4237.1,1298.8
"55","M35","30D","CTX","Scene4","27021",6013.1,3163.2,1590.2
"56","M35","30D","CNU","Scene5","18001",6509.3,6057.7,7854.1
"57","M35","30D","CTX","Scene4","11883",6013.1,6092.8,9759.6
"58","M35","30D","CTX","Scene1","6310",3426.2,5873.5,6220.1
"59","M35","30D","CNU","Scene5","18465",6509.3,6484.6,7919.5
"60","M35","30D","CTX","Scene5","2924",6509.3,477.6,4428.9
"61","M35","30D","CNU","Scene3","19715",5322.7,6585.8,6713.7
"62","M35","30D","IB","Scene6","11000",7419,4983.3,4578.7
"63","M35","30D","CTX","Scene4","22806",6013.1,1626.5,3857.6
"64","M35","30D","CNU","Scene4","18987",6013.1,2845.2,2981.5
"65","M35","30D","CTX","Scene7","29358",8397.9,4418.3,969.5
"66","M35","30D","IB","Scene4","16204",6013.1,6806.8,6552.9
"67","M35","30D","IB","Scene6","11055",7419,5035.3,4793.9
"68","M35","30D","CTX","Scene7","10357",8397.9,5887.2,9476.6
"69","M35","30D","CTX","Scene5","2886",6509.3,449.1,4630.6
"70","M35","30D","CTX","Scene5","23179",6509.3,1349.7,6661.3
"71","M35","30D","MB","Scene7","16459",8397.9,3770.4,6191.3
"72","M35","30D","MB","Scene7","36889",8397.9,3038.2,5145.6
"73","M35","30D","CTX","Scene3","23747",5322.7,2056.7,6914.2
"74","M35","30D","CTX","Scene5","25752",6509.3,3632.6,10441.9
"75","M35","30D","CNU","Scene2","5094",4348,7131.2,7112.9
"76","M35","30D","CTX","Scene3","11600",5322.7,2760.6,1976.5
"77","M35","30D","IB","Scene7","35058",8397.9,3948.6,3876.7
"78","M35","30D","CTX","Scene5","19934",6509.3,1786.6,9272.4
"79","M35","30D","CNU","Scene5","2269",6509.3,5530.7,4138
"80","M35","30D","CNU","Scene4","2401",6013.1,4959.7,7421.9
"81","M35","30D","CTX","Scene5","22580",6509.3,1102.5,6441.4
"82","M35","30D","CTX","Scene5","21538",6509.3,636.8,6509.9
"83","M35","30D","IB","Scene5","34958",6509.3,5540.9,6461.3
"84","M35","30D","CTX","Scene7","24763",8397.9,1037.1,2961.7
"85","M35","30D","CTX","Scene6","18900",7419,1646.2,8620
"86","M35","30D","CTX","Scene7","25737",8397.9,1962.9,1349.4
"87","M35","30D","IB","Scene6","32319",7419,5914.7,6432.7
"88","M35","30D","CTX","Scene5","23084",6509.3,1320.2,7035.3
"89","M35","30D","IB","Scene5","34966",6509.3,5552.7,6244.6
"90","M35","30D","CTX","Scene4","27364",6013.1,3585.3,1407.3
"91","M35","30D","CTX","Scene2","17183",4348,1419.1,5469
"92","M35","30D","CNU","Scene5","16629",6509.3,4424.8,9061
