"","MouseID","DPI","Region","Section","ObjectID","Z","X","Y"
"1","M20","30D","CTX","Scene4",15353,5981.6,4465.6,10375.2
"2","M20","30D","fiber tracts","Scene5",14614,6705.7,2036.7,5710.9
"3","M20","30D","CTX","Scene4",13356,5981.6,1353.1,6641.3
"4","M20","30D","CTX","Scene7",2514,7911.7,6244.4,1985.3
"5","M20","30D","CNU","Scene5",10171,6705.7,5029,9218.1
"6","M20","30D","IB","Scene5",9172,6705.7,4443.1,4231.6
"7","M20","30D","CTX","Scene5",11998,6705.7,2831.8,10005.7
"8","M20","30D","CNU","Scene3",4854,5257.9,3510.2,3408.7
"9","M20","30D","CTX","Scene3",5284,5257.9,2270.2,3342.1
"10","M20","30D","CNU","Scene3",7253,5257.9,4913.7,8333
"11","M20","30D","fiber tracts","Scene6",4216,7425.9,5544.5,3746.5
"12","M20","30D","CNU","Scene3",364,5257.9,4338.7,3448.1
"13","M20","30D","IB","Scene4",11304,5981.6,4612,4301.4
"14","M20","30D","CTX","Scene5",8027,6705.7,6007,2349.6
"15","M20","30D","CTX","Scene5",12694,6705.7,5424.1,10165.2
"16","M20","30D","CTX","Scene4",13374,5981.6,1417.3,5918.9
"17","M20","30D","CNU","Scene2",921,4420.5,4360.4,4204.4
"18","M20","30D","CTX","Scene7",980,7911.7,6559.7,9572.2
"19","M20","30D","CTX","Scene3",5929,5257.9,6371.8,3139.3
"20","M20","30D","CTX","Scene6",3037,7425.9,4346.9,9727.2
"21","M20","30D","CNU","Scene5",526,6705.7,5952.3,3139.9
"22","M20","30D","CNU","Scene3",4006,5257.9,4046.9,4129.1
"23","M20","30D","CNU","Scene4",11820,5981.6,4228.6,7758
"24","M20","30D","CTX","Scene4",12878,5981.6,1784.6,8314.4
"25","M20","30D","CTX","Scene5",6809,6705.7,6326.8,2679.3
"26","M20","30D","CTX","Scene6",672,7425.9,6455.5,3407.2
"27","M20","30D","CTX","Scene2",4828,4420.5,4513.6,2840
"28","M20","30D","CNU","Scene3",7359,5257.9,5070.3,7593.8
"29","M20","30D","fiber tracts","Scene6",4384,7425.9,4721,9713.4
"30","M20","30D","CNU","Scene4",1894,5981.6,4268.7,3676.2
"31","M20","30D","CTX","Scene5",11598,6705.7,5690,9626.8
"32","M20","30D","IB","Scene5",9419,6705.7,4376.8,4526.2
"33","M20","30D","CNU","Scene5",10021,6705.7,3400.9,9190.2
"34","M20","30D","CTX","Scene4",7815,5981.6,5959.3,2110.4
"35","M20","30D","CNU","Scene6",2410,7425.9,4345.8,9506.3
"36","M20","30D","CNU","Scene4",1448,5981.6,5648.1,3069.8
"37","M20","30D","CTX","Scene4",8349,5981.6,6021.6,2581.9
"38","M20","30D","CNU","Scene2",3983,4420.5,5788.4,3749.5
"39","M20","30D","CTX","Scene4",4442,5981.6,2489.1,2513.5
"40","M20","30D","CTX","Scene5",4964,6705.7,6161.9,1779.3
"41","M20","30D","CTX","Scene4",10177,5981.6,4464.9,1801.6
"42","M20","30D","CTX","Scene4",9484,5981.6,3146.4,1776.2
"43","M20","30D","CNU","Scene2",1458,4420.5,6641.9,3843.2
"44","M20","30D","CNU","Scene3",1783,5257.9,3771,3564.1
"45","M20","30D","CNU","Scene4",2274,5981.6,5799.4,4059.5
"46","M20","30D","CTX","Scene7",805,7911.7,5077.2,10149.2
"47","M20","30D","CNU","Scene5",527,6705.7,4286.5,2017.4
"48","M20","30D","CNU","Scene3",4731,5257.9,3352.4,3782.4
"49","M20","30D","CTX","Scene2",414,4420.5,1801.7,6700.5
"50","M20","30D","CTX","Scene6",3361,7425.9,1664.6,7777.6
