"","MouseID","DPI","Region","Section","ObjectID","Z","X","Y"
"1","M16","15D","IB","Scene4","20614",6050.6,4636.4,5946.3
"2","M16","15D","CTX","Scene2","8326",4337.1,2255.3,5142.9
"3","M16","15D","IB","Scene6","4501",6992.9,4669.2,4320.9
"4","M16","15D","CTX","Scene6","14067",6992.9,792.7,7848.4
"5","M16","15D","CNU","Scene2","15945",4337.1,5063,7020.7
"6","M16","15D","IB","Scene6","22377",6992.9,3719.7,6843
"7","M16","15D","IB","Scene4","32340",6050.6,6697.5,5173.7
"8","M16","15D","CTX","Scene1","16703",3388.7,2532.1,5261.5
"9","M16","15D","CTX","Scene3","26209",5287.2,3295.6,9081.8
"10","M16","15D","CTX","Scene3","4357",5287.2,1168,5322.4
"11","M16","15D","CTX","Scene1","19651",3388.7,3642.7,3666.2
"12","M16","15D","fiber tracts","Scene4","33427",6050.6,7069.2,4835
"13","M16","15D","CNU","Scene3","1947",5287.2,4854.7,4715.3
"14","M16","15D","CNU","Scene2","20041",4337.1,7264.8,7182.4
"15","M16","15D","CNU","Scene3","18580",5287.2,6699.7,8212.4
"16","M16","15D","CTX","Scene1","22131",3388.7,6113.1,5495.4
"17","M16","15D","CNU","Scene2","16191",4337.1,5110.6,7417.3
"18","M16","15D","CTX","Scene6","19836",6992.9,2724.3,6695.9
"19","M16","15D","CTX","Scene4","25635",6050.6,1398.1,4770.6
"20","M16","15D","fiber tracts","Scene2","43",4337.1,2675.8,4554.8
"21","M16","15D","CNU","Scene2","19746",4337.1,7093.9,7121.6
"22","M16","15D","CTX","Scene3","5817",5287.2,1819.9,4852.4
"23","M16","15D","IB","Scene4","30434",6050.6,4983.9,4958.7
"24","M16","15D","IB","Scene4","31159",6050.6,5591.7,4689.7
"25","M16","15D","IB","Scene4","31396",6050.6,5887.6,5035.2
"26","M16","15D","IB","Scene4","32615",6050.6,7037.4,5380.9
"27","M16","15D","CTX","Scene1","13321",3388.7,5208.7,6109.1
"28","M16","15D","CTX","Scene1","11141",3388.7,5410.8,8453.2
"29","M16","15D","CNU","Scene2","13660",4337.1,4343.6,7771.1
"30","M16","15D","CTX","Scene1","6704",3388.7,2824.3,5904.4
"31","M16","15D","CTX","Scene3","20773",5287.2,1925.8,8537.2
"32","M16","15D","CTX","Scene3","5159",5287.2,1512.2,5317.3
"33","M16","15D","CTX","Scene3","6867",5287.2,2270.5,5551.3
"34","M16","15D","fiber tracts","Scene4","34607",6050.6,6780,6891.3
"35","M16","15D","CTX","Scene2","28538",4337.1,6007.3,7932.6
"36","M16","15D","CNU","Scene2","2573",4337.1,4479.7,4947.9
"37","M16","15D","CNU","Scene3","1239",5287.2,4116.6,5023.7
"38","M16","15D","CTX","Scene3","28166",5287.2,4958.8,9922.6
"39","M16","15D","CNU","Scene3","11613",5287.2,3901.3,8627.7
"40","M16","15D","fiber tracts","Scene6","10771",6992.9,3877.2,8842
"41","M16","15D","CTX","Scene2","28763",4337.1,6226.9,7893.2
"42","M16","15D","CNU","Scene2","18845",4337.1,6424.7,6468.5
"43","M16","15D","IB","Scene6","21360",6992.9,2857.1,7174
"44","M16","15D","CTX","Scene1","11968",3388.7,4127.3,6895.9
"45","M16","15D","IB","Scene4","31100",6050.6,5530.4,4893.5
"46","M16","15D","CTX","Scene2","8272",4337.1,2288.2,4259.5
"47","M16","15D","IB","Scene6","21218",6992.9,4599.3,7333.7
"48","M16","15D","IB","Scene6","20462",6992.9,3507.6,7587.4
"49","M16","15D","CTX","Scene2","9545",4337.1,2888,5002.8
"50","M16","15D","CNU","Scene3","18546",5287.2,6653.2,7852
"51","M16","15D","CTX","Scene6","14414",6992.9,1181.9,5954.3
"52","M16","15D","CTX","Scene1","1861",3388.7,2996.9,8591.2
"53","M16","15D","CNU","Scene4","3643",6050.6,5559.4,8034.4
"54","M16","15D","CTX","Scene6","17840",6992.9,3686.8,10332.4
"55","M16","15D","IB","Scene4","22264",6050.6,5881.3,6729.4
"56","M16","15D","CTX","Scene1","18452",3388.7,3616.9,4135
"57","M16","15D","CTX","Scene3","4045",5287.2,1057.2,4748.3
"58","M16","15D","CTX","Scene1","9367",3388.7,4256.7,8195.2
"59","M16","15D","CTX","Scene3","24648",5287.2,2038,6501.3
"60","M16","15D","CTX","Scene4","17819",6050.6,6686.6,7623.8
"61","M16","15D","CTX","Scene2","26893",4337.1,4476.1,8662.4
"62","M16","15D","CTX","Scene4","15301",6050.6,4707.8,9724
"63","M16","15D","CNU","Scene2","16201",4337.1,5226.9,6022.5
"64","M16","15D","CTX","Scene1","23047",3388.7,5884.6,4051.6
"65","M16","15D","CTX","Scene2","24646",4337.1,2150.7,6183.3
