Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Channel 1 mean	Cell: Channel 1 std dev	Cell: Channel 1 max	Cell: Channel 1 min	Cell: Channel 2 mean	Cell: Channel 2 std dev	Cell: Channel 2 max	Cell: Channel 2 min	Cell: Channel 3 mean	Cell: Channel 3 std dev	Cell: Channel 3 max	Cell: Channel 3 min	Cell: Channel 4 mean	Cell: Channel 4 std dev	Cell: Channel 4 max	Cell: Channel 4 min	Cytoplasm: Channel 1 mean	Cytoplasm: Channel 1 std dev	Cytoplasm: Channel 1 max	Cytoplasm: Channel 1 min	Cytoplasm: Channel 2 mean	Cytoplasm: Channel 2 std dev	Cytoplasm: Channel 2 max	Cytoplasm: Channel 2 min	Cytoplasm: Channel 3 mean	Cytoplasm: Channel 3 std dev	Cytoplasm: Channel 3 max	Cytoplasm: Channel 3 min	Cytoplasm: Channel 4 mean	Cytoplasm: Channel 4 std dev	Cytoplasm: Channel 4 max	Cytoplasm: Channel 4 min	Allen CCFv3 X mm	Allen CCFv3 Y mm	Allen CCFv3 Z mm
ECM_Exp2_M37_15D_Scene1.tif	Necrosis	Necrosis	fiber tracts	Polygon	6432.1	2269	160.5503	50.9278	0.7779	17.1709	12.663	0.6548	64.8776	14.154	92	39	26.3673	16.6414	76	5	5.8673	3.3264	13	0	65.3163	61.681	230	4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.4969	3.1347	4.3388
ECM_Exp2_M37_15D_Scene1.tif	Necrosis	Necrosis	fiber tracts	Polygon	6476.3	2620	143.6503	44.116	0.9275	14.6925	13.3717	0.3115	54.8295	10.3604	72	34	35.625	31.3197	140	7	9.7045	4.6316	19	0	172.7273	71.7884	255	64	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.4969	3.5307	4.2782
ECM_Exp2_M37_15D_Scene1.tif	Necrosis	Necrosis	fiber tracts	Polygon	6126.7	4261.4	175.7604	49.023	0.919	17.4826	13.3242	0.635	61.9811	19.0848	100	26	28.7075	17.0255	71	3	4.6132	2.0957	10	0	11.9245	12.812	58	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.4969	5.4544	4.4678
ECM_Exp2_M37_15D_Scene1.tif	Necrosis	Necrosis	fiber tracts	Polygon	7338.4	4680.8	84.5002	35.8553	0.826	14.0213	8.2334	0.8379	69.4815	11.1402	92	51	41.9259	22.3065	110	16	51.2222	27.9201	133	17	105.0741	89.1644	255	10	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.4969	5.901	3.2146
ECM_Exp2_M37_15D_Scene1.tif	Necrosis	Necrosis	fiber tracts	Polygon	7271.5	4714.7	126.7503	49.444	0.6515	16.6393	12.5839	0.7024	54.4177	9.0435	75	36	46.4557	24.7069	83	0	38.8734	28.3993	127	5	87.7342	79.4185	255	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.4969	5.9419	3.2803
ECM_Exp2_M37_15D_Scene1.tif	Necrosis	Necrosis	fiber tracts	Polygon	7112.3	4776.4	101.4002	43.1203	0.6853	16.053	9.1778	0.8675	60.7538	4.1759	68	51	31.4462	7.6425	45	17	48.3846	11.8555	77	28	156.7231	55.643	255	55	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.4969	6.0202	3.4374
ECM_Exp2_M37_15D_Scene1.tif	Necrosis	Necrosis	fiber tracts	Polygon	7112.7	4797.6	375.1808	99.8193	0.4732	31.2676	21.9306	0.7397	61.6178	13.9574	90	23	34.4889	27.6583	132	0	70.5867	33.0791	140	0	117.6711	87.0831	255	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.4969	6.0458	3.4373
ECM_Exp2_M37_15D_Scene1.tif	Necrosis	Necrosis	fiber tracts	Polygon	7097.8	4809.5	140.2703	51.9785	0.6524	19.4762	11.4708	0.8125	51.1047	13.5534	76	23	38.814	20.4649	97	11	80.3488	36.2325	157	22	85.0814	65.8421	238	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.4969	6.0609	3.4522
ECM_Exp2_M37_15D_Scene1.tif	Necrosis	Necrosis	fiber tracts	Polygon	7011.9	4820.4	174.0703	65.6776	0.5071	22.3271	14.4888	0.8735	67.7615	20.951	102	34	47.7706	27.7871	123	12	22.9174	12.7222	68	2	198.156	75.2829	255	27	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.4969	6.0785	3.5372
ECM_Exp2_M37_15D_Scene1.tif	Necrosis	Necrosis	fiber tracts	Polygon	7050.9	4817.1	59.1501	29.1282	0.8761	9.6857	8.5218	0.2982	59.5	3.2777	68	54	15.4737	5.6028	32	12	83.6579	21.0473	112	31	141.0789	84.8896	255	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.4969	6.0724	3.4986
ECM_Exp2_M37_15D_Scene1.tif	Necrosis	Necrosis	fiber tracts	Polygon	6981.7	4846.7	305.8906	101.0483	0.3765	31.4358	19.5713	0.8393	56.1882	7.9391	70	33	32.8656	11.7178	72	12	66.6505	33.1266	148	10	95.0484	67.8917	255	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.4969	6.1125	3.5674
ECM_Exp2_M37_15D_Scene1.tif	Necrosis	Necrosis	fiber tracts	Polygon	7048.7	4846	136.8903	45.9404	0.8151	15.9838	12.9887	0.5899	56.0588	12.7011	76	28	39.6588	27.4411	105	0	44.5176	17.4258	94	17	71.7294	86.3005	254	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.4969	6.1078	3.5013
ECM_Exp2_M37_15D_Scene1.tif	Necrosis	Necrosis	fiber tracts	Polygon	6929	4880.2	59.1501	33.7562	0.6523	10.9044	9.0391	0.5914	62.2195	3.3949	68	58	18.878	7.5703	42	7	98.2927	41.7757	157	35	123.7561	81.9026	255	15	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.4969	6.1574	3.62
ECM_Exp2_M37_15D_Scene1.tif	Necrosis	Necrosis	fiber tracts	Polygon	6780.6	4939	486.721	105.1609	0.5531	33.2498	23.8764	0.6451	67.7308	10.281	100	41	46.7587	33.488	169	0	66.8042	41.2299	244	10	113.1713	73.6895	255	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.4969	6.2429	3.768
ECM_Exp2_M37_15D_Scene1.tif	Necrosis	Necrosis	fiber tracts	Polygon	6795.6	4928	72.6701	38.3756	0.6201	14.291	8.9106	0.7846	58.2955	2.4926	65	51	34.0682	22.2923	96	12	61.5	17.0451	87	20	20.6818	29.6136	138	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.4969	6.2278	3.753
ECM_Exp2_M37_15D_Scene1.tif	2	Positive	fiber tracts	Polygon	6361	2256.4	309.2706	74.359	0.7029	26.7157	18.6605	0.7439	60.9514	15.0857	93	30	20.7622	16.4031	91	0	10.7946	7.0727	35	1	140.1946	71.456	255	21	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.4969	3.1222	4.4095
ECM_Exp2_M37_15D_Scene1.tif	44	Positive	fiber tracts	Polygon	7029.1	4853.2	278.8506	74.1921	0.6366	25.5112	19.1474	0.4563	56.0778	10.8372	84	27	23.3772	12.8047	52	1	80.8563	28.9133	151	33	45.0778	56.4395	226	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.4969	6.1177	3.5206
ECM_Exp2_M37_15D_Scene1.tif	51	Positive	fiber tracts	Polygon	6934.2	4896.7	277.1606	73.0038	0.6535	27.8284	16.0469	0.8415	63.5917	12.6022	89	31	17.0769	11.1628	51	0	107.5266	57.7095	232	30	46.8166	61.5024	235	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.4969	6.1775	3.615
ECM_Exp2_M37_15D_Scene1.tif	3	Positive	fiber tracts	Polygon	6365.5	2286	261.9505	70.2363	0.6673	23.2085	18.3893	0.5488	57.725	14.6695	87	29	8.2	8.089	36	0	7.425	6.0163	28	0	161.1125	96.9033	255	4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.4969	3.1562	4.4044
ECM_Exp2_M37_15D_Scene1.tif	32	Positive	fiber tracts	Polygon	7258.6	4743.5	250.1205	69.3559	0.6534	22.5397	16.7276	0.5853	58.8533	11.3566	91	30	13.2467	7.3976	38	0	38.6133	11.9691	75	10	118.94	78.5483	254	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.4969	5.9766	3.2931
