"","MouseID","DPI","Region","Section","ObjectID","Z","X","Y"
"1","M09","15D","MB","Scene6","19668",7417.8,3117.8,6359.2
"2","M09","15D","IB","Scene5","28398",6171.7,4083,5676.2
"3","M09","15D","fiber tracts","Scene6","20976",7417.8,4665.3,3214.3
"4","M09","15D","CTX","Scene1","1592",3065.8,3363.2,7782.7
"5","M09","15D","IB","Scene7","29239",7948.4,4730,6940.7
"6","M09","15D","CTX","Scene7","19896",7948.4,4202.1,10473.9
"7","M09","15D","CTX","Scene6","10040",7417.8,4630.1,10289.7
"8","M09","15D","CNU","Scene4","2433",6003.4,5415.1,8803.7
"9","M09","15D","CTX","Scene7","3335",7948.4,1028.9,3099.2
"10","M09","15D","IB","Scene5","30014",6171.7,5757.3,4692.3
"11","M09","15D","CTX","Scene7","18212",7948.4,3141.4,9358.3
"12","M09","15D","CTX","Scene4","19874",6003.4,1374.6,3560.7
"13","M09","15D","CTX","Scene1","20843",3065.8,4092.6,3954.1
"14","M09","15D","CTX","Scene6","26280",7417.8,1368,3068.2
"15","M09","15D","CNU","Scene3","6071",5317.9,4507.2,7158.2
"16","M09","15D","CTX","Scene1","6705",3065.8,4841.1,7892.5
"17","M09","15D","CTX","Scene3","25674",5317.9,2024.3,4932.3
"18","M09","15D","IB","Scene4","14014",6003.4,4783.9,6864.4
"19","M09","15D","CTX","Scene2","24570",4271,1926,3779.9
"20","M09","15D","fiber tracts","Scene4","15695",6003.4,2680.5,5241.2
"21","M09","15D","CTX","Scene2","10849",4271,3307.9,8154.3
"22","M09","15D","CTX","Scene1","19089",3065.8,4639.1,4605.8
"23","M09","15D","CTX","Scene2","27702",4271,3204,2410.5
"24","M09","15D","CTX","Scene2","16873",4271,6086.2,8039.9
"25","M09","15D","CTX","Scene3","13900",5317.9,1419,6536.1
"26","M09","15D","CTX","Scene5","8213",6171.7,1067.2,8027.5
"27","M09","15D","fiber tracts","Scene2","17142",4271,2886.4,4887.8
"28","M09","15D","CTX","Scene3","23268",5317.9,829.1,4933.5
"29","M09","15D","CNU","Scene2","989",4271,3867.3,6719.9
"30","M09","15D","CTX","Scene1","22058",3065.8,4705.6,3228.3
"31","M09","15D","CTX","Scene4","19003",6003.4,975.6,5583.4
"32","M09","15D","CTX","Scene6","7806",7417.8,2814.4,10228.6
"33","M09","15D","CTX","Scene6","26602",7417.8,1626.5,2723.3
"34","M09","15D","CTX","Scene2","24941",4271,2160.8,5204.7
"35","M09","15D","fiber tracts","Scene5","34578",6171.7,6394.6,7956
"36","M09","15D","CTX","Scene1","2939",3065.8,2000.9,6866.7
"37","M09","15D","IB","Scene6","18687",7417.8,6405.7,6175.2
"38","M09","15D","CTX","Scene2","15135",4271,4013.1,9578.2
"39","M09","15D","CTX","Scene1","22083",3065.8,4708.3,2961.2
"40","M09","15D","MB","Scene7","7883",7948.4,3931.7,5605.5
"41","M09","15D","CTX","Scene6","1823",7417.8,1643.5,8900.3
"42","M09","15D","CTX","Scene7","4928",7948.4,7015.8,2414.7
"43","M09","15D","CTX","Scene7","13419",7948.4,1226.2,8096.2
"44","M09","15D","CTX","Scene7","25500",7948.4,5653.8,8156.9
"45","M09","15D","CTX","Scene4","12587",6003.4,6761.9,7576.7
"46","M09","15D","CTX","Scene7","16581",7948.4,1399.3,6141.4
"47","M09","15D","CTX","Scene5","21384",6171.7,711.3,4935.7
"48","M09","15D","CTX","Scene7","23883",7948.4,5911.3,10227.3
"49","M09","15D","CTX","Scene5","13870",6171.7,5439.2,10005.9
"50","M09","15D","CNU","Scene3","4578",5317.9,3373.2,7083.1
"51","M09","15D","MB","Scene7","30713",7948.4,3116.6,5867.6
"52","M09","15D","CTX","Scene1","16668",3065.8,2974.9,4118.5
"53","M09","15D","CTX","Scene1","11966",3065.8,2566.8,4943.7
"54","M09","15D","CNU","Scene3","1980",5317.9,4013.2,8774.5
"55","M09","15D","IB","Scene6","14277",7417.8,3002.2,7036.2
"56","M09","15D","CTX","Scene6","26131",7417.8,1304,2848.2
"57","M09","15D","CTX","Scene7","26465",7948.4,6406.3,7952.4
"58","M09","15D","CTX","Scene3","10296",5317.9,1594.3,9168.5
"59","M09","15D","IB","Scene6","17207",7417.8,5140.1,5792.9
"60","M09","15D","CTX","Scene6","24180",7417.8,768.2,4951
"61","M09","15D","CNU","Scene2","22546",4271,6596.9,5418.8
"62","M09","15D","CTX","Scene7","19579",7948.4,4016.7,10352.3
"63","M09","15D","CTX","Scene6","7939",7417.8,2930.3,9794.1
"64","M09","15D","CTX","Scene6","8384",7417.8,3206,10448.3
"65","M09","15D","CTX","Scene3","16393",5317.9,3179,9828.4
"66","M09","15D","CTX","Scene1","11000",3065.8,2012.7,4850.2
"67","M09","15D","CTX","Scene4","18949",6003.4,1021.1,3848.3
"68","M09","15D","CNU","Scene4","3267",6003.4,6169.7,7821.5
"69","M09","15D","CNU","Scene4","689",6003.4,3375.4,8839
"70","M09","15D","CTX","Scene3","24022",5317.9,1243.6,4873.2
"71","M09","15D","fiber tracts","Scene5","34419",6171.7,4695.7,7593.8
"72","M09","15D","CTX","Scene1","15170",3065.8,2128.3,4175
"73","M09","15D","CTX","Scene7","15913",7948.4,961.4,6041.7
"74","M09","15D","fiber tracts","Scene3","30066",5317.9,2568.3,7146.4
"75","M09","15D","IB","Scene6","30189",7417.8,4315.4,3417.6
"76","M09","15D","IB","Scene3","28045",5317.9,6422.6,5486.2
"77","M09","15D","CNU","Scene2","3035",4271,4626.8,6068.5
"78","M09","15D","CTX","Scene1","18784",3065.8,4313,4383.3
"79","M09","15D","fiber tracts","Scene5","33232",6171.7,2921.9,8724.6
"80","M09","15D","MB","Scene7","31820",7948.4,4231.2,6004.2
"81","M09","15D","IB","Scene5","17798",6171.7,3924.9,5886.5
"82","M09","15D","fiber tracts","Scene5","34550",6171.7,5804.1,8980.8
"83","M09","15D","CTX","Scene4","5632",6003.4,2531.9,9512.1
"84","M09","15D","CTX","Scene5","24846",6171.7,2535,5124.4
"85","M09","15D","CNU","Scene2","7675",4271,7100.9,6943.2
"86","M09","15D","fiber tracts","Scene7","9925",7948.4,5302.3,3514.7
"87","M09","15D","CTX","Scene4","18267",6003.4,617.6,4396
"88","M09","15D","CTX","Scene7","17271",7948.4,2262.8,6473.1
"89","M09","15D","CTX","Scene1","17049",3065.8,3192.4,3293.7
"90","M09","15D","CTX","Scene7","12819",7948.4,895.9,8521.8
"91","M09","15D","CNU","Scene3","8114",5317.9,5786.5,8021.3
"92","M09","15D","CTX","Scene2","28992",4271,5907,2978.2
"93","M09","15D","CTX","Scene4","3703",6003.4,911,8187.7
"94","M09","15D","CNU","Scene4","394",6003.4,3136.4,8757
"95","M09","15D","CTX","Scene1","13484",3065.8,3389.7,4944.5
"96","M09","15D","CNU","Scene3","865",5317.9,3424.2,8426.9
"97","M09","15D","CTX","Scene3","15421",5317.9,2127,5909
"98","M09","15D","CTX","Scene5","6250",6171.7,2522.7,8878.7
"99","M09","15D","CTX","Scene1","5214",3065.8,3621.3,6384
"100","M09","15D","CNU","Scene2","2308",4271,4363,6209.4
"101","M09","15D","fiber tracts","Scene5","32242",6171.7,3070.8,4413.2
"102","M09","15D","CNU","Scene5","2372",6171.7,5444.7,7711.1
"103","M09","15D","CTX","Scene2","16698",4271,5922.4,8459.1
"104","M09","15D","CNU","Scene3","909",5317.9,3473.1,7952.1
"105","M09","15D","CTX","Scene1","17947",3065.8,3763.6,3573.8
"106","M09","15D","CNU","Scene2","6408",4271,6194.2,6727.6
"107","M09","15D","CNU","Scene2","6116",4271,5987.5,6907.1
"108","M09","15D","CNU","Scene3","290",5317.9,3025,7594.8
"109","M09","15D","CNU","Scene4","1656",6003.4,4678.8,9417.7
"110","M09","15D","CTX","Scene2","14351",4271,2645.8,6327
"111","M09","15D","CNU","Scene3","5702",5317.9,4251.6,6163.1
