"","MouseID","DPI","Region","Section","ObjectID","Z","X","Y"
"1","M31","5D","CNU","Scene3",1511,5317.4,4601.3,7067.2
"2","M31","5D","CTX","Scene6",4791,7141.4,698.1,4219.6
"3","M31","5D","CNU","Scene3",7594,5317.4,5021.5,4480.1
"4","M31","5D","CNU","Scene2",3779,4338.9,4323.6,5367.8
"5","M31","5D","IB","Scene3",13779,5317.4,5645.4,4392.8
"6","M31","5D","CNU","Scene3",2081,5317.4,5528.3,7799.4
"7","M31","5D","IB","Scene6",12344,7141.4,4660.8,4307.2
"8","M31","5D","CTX","Scene3",12384,5317.4,2295,2902.9
"9","M31","5D","fiber tracts","Scene6",732,7141.4,2017.7,5505.5
"10","M31","5D","CTX","Scene6",7464,7141.4,849,2622.5
"11","M31","5D","CTX","Scene1",1383,3223.6,3799,5678.9
"12","M31","5D","CTX","Scene6",9618,7141.4,4893.1,1884.7
"13","M31","5D","CNU","Scene3",5421,5317.4,3651.1,5475.2
"14","M31","5D","IB","Scene6",11240,7141.4,3512.1,5499.1
"15","M31","5D","CTX","Scene1",3586,3223.6,3566.2,3971.8
"16","M31","5D","CTX","Scene1",2682,3223.6,2906.2,3320.8
"17","M31","5D","fiber tracts","Scene3",14643,5317.4,2462.1,4488.9
"18","M31","5D","CTX","Scene3",3413,5317.4,2095.2,6757.9
"19","M31","5D","CNU","Scene3",7826,5317.4,5251.6,4319.1
"20","M31","5D","CNU","Scene3",1690,5317.4,4906.7,7455
"21","M31","5D","CTX","Scene6",9590,7141.4,4868.5,800.1
"22","M31","5D","IB","Scene6",11082,7141.4,3587.4,3750
"23","M31","5D","CTX","Scene1",5343,3223.6,5280.2,4726.1
"24","M31","5D","CNU","Scene6",4093,7141.4,6510.8,3580.6
"25","M31","5D","fiber tracts","Scene6",1882,7141.4,2517.3,8708.2
"26","M31","5D","fiber tracts","Scene6",863,7141.4,3000.9,2278.7
"27","M31","5D","CTX","Scene3",10297,5317.4,1874.5,3390.3
"28","M31","5D","CNU","Scene3",7839,5317.4,5297.7,4846.4
"29","M31","5D","CTX","Scene1",1962,3223.6,2297.7,3137
"30","M31","5D","CTX","Scene2",9196,4338.9,2263.9,4450.3
"31","M31","5D","CTX","Scene3",11374,5317.4,1476.6,2477.4
"32","M31","5D","IB","Scene6",11707,7141.4,4344,3415.9
"33","M31","5D","CTX","Scene6",5530,7141.4,934.6,5180.3
"34","M31","5D","CTX","Scene6",17415,7141.4,2643,7315.1
"35","M31","5D","CTX","Scene3",13235,5317.4,5662.4,1607.8
"36","M31","5D","CTX","Scene2",8030,4338.9,1226.7,5371
"37","M31","5D","CTX","Scene3",12870,5317.4,3992.9,1135.5
"38","M31","5D","CTX","Scene6",5717,7141.4,1052,4115.5
"39","M31","5D","IB","Scene6",11397,7141.4,3763.6,4888.4
"40","M31","5D","CTX","Scene2",2645,4338.9,4610.8,9712.6
"41","M31","5D","CTX","Scene1",3013,3223.6,3130.4,3350.5
"42","M31","5D","CNU","Scene3",5291,5317.4,3579.8,5547.2
"43","M31","5D","CTX","Scene2",9491,4338.9,2430.8,4080.1
"44","M31","5D","fiber tracts","Scene6",2823,7141.4,4016.5,8680.8
"45","M31","5D","fiber tracts","Scene3",16101,5317.4,2668.4,6321.7
"46","M31","5D","CTX","Scene1",171,3223.6,2286.2,4673.5
"47","M31","5D","IB","Scene6",10651,7141.4,2993.5,4678
"48","M31","5D","CNU","Scene2",6571,4338.9,6353.5,3725.1
"49","M31","5D","CTX","Scene2",12332,4338.9,5548.9,2137.3
"50","M31","5D","CNU","Scene3",8475,5317.4,5763,3904.4
"51","M31","5D","CNU","Scene2",3454,4338.9,4073.2,4569.3
"52","M31","5D","CTX","Scene6",17698,7141.4,2863.2,9326
"53","M31","5D","CTX","Scene2",9086,4338.9,2212.9,4082.4
"54","M31","5D","CNU","Scene6",14086,7141.4,3890.5,9502.9
"55","M31","5D","CTX","Scene1",8720,3223.6,5400.4,3169.9
"56","M31","5D","CNU","Scene3",8303,5317.4,5675.9,4577.5
"57","M31","5D","CNU","Scene2",5475,4338.9,5637.4,4917.8
"58","M31","5D","CNU","Scene2",1062,4338.9,6613.8,5890.6
"59","M31","5D","CTX","Scene6",8261,7141.4,3356.9,1474.4
"60","M31","5D","CTX","Scene6",9016,7141.4,4248.1,708.9
"61","M31","5D","CTX","Scene1",7982,3223.6,4733.8,2806.9
"62","M31","5D","CTX","Scene6",9057,7141.4,4249.8,1371.6
"63","M31","5D","CTX","Scene6",4992,7141.4,800.6,4136.9
"64","M31","5D","CNU","Scene2",38,4338.9,3182.9,6819.9
"65","M31","5D","fiber tracts","Scene3",14685,5317.4,2517.3,3980.2
"66","M31","5D","CTX","Scene1",10266,3223.6,4709.2,5712
"67","M31","5D","IB","Scene6",13103,7141.4,5610.6,4349.9
"68","M31","5D","CTX","Scene2",2687,4338.9,5104.9,9561.8
"69","M31","5D","CTX","Scene1",321,3223.6,2634.3,4629.4
"70","M31","5D","CTX","Scene1",7805,3223.6,4654.3,3848.4
"71","M31","5D","CNU","Scene2",387,4338.9,4123.7,6347.5
"72","M31","5D","CTX","Scene6",19296,7141.4,6144.2,8652.6
"73","M31","5D","IB","Scene6",12794,7141.4,5033.3,4531.5
"74","M31","5D","CTX","Scene1",6194,3223.6,6069.7,5409.1
"75","M31","5D","CNU","Scene3",1195,5317.4,3837.3,8329.5
"76","M31","5D","CTX","Scene2",12041,4338.9,4560.6,1714.4
"77","M31","5D","CTX","Scene1",8114,3223.6,4817.9,3153.4
"78","M31","5D","IB","Scene6",11562,7141.4,3991.4,4451.8
"79","M31","5D","CTX","Scene1",5309,3223.6,5249.9,5007
"80","M31","5D","fiber tracts","Scene6",2380,7141.4,1433.6,6791.3
"81","M31","5D","CTX","Scene6",15378,7141.4,1228.1,6268.5
"82","M31","5D","CTX","Scene2",8654,4338.9,1918.9,4102.3
"83","M31","5D","CTX","Scene1",1425,3223.6,3796.5,5314.6
"84","M31","5D","IB","Scene6",12926,7141.4,5461.2,4103.6
"85","M31","5D","fiber tracts","Scene2",13225,4338.9,3320,5214.9
"86","M31","5D","fiber tracts","Scene6",829,7141.4,2736.5,2671
"87","M31","5D","CTX","Scene6",15891,7141.4,1838.9,7232.4
"88","M31","5D","CTX","Scene2",12672,4338.9,6270.1,2962.9
"89","M31","5D","CTX","Scene6",15589,7141.4,1622.1,6564.2
"90","M31","5D","IB","Scene6",12693,7141.4,4933.6,4396.6
"91","M31","5D","CTX","Scene6",19468,7141.4,6257.1,8936.6
"92","M31","5D","CTX","Scene2",11135,4338.9,2519.4,3432.5
"93","M31","5D","CNU","Scene3",1530,5317.4,4628.6,6613.4
"94","M31","5D","IB","Scene6",20850,7141.4,5286.4,5868.1
"95","M31","5D","CTX","Scene1",8044,3223.6,4768.6,2931.8
"96","M31","5D","CNU","Scene6",14566,7141.4,6607.8,8074.9
"97","M31","5D","CNU","Scene3",7761,5317.4,5170.9,4319
"98","M31","5D","CTX","Scene6",5389,7141.4,864.2,5584.2
"99","M31","5D","CTX","Scene3",13000,5317.4,4414.8,1176.7
"100","M31","5D","CNU","Scene3",5791,5317.4,3857.6,4444.3
"101","M31","5D","CTX","Scene2",9418,4338.9,2398.2,3630.1
"102","M31","5D","CTX","Scene1",649,3223.6,3042.1,5626.2
"103","M31","5D","IB","Scene6",13240,7141.4,5569.4,5271.5
"104","M31","5D","CTX","Scene1",6122,3223.6,5865.1,4138.6
"105","M31","5D","CTX","Scene6",14958,7141.4,2301.6,8993.6
"106","M31","5D","CTX","Scene6",4753,7141.4,718.5,3678.8
"107","M31","5D","fiber tracts","Scene2",13753,4338.9,3434.8,8184.1
"108","M31","5D","CNU","Scene2",4276,4338.9,4679.4,5000.5
"109","M31","5D","CTX","Scene6",19192,7141.4,6064.2,8557.8
"110","M31","5D","CTX","Scene3",11338,5317.4,1457,2564.6
"111","M31","5D","fiber tracts","Scene2",12840,4338.9,2898.2,4563.6
"112","M31","5D","CTX","Scene1",9348,3223.6,2638.1,7463.3
"113","M31","5D","CTX","Scene1",3846,3223.6,3752,4009.8
"114","M31","5D","CTX","Scene1",4501,3223.6,4251.7,4463.7
"115","M31","5D","CTX","Scene6",18137,7141.4,4771.7,9936.3
"116","M31","5D","IB","Scene6",11489,7141.4,4024.1,3988
"117","M31","5D","IB","Scene3",13824,5317.4,5741.7,4573.3
"118","M31","5D","CNU","Scene3",319,5317.4,2968.4,5741.7
"119","M31","5D","CTX","Scene6",4857,7141.4,669,5474.4
"120","M31","5D","CTX","Scene2",12204,4338.9,5067.1,2750.4
"121","M31","5D","CNU","Scene3",73,5317.4,2801.8,7162.4
"122","M31","5D","IB","Scene6",12225,7141.4,4428.5,4824.7
"123","M31","5D","fiber tracts","Scene6",1868,7141.4,2458,8845.5
"124","M31","5D","CTX","Scene6",7570,7141.4,988.6,2587.3
"125","M31","5D","CTX","Scene1",8100,3223.6,4808,3581.4
"126","M31","5D","CNU","Scene3",879,5317.4,3437.2,6418.3
"127","M31","5D","fiber tracts","Scene6",1911,7141.4,2572.1,8835.6
"128","M31","5D","CTX","Scene1",4543,3223.6,4320.3,5557.2
