"","MouseID","DPI","Region","Section","ObjectID","Z","X","Y"
"1","M10","30D","CTX","Scene6",6420,7666.8,6126.5,4198.2
"2","M10","30D","IB","Scene5",9308,6583.2,4303.7,4289.4
"3","M10","30D","CTX","Scene5",8309,6583.2,2780.2,5047.4
"4","M10","30D","CTX","Scene7",1815,8375.4,4345.6,1975.5
"5","M10","30D","CTX","Scene2",8492,4422.3,2535,3641.4
"6","M10","30D","CTX","Scene2",10461,4422.3,3698.5,2417.4
"7","M10","30D","CTX","Scene6",3636,7666.8,3413.9,2755.5
"8","M10","30D","CTX","Scene3",4796,5326,2270.7,3492.4
"9","M10","30D","CTX","Scene5",7164,6583.2,563.8,4083.1
"10","M10","30D","CTX","Scene7",1762,8375.4,3423.5,2623.2
"11","M10","30D","CTX","Scene7",2429,8375.4,1985.2,3991.7
"12","M10","30D","CTX","Scene1",2214,3338.3,2409.7,7218.1
"13","M10","30D","CTX","Scene6",4886,7666.8,2246.9,4832.1
"14","M10","30D","CTX","Scene2",9137,4422.3,2462.5,3484.4
"15","M10","30D","IB","Scene4",6491,6039.1,3775,5439.2
"16","M10","30D","CTX","Scene7",4654,8375.4,2324.9,3637.1
"17","M10","30D","CTX","Scene3",5312,5326,3804.6,1914.9
"18","M10","30D","CNU","Scene5",5946,6583.2,4339,2277.2
"19","M10","30D","fiber tracts","Scene7",12570,8375.4,3781.5,10009.4
"20","M10","30D","CTX","Scene2",10567,4422.3,3383.5,2289.5
"21","M10","30D","CTX","Scene6",3804,7666.8,2169.8,3834.7
"22","M10","30D","CTX","Scene5",8556,6583.2,6070.3,2796.1
"23","M10","30D","CNU","Scene3",1307,5326,3204.3,4209.2
"24","M10","30D","CNU","Scene2",2182,4422.3,7080.4,4336.5
"25","M10","30D","IB","Scene5",4101,6583.2,6488.5,5925.7
"26","M10","30D","CNU","Scene3",3669,5326,5037,2678.1
"27","M10","30D","CTX","Scene1",2751,3338.3,4898.2,7241.1
"28","M10","30D","CNU","Scene2",4991,4422.3,6968.1,3971.3
"29","M10","30D","CNU","Scene2",14230,4422.3,4679.4,7749.5
"30","M10","30D","CTX","Scene2",7939,4422.3,5681,2709.7
"31","M10","30D","CTX","Scene7",8156,8375.4,501.2,5976.7
"32","M10","30D","CTX","Scene6",2781,7666.8,689.1,4979.8
"33","M10","30D","MB","Scene7",6625,8375.4,2894.4,4977.6
"34","M10","30D","CNU","Scene4",1890,6039.1,4918.5,2375.2
"35","M10","30D","CNU","Scene3",3448,5326,3401.6,3497.3
"36","M10","30D","CTX","Scene2",15430,4422.3,2547.5,8495.8
"37","M10","30D","IB","Scene5",10258,6583.2,4941.2,4661.1
"38","M10","30D","CNU","Scene2",15173,4422.3,4512.6,5968.5
"39","M10","30D","CTX","Scene1",879,3338.3,5651.2,5330.7
"40","M10","30D","CTX","Scene6",3529,7666.8,5714,2010
"41","M10","30D","CNU","Scene3",1822,5326,4958.3,3512.5
"42","M10","30D","MB","Scene7",6078,8375.4,3361.9,4267.4
"43","M10","30D","CNU","Scene5",5740,6583.2,5646.2,3077.9
