"","MouseID","DPI","Region","Section","ObjectID","Z","X","Y"
"1","M12","5D","IB","Scene5",13043,6217.2,3696.9,4061.4
"2","M12","5D","CTX","Scene5",3419,6217.2,2077.1,6873.6
"3","M12","5D","CTX","Scene2",12446,4274.7,2782.8,3208
"4","M12","5D","CNU","Scene3",3521,5018.6,3527.9,5430
"5","M12","5D","CTX","Scene3",8100,5018.6,2303.5,4037.8
"6","M12","5D","CTX","Scene2",2868,4274.7,6068.2,8603.9
"7","M12","5D","CNU","Scene3",1883,5018.6,5658.8,6560.8
"8","M12","5D","IB","Scene5",14730,6217.2,4858.1,5449.3
"9","M12","5D","CTX","Scene1",3675,3209.4,4487.6,8235.7
"10","M12","5D","CTX","Scene6",9170,6816.9,2757.6,2268.6
"11","M12","5D","IB","Scene5",5576,6217.2,5735,6059.2
"12","M12","5D","CTX","Scene3",9558,5018.6,2473.5,2484
"13","M12","5D","fiber tracts","Scene4",13882,5628.7,2427.7,3861.6
"14","M12","5D","CTX","Scene2",10516,4274.7,3151.8,5578.3
"15","M12","5D","CTX","Scene5",7261,6217.2,958.9,3928.5
"16","M12","5D","CTX","Scene4",2245,5628.7,1512.3,5646.9
"17","M12","5D","fiber tracts","Scene3",11823,5018.6,6961.9,5203.9
"18","M12","5D","CNU","Scene4",9796,5628.7,5104.5,8789.5
"19","M12","5D","CTX","Scene6",19172,6816.9,2515.3,6393.7
"20","M12","5D","CNU","Scene6",15896,6816.9,5127.6,8646.8
"21","M12","5D","CTX","Scene1",3453,3209.4,4222.6,7917.2
"22","M12","5D","CNU","Scene2",8318,4274.7,7023.3,3520.1
"23","M12","5D","CNU","Scene4",10624,5628.7,5487.5,7425.5
"24","M12","5D","CTX","Scene5",3029,6217.2,1729.5,5844.7
"25","M12","5D","CTX","Scene4",12052,5628.7,2303.8,6045.7
"26","M12","5D","fiber tracts","Scene3",11171,5018.6,2408.2,4290.6
"27","M12","5D","CTX","Scene2",14466,4274.7,5512.1,2246.6
"28","M12","5D","CTX","Scene3",8457,5018.6,1205,3328.3
"29","M12","5D","IB","Scene6",9506,6816.9,3171,5397.9
"30","M12","5D","CTX","Scene6",7679,6816.9,2127,3399.8
"31","M12","5D","CNU","Scene4",8956,5628.7,2872.2,5953.5
"32","M12","5D","CTX","Scene4",4910,5628.7,1758.3,2689.5
"33","M12","5D","CTX","Scene4",11660,5628.7,1919.4,6998
"34","M12","5D","CNU","Scene2",8412,4274.7,7235.7,4867.7
"35","M12","5D","CTX","Scene5",2953,6217.2,1683.8,7256.5
"36","M12","5D","CTX","Scene1",2221,3209.4,3912.5,7987.2
"37","M12","5D","CNU","Scene3",1239,5018.6,4485.1,5778.4
"38","M12","5D","CTX","Scene1",5923,3209.4,5669.4,7027.5
"39","M12","5D","CTX","Scene1",2788,3209.4,3400.7,7025
