"","MouseID","DPI","Region","Section","ObjectID","Z","X","Y"
"1","M04","15D","IB","Scene4",11641,5654.5,5657.4,4326.2
"2","M04","15D","CNU","Scene4",145,5654.5,4976.7,8000.6
"3","M04","15D","CTX","Scene3",10582,5310.7,3733.8,1656.2
"4","M04","15D","IB","Scene6",7688,7012,5095.2,5398.6
"5","M04","15D","CNU","Scene5",4935,6166.2,3020.4,2794.3
"6","M04","15D","CTX","Scene1",11586,3219.9,3675.8,2758.3
"7","M04","15D","CTX","Scene1",13555,3219.9,4916.7,4159.8
"8","M04","15D","CNU","Scene4",8857,5654.5,6790.7,4301.8
"9","M04","15D","CTX","Scene6",3198,7012,1988.3,3774.7
"10","M04","15D","CTX","Scene2",5178,4121.8,3888.6,2076.7
"11","M04","15D","CTX","Scene3",9437,5310.7,5062.8,2129.7
"12","M04","15D","CNU","Scene5",4882,6166.2,6297.9,2808
"13","M04","15D","CNU","Scene5",5549,6166.2,5810.6,3668.8
"14","M04","15D","CTX","Scene1",2214,3219.9,5169.7,7431.1
"15","M04","15D","CTX","Scene4",10107,5654.5,3512.7,2282.8
"16","M04","15D","CTX","Scene1",12231,3219.9,5194.6,5269.9
"17","M04","15D","CNU","Scene3",1936,5310.7,3156.6,5382.9
"18","M04","15D","CTX","Scene5",7774,6166.2,2893.1,1460.9
"19","M04","15D","IB","Scene6",6840,7012,6521.6,4571.4
"20","M04","15D","CTX","Scene2",5694,4121.8,2787,3190.8
"21","M04","15D","CTX","Scene3",8219,5310.7,6720.7,3027.1
"22","M04","15D","CNU","Scene6",2653,7012,6066.3,3227
"23","M04","15D","CTX","Scene1",13661,3219.9,2202,4040.2
"24","M04","15D","CNU","Scene4",9025,5654.5,3935.8,2576
"25","M04","15D","CTX","Scene7",1816,7687.1,5322.2,1983.8
"26","M04","15D","IB","Scene3",10829,5310.7,5937.5,5091.1
"27","M04","15D","CNU","Scene2",1689,4121.8,3417.2,4265.2
"28","M04","15D","CTX","Scene7",1370,7687.1,5963.8,2112.4
"29","M04","15D","MB","Scene7",8271,7687.1,3089.4,4705.2
"30","M04","15D","CTX","Scene1",5276,3219.9,4394.6,8027.1
"31","M04","15D","CTX","Scene7",4364,7687.1,3913.3,2087.2
"32","M04","15D","CNU","Scene3",6374,5310.7,6969,3058.5
"33","M04","15D","CTX","Scene2",4051,4121.8,2634.1,2455
"34","M04","15D","fiber tracts","Scene7",9406,7687.1,3043.7,1795.6
"35","M04","15D","CTX","Scene1",2751,3219.9,4708.1,6901.4
"36","M04","15D","CTX","Scene1",8085,3219.9,3901.3,8535.1
"37","M04","15D","CTX","Scene1",17324,3219.9,4258.5,5664.8
"38","M04","15D","CTX","Scene1",11033,3219.9,6134.5,4329.1
"39","M04","15D","IB","Scene5",11276,6166.2,3391.6,4164.5
"40","M04","15D","CNU","Scene4",8002,5654.5,4190.9,2835.2
"41","M04","15D","CTX","Scene5",9745,6166.2,2380.8,2018.8
"42","M04","15D","CTX","Scene2",7836,4121.8,2754.3,2878.9
"43","M04","15D","CTX","Scene2",3830,4121.8,2657,3879.8
"44","M04","15D","CTX","Scene1",18524,3219.9,3528.7,3056.3
"45","M04","15D","CTX","Scene7",4709,7687.1,6328.1,2838.2
"46","M04","15D","CTX","Scene4",1095,5654.5,4594.7,9600
"47","M04","15D","CTX","Scene1",18267,3219.9,4283.2,5315.9
"48","M04","15D","CTX","Scene1",879,3219.9,2499,7127.2
"49","M04","15D","CNU","Scene4",8750,5654.5,6826.9,3943.3
"50","M04","15D","CNU","Scene2",2204,4121.8,4710.8,3994.5
"51","M04","15D","CTX","Scene5",9198,6166.2,2735.6,1663
