"","MouseID","DPI","Region","Section","ObjectID","Z","X","Y"
"1","M40","0D","CNU","Scene2","4347",4784.4,4010.2,2683.4
"2","M40","0D","CNU","Scene2","19864",4784.4,3074.6,7999.8
"3","M40","0D","CTX","Scene4","30399",6241.8,951.3,6446.9
"4","M40","0D","CTX","Scene5","11879",7175.7,5724.5,9084.5
"5","M40","0D","CTX","Scene5","13629",7175.7,6884.7,9380.2
"6","M40","0D","CTX","Scene5","14322",7175.7,7402.9,8888.7
"7","M40","0D","CTX","Scene2","15409",4784.4,3097.3,2189.8
"8","M40","0D","CTX","Scene6","27721",7812.2,2822.1,1442.3
"9","M40","0D","IB","Scene6","14841",7812.2,3141.9,7380.7
"10","M40","0D","CTX","Scene6","10282",7812.2,5088.7,10262.5
"11","M40","0D","CTX","Scene3","7660",5643.7,2323.4,9449.8
"12","M40","0D","CNU","Scene2","2784",4784.4,2997,3609.6
"13","M40","0D","CNU","Scene2","8544",4784.4,5967.7,3654.1
"14","M40","0D","CTX","Scene3","8977",5643.7,830.3,6320.7
"15","M40","0D","CTX","Scene4","11077",6241.8,1778.6,2541.4
"16","M40","0D","CTX","Scene4","34052",6241.8,4785.3,9763.6
"17","M40","0D","fiber tracts","Scene4","2308",6241.8,5677.3,8835.7
"18","M40","0D","CTX","Scene4","9387",6241.8,1750.2,5534.1
"19","M40","0D","IB","Scene5","44169",7175.7,6126.8,4573.4
"20","M40","0D","CNU","Scene3","2742",5643.7,4211.3,8092.2
"21","M40","0D","CTX","Scene6","10969",7812.2,5507.5,8299.8
"22","M40","0D","CTX","Scene5","32313",7175.7,3802.8,1509
"23","M40","0D","CTX","Scene6","5780",7812.2,2147.1,6303.7
"24","M40","0D","CTX","Scene1","9033",3961,2939.9,5543.7
"25","M40","0D","fiber tracts","Scene2","34978",4784.4,3238,8397.1
"26","M40","0D","CNU","Scene5","24019",7175.7,6720.6,3562.3
"27","M40","0D","IB","Scene6","37499",7812.2,3525.1,3410.5
"28","M40","0D","CTX","Scene5","27234",7175.7,2146.8,5501.4
"29","M40","0D","CTX","Scene1","15871",3961,5591.6,3157.6
"30","M40","0D","CNU","Scene5","715",7175.7,4805.7,9311.7
"31","M40","0D","IB","Scene6","37236",7812.2,3268.5,3677.1
"32","M40","0D","IB","Scene4","38009",6241.8,3858.7,7501
"33","M40","0D","IB","Scene3","15759",5643.7,4793.7,5801.6
"34","M40","0D","CTX","Scene3","7407",5643.7,2158.6,9056.5
"35","M40","0D","CTX","Scene3","36346",5643.7,4163.5,1336.2
"36","M40","0D","CTX","Scene3","13037",5643.7,4303.3,9910.3
"37","M40","0D","CTX","Scene4","16310",6241.8,4935.3,1257.5
"38","M40","0D","CNU","Scene4","25780",6241.8,4740.5,9326.2
"39","M40","0D","CTX","Scene6","30403",7812.2,4482.7,856.8
"40","M40","0D","CNU","Scene2","21831",4784.4,4926.6,7418.8
"41","M40","0D","CTX","Scene3","14989",5643.7,6967.9,8938.7
"42","M40","0D","CTX","Scene5","10263",7175.7,4689.6,10365.5
"43","M40","0D","CTX","Scene6","12470",7812.2,6484.5,8435.7
"44","M40","0D","CTX","Scene4","15890",6241.8,4625,1265.1
"45","M40","0D","CTX","Scene6","9524",7812.2,4792.5,8953.7
"46","M40","0D","CNU","Scene2","26581",4784.4,5178.8,5934.7
"47","M40","0D","CNU","Scene2","8432",4784.4,5858.9,3963.7
"48","M40","0D","fiber tracts","Scene6","44087",7812.2,4882.6,9337.5
"49","M40","0D","CNU","Scene4","5348",6241.8,5274.5,2828.3
"50","M40","0D","CTX","Scene5","33185",7175.7,4417.3,1413
"51","M40","0D","CTX","Scene2","31288",4784.4,2081.4,7798.7
"52","M40","0D","CTX","Scene4","31371",6241.8,1428.2,6932.1
"53","M40","0D","CTX","Scene5","27373",7175.7,2213,3351.8
"54","M40","0D","CNU","Scene1","3423",3961,5414.7,5376.2
"55","M40","0D","CTX","Scene4","8667",6241.8,1475.1,4187.3
"56","M40","0D","CTX","Scene3","14312",5643.7,5684.3,9886.9
"57","M40","0D","IB","Scene6","15459",7812.2,3700.2,8183.3
"58","M40","0D","CTX","Scene2","16802",4784.4,4031.2,1690
"59","M40","0D","CTX","Scene1","10244",3961,2378.1,3772.2
"60","M40","0D","CTX","Scene1","10047",3961,2111.1,3614.2
"61","M40","0D","CTX","Scene5","14229",7175.7,7311.4,9028.6
"62","M40","0D","CTX","Scene6","28687",7812.2,3383,1372.4
"63","M40","0D","CNU","Scene3","688",5643.7,3023.3,7746.9
"64","M40","0D","CTX","Scene4","34450",6241.8,5255.5,10118.8
"65","M40","0D","IB","Scene6","16833",7812.2,4680,7904.6
"66","M40","0D","IB","Scene4","37155",6241.8,3212.3,7262.9
"67","M40","0D","CTX","Scene4","11971",6241.8,2170.1,1819
"68","M40","0D","CNU","Scene1","17685",3961,4432.8,7330.1
"69","M40","0D","CTX","Scene3","7324",5643.7,2124.1,9441.9
"70","M40","0D","CTX","Scene6","24219",7812.2,811.6,3094.4
"71","M40","0D","CNU","Scene4","25858",6241.8,4859.2,8519.9
"72","M40","0D","CTX","Scene1","22405",3961,3039.4,8489.4
"73","M40","0D","CNU","Scene1","2059",3961,4716.6,5440.3
"74","M40","0D","CNU","Scene1","18668",3961,5034.7,7536.1
"75","M40","0D","IB","Scene5","14715",7175.7,3026.4,7467.7
"76","M40","0D","fiber tracts","Scene4","701",6241.8,3258.9,2364.9
"77","M40","0D","CTX","Scene5","4649",7175.7,493.9,6000.5
