"","MouseID","DPI","Region","Section","ObjectID","Z","X","Y"
"1","M20","30D","CTX","Scene3","27104",5257.9,3162.8,1531.9
"2","M20","30D","IB","Scene7","35231",7911.7,3466.8,4116.2
"3","M20","30D","IB","Scene7","18021",7911.7,4040.6,7307.7
"4","M20","30D","CTX","Scene5","22843",6705.7,708.8,3207.7
"5","M20","30D","CTX","Scene3","15104",5257.9,6296.9,9006.5
"6","M20","30D","IB","Scene7","36615",7911.7,4751.1,3912.7
"7","M20","30D","CTX","Scene7","29136",7911.7,3916,709.5
"8","M20","30D","IB","Scene7","17789",7911.7,3705.1,8012.1
"9","M20","30D","CNU","Scene2","13524",4420.5,4321.4,6846.6
"10","M20","30D","fiber tracts","Scene3","17958",5257.9,7203.9,6072.4
"11","M20","30D","CTX","Scene7","25396",7911.7,973.6,2680.2
"12","M20","30D","IB","Scene6","36569",7425.9,3301.7,6234.4
"13","M20","30D","CTX","Scene4","13107",5981.6,6270.1,9517
"14","M20","30D","CTX","Scene3","25633",5257.9,2151.7,2633.9
"15","M20","30D","CTX","Scene7","8879",7911.7,4196.7,9289.4
"16","M20","30D","CTX","Scene6","3277",7425.9,1067.2,5121.7
"17","M20","30D","CTX","Scene7","201",7911.7,1090.8,8591
"18","M20","30D","CTX","Scene7","16893",7911.7,6400.9,7952.2
"19","M20","30D","IB","Scene5","32345",6705.7,4558.3,5428.7
"20","M20","30D","CTX","Scene3","14233",5257.9,5365.1,9703.6
"21","M20","30D","CNU","Scene3","2498",5257.9,3060.6,7378.9
"22","M20","30D","CTX","Scene6","4434",7425.9,2574.3,3405.9
"23","M20","30D","IB","Scene7","18985",7911.7,5783.3,5846.8
"24","M20","30D","CTX","Scene1","957",3218.3,2489.5,4403.7
"25","M20","30D","IB","Scene5","21303",6705.7,6861.9,5898.6
"26","M20","30D","CTX","Scene2","18332",4420.5,3438.8,9359.9
"27","M20","30D","CTX","Scene6","3618",7425.9,1231.6,5530.7
