"","MouseID","DPI","Region","Section","ObjectID","Z","X","Y"
"1","M10","30D","CTX","Scene7","11126",8375.4,830.5,6739
"2","M10","30D","fiber tracts","Scene7","783",8375.4,4919.1,3440.7
"3","M10","30D","CTX","Scene4","12879",6039.1,6811.9,7741.1
"4","M10","30D","CTX","Scene5","18764",6583.2,2095.1,6259.1
"5","M10","30D","CNU","Scene5","13201",6583.2,6548.7,7741.5
"6","M10","30D","CTX","Scene4","13083",6039.1,7071.5,7886.2
"7","M10","30D","CTX","Scene2","4937",4422.3,1603.9,4831
"8","M10","30D","CTX","Scene6","4430",7666.8,1107.4,7058.3
"9","M10","30D","CTX","Scene6","23574",7666.8,2306.7,2528.3
"10","M10","30D","CNU","Scene3","19559",5326,5297,7570.9
"11","M10","30D","CTX","Scene7","5191",8375.4,2267.9,2407.1
"12","M10","30D","CNU","Scene3","2377",5326,3204.7,5264
"13","M10","30D","IB","Scene5","29459",6583.2,5654.1,6123.4
"14","M10","30D","CNU","Scene5","287",6583.2,5020,2546.6
"15","M10","30D","CNU","Scene4","1568",6039.1,4350.8,9145.5
"16","M10","30D","CTX","Scene6","3647",7666.8,835.2,6479.2
"17","M10","30D","IB","Scene6","15872",7666.8,6198.4,5910.9
"18","M10","30D","CTX","Scene4","5052",6039.1,2242.2,9796.5
"19","M10","30D","CTX","Scene3","10712",5326,2259.1,2235.5
"20","M10","30D","MB","Scene7","22696",8375.4,3042.4,7122
"21","M10","30D","CTX","Scene5","939",6583.2,827.1,4162.4
"22","M10","30D","CTX","Scene6","22457",7666.8,1768.8,3500.3
"23","M10","30D","IB","Scene5","5263",6583.2,4683.6,4346.9
"24","M10","30D","CNU","Scene3","20559",5326,6094.4,6963.4
"25","M10","30D","CTX","Scene4","10264",6039.1,4341.4,10398.1
"26","M10","30D","fiber tracts","Scene7","1276",8375.4,2914.1,7580.1
"27","M10","30D","MB","Scene7","23056",8375.4,3358.1,6987.6
"28","M10","30D","CTX","Scene5","14838",6583.2,2052,8259.4
"29","M10","30D","CTX","Scene7","12696",8375.4,2334.7,10367.3
"30","M10","30D","CTX","Scene7","15195",8375.4,4201.4,10491
"31","M10","30D","CTX","Scene4","18186",6039.1,829.8,5489.8
"32","M10","30D","CTX","Scene6","23244",7666.8,1821.4,3124.5
"33","M10","30D","MB","Scene6","18013",7666.8,5006.9,6278.6
"34","M10","30D","MB","Scene7","22282",8375.4,2679.4,7368.3
"35","M10","30D","CTX","Scene4","3488",6039.1,1108.5,8588.9
"36","M10","30D","CTX","Scene4","22084",6039.1,2307.3,3256.4
"37","M10","30D","CTX","Scene2","18958",4422.3,2526,6919.1
"38","M10","30D","CNU","Scene2","11072",4422.3,4600.3,6124.6
"39","M10","30D","fiber tracts","Scene4","27049",6039.1,5570.6,4954.5
"40","M10","30D","IB","Scene5","30971",6583.2,6845.3,6281.4
"41","M10","30D","CTX","Scene4","4330",6039.1,1803.4,9163
"42","M10","30D","CTX","Scene7","17634",8375.4,5400.3,9919.8
"43","M10","30D","CTX","Scene7","19576",8375.4,6590.6,9783
"44","M10","30D","CTX","Scene1","4393",3338.3,3627.8,3575.4
"45","M10","30D","fiber tracts","Scene6","18611",7666.8,1645.3,5310.4
"46","M10","30D","CTX","Scene7","14519",8375.4,3732.1,10371.5
"47","M10","30D","CTX","Scene4","8552",6039.1,1999.7,6044.5
"48","M10","30D","IB","Scene3","13123",5326,5805.6,4604.9
"49","M10","30D","CTX","Scene7","13218",8375.4,2762.1,10089.7
"50","M10","30D","CNU","Scene3","3353",5326,3924.8,4528.1
"51","M10","30D","CTX","Scene7","4571",8375.4,1521.4,2975.3
"52","M10","30D","CTX","Scene3","25561",5326,1690.6,6090.4
"53","M10","30D","CTX","Scene6","6930",7666.8,3131.2,10175.5
"54","M10","30D","CTX","Scene1","9367",3338.3,2893.5,7682.4
"55","M10","30D","CTX","Scene4","5896",6039.1,826.3,5996.5
"56","M10","30D","CTX","Scene7","8924",8375.4,1540.8,9113.4
"57","M10","30D","CNU","Scene2","9872",4422.3,3927.6,5964.1
"58","M10","30D","CTX","Scene6","21746",7666.8,1124.5,5403.4
