"","MouseID","DPI","Region","Section","ObjectID","Z","X","Y"
"1","M27","30D","CNU","Scene5",5695,7020.5,5116.6,3054
"2","M27","30D","CTX","Scene5",22993,7020.5,2761.1,6064.8
"3","M27","30D","CNU","Scene5",3698,7020.5,5091.4,2513.3
"4","M27","30D","CTX","Scene6",39,7817.7,2236.1,10180.7
"5","M27","30D","CNU","Scene5",18550,7020.5,6523.5,7953.4
"6","M27","30D","IB","Scene5",17551,7020.5,5917.9,4810.5
"7","M27","30D","CTX","Scene5",20377,7020.5,3894.9,9997.6
"8","M27","30D","MB","Scene6",5155,7817.7,4741.6,5266.6
"9","M27","30D","CNU","Scene3",2272,5256.9,4871,3349.4
"10","M27","30D","CNU","Scene3",2702,5256.9,5348,3442.5
"11","M27","30D","fiber tracts","Scene3",4671,5256.9,5313.5,4940.4
"12","M27","30D","IB","Scene5",27262,7020.5,4646.1,6907.9
"13","M27","30D","CTX","Scene2",4979,4620.9,2223.1,5210.4
"14","M27","30D","fiber tracts","Scene5",1646,7020.5,2104.5,3045.7
"15","M27","30D","IB","Scene5",16406,7020.5,4144.7,3827.6
"16","M27","30D","CTX","Scene5",21073,7020.5,6157.1,8280.9
"17","M27","30D","CNU","Scene5",3716,7020.5,4594.1,2208.7
"18","M27","30D","CNU","Scene2",527,4620.9,5854,7045.1
"19","M27","30D","IB","Scene5",28512,7020.5,3884.6,5772.4
"20","M27","30D","CNU","Scene3",3347,5256.9,7091.1,3566.6
"21","M27","30D","CTX","Scene5",26083,7020.5,4575.4,9956.4
"22","M27","30D","CTX","Scene5",8905,7020.5,1223.8,5680.4
"23","M27","30D","CNU","Scene3",1424,5256.9,5656.3,3458.2
"24","M27","30D","fiber tracts","Scene5",2162,7020.5,1810.3,8144.3
"25","M27","30D","CNU","Scene5",3220,7020.5,3224.6,2647.9
"26","M27","30D","IB","Scene5",15188,7020.5,4038.5,4435.1
"27","M27","30D","CTX","Scene5",23718,7020.5,2587,7014.2
"28","M27","30D","CNU","Scene2",4434,4620.9,5061.6,3440
"29","M27","30D","fiber tracts","Scene3",4777,5256.9,3491.1,2489.8
"30","M27","30D","IB","Scene5",27430,7020.5,5375,5764.2
"31","M27","30D","fiber tracts","Scene4",2193,6065.1,4524.7,1920.4
"32","M27","30D","CTX","Scene5",19977,7020.5,1475.6,5983.9
"33","M27","30D","IB","Scene5",17798,7020.5,4050.8,3321.1
"34","M27","30D","CNU","Scene5",18400,7020.5,6743.3,8132.5
"35","M27","30D","CTX","Scene4",8114,6065.1,4766.8,1883
"36","M27","30D","CTX","Scene5",25456,7020.5,5052.3,10064.7
"37","M27","30D","IB","Scene4",1747,6065.1,6547.2,6390.5
"38","M27","30D","CTX","Scene4",8648,6065.1,6688.3,3725
"39","M27","30D","CNU","Scene2",3589,4620.9,4510.6,4378.7
"40","M27","30D","CNU","Scene4",4741,6065.1,6035.1,2864.5
"41","M27","30D","IB","Scene5",13343,7020.5,4643.7,4963.6
"42","M27","30D","fiber tracts","Scene5",519,7020.5,3488.3,2444.1
"43","M27","30D","IB","Scene4",9783,6065.1,6762.5,5210.9
"44","M27","30D","CTX","Scene2",1064,4620.9,2259.1,5911.3
"45","M27","30D","CTX","Scene2",6398,4620.9,1375.6,4816
"46","M27","30D","CNU","Scene4",2573,6065.1,2775.8,3410.5
"47","M27","30D","IB","Scene5",28337,7020.5,4008.4,7215.1
"48","M27","30D","CTX","Scene5",8906,7020.5,6971.9,3035.6
"49","M27","30D","CNU","Scene3",2149,5256.9,3923.9,2567.9
"50","M27","30D","CNU","Scene2",20,4620.9,3270,7541.3
"51","M27","30D","CTX","Scene5",26407,7020.5,6627.7,8468.8
"52","M27","30D","IB","Scene5",14533,7020.5,4715.8,3991.8
"53","M27","30D","CTX","Scene1",176,3665.3,2537.2,3171.9
"54","M27","30D","CTX","Scene5",22682,7020.5,6849.2,9698.2
"55","M27","30D","CNU","Scene5",4304,7020.5,4042.1,2431.7
"56","M27","30D","fiber tracts","Scene5",298,7020.5,4440.9,2684.4
"57","M27","30D","CNU","Scene4",3773,6065.1,4589.2,2463.1
"58","M27","30D","CNU","Scene4",5086,6065.1,4286.6,2793
"59","M27","30D","CTX","Scene5",19500,7020.5,1241.7,7576.1
