"","MouseID","DPI","Region","Section","ObjectID","Z","X","Y"
"1","M42","0D","CTX","Scene5",6670,7129.5,6326.8,8733.6
"2","M42","0D","fiber tracts","Scene3",3570,5701.6,2381.6,5010.1
"3","M42","0D","CTX","Scene2",463,4485.1,1360.5,7872.7
"4","M42","0D","CTX","Scene6",5984,7976.1,3445,1761.7
"5","M42","0D","fiber tracts","Scene3",3722,5748.2,4146.6,4343.5
"6","M42","0D","fiber tracts","Scene6",9208,7569.5,5711.1,7576.1
"7","M42","0D","CTX","Scene6",4477,7925.3,1343,2488.4
"8","M42","0D","CTX","Scene5",6033,7161.8,2870.1,8272.6
"9","M42","0D","CTX","Scene5",4214,7136.8,2010.2,8629.1
"10","M42","0D","CTX","Scene5",4005,7101.2,1899.4,9138.6
"11","M42","0D","CTX","Scene2",2211,4879.6,6205.1,2231.1
"12","M42","0D","CTX","Scene3",3137,5393.3,6232.6,9419.1
"13","M42","0D","CTX","Scene6",6023,8060.1,3626.2,559.7
"14","M42","0D","CTX","Scene6",4240,7765,2323.8,4779.6
"15","M42","0D","CTX","Scene6",4110,7784.4,2185.6,4502.7
"16","M42","0D","CNU","Scene3",2327,5503.7,4956.7,7840.8
"17","M42","0D","CNU","Scene5",3279,7080.7,4442.2,9431.6
"18","M42","0D","IB","Scene6",2615,7626.1,5937.6,6766.2
"19","M42","0D","CTX","Scene4",5789,6594.6,4386.3,1732.9
"20","M42","0D","fiber tracts","Scene4",3870,6271.6,7166.2,6351.3
"21","M42","0D","IB","Scene6",7575,7758.1,5984.6,4878.7
"22","M42","0D","fiber tracts","Scene6",8408,7871.4,1549.3,3258.9
"23","M42","0D","CNU","Scene3",609,5770.5,6862.9,4024.2
"24","M42","0D","CTX","Scene6",3936,7756.3,2038.6,4903.9
"25","M42","0D","CTX","Scene6",331,7638.3,2252.9,6592
"26","M42","0D","CNU","Scene3",2394,5512.5,5258.4,7714.6
"27","M42","0D","IB","Scene6",1257,7525.8,4536.9,8201.6
"28","M42","0D","CTX","Scene3",3100,5365.9,5262.7,9810.7
"29","M42","0D","IB","Scene5",7587,7212,5338.4,7554.6
"30","M42","0D","CTX","Scene5",836,7572.2,3494.4,2402.9
"31","M42","0D","CTX","Scene6",4621,7924.7,1581,2497
"32","M42","0D","IB","Scene4",2260,6297.4,5982.4,5982.7
"33","M42","0D","IB","Scene6",2109,7575.5,5212.4,7490.6
"34","M42","0D","CTX","Scene6",5115,8018.9,2081.3,1148.9
