"","MouseID","DPI","Region","Section","ObjectID","Z","X","Y"
"1","M01","5D","CTX","Scene1",3377,3337,4296.3,4592.1
"2","M01","5D","CNU","Scene3",5677,5258,5057.3,3842.8
"3","M01","5D","CTX","Scene3",3038,5258,2267.5,7590.2
"4","M01","5D","CNU","Scene4",7579,5741.7,2652.5,6273.8
"5","M01","5D","CTX","Scene3",9322,5258,2009.3,2731
"6","M01","5D","CTX","Scene7",5333,8140.5,3820.9,1972.2
"7","M01","5D","CNU","Scene3",3623,5258,3067.2,5636.1
"8","M01","5D","IB","Scene5",12788,6279.9,4535.3,6900.2
"9","M01","5D","CTX","Scene7",2522,8140.5,2020.5,4185.8
"10","M01","5D","CTX","Scene7",2621,8140.5,2143.1,3246.8
"11","M01","5D","fiber tracts","Scene2",1900,4173.2,2849.8,7237.4
"12","M01","5D","CTX","Scene4",1748,5741.7,1670.2,4980.4
"13","M01","5D","MB","Scene7",15044,8140.5,5683.6,6924
"14","M01","5D","fiber tracts","Scene7",474,8140.5,2071.4,2391.8
"15","M01","5D","CNU","Scene3",1845,5258,3691.6,6201.1
"16","M01","5D","CTX","Scene4",1569,5741.7,1601.5,3931.8
"17","M01","5D","CTX","Scene4",1204,5741.7,1403.7,3212.7
"18","M01","5D","CNU","Scene2",187,4173.2,4569.6,6583.7
"19","M01","5D","CNU","Scene3",5925,5258,5258.1,4508.1
"20","M01","5D","CTX","Scene7",13210,8140.5,2408.5,7489
"21","M01","5D","CTX","Scene1",6645,3337,5780.7,3861.7
"22","M01","5D","CNU","Scene2",3404,4173.2,5792.2,4505
"23","M01","5D","CTX","Scene5",4363,6279.9,2376.7,4387.6
"24","M01","5D","fiber tracts","Scene7",128,8140.5,1439.2,4236.8
"25","M01","5D","CTX","Scene7",4633,8140.5,3254.3,1486.7
"26","M01","5D","IB","Scene4",4685,5741.7,5880.7,5654.4
"27","M01","5D","IB","Scene5",8426,6279.9,4911.4,4554.2
"28","M01","5D","fiber tracts","Scene3",328,5258,2690,3317.2
"29","M01","5D","CTX","Scene7",8634,8140.5,5870.4,2947.9
"30","M01","5D","fiber tracts","Scene5",1547,6279.9,2593.8,8462.3
"31","M01","5D","fiber tracts","Scene4",6124,5741.7,2402.4,5970.9
"32","M01","5D","IB","Scene5",8985,6279.9,5400.5,5398
"33","M01","5D","IB","Scene4",10266,5741.7,5840.5,5759.4
"34","M01","5D","CNU","Scene5",10723,6279.9,3848,8868.1
"35","M01","5D","IB","Scene4",4430,5741.7,4816.6,5520.6
"36","M01","5D","CTX","Scene3",9826,5258,2334.8,2665.8
"37","M01","5D","CNU","Scene3",6811,5258,5412.2,3895.8
"38","M01","5D","CTX","Scene1",3691,3337,4707.3,5221.7
"39","M01","5D","CTX","Scene2",6794,4173.2,5679.7,2469.9
"40","M01","5D","CTX","Scene5",3916,6279.9,1751,3637.8
"41","M01","5D","fiber tracts","Scene7",1510,8140.5,1428.5,7765.1
"42","M01","5D","CNU","Scene4",7823,5741.7,3472.8,7078
"43","M01","5D","fiber tracts","Scene4",5262,5741.7,2590.9,5696.7
"44","M01","5D","IB","Scene5",10005,6279.9,6345.4,5612.2
"45","M01","5D","MB","Scene7",11288,8140.5,5329.1,4687.4
"46","M01","5D","IB","Scene5",12999,6279.9,5596.8,7073.4
