"","MouseID","DPI","Region","Section","ObjectID","Z","X","Y"
"1","M23","15D","CTX","Scene1","8021",3376.4,2835,7790.6
"2","M23","15D","IB","Scene6","30956",7528.2,3760,8249.7
"3","M23","15D","CTX","Scene2","10932",4317.6,3632.6,9552.1
"4","M23","15D","IB","Scene6","11415",7528.2,6390.7,5506
"5","M23","15D","CTX","Scene1","1087",3376.4,2436.7,5025.2
"6","M23","15D","CTX","Scene1","5723",3376.4,4419,2551.9
"7","M23","15D","CTX","Scene2","8368",4317.6,1687.9,8486.6
"8","M23","15D","IB","Scene5","21071",6831.1,5619.3,4909.7
"9","M23","15D","CNU","Scene3","2876",5229.9,3216.8,6316.3
"10","M23","15D","CTX","Scene2","12055",4317.6,1597.9,7388.8
"11","M23","15D","fiber tracts","Scene6","1531",7528.2,2361.4,9128.7
"12","M23","15D","IB","Scene4","9487",5925.5,6426.5,4798
"13","M23","15D","CTX","Scene6","16487",7528.2,552.6,6247.4
"14","M23","15D","fiber tracts","Scene6","1496",7528.2,2182.1,8916
"15","M23","15D","CTX","Scene4","5367",5925.5,1124,3368.7
"16","M23","15D","IB","Scene5","21052",6831.1,5626.7,4598.8
"17","M23","15D","CTX","Scene2","24130",4317.6,2435.2,5322.4
"18","M23","15D","CNU","Scene3","676",5229.9,3342.7,8090.1
"19","M23","15D","CNU","Scene2","7890",4317.6,7090.6,7242.1
"20","M23","15D","IB","Scene4","8715",5925.5,5681.8,5485.1
"21","M23","15D","CNU","Scene3","5091",5229.9,4966.1,8970.2
"22","M23","15D","CTX","Scene4","6436",5925.5,2541.3,2791
"23","M23","15D","CTX","Scene1","1623",3376.4,2922.8,4379.7
"24","M23","15D","CTX","Scene2","9540",4317.6,2604.7,9330.3
"25","M23","15D","IB","Scene6","7591",7528.2,3867.7,5591
"26","M23","15D","CNU","Scene2","17134",4317.6,3919.1,5410.9
"27","M23","15D","IB","Scene6","30481",7528.2,3536.7,8135.3
"28","M23","15D","CTX","Scene5","10842",6831.1,6859.8,8877.9
"29","M23","15D","CTX","Scene1","3350",3376.4,3730.5,3695.7
"30","M23","15D","IB","Scene3","24720",5229.9,6259.2,5043.5
"31","M23","15D","CNU","Scene4","12130",5925.5,4671.3,9198.5
"32","M23","15D","CTX","Scene6","4595",7528.2,1073.7,3482.9
"33","M23","15D","CNU","Scene5","536",6831.1,4875.5,9115.6
"34","M23","15D","CTX","Scene5","11082",6831.1,6959.1,9579.2
"35","M23","15D","CNU","Scene2","16971",4317.6,3695.5,4649.3
"36","M23","15D","CTX","Scene1","10751",3376.4,1972.9,5856.9
"37","M23","15D","CNU","Scene2","7659",4317.6,6930.8,7564.9
"38","M23","15D","CTX","Scene6","25907",7528.2,6296.3,9203.8
"39","M23","15D","IB","Scene6","34198",7528.2,6440.5,6119.4
"40","M23","15D","CTX","Scene3","23847",5229.9,2558.5,2411.5
"41","M23","15D","IB","Scene6","32222",7528.2,4410.6,8269.8
"42","M23","15D","IB","Scene6","34540",7528.2,6810.2,5898.3
"43","M23","15D","CTX","Scene1","3586",3376.4,4073.9,4201.1
"44","M23","15D","CTX","Scene6","21543",7528.2,3395.8,9691.7
"45","M23","15D","CTX","Scene1","5155",3376.4,3937.4,3161.4
"46","M23","15D","CNU","Scene2","1752",4317.6,3933.1,6053
"47","M23","15D","CTX","Scene5","11435",6831.1,7332.2,8687.8
"48","M23","15D","CNU","Scene3","5458",5229.9,5395.8,8758.7
"49","M23","15D","CNU","Scene2","19810",4317.6,5262,4022.2
"50","M23","15D","fiber tracts","Scene6","1848",7528.2,1255.3,6731.7
"51","M23","15D","fiber tracts","Scene6","855",7528.2,1957.7,2837
"52","M23","15D","CNU","Scene4","14107",5925.5,6040.3,7349.2
"53","M23","15D","CTX","Scene1","11454",3376.4,2461.1,6653.2
"54","M23","15D","CTX","Scene2","23914",4317.6,2306.7,4640
"55","M23","15D","CNU","Scene5","1212",6831.1,6155,8304.8
"56","M23","15D","CTX","Scene4","19813",5925.5,1741.9,6573.8
"57","M23","15D","CNU","Scene2","17280",4317.6,4029.2,4753.9
"58","M23","15D","CTX","Scene6","13473",7528.2,809.7,8699.5
"59","M23","15D","CTX","Scene3","15257",5229.9,6042.9,8862.9
"60","M23","15D","CTX","Scene2","16392",4317.6,6027.7,8609.8
"61","M23","15D","CTX","Scene4","4147",5925.5,1616.4,5520.6
"62","M23","15D","CTX","Scene1","1477",3376.4,2815.9,5503.4
"63","M23","15D","CNU","Scene2","18737",4317.6,4806.2,4315.4
"64","M23","15D","CTX","Scene1","16540",3376.4,4654.1,6503.3
"65","M23","15D","CTX","Scene1","915",3376.4,2263.7,5141.8
"66","M23","15D","CTX","Scene2","16314",4317.6,5944.6,8567.8
"67","M23","15D","CTX","Scene1","8140",3376.4,2930.3,8046.2
"68","M23","15D","fiber tracts","Scene4","1216",5925.5,3737.3,6220.4
"69","M23","15D","fiber tracts","Scene5","22903",6831.1,3531.9,8171.1
"70","M23","15D","CTX","Scene1","7426",3376.4,2409.3,7649.4
"71","M23","15D","IB","Scene5","22087",6831.1,6945.1,5588.7
"72","M23","15D","IB","Scene5","19948",6831.1,3476.7,5138
"73","M23","15D","CTX","Scene2","16371",4317.6,6003.6,8155.3
"74","M23","15D","CNU","Scene3","7414",5229.9,6929.6,6773.8
"75","M23","15D","CTX","Scene4","4122",5925.5,1596.5,5277.7
"76","M23","15D","CTX","Scene1","3414",3376.4,3811.5,3378.9
"77","M23","15D","CNU","Scene6","13133",7528.2,4074.1,9455.1
"78","M23","15D","CTX","Scene2","24940",4317.6,3028.2,5245
"79","M23","15D","CTX","Scene2","14326",4317.6,4031,9756.6
"80","M23","15D","IB","Scene6","11759",7528.2,6616.6,5439.8
"81","M23","15D","CTX","Scene1","7950",3376.4,2775.6,7707.7
"82","M23","15D","CTX","Scene5","18431",6831.1,1238.2,4757.6
"83","M23","15D","IB","Scene6","9079",7528.2,4010.2,4092.2
"84","M23","15D","fiber tracts","Scene3","17867",5229.9,5766.3,8665
"85","M23","15D","CTX","Scene1","15075",3376.4,5195.4,8303.1
"86","M23","15D","CTX","Scene1","6750",3376.4,1722.7,7622.6
"87","M23","15D","CTX","Scene6","27090",7528.2,6874.5,8319.7
"88","M23","15D","CTX","Scene4","19498",5925.5,1618.8,7398.3
"89","M23","15D","MB","Scene6","12327",7528.2,2799.1,5159.4
"90","M23","15D","IB","Scene4","25913",5925.5,3924.2,6106.2
"91","M23","15D","CNU","Scene3","4137",5229.9,4232.5,6560.9
"92","M23","15D","IB","Scene4","6869",5925.5,3844.6,4761.9
"93","M23","15D","IB","Scene4","6779",5925.5,3775,5002.6
