Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Channel 1 mean	Cell: Channel 1 std dev	Cell: Channel 1 max	Cell: Channel 1 min	Cell: Channel 2 mean	Cell: Channel 2 std dev	Cell: Channel 2 max	Cell: Channel 2 min	Cell: Channel 3 mean	Cell: Channel 3 std dev	Cell: Channel 3 max	Cell: Channel 3 min	Cell: Channel 4 mean	Cell: Channel 4 std dev	Cell: Channel 4 max	Cell: Channel 4 min	Cytoplasm: Channel 1 mean	Cytoplasm: Channel 1 std dev	Cytoplasm: Channel 1 max	Cytoplasm: Channel 1 min	Cytoplasm: Channel 2 mean	Cytoplasm: Channel 2 std dev	Cytoplasm: Channel 2 max	Cytoplasm: Channel 2 min	Cytoplasm: Channel 3 mean	Cytoplasm: Channel 3 std dev	Cytoplasm: Channel 3 max	Cytoplasm: Channel 3 min	Cytoplasm: Channel 4 mean	Cytoplasm: Channel 4 std dev	Cytoplasm: Channel 4 max	Cytoplasm: Channel 4 min	Allen CCFv3 X mm	Allen CCFv3 Y mm	Allen CCFv3 Z mm
ECM_Exp2_M16_15D_Scene1.tif	414		CTX	Polygon	3672	2107.5	388.7008	133.2775	0.275	53.802	15.0899	0.9755	61.4353	29.9908	141	1	19.6422	10.2749	55	0	33.8362	5.1395	50	22	127.7457	90.8597	255	4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.3887	3.2124	7.6419
ECM_Exp2_M16_15D_Scene1.tif	413		CTX	Polygon	3590.1	2115.2	395.4608	124.9362	0.3184	35.0668	22.7417	0.8313	116.6737	37.8205	203	36	32.6314	12.7984	72	9	38.4958	4.8733	51	25	129.0169	70.457	255	25	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.3887	3.2209	7.7192
ECM_Exp2_M16_15D_Scene1.tif	308		CTX	Polygon	3008.4	1827.6	387.0108	146.154	0.2277	36.9422	26.5067	0.7658	98.9404	40.2555	209	34	15.7745	10.6038	70	0	36.1362	7.2388	61	24	152.8213	94.4723	255	18	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.3887	2.9235	8.2489
ECM_Exp2_M16_15D_Scene1.tif	525		CTX	Polygon	2140.8	2617.3	383.6308	116.9145	0.3527	41.8763	15.1711	0.9613	25.7371	13.3227	61	8	5.4224	4.0036	14	0	34.8966	10.2068	65	15	96.4828	77.7128	255	5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.3887	3.7186	9.1011
ECM_Exp2_M16_15D_Scene1.tif	725		CTX	Polygon	4623.9	1824	371.8007	179.3854	0.1452	69.6985	21.0364	0.9707	23.313	12.0068	58	2	9.5478	9.7477	53	0	48.3522	21.1384	134	16	91.8826	101.4117	255	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.3887	2.9304	6.7744
ECM_Exp2_M16_15D_Scene1.tif	481		CTX	Polygon	3412.7	2420.9	397.1508	106.4954	0.4401	39.3669	16.5899	0.9302	230.5837	30.529	255	135	37.6824	8.825	62	15	36.5451	5.7099	48	19	239.1545	43.2062	255	24	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.3887	3.5438	7.9083
ECM_Exp2_M16_15D_Scene1.tif	249		CTX	Polygon	2558.2	1682.7	387.0108	149.0278	0.219	42.5147	25.2688	0.8778	31.8723	17.4312	71	0	18.3447	7.7308	38	8	43.8213	11.707	78	25	37.1745	58.3994	255	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.3887	2.7727	8.667
ECM_Exp2_M16_15D_Scene1.tif	166		CTX	Polygon	2670.8	1417.9	381.9408	155.8148	0.1977	71.1653	11.8155	0.9947	27.4719	16.1823	69	4	27.9307	18.2674	81	0	59.4675	19.3604	116	20	122.4589	81.8295	255	5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.3887	2.4998	8.551
ECM_Exp2_M16_15D_Scene1.tif	897		CTX	Polygon	2296	3051.5	381.9408	171.5784	0.163	46.07	28.0651	0.8234	19.5622	6.5553	41	5	9.5107	5.4679	25	0	62.9356	26.6337	143	12	22.382	24.703	108	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.3887	4.1658	8.9723
ECM_Exp2_M16_15D_Scene1.tif	1021		CTX	Polygon	4304.9	2957.4	376.8708	150.6288	0.2087	45.3286	26.9551	0.8801	14.3247	12.4765	65	0	8.6926	4.3395	21	0	41.9177	15.6143	123	21	126.5974	87.3269	255	19	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.3887	4.111	7.101
ECM_Exp2_M16_15D_Scene1.tif	183		CTX	Polygon	2917.7	1454.1	376.8708	127.0084	0.2936	45.8123	20.9446	0.9372	37.3522	9.537	65	19	18.013	9.791	57	3	38.1783	11.4235	74	17	99.6957	68.7932	255	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.3887	2.5373	8.3191
ECM_Exp2_M16_15D_Scene1.tif	548		CTX	Polygon	2176.3	2685.9	370.1107	148.5792	0.2107	47.3721	25.9572	0.9317	28.5112	11.5999	66	8	15.296	14.1023	74	0	55.1345	20.6949	125	22	40.0583	56.937	232	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.3887	3.7891	9.071
ECM_Exp2_M16_15D_Scene1.tif	129		CTX	Polygon	3328.1	1269.9	371.8007	92.3805	0.5475	35.6811	18.297	0.864	26.148	17.3226	91	3	11.5471	4.0566	24	0	39.4798	11.9307	86	22	176.287	75.8578	255	29	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.3887	2.3436	7.935
ECM_Exp2_M16_15D_Scene1.tif	798		CTX	Polygon	5715.3	2117.3	376.8708	133.0802	0.2674	44.7227	21.7604	0.9193	49.56	28.8253	142	7	14.2622	6.7107	43	1	42.1111	11.1332	93	22	162.3022	72.8737	255	22	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.3887	3.2553	5.8311
ECM_Exp2_M16_15D_Scene1.tif	555		CTX	Polygon	3746.7	2711.2	368.4207	105.521	0.4158	33.1283	19.6906	0.8499	165.05	47.9134	255	76	32.8636	11.3467	65	13	32.3273	5.6691	54	19	143.9455	76.5711	255	12	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.3887	3.8502	7.6017
ECM_Exp2_M16_15D_Scene1.tif	88		CTX	Polygon	3083.1	1057.9	359.9707	150.9362	0.1986	36.1429	26.5103	0.5701	58.4027	14.7302	85	21	15.4525	6.1418	35	4	54.6425	18.4091	109	26	19.9321	30.0902	203	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.3887	2.1247	8.1602
ECM_Exp2_M16_15D_Scene1.tif	1139		CTX	Polygon	5719.7	3848.9	354.9007	142.7709	0.2188	42.1533	19.4671	0.8841	16.0505	16.7109	104	0	11.8578	6.1631	34	0	44.789	12.4646	76	15	183.3853	82.8766	255	15	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.3887	5.0116	5.9068
ECM_Exp2_M16_15D_Scene1.tif	874		CTX	Polygon	2311.5	2927.3	368.4207	114.3885	0.3538	36.1965	22.4518	0.8347	27.4661	22.855	106	0	17.2896	14.1905	74	0	50.7511	15.5586	108	18	156.9231	87.2928	255	19	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.3887	4.0384	8.9544
ECM_Exp2_M16_15D_Scene1.tif	1100		CTX	Polygon	5154.5	3397.9	359.9707	166.5676	0.163	47.8072	23.9405	0.8887	9.8853	13.3002	73	0	5.555	5.9899	25	0	46.5229	13.3203	81	16	245.6972	33.6849	255	68	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.3887	4.5549	6.3799
