Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Channel 1 mean	Cell: Channel 1 std dev	Cell: Channel 1 max	Cell: Channel 1 min	Cell: Channel 2 mean	Cell: Channel 2 std dev	Cell: Channel 2 max	Cell: Channel 2 min	Cell: Channel 3 mean	Cell: Channel 3 std dev	Cell: Channel 3 max	Cell: Channel 3 min	Cell: Channel 4 mean	Cell: Channel 4 std dev	Cell: Channel 4 max	Cell: Channel 4 min	Cytoplasm: Channel 1 mean	Cytoplasm: Channel 1 std dev	Cytoplasm: Channel 1 max	Cytoplasm: Channel 1 min	Cytoplasm: Channel 2 mean	Cytoplasm: Channel 2 std dev	Cytoplasm: Channel 2 max	Cytoplasm: Channel 2 min	Cytoplasm: Channel 3 mean	Cytoplasm: Channel 3 std dev	Cytoplasm: Channel 3 max	Cytoplasm: Channel 3 min	Cytoplasm: Channel 4 mean	Cytoplasm: Channel 4 std dev	Cytoplasm: Channel 4 max	Cytoplasm: Channel 4 min	Allen CCFv3 X mm	Allen CCFv3 Y mm	Allen CCFv3 Z mm
ECM_Exp2_M02_30D_Scene2.tif	1	Negative	CNU	Polygon	6725	2765.7	143.6503	55.8189	0.5794	24.5724	8.2534	0.9482	27.7692	16.5073	71	2	62.033	20.2256	101	21	36.2967	16.639	79	14	142.2747	61.6939	254	45	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.4243	3.2065	4.1941
ECM_Exp2_M02_30D_Scene2.tif	2	Negative	CNU	Polygon	6692.4	2779.7	94.6402	48.8308	0.4988	18.3306	10.6563	0.8802	20.371	11.5123	56	8	53.5968	16.7503	87	24	25.8548	25.8634	97	2	254.1452	3.1197	255	238	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.4243	3.2232	4.2319
ECM_Exp2_M02_30D_Scene2.tif	3	Negative	CNU	Polygon	6811.7	2798.8	103.0902	46.4097	0.6015	18.832	9.2957	0.9142	36.8939	15.1486	78	17	60.1212	24.1339	110	22	10.3788	3.2523	20	5	64.0606	67.3772	232	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.4243	3.2425	4.1018
ECM_Exp2_M02_30D_Scene2.tif	4	Negative	CNU	Polygon	6629.4	2800.2	121.6802	60.8379	0.4131	18.3549	12.1699	0.8748	77.8718	7.613	91	59	76.9359	24.8958	136	27	119.2564	38.8054	219	48	255	0	255	255	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.4243	3.2482	4.3049
ECM_Exp2_M02_30D_Scene2.tif	5	Negative	CNU	Polygon	6665.1	2818.1	94.6402	44.7027	0.5951	16.7484	11.0955	0.733	27.6774	6.3859	44	17	75.3871	32.3948	137	23	67.5645	31.0645	147	21	175.3548	75.0648	255	15	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.4243	3.2679	4.2676
ECM_Exp2_M02_30D_Scene2.tif	6	Negative	CNU	Polygon	6850	2837.7	113.2302	51.7945	0.5304	21.188	9.9329	0.8955	17.0972	19.6721	74	0	56.5	19.4277	91	25	23.0694	9.8686	45	6	63.0694	52.5789	187	3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.4243	3.2853	4.0631
ECM_Exp2_M02_30D_Scene2.tif	7	Negative	CNU	Polygon	6879.2	2838.4	64.2201	32.8935	0.7459	13.4954	7.0076	0.8571	11.5814	7.8383	28	3	63.8837	16.4421	96	30	15.0698	4.3282	24	8	82.7674	33.0078	145	30	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.4243	3.2854	4.0307
ECM_Exp2_M02_30D_Scene2.tif	8	Negative	CNU	Polygon	6655	2845.8	91.2602	40.5551	0.6973	15.9004	9.0116	0.8617	51.9333	7.85	70	34	77.1	26.4458	134	32	151.3333	47.6472	241	77	255	0	255	255	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.4243	3.3002	4.2833
ECM_Exp2_M02_30D_Scene2.tif	9	Negative	CNU	Polygon	6702.1	2862.9	153.7903	69.4701	0.4004	22.5992	15.0411	0.8539	63.4845	43.4478	140	1	61.3608	27.1862	121	16	21.1443	12.3449	62	5	69.866	50.8072	186	12	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.4243	3.3184	4.2326
ECM_Exp2_M02_30D_Scene2.tif	10	Negative	CNU	Polygon	6811.9	2876.1	138.5803	62.5285	0.4454	22.776	12.968	0.8634	41.6292	9.1731	59	25	46.4157	18.7142	85	16	17.4944	7.9517	46	5	59.1461	41.3124	156	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.4243	3.3296	4.1098
ECM_Exp2_M02_30D_Scene2.tif	11	Negative	CNU	Polygon	6210.9	2881.5	62.5301	29.287	0.9161	10.6971	8.2518	0.6352	13	2.4495	17	9	63.3	22.8105	111	27	6.6	4.8611	17	0	143.825	57.6465	250	66	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.4243	3.3534	4.7825
ECM_Exp2_M02_30D_Scene2.tif	12	Negative	CNU	Polygon	6212.1	3005.3	104.7802	52.4206	0.4792	20.369	9.1084	0.9307	26.7606	3.2137	34	19	49.8451	13.5379	80	25	50.1831	16.7104	78	19	174.8028	40.275	238	91	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.4243	3.5051	4.819
ECM_Exp2_M02_30D_Scene2.tif	13	Negative	CNU	Polygon	6770.3	3021.9	145.3403	66.7065	0.4104	26.1443	11.5591	0.9245	71.1505	23.115	168	44	56.3871	21.203	111	25	14.8817	7.0662	43	0	63.4624	47.4648	199	5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.4243	3.497	4.1776
ECM_Exp2_M02_30D_Scene2.tif	14	Negative	CNU	Polygon	6711.9	3031.1	239.9805	96.2625	0.3254	40.1323	12.3652	0.9702	104.3267	35.4858	196	30	46.7867	17.4374	92	21	76.1133	26.7706	159	28	143.2333	63.5478	254	40	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.4243	3.5113	4.2494
ECM_Exp2_M02_30D_Scene2.tif	15	Negative	CNU	Polygon	6238.7	3051.9	157.1703	55.8998	0.6321	19.4923	14.9347	0.6735	24.59	2.0651	33	17	43.4	11.6827	70	23	65.61	18.7487	112	33	76.06	27.7892	131	19	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.4243	3.5617	4.8068
ECM_Exp2_M02_30D_Scene2.tif	16	Negative	CNU	Polygon	7089.7	3063.1	119.9902	57.6325	0.454	19.8159	14.2564	0.6914	61.7867	23.424	110	17	44.5867	20.8165	90	18	4.7733	2.4527	10	0	173.8	57.9597	248	55	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.4243	3.5289	3.8119
ECM_Exp2_M02_30D_Scene2.tif	17	Negative	CNU	Polygon	6774.5	3071.9	103.0902	49.0755	0.5379	16.8716	12.677	0.6416	72.9688	24.5699	128	42	47.75	11.6877	74	29	12.6094	5.8217	26	2	131.5938	48.8528	217	39	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.4243	3.5539	4.1809
ECM_Exp2_M02_30D_Scene2.tif	18	Negative	CNU	Polygon	7655.3	3075.6	111.5402	51.9933	0.5185	21.7875	8.5725	0.9495	35.6216	6.6119	46	21	46.0541	20.702	85	16	27.8378	18.1388	91	7	68.5	31.4596	129	15	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.4243	3.5395	3.214
ECM_Exp2_M02_30D_Scene2.tif	19	Negative	CNU	Polygon	7231.7	3077.9	123.3702	56.8116	0.4803	20.3803	12.839	0.7296	56.7342	21.3624	111	37	62.7722	29.2202	130	20	34.5823	14.468	82	11	214.6329	49.6873	255	69	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.4243	3.5431	3.6574
ECM_Exp2_M02_30D_Scene2.tif	20	Negative	CNU	Polygon	7204	3089.2	94.6402	44.9062	0.5898	18.8863	7.4364	0.9353	96.1379	16.699	137	62	50.1552	23.4826	102	15	9.5345	6.1251	21	3	84.6724	61.5451	195	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.4243	3.5558	3.6878
ECM_Exp2_M02_30D_Scene2.tif	21	Negative	CNU	Polygon	6939.1	3113.6	267.0205	94.3951	0.3766	31.9213	16.4813	0.9242	39.044	28.4397	146	11	46.5094	19.4308	102	14	24.9119	11.4678	65	10	60.1824	54.5034	222	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.4243	3.5903	3.988
ECM_Exp2_M02_30D_Scene2.tif	22	Negative	CNU	Polygon	6815.4	3116.6	96.3302	39.3556	0.7816	14.7879	8.1694	0.8447	80.0161	52.0849	160	5	61.1774	15.4076	87	30	11.9355	6.4627	31	2	125.9516	46.1759	218	45	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.4243	3.6018	4.1382
ECM_Exp2_M02_30D_Scene2.tif	23	Negative	CNU	Polygon	7759	3136.4	136.8903	53.5172	0.6006	22.5699	8.7157	0.9211	13	3.3112	17	6	87.369	26.4656	124	25	22.5833	14.6075	74	1	108.7262	40.6197	190	29	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.4243	3.6056	3.1075
ECM_Exp2_M02_30D_Scene2.tif	24	Negative	CNU	Polygon	6819.4	3159.8	133.5103	50.473	0.6586	18.089	10.9734	0.8501	27.8276	5.9635	44	19	61.2069	23.9783	109	21	23.023	12.4704	59	6	96.023	37.1208	168	29	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.4243	3.6506	4.1402
ECM_Exp2_M02_30D_Scene2.tif	25	Negative	CNU	Polygon	7582.7	3190.5	118.3002	53.7461	0.5146	20.7971	9.3459	0.9292	50.7867	9.0901	64	31	48.0133	23.6754	110	18	28.2267	9.4405	60	12	72.4	32.6401	155	16	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.4243	3.6651	3.291
ECM_Exp2_M02_30D_Scene2.tif	26	Negative	CNU	Polygon	7631.6	3192.5	91.2602	42.3158	0.6405	18.4342	7.7994	0.9056	34.9831	6.315	50	23	45.7458	13.8123	69	21	71.6271	28.2623	155	25	112.1695	32.9823	160	39	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.4243	3.6673	3.2404
ECM_Exp2_M02_30D_Scene2.tif	27	Negative	CNU	Polygon	7167.8	3196.6	98.0202	43.1619	0.6612	15.727	10.4796	0.8105	48.2459	13.7667	70	15	56.4262	23.7202	109	18	17.1967	4.8056	24	8	116.623	61.9697	239	14	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.4243	3.6742	3.7317
ECM_Exp2_M02_30D_Scene2.tif	28	Negative	CNU	Polygon	7448	3204.9	121.6802	52.3709	0.5575	21.6915	10.4761	0.8602	48.9494	7.4763	63	34	43.557	13.9585	77	21	22.2785	9.1595	59	7	170.7468	62.6292	247	22	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.4243	3.6808	3.4312
ECM_Exp2_M02_30D_Scene2.tif	29	Negative	CNU	Polygon	7754.3	3208.8	125.0603	50.6131	0.6135	20.7711	9.3459	0.8745	17.8442	2.9783	23	9	48.0779	23.5773	110	14	39.6494	29.7701	111	6	69.039	27.8641	120	19	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.4243	3.6847	3.1134
ECM_Exp2_M02_30D_Scene2.tif	30	Negative	CNU	Polygon	7574.1	3220.9	169.0003	63.4949	0.5268	22.0766	12.4457	0.866	47.0952	17.5967	119	28	55.5238	18.5975	96	27	23.5429	10.6924	48	6	100.1619	27.6997	169	50	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.4243	3.6983	3.3004
ECM_Exp2_M02_30D_Scene2.tif	31	Negative	CNU	Polygon	6807.7	3219.3	116.6102	46.5153	0.6773	15.2479	11.8404	0.6478	47.1467	32.6636	118	2	60.3467	18.3329	94	32	18.6533	4.072	31	12	87.6267	28.8148	152	44	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.4243	3.7194	4.1657
ECM_Exp2_M02_30D_Scene2.tif	32	Negative	CNU	Polygon	7792.9	3223	116.6102	50.1837	0.5819	16.9638	13.0607	0.5235	26.7532	5.8493	38	15	47.1299	17.5157	83	15	18.2597	16.1558	91	5	159.3766	65.9908	248	11	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.4243	3.7	3.0733
ECM_Exp2_M02_30D_Scene2.tif	33	Negative	CNU	Polygon	5904.7	3259.8	121.6802	61.3659	0.406	22.3042	11.5885	0.8696	24.8831	9.0306	50	11	63.6364	29.1971	125	25	13.8182	3.9694	29	9	60.6234	34.9379	144	16	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.4243	3.7857	5.2007
ECM_Exp2_M02_30D_Scene2.tif	34	Negative	CNU	Polygon	6770.3	3256.6	89.5702	41.5192	0.6529	14.7616	10.4364	0.8155	52.4035	17.5213	81	18	56.2807	17.742	89	26	15.8596	4.2318	27	9	102.0175	27.5548	173	27	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.4243	3.7658	4.2224
ECM_Exp2_M02_30D_Scene2.tif	35	Negative	CNU	Polygon	7660.5	3262.5	145.3403	72.4042	0.3484	23.4544	15.7057	0.6129	93.25	32.6724	151	30	45.163	22.6639	108	16	10.6196	4.7227	24	4	58.1087	30.8899	127	24	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.4243	3.7436	3.2115
ECM_Exp2_M02_30D_Scene2.tif	36	Negative	CNU	Polygon	6869.6	3273.7	123.3702	51.4892	0.5848	16.7282	13.3867	0.5347	59.1667	25.7281	114	25	48.8077	14.7049	80	23	10.6026	3.072	17	2	118.9359	57.6947	237	34	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.4243	3.7754	4.0944
ECM_Exp2_M02_30D_Scene2.tif	37	Negative	CNU	Polygon	5530.1	3294.5	118.3002	52.1275	0.5471	19.6229	9.682	0.92	17.04	6.8011	34	6	58.0933	17.1197	94	28	17.0667	6.4543	35	7	136.0667	63.5066	226	20	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.4243	3.7845	5.5111
ECM_Exp2_M02_30D_Scene2.tif	38	Negative	CNU	Polygon	7604.6	3294.2	77.7402	33.6746	0.8615	11.7081	9.1144	0.5265	43.2653	4.8295	51	33	46.0612	15.0781	77	20	33.6735	16.0564	77	10	90.4286	22.1773	141	54	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.4243	3.7783	3.2698
ECM_Exp2_M02_30D_Scene2.tif	39	Negative	CNU	Polygon	5456.6	3296.5	84.5002	40.7449	0.6396	14.9874	8.5061	0.859	38.8491	14.8937	76	24	61.9811	24.1163	131	26	24.5472	7.2419	43	12	177.9245	28.4678	229	122	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.4243	3.7791	5.5707
ECM_Exp2_M02_30D_Scene2.tif	40	Negative	CNU	Polygon	6781.1	3313.1	86.1902	43.0106	0.5855	16.4792	9.4795	0.8212	29.0185	5.9637	49	18	51.9259	13.2449	86	20	26.1481	4.0488	33	16	118.7222	40.2222	174	31	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.4243	3.8293	4.2204
ECM_Exp2_M02_30D_Scene2.tif	41	Negative	CNU	Polygon	7669.5	3325.5	123.3702	48.4415	0.6607	17.594	9.8516	0.8305	66.5513	8.5715	93	52	42.5513	11.8832	78	24	23.5	7.3427	38	10	116.1923	48.8568	206	40	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.4243	3.8124	3.203
ECM_Exp2_M02_30D_Scene2.tif	42	Negative	CNU	Polygon	7006.9	3327.4	128.4403	52.6723	0.5818	17.7759	12.5651	0.7225	69.2716	22.5721	117	8	55.3827	17.7042	94	25	10.6173	6.8549	34	4	156.716	53.3714	242	40	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.4243	3.8249	3.9264
ECM_Exp2_M02_30D_Scene2.tif	43	Negative	CNU	Polygon	6863.8	3327.1	163.9303	60.0401	0.5715	21.2398	14.4735	0.485	33.5534	12.292	88	18	48.7961	14.6584	79	24	14.1456	3.0013	21	7	64.6117	49.5905	183	12	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.4243	3.8362	4.1105
ECM_Exp2_M02_30D_Scene2.tif	44	Negative	CNU	Polygon	7740.1	3330.6	113.2302	49.0525	0.5914	17.3473	11.0298	0.7485	50.9167	5.6984	72	43	44.9861	15.3838	76	20	18.0139	5.9446	34	9	73.1806	40.0708	172	28	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.4243	3.8179	3.1299
ECM_Exp2_M02_30D_Scene2.tif	45	Negative	CNU	Polygon	6789.9	3386.1	113.2302	56.8392	0.4404	24.9221	8.0735	0.9572	72.7887	31.2007	127	40	63.3099	26.1455	119	22	25.8451	7.6207	38	10	110.0282	44.3844	190	18	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.4243	3.9117	4.2248
ECM_Exp2_M02_30D_Scene2.tif	46	Negative	CNU	Polygon	7694.6	3385.9	116.6102	49.9288	0.5878	20.8021	8.5357	0.9217	44.6528	5.7216	54	33	45.7083	16.0329	86	24	18.3056	5.0648	35	8	60.8333	56.8883	205	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.4243	3.8783	3.178
ECM_Exp2_M02_30D_Scene2.tif	47	Negative	CNU	Polygon	6905.4	3388.4	52.3901	32.6093	0.6191	10.7347	8.5426	0.6627	21.2059	13.8362	58	6	49.7941	20.4343	96	29	17.1471	3.2579	23	11	34.9706	16.2378	79	17	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.4243	3.901	4.0635
