"","MouseID","Class","DPI","Hemisphere","ID","X","Y"
"1","M10","Positive","30D","Ipsi",1126,1531.4,429.97
"2","M10","Positive","30D","Ipsi",2161,1978.1,406.13
"3","M10","Positive","30D","Ipsi",1050,1131.1,374.46
"4","M10","Positive","30D","Ipsi",317,368.86,282.54
"5","M10","Positive","30D","Ipsi",1474,1367.4,585.12
"6","M10","Positive","30D","Ipsi",1950,2136.8,273.91
"7","M10","Positive","30D","Ipsi",2152,1903.3,388.86
"8","M10","Positive","30D","Ipsi",2252,1964.1,458.15
"9","M10","Positive","30D","Ipsi",1627,1204.4,642.51
"10","M10","Positive","30D","Ipsi",499,575.16,475.38
"11","M10","Positive","30D","Ipsi",1448,1486.3,573.02
"12","M10","Positive","30D","Ipsi",1488,1198.9,580.2
"13","M10","Positive","30D","Ipsi",1668,1417,656.45
"14","M10","Positive","30D","Ipsi",2183,2317.1,414.6
"15","M10","Positive","30D","Ipsi",2226,1822.9,438.59
"16","M10","Positive","30D","Ipsi",936,1002.2,251.43
"17","M10","Positive","30D","Ipsi",1882,2269,231.33
"18","M10","Positive","30D","Ipsi",1977,2296.5,286.08
"19","M10","Positive","30D","Ipsi",2177,2005.4,407.45
"20","M10","Positive","30D","Ipsi",2244,1910.7,444.33
"21","M10","Positive","30D","Ipsi",1557,1480.9,614.75
"22","M10","Positive","30D","Ipsi",528,324.07,500.56
"23","M10","Positive","30D","Ipsi",2310,2244.3,490.82
"24","M10","Positive","30D","Ipsi",786,846.2,79.26
"25","M10","Positive","30D","Ipsi",121,83.07,96.42
"26","M10","Positive","30D","Ipsi",268,501.02,214.19
"27","M10","Positive","30D","Ipsi",1660,1470.9,654.59
"28","M10","Positive","30D","Ipsi",77,705.14,65.26
"29","M10","Positive","30D","Ipsi",2423,1661.6,566.18
"30","M10","Positive","30D","Ipsi",147,571.59,111.63
"31","M10","Positive","30D","Ipsi",1079,1391,386.05
"32","M10","Positive","30D","Ipsi",1270,1152.4,495.03
"33","M10","Positive","30D","Ipsi",1451,1531.4,569.66
"34","M10","Positive","30D","Ipsi",2319,2000,497.44
"35","M10","Positive","30D","Ipsi",2270,1821.1,462
"36","M10","Positive","30D","Ipsi",404,255.15,367.29
"37","M10","Positive","30D","Ipsi",1536,1452,601.34
"38","M10","Positive","30D","Ipsi",1964,2192.5,283.57
"39","M10","Positive","30D","Ipsi",1225,1484.9,470.41
"40","M10","Positive","30D","Ipsi",1645,1157.6,647.95
"41","M10","Positive","30D","Ipsi",928,873.13,244.28
"42","M10","Positive","30D","Ipsi",832,1005.7,127.85
"43","M10","Positive","30D","Ipsi",1531,1093.8,598.1
