"","MouseID","Class","DPI","Hemisphere","ID","X","Y"
"1","M35","Negative","30D","Ipsi",2118,1804.1,354.9
"2","M35","Negative","30D","Ipsi",481,650.73,406.27
"3","M35","Negative","30D","Ipsi",1598,1056.6,646.54
"4","M35","Negative","30D","Ipsi",2167,1825.6,399.12
"5","M35","Negative","30D","Ipsi",1181,1099.3,280.42
"6","M35","Negative","30D","Ipsi",1241,1220,346.88
"7","M35","Negative","30D","Ipsi",1511,1033.6,560.87
"8","M35","Negative","30D","Ipsi",1217,1117.5,317.94
"9","M35","Negative","30D","Ipsi",1056,866.31,191.28
"10","M35","Negative","30D","Ipsi",516,687.04,426.49
"11","M35","Negative","30D","Ipsi",1146,1076.7,254
"12","M35","Positive","30D","Ipsi",539,14.22,451.98
"13","M35","Negative","30D","Ipsi",1578,752.97,621.01
"14","M35","Negative","30D","Ipsi",986,1079.9,137.83
"15","M35","Negative","30D","Ipsi",2379,1729.6,569.09
"16","M35","Negative","30D","Ipsi",577,629.33,477.7
"17","M35","Negative","30D","Ipsi",2457,1552.1,648.17
"18","M35","Negative","30D","Ipsi",2462,1887.8,650.6
"19","M35","Negative","30D","Ipsi",2403,2157.2,582.44
"20","M35","Negative","30D","Ipsi",2316,2146.9,510.3
"21","M35","Positive","30D","Ipsi",486,10.64,411.27
"22","M35","Negative","30D","Ipsi",1962,1816.6,244.44
"23","M35","Negative","30D","Ipsi",2276,1845,488.26
"24","M35","Negative","30D","Ipsi",1339,770.26,431.74
"25","M35","Negative","30D","Ipsi",1207,1210.1,300.6
"26","M35","Negative","30D","Ipsi",1307,1203.3,394.57
"27","M35","Positive","30D","Ipsi",261,37.33,220.53
"28","M35","Negative","30D","Ipsi",1665,2129.9,36.81
"29","M35","Negative","30D","Ipsi",1594,995.64,647.97
"30","M35","Negative","30D","Ipsi",800,222.61,656.2
"31","M35","Positive","30D","Ipsi",790,14.29,651.27
"32","M35","Negative","30D","Ipsi",1529,1485.2,570.52
"33","M35","Negative","30D","Ipsi",1450,961.72,515.89
"34","M35","Negative","30D","Ipsi",594,670.2,490.68
"35","M35","Negative","30D","Ipsi",1681,2020.7,44.12
"36","M35","Negative","30D","Ipsi",2004,2163.4,278.75
"37","M35","Negative","30D","Ipsi",1399,760.54,474.48
"38","M35","Negative","30D","Ipsi",2012,1726.1,274.28
"39","M35","Negative","30D","Ipsi",1197,1426.9,290.11
"40","M35","Negative","30D","Ipsi",1174,939.94,271.47
"41","M35","Negative","30D","Ipsi",1068,1151,190.94
"42","M35","Negative","30D","Ipsi",1101,1162,215.33
"43","M35","Negative","30D","Ipsi",2464,2026.7,653.34
"44","M35","Negative","30D","Ipsi",546,441.59,453.08
"45","M35","Negative","30D","Ipsi",2278,2197.5,477.36
"46","M35","Negative","30D","Ipsi",1613,1430.7,653.57
"47","M35","Negative","30D","Ipsi",2206,1929,427.94
"48","M35","Negative","30D","Ipsi",1143,1051.8,248.63
"49","M35","Positive","30D","Ipsi",1468,1061.6,524.81
"50","M35","Negative","30D","Ipsi",1757,2166.7,97.83
"51","M35","Negative","30D","Ipsi",1514,1083.8,563.92
"52","M35","Positive","30D","Ipsi",691,347.74,567.87
"53","M35","Negative","30D","Ipsi",796,582.12,654.74
"54","M35","Positive","30D","Ipsi",1643,1788,14.55
"55","M35","Negative","30D","Ipsi",2063,1654.9,317.37
"56","M35","Positive","30D","Ipsi",1732,1830.3,87.23
"57","M35","Positive","30D","Ipsi",1688,1682,51.71
"58","M35","Negative","30D","Ipsi",1611,793.64,654.74
"59","M35","Negative","30D","Ipsi",1564,948.41,609.24
"60","M35","Negative","30D","Ipsi",2461,1832.2,651.35
"61","M35","Positive","30D","Ipsi",878,1367.8,54.43
"62","M35","Negative","30D","Ipsi",1612,1261.6,654.44
"63","M35","Negative","30D","Ipsi",2463,1975.2,651.3
"64","M35","Negative","30D","Ipsi",1417,857.44,483.58
"65","M35","Negative","30D","Ipsi",2029,2240.1,288.01
"66","M35","Negative","30D","Ipsi",1972,2025.6,252.77
"67","M35","Negative","30D","Ipsi",2023,2049.8,284.1
"68","M35","Negative","30D","Ipsi",2183,1511.5,406.7
"69","M35","Negative","30D","Ipsi",1219,1047.3,316.63
"70","M35","Negative","30D","Ipsi",630,704.46,517.21
"71","M35","Negative","30D","Ipsi",803,507.91,657.87
"72","M35","Negative","30D","Ipsi",2133,1878.1,359.76
"73","M35","Negative","30D","Ipsi",89,190.92,75.42
"74","M35","Positive","30D","Ipsi",696,9.81,571.93
