"","MouseID","Class","DPI","Hemisphere","ID","X","Y"
"1","M01","Negative","5D","Ipsi",383,383.77,291.27
"2","M01","Negative","5D","Ipsi",978,1633.3,92.68
"3","M01","Negative","5D","Ipsi",1928,2000.9,180.32
"4","M01","Negative","5D","Ipsi",1482,1516.4,505.83
"5","M01","Negative","5D","Ipsi",737,312.58,560.61
"6","M01","Negative","5D","Ipsi",603,440,454.95
"7","M01","Negative","5D","Ipsi",1738,1672.5,56.87
"8","M01","Negative","5D","Ipsi",1579,1220.9,598.77
"9","M01","Negative","5D","Ipsi",1015,989.37,115.23
"10","M01","Negative","5D","Ipsi",1440,1022.5,471.1
"11","M01","Negative","5D","Ipsi",1866,1835.8,136.28
"12","M01","Negative","5D","Ipsi",2531,2135.2,652.06
"13","M01","Negative","5D","Ipsi",1644,824.21,647.57
"14","M01","Negative","5D","Ipsi",1507,811.91,528.94
"15","M01","Negative","5D","Ipsi",154,438.75,116.64
"16","M01","Negative","5D","Ipsi",1048,868.61,134.77
"17","M01","Negative","5D","Ipsi",163,497.95,126.54
"18","M01","Negative","5D","Ipsi",400,772.82,298.37
"19","M01","Negative","5D","Ipsi",495,740.45,383.24
"20","M01","Negative","5D","Ipsi",839,93.41,648.78
"21","M01","Negative","5D","Ipsi",1943,1764.2,183.26
"22","M01","Negative","5D","Ipsi",1652,985.16,653.2
"23","M01","Negative","5D","Ipsi",1656,1405.4,654.69
"24","M01","Negative","5D","Ipsi",560,240.2,422.27
"25","M01","Negative","5D","Ipsi",211,500.09,158.28
"26","M01","Negative","5D","Ipsi",714,667.54,546.22
"27","M01","Negative","5D","Ipsi",110,305.2,84.03
"28","M01","Negative","5D","Ipsi",1470,1234.3,497.15
"29","M01","Negative","5D","Ipsi",1611,1137.4,615.16
"30","M01","Negative","5D","Ipsi",545,609.15,415.25
"31","M01","Negative","5D","Ipsi",486,349.63,373.99
"32","M01","Negative","5D","Ipsi",915,1405.6,50.9
"33","M01","Negative","5D","Ipsi",658,635.14,493.37
"34","M01","Negative","5D","Ipsi",167,671,126.06
"35","M01","Negative","5D","Ipsi",1654,1178.2,652.62
"36","M01","Negative","5D","Ipsi",840,286.64,649.85
"37","M01","Negative","5D","Ipsi",129,326.41,101.19
"38","M01","Negative","5D","Ipsi",557,774.79,420.74
"39","M01","Positive","5D","Ipsi",160,174.03,123.16
"40","M01","Negative","5D","Ipsi",2528,2101.8,648.55
"41","M01","Negative","5D","Ipsi",806,249.53,616.47
"42","M01","Negative","5D","Ipsi",1514,1422.7,530.39
"43","M01","Negative","5D","Ipsi",844,360.55,653.4
"44","M01","Negative","5D","Ipsi",837,532.89,647.54
"45","M01","Negative","5D","Ipsi",644,602.28,477.64
"46","M01","Negative","5D","Ipsi",675,685.12,509.7
"47","M01","Negative","5D","Ipsi",852,733.83,654.68
"48","M01","Positive","5D","Ipsi",2443,2414.7,580.92
"49","M01","Negative","5D","Ipsi",645,797.6,484.74
"50","M01","Negative","5D","Ipsi",13,800.6,15.63
"51","M01","Negative","5D","Ipsi",1364,955.86,390.51
"52","M01","Negative","5D","Ipsi",105,727.92,80.3
"53","M01","Negative","5D","Ipsi",845,218.38,654.53
"54","M01","Positive","5D","Ipsi",2235,2402.5,432.04
"55","M01","Negative","5D","Ipsi",276,578.97,203.91
"56","M01","Negative","5D","Ipsi",665,745.51,498.16
"57","M01","Negative","5D","Ipsi",1521,1311.3,543.16
"58","M01","Negative","5D","Ipsi",838,66.34,650.43
"59","M01","Negative","5D","Ipsi",1138,1011.3,206.8
"60","M01","Negative","5D","Ipsi",2533,1923.4,653.18
"61","M01","Negative","5D","Ipsi",201,262.69,160.69
"62","M01","Negative","5D","Ipsi",1395,1368.8,411.53
"63","M01","Negative","5D","Ipsi",1588,1102.1,594.37
"64","M01","Negative","5D","Ipsi",1722,2369.6,40.31
"65","M01","Negative","5D","Ipsi",103,389.43,73.58
"66","M01","Negative","5D","Ipsi",544,281.03,419.63
"67","M01","Negative","5D","Ipsi",1458,885.72,482.55
"68","M01","Negative","5D","Ipsi",158,735.21,115.14
"69","M01","Negative","5D","Ipsi",1632,806.74,628.54
"70","M01","Negative","5D","Ipsi",2534,2172.3,652.96
"71","M01","Negative","5D","Ipsi",1477,1414.5,498.67
"72","M01","Negative","5D","Ipsi",2537,1801.1,655
"73","M01","Negative","5D","Ipsi",1462,1386.2,483.47
"74","M01","Negative","5D","Ipsi",1295,1131.6,325.16
"75","M01","Negative","5D","Ipsi",1342,1080.3,363.72
"76","M01","Negative","5D","Ipsi",1487,823.44,510.21
"77","M01","Positive","5D","Ipsi",2215,1784.1,413.41
"78","M01","Negative","5D","Ipsi",2283,2117.1,468.53
"79","M01","Negative","5D","Ipsi",1199,814.63,248.76
"80","M01","Negative","5D","Ipsi",1963,1788.6,196.57
"81","M01","Negative","5D","Ipsi",1666,1549.9,655.64
"82","M01","Negative","5D","Ipsi",274,701.39,198.86
"83","M01","Negative","5D","Ipsi",1099,1059.1,171.88
"84","M01","Negative","5D","Ipsi",793,89.5,603.84
"85","M01","Negative","5D","Ipsi",456,334.42,346.65
"86","M01","Negative","5D","Ipsi",577,648.79,431.08
"87","M01","Negative","5D","Ipsi",1783,2026.2,80.95
"88","M01","Negative","5D","Ipsi",1045,1532.4,132.29
"89","M01","Negative","5D","Ipsi",112,706.45,89.37
"90","M01","Negative","5D","Ipsi",630,716.25,468.89
"91","M01","Negative","5D","Ipsi",1472,1304,492.89
"92","M01","Negative","5D","Ipsi",432,302.41,323.59
"93","M01","Negative","5D","Ipsi",858,1070.2,15.81
"94","M01","Negative","5D","Ipsi",1623,1099.1,628.18
"95","M01","Negative","5D","Ipsi",83,492.57,60.05
"96","M01","Negative","5D","Ipsi",175,366.99,129.46
"97","M01","Negative","5D","Ipsi",690,368.77,514.23
"98","M01","Negative","5D","Ipsi",1432,1067.6,454.47
"99","M01","Negative","5D","Ipsi",1323,1434.1,351.37
"100","M01","Negative","5D","Ipsi",749,535.02,560.83
"101","M01","Negative","5D","Ipsi",399,275.66,295.87
"102","M01","Negative","5D","Ipsi",1441,858.23,468.4
"103","M01","Negative","5D","Ipsi",540,390.16,405.35
"104","M01","Negative","5D","Ipsi",305,309.48,227.08
"105","M01","Negative","5D","Ipsi",1992,1805.4,227.11
"106","M01","Negative","5D","Ipsi",190,737.82,140.42
"107","M01","Negative","5D","Ipsi",1742,1874.4,50.79
"108","M01","Negative","5D","Ipsi",65,317.82,49.39
"109","M01","Negative","5D","Ipsi",72,391.85,51.04
"110","M01","Negative","5D","Ipsi",2422,1676.8,566.34
"111","M01","Negative","5D","Ipsi",1657,896.57,654.76
"112","M01","Negative","5D","Ipsi",2028,2004.7,260.83
"113","M01","Negative","5D","Ipsi",337,288.09,253.11
"114","M01","Negative","5D","Ipsi",1853,1947.5,124.33
"115","M01","Negative","5D","Ipsi",843,187.37,652.73
"116","M01","Negative","5D","Ipsi",1525,1025.9,536.58
"117","M01","Negative","5D","Ipsi",1332,832.33,354.83
"118","M01","Negative","5D","Ipsi",2185,2056.6,384.16
"119","M01","Negative","5D","Ipsi",687,227.32,509.77
"120","M01","Negative","5D","Ipsi",1516,1494.4,532.76
"121","M01","Negative","5D","Ipsi",1154,808.35,217.26
"122","M01","Negative","5D","Ipsi",166,616.6,122.24
"123","M01","Negative","5D","Ipsi",917,1247.5,47.93
"124","M01","Negative","5D","Ipsi",760,716.7,565.56
"125","M01","Positive","5D","Ipsi",1020,803.78,120.07
"126","M01","Positive","5D","Ipsi",2325,1871.4,494.73
"127","M01","Negative","5D","Ipsi",582,548.07,436.12
"128","M01","Negative","5D","Ipsi",567,713.55,427.36
"129","M01","Positive","5D","Ipsi",1979,2187.6,214.81
"130","M01","Negative","5D","Ipsi",710,687.09,532.34
"131","M01","Negative","5D","Ipsi",1668,1281.7,656.24
"132","M01","Positive","5D","Ipsi",2209,1838.3,414.95
"133","M01","Negative","5D","Ipsi",1182,1010.9,232.31
"134","M01","Negative","5D","Ipsi",1311,1064.2,338.47
"135","M01","Negative","5D","Ipsi",1404,864.86,425.93
"136","M01","Negative","5D","Ipsi",1197,963,248.19
"137","M01","Negative","5D","Ipsi",290,667.05,210.34
"138","M01","Positive","5D","Ipsi",1172,1312.8,232.63
"139","M01","Negative","5D","Ipsi",1488,1178.9,507.49
"140","M01","Negative","5D","Ipsi",752,572.35,565.14
"141","M01","Positive","5D","Ipsi",2360,2172.4,524.57
"142","M01","Negative","5D","Ipsi",356,235.41,269.57
"143","M01","Negative","5D","Ipsi",855,256.8,656.44
"144","M01","Negative","5D","Ipsi",2408,1993.8,555.56
"145","M01","Negative","5D","Ipsi",1870,1769,128.11
"146","M01","Negative","5D","Ipsi",2554,1655.3,658.71
"147","M01","Negative","5D","Ipsi",849,35.32,655.46
"148","M01","Negative","5D","Ipsi",2532,1769.7,651.94
"149","M01","Negative","5D","Ipsi",191,543.93,145.26
"150","M01","Negative","5D","Ipsi",1289,1430,319.18
"151","M01","Negative","5D","Ipsi",420,350.41,319.18
"152","M01","Negative","5D","Ipsi",2349,1930.4,513.37
"153","M01","Negative","5D","Ipsi",783,235.48,590.05
"154","M01","Negative","5D","Ipsi",1287,1102.2,320.27
"155","M01","Negative","5D","Ipsi",386,743.45,289.5
"156","M01","Negative","5D","Ipsi",1127,1347.4,193.32
"157","M01","Negative","5D","Ipsi",1467,1337,491.93
"158","M01","Positive","5D","Ipsi",2256,2282.6,449.64
"159","M01","Negative","5D","Ipsi",977,1041,89.05
"160","M01","Negative","5D","Ipsi",1537,1186.6,544.82
"161","M01","Negative","5D","Ipsi",865,1438.8,10.77
"162","M01","Positive","5D","Ipsi",2144,2417.4,352.62
"163","M01","Negative","5D","Ipsi",681,290.27,503.31
"164","M01","Negative","5D","Ipsi",409,698.13,304.45
"165","M01","Negative","5D","Ipsi",2336,1659.4,508.78
"166","M01","Negative","5D","Ipsi",1176,1484.4,227.52
"167","M01","Negative","5D","Ipsi",746,95.31,558.18
"168","M01","Positive","5D","Ipsi",1849,2336.5,115.87
"169","M01","Negative","5D","Ipsi",605,395.27,451.52
"170","M01","Negative","5D","Ipsi",452,461.43,340.02
"171","M01","Negative","5D","Ipsi",2411,1707.1,551.52
"172","M01","Positive","5D","Ipsi",292,175.82,214.27
"173","M01","Negative","5D","Ipsi",831,396.03,629.72
"174","M01","Negative","5D","Ipsi",873,834.26,24.2
"175","M01","Positive","5D","Ipsi",1475,1587.8,490.3
"176","M01","Positive","5D","Ipsi",2238,2052.9,434.74
"177","M01","Negative","5D","Ipsi",1510,1609.2,525.46
"178","M01","Positive","5D","Ipsi",2044,2332.5,269.73
"179","M01","Negative","5D","Ipsi",1863,1876.6,120.66
"180","M01","Negative","5D","Ipsi",1740,1834.9,48.07
"181","M01","Positive","5D","Ipsi",1997,2000.7,229.51
"182","M01","Negative","5D","Ipsi",2023,1826.8,253.46
"183","M01","Negative","5D","Ipsi",769,51.38,572.87
"184","M01","Negative","5D","Ipsi",598,365.31,445.68
"185","M01","Negative","5D","Ipsi",621,504.42,455.18
"186","M01","Negative","5D","Ipsi",491,403.24,369.32
"187","M01","Negative","5D","Ipsi",848,621.43,654.06
"188","M01","Positive","5D","Ipsi",2452,1705.7,587.86
"189","M01","Negative","5D","Ipsi",1856,2063.6,124.71
"190","M01","Negative","5D","Ipsi",340,577.84,255.88
"191","M01","Negative","5D","Ipsi",1549,818.12,557.13
"192","M01","Negative","5D","Ipsi",226,406.33,163.43
"193","M01","Negative","5D","Ipsi",300,506.35,222.51
"194","M01","Negative","5D","Ipsi",1555,1042,564.99
"195","M01","Negative","5D","Ipsi",1148,942.95,205.38
"196","M01","Negative","5D","Ipsi",346,516.05,255.71
"197","M01","Negative","5D","Ipsi",403,642.4,298.46
"198","M01","Negative","5D","Ipsi",1494,1127.8,511.74
"199","M01","Negative","5D","Ipsi",740,616.05,549.56
"200","M01","Negative","5D","Ipsi",1976,1920.4,206.7
"201","M01","Negative","5D","Ipsi",1988,1970.9,220.41
"202","M01","Positive","5D","Ipsi",2069,2061.7,301.37
"203","M01","Negative","5D","Ipsi",2307,1675.5,479.08
"204","M01","Negative","5D","Ipsi",1413,824.2,430.99
"205","M01","Negative","5D","Ipsi",1385,898.2,397.08
"206","M01","Positive","5D","Ipsi",2350,1833,513.13
"207","M01","Positive","5D","Ipsi",1956,2166.2,186.2
"208","M01","Negative","5D","Ipsi",1091,972.6,165.11
"209","M01","Negative","5D","Ipsi",43,611.77,27.92
"210","M01","Negative","5D","Ipsi",1617,1051,615.67
"211","M01","Negative","5D","Ipsi",2536,1948.3,653.72
"212","M01","Negative","5D","Ipsi",655,413.77,481.44
"213","M01","Negative","5D","Ipsi",1170,890.93,225.99
"214","M01","Negative","5D","Ipsi",592,733.14,441.01
"215","M01","Negative","5D","Ipsi",1086,1133.4,162
"216","M01","Negative","5D","Ipsi",1315,1159.1,344.14
"217","M01","Negative","5D","Ipsi",526,559.81,391.36
"218","M01","Negative","5D","Ipsi",606,228.55,450.7
"219","M01","Negative","5D","Ipsi",1348,1418.7,370.52
"220","M01","Positive","5D","Ipsi",2327,2380.9,492.22
"221","M01","Negative","5D","Ipsi",1584,1349.6,590.66
"222","M01","Negative","5D","Ipsi",2115,1987.9,333.57
"223","M01","Negative","5D","Ipsi",239,343.92,171.91
"224","M01","Negative","5D","Ipsi",612,328.15,454.86
"225","M01","Positive","5D","Ipsi",244,201.56,169.97
"226","M01","Negative","5D","Ipsi",1146,1409.8,205.08
"227","M01","Negative","5D","Ipsi",1658,928.22,654.09
"228","M01","Negative","5D","Ipsi",2499,1688,619.12
"229","M01","Negative","5D","Ipsi",196,828.15,148.93
"230","M01","Negative","5D","Ipsi",1660,1054.8,654.37
"231","M01","Negative","5D","Ipsi",1566,1558.2,573.83
"232","M01","Negative","5D","Ipsi",1464,926.43,486.41
"233","M01","Negative","5D","Ipsi",990,879.48,89.63
"234","M01","Positive","5D","Ipsi",515,118.28,388.62
"235","M01","Negative","5D","Ipsi",1743,2040.5,50.57
"236","M01","Negative","5D","Ipsi",367,600.53,274
