"","MouseID","Class","DPI","Hemisphere","ID","X","Y"
"1","M16","Positive","15D","Ipsi",10314,1571.7,410.68
"2","M16","Positive","15D","Ipsi",11252,1643.1,502.66
"3","M16","Positive","15D","Ipsi",8539,1521.3,228.34
"4","M16","Positive","15D","Ipsi",2708,542.4,289.87
"5","M16","Positive","15D","Ipsi",1776,590.42,190.67
"6","M16","Positive","15D","Ipsi",8993,1792.3,274.03
"7","M16","Positive","15D","Ipsi",7186,1480.4,83.57
"8","M16","Positive","15D","Ipsi",11857,1674.4,555.25
"9","M16","Positive","15D","Ipsi",10468,1491.8,421.05
"10","M16","Positive","15D","Ipsi",2057,142.48,223.3
"11","M16","Positive","15D","Ipsi",12604,1632.1,627.29
"12","M16","Positive","15D","Ipsi",6932,1529.6,52.65
"13","M16","Positive","15D","Ipsi",1019,579.81,113.89
"14","M16","Positive","15D","Ipsi",6684,1667.6,23.71
"15","M16","Positive","15D","Ipsi",12233,1157,588.63
"16","M16","Positive","15D","Ipsi",6707,1570.9,27.65
"17","M16","Positive","15D","Ipsi",10702,1644.5,446.06
"18","M16","Positive","15D","Ipsi",12732,1778.5,640.07
"19","M16","Positive","15D","Ipsi",7566,1493.5,117.51
"20","M16","Positive","15D","Ipsi",12578,1794.1,625.98
"21","M16","Positive","15D","Ipsi",7780,1562.7,143.38
"22","M16","Positive","15D","Ipsi",6854,1779.2,42.87
"23","M16","Positive","15D","Ipsi",12187,1899.6,584.03
"24","M16","Positive","15D","Ipsi",8716,1732.8,248.31
"25","M16","Positive","15D","Ipsi",12420,1735.9,604.99
"26","M16","Positive","15D","Ipsi",7405,1578.8,106.52
"27","M16","Positive","15D","Ipsi",7281,1780.8,88.7
"28","M16","Positive","15D","Ipsi",12303,1719.4,593.56
"29","M16","Positive","15D","Ipsi",7703,1633.6,135.65
"30","M16","Positive","15D","Ipsi",8827,1568.7,255.83
"31","M16","Positive","15D","Ipsi",11866,1625,552.96
"32","M16","Positive","15D","Ipsi",9311,1939.5,303.9
"33","M16","Positive","15D","Ipsi",9934,1613,366.13
"34","M16","Positive","15D","Ipsi",1451,637.08,154.12
"35","M16","Positive","15D","Ipsi",2086,527.3,223.45
"36","M16","Positive","15D","Ipsi",2015,596.92,210.29
"37","M16","Positive","15D","Ipsi",3827,698.43,395.59
