"","MouseID","Class","DPI","Hemisphere","ID","X","Y"
"1","M25","Positive","30D","Ipsi",1530,1667.9,540.3
"2","M25","Positive","30D","Ipsi",333,352.98,288.19
"3","M25","Positive","30D","Ipsi",653,471.34,538.22
"4","M25","Positive","30D","Ipsi",1642,1694.9,592.02
"5","M25","Negative","30D","Ipsi",1673,1433.7,629.6
"6","M25","Positive","30D","Ipsi",883,1803.7,81.64
"7","M25","Positive","30D","Ipsi",597,828.57,477.22
"8","M25","Negative","30D","Ipsi",1591,1405.5,581.07
"9","M25","Positive","30D","Ipsi",120,555.62,92.79
"10","M25","Positive","30D","Ipsi",1009,1462.8,168.91
"11","M25","Positive","30D","Ipsi",254,722.49,198.25
"12","M25","Positive","30D","Ipsi",611,726.27,493.2
"13","M25","Positive","30D","Ipsi",274,526.69,208.56
"14","M25","Positive","30D","Ipsi",610,789.07,491.83
"15","M25","Positive","30D","Ipsi",457,723.18,366.34
"16","M25","Positive","30D","Ipsi",89,904.46,64.49
"17","M25","Positive","30D","Ipsi",305,414.35,228.06
"18","M25","Positive","30D","Ipsi",953,1051,127.65
"19","M25","Negative","30D","Ipsi",997,995.18,162.17
"20","M25","Positive","30D","Ipsi",614,585.06,488.31
"21","M25","Positive","30D","Ipsi",235,754.23,184.31
"22","M25","Positive","30D","Ipsi",1176,1083.5,276.73
"23","M25","Positive","30D","Ipsi",80,692.21,54.22
"24","M25","Positive","30D","Ipsi",154,619.85,123.16
"25","M25","Positive","30D","Ipsi",964,1574.3,113.61
"26","M25","Positive","30D","Ipsi",155,740.39,104.16
"27","M25","Positive","30D","Ipsi",387,71.96,306.86
"28","M25","Positive","30D","Ipsi",224,825.8,191.59
"29","M25","Positive","30D","Ipsi",509,445.49,415.35
"30","M25","Negative","30D","Ipsi",1360,1296.3,384.76
"31","M25","Positive","30D","Ipsi",587,749.82,461.44
"32","M25","Positive","30D","Ipsi",1300,1674.3,371.99
"33","M25","Positive","30D","Ipsi",473,204.71,374.22
"34","M25","Positive","30D","Ipsi",1400,1714.4,415.83
"35","M25","Negative","30D","Ipsi",1551,1314.4,518.34
"36","M25","Positive","30D","Ipsi",373,851.65,282.39
"37","M25","Positive","30D","Ipsi",923,1412.7,92.05
"38","M25","Positive","30D","Ipsi",1935,2247.6,335.79
"39","M25","Negative","30D","Ipsi",1276,1156.6,338.15
"40","M25","Positive","30D","Ipsi",502,297.39,399.62
"41","M25","Positive","30D","Ipsi",64,477.55,43.34
"42","M25","Positive","30D","Ipsi",1180,1159.5,276.77
"43","M25","Positive","30D","Ipsi",701,405.17,578.98
"44","M25","Positive","30D","Ipsi",165,917.59,133.51
"45","M25","Positive","30D","Ipsi",1866,2069.5,208.47
"46","M25","Positive","30D","Ipsi",187,64.57,130.79
"47","M25","Positive","30D","Ipsi",188,157.06,136.44
"48","M25","Positive","30D","Ipsi",39,324.86,26.93
"49","M25","Positive","30D","Ipsi",313,591.86,239.16
"50","M25","Positive","30D","Ipsi",445,739.4,343.86
"51","M25","Positive","30D","Ipsi",859,1787.7,40.98
"52","M25","Positive","30D","Ipsi",603,646.97,475.82
"53","M25","Positive","30D","Ipsi",363,401.73,281.19
"54","M25","Positive","30D","Ipsi",1994,2103.2,417.34
"55","M25","Positive","30D","Ipsi",1826,2111.1,120.58
"56","M25","Positive","30D","Ipsi",594,309.92,460.19
"57","M25","Positive","30D","Ipsi",65,28.01,38.79
"58","M25","Positive","30D","Ipsi",1136,1552.7,245.58
"59","M25","Positive","30D","Ipsi",1693,1719.4,629.37
"60","M25","Negative","30D","Ipsi",1655,905.97,610.01
"61","M25","Positive","30D","Ipsi",2006,1833,424.53
"62","M25","Positive","30D","Ipsi",958,1089,126.4
"63","M25","Positive","30D","Ipsi",675,135.54,542.31
"64","M25","Negative","30D","Ipsi",1519,896.15,506.74
"65","M25","Positive","30D","Ipsi",901,1065.9,69.42
"66","M25","Positive","30D","Ipsi",295,320.58,214.9
"67","M25","Positive","30D","Ipsi",991,1617.9,138.52
"68","M25","Positive","30D","Ipsi",1391,1291,412.41
"69","M25","Positive","30D","Ipsi",2045,2211,503.24
"70","M25","Positive","30D","Ipsi",590,149.81,454.64
"71","M25","Positive","30D","Ipsi",2067,2078.6,537.69
"72","M25","Positive","30D","Ipsi",1775,2058.3,46.59
"73","M25","Positive","30D","Ipsi",1515,1582.3,494
"74","M25","Positive","30D","Ipsi",908,970.36,94.53
"75","M25","Positive","30D","Ipsi",888,1213.1,72.07
"76","M25","Positive","30D","Ipsi",298,279.51,219.72
