"","MouseID","Class","DPI","Hemisphere","ID","X","Y"
"1","M10","Positive","30D","Ipsi",6763,1130.2,292.78
"2","M10","Positive","30D","Ipsi",8041,1140.5,451.42
"3","M10","Positive","30D","Ipsi",12118,1810.2,394.56
"4","M10","Positive","30D","Ipsi",12246,1890.2,423.95
"5","M10","Positive","30D","Ipsi",8125,1099.8,466.66
"6","M10","Positive","30D","Ipsi",7065,1132.4,325.34
"7","M10","Positive","30D","Ipsi",11496,1871,296.1
"8","M10","Positive","30D","Ipsi",7934,947.62,436.32
"9","M10","Positive","30D","Ipsi",7930,1236,433.29
"10","M10","Positive","30D","Ipsi",12487,1611.7,474.89
"11","M10","Positive","30D","Ipsi",8409,1075,509.87
"12","M10","Positive","30D","Ipsi",6407,1020.7,241.27
"13","M10","Positive","30D","Ipsi",7982,1323.6,444.99
"14","M10","Positive","30D","Ipsi",8117,1343.8,460.6
"15","M10","Positive","30D","Ipsi",8431,1262.5,508.87
"16","M10","Positive","30D","Ipsi",11928,2056,363.29
"17","M10","Positive","30D","Ipsi",8395,969.36,503.12
"18","M10","Positive","30D","Ipsi",6094,891.92,193.68
"19","M10","Positive","30D","Ipsi",8123,1193.6,461.02
"20","M10","Positive","30D","Ipsi",11600,1976.4,305.87
"21","M10","Positive","30D","Ipsi",6601,1099,268.11
"22","M10","Positive","30D","Ipsi",6930,1119.9,311.27
"23","M10","Positive","30D","Ipsi",9456,1304.4,654.61
"24","M10","Positive","30D","Ipsi",12361,1784,446.12
"25","M10","Positive","30D","Ipsi",7721,938.38,410.18
"26","M10","Positive","30D","Ipsi",13065,2074.8,566.87
"27","M10","Positive","30D","Ipsi",7563,940.53,389.09
"28","M10","Positive","30D","Ipsi",12221,1794.6,417.7
"29","M10","Positive","30D","Ipsi",9040,1069.6,591.19
"30","M10","Positive","30D","Ipsi",11995,1747.3,372.8
"31","M10","Positive","30D","Ipsi",11763,1864.3,331.68
"32","M10","Positive","30D","Ipsi",12475,1745,465.57
"33","M10","Positive","30D","Ipsi",13575,2095.9,636.12
"34","M10","Positive","30D","Ipsi",776,569.77,115.54
"35","M10","Positive","30D","Ipsi",8843,1282.5,561.48
"36","M10","Positive","30D","Ipsi",8064,846.85,456.39
"37","M10","Positive","30D","Ipsi",7722,1216,410.49
"38","M10","Positive","30D","Ipsi",10451,1934.1,143.15
"39","M10","Positive","30D","Ipsi",12679,2117.9,505.66
"40","M10","Positive","30D","Ipsi",9046,1414.6,591.13
"41","M10","Positive","30D","Ipsi",11500,2143.9,291.9
"42","M10","Positive","30D","Ipsi",12630,1671,498.7
"43","M10","Positive","30D","Ipsi",6598,1037.2,263.14
"44","M10","Positive","30D","Ipsi",11739,1987.5,331.7
"45","M10","Positive","30D","Ipsi",8142,1486.7,463.17
"46","M10","Positive","30D","Ipsi",11591,1942.2,304.3
"47","M10","Positive","30D","Ipsi",8412,1150.9,504.28
"48","M10","Positive","30D","Ipsi",7690,1058.8,403.96
"49","M10","Positive","30D","Ipsi",991,706.96,141.75
"50","M10","Positive","30D","Ipsi",7660,1357.6,396.05
"51","M10","Positive","30D","Ipsi",8775,1141.7,551.53
"52","M10","Positive","30D","Ipsi",8686,886.86,541.94
"53","M10","Positive","30D","Ipsi",7400,945.34,362.94
"54","M10","Positive","30D","Ipsi",13750,2044.4,658.65
"55","M10","Positive","30D","Ipsi",12476,2160,468.23
"56","M10","Positive","30D","Ipsi",6387,942.2,235.83
"57","M10","Positive","30D","Ipsi",869,368.25,129.25
"58","M10","Positive","30D","Ipsi",12665,1775,502.07
"59","M10","Positive","30D","Ipsi",8735,1520,544.47
"60","M10","Positive","30D","Ipsi",9129,1026.2,604.33
"61","M10","Positive","30D","Ipsi",420,136.1,62.77
"62","M10","Positive","30D","Ipsi",7355,899.12,359.17
"63","M10","Positive","30D","Ipsi",11934,2219.3,359.69
"64","M10","Positive","30D","Ipsi",11270,2190.4,260.6
"65","M10","Positive","30D","Ipsi",7863,1471.5,427.95
"66","M10","Positive","30D","Ipsi",11499,2107.5,296.27
"67","M10","Positive","30D","Ipsi",13504,1635.8,625.82
"68","M10","Positive","30D","Ipsi",4685,297.45,656.66
"69","M10","Positive","30D","Ipsi",7295,936.88,352.51
"70","M10","Positive","30D","Ipsi",11399,2326.1,278.68
"71","M10","Positive","30D","Ipsi",11758,1903.8,331.78
"72","M10","Positive","30D","Ipsi",2197,745.18,315.1
"73","M10","Positive","30D","Ipsi",2736,797.14,387
"74","M10","Positive","30D","Ipsi",7401,1043.4,362.56
"75","M10","Positive","30D","Ipsi",1797,582.98,256.41
"76","M10","Positive","30D","Ipsi",12466,1721.6,464.79
"77","M10","Positive","30D","Ipsi",9211,1093.3,620.89
"78","M10","Positive","30D","Ipsi",11166,2284.5,240.15
"79","M10","Positive","30D","Ipsi",11226,2094,254.34
"80","M10","Positive","30D","Ipsi",7876,1546.9,425.42
"81","M10","Positive","30D","Ipsi",8329,1106.4,490.68
"82","M10","Positive","30D","Ipsi",10239,2058.3,106.27
"83","M10","Positive","30D","Ipsi",12810,1958.2,528.84
"84","M10","Positive","30D","Ipsi",12133,1837.8,394.6
"85","M10","Positive","30D","Ipsi",13527,2172.4,624.26
"86","M10","Positive","30D","Ipsi",12860,1850.6,534.9
"87","M10","Positive","30D","Ipsi",7236,1131.5,342.21
"88","M10","Positive","30D","Ipsi",12153,1765.8,399.96
"89","M10","Positive","30D","Ipsi",7649,1181.8,397.76
"90","M10","Positive","30D","Ipsi",8615,1108.2,530.49
"91","M10","Positive","30D","Ipsi",13346,1775.2,604.07
"92","M10","Positive","30D","Ipsi",6269,944.34,218.51
"93","M10","Positive","30D","Ipsi",9242,1080,621.34
"94","M10","Positive","30D","Ipsi",345,370.1,50.28
"95","M10","Positive","30D","Ipsi",8561,1145.4,522.9
"96","M10","Positive","30D","Ipsi",7051,1165.2,324.34
"97","M10","Positive","30D","Ipsi",1658,577.38,237.01
"98","M10","Positive","30D","Ipsi",4675,699.24,657.39
"99","M10","Positive","30D","Ipsi",11854,1689.5,351.63
"100","M10","Positive","30D","Ipsi",13056,1813.7,564.66
"101","M10","Positive","30D","Ipsi",6524,1125.3,251.81
"102","M10","Negative","30D","Ipsi",12061,2366.3,385.46
"103","M10","Positive","30D","Ipsi",7994,1538.9,439.96
"104","M10","Positive","30D","Ipsi",6770,1574.3,284.56
"105","M10","Positive","30D","Ipsi",7944,1389.9,434.23
"106","M10","Positive","30D","Ipsi",12172,1784.8,402.59
"107","M10","Positive","30D","Ipsi",11978,1916.9,368.12
