"","MouseID","Class","DPI","Hemisphere","ID","X","Y"
"1","M27","Positive","30D","Ipsi",1027,1287.4,564.67
"2","M27","Positive","30D","Ipsi",757,1418.1,313.84
"3","M27","Positive","30D","Ipsi",1973,1682.6,578.27
"4","M27","Positive","30D","Ipsi",1045,1315.3,576.9
"5","M27","Positive","30D","Ipsi",1467,1669.9,241.3
"6","M27","Positive","30D","Ipsi",674,1349.3,261.79
"7","M27","Positive","30D","Ipsi",1316,1502.8,134.9
"8","M27","Positive","30D","Ipsi",406,1454.1,84.81
"9","M27","Positive","30D","Ipsi",1202,2060,54.19
"10","M27","Positive","30D","Ipsi",899,1061.9,447.25
"11","M27","Positive","30D","Ipsi",1959,1837.9,567.83
"12","M27","Positive","30D","Ipsi",1436,2055.4,215.96
"13","M27","Positive","30D","Ipsi",1677,1535.5,390.59
"14","M27","Positive","30D","Ipsi",1101,1404.7,624.81
"15","M27","Positive","30D","Ipsi",696,1176.2,268.18
"16","M27","Positive","30D","Ipsi",1201,1891.6,54.06
"17","M27","Positive","30D","Ipsi",2051,1999.2,644.63
"18","M27","Positive","30D","Ipsi",2067,1744.2,655.56
"19","M27","Positive","30D","Ipsi",1672,1944.7,383.31
"20","M27","Positive","30D","Ipsi",2003,1470.7,601.19
"21","M27","Positive","30D","Ipsi",1875,1773.4,508.43
"22","M27","Positive","30D","Ipsi",1448,2092.2,222.03
"23","M27","Positive","30D","Ipsi",1884,1500.7,511.9
"24","M27","Positive","30D","Ipsi",1733,1901.2,415.61
"25","M27","Positive","30D","Ipsi",2074,1724.6,657.05
"26","M27","Positive","30D","Ipsi",1525,2044.5,278.81
"27","M27","Positive","30D","Ipsi",665,1437.3,251.22
"28","M27","Positive","30D","Ipsi",2026,1503.3,620.39
"29","M27","Positive","30D","Ipsi",1335,1657.2,144.37
"30","M27","Positive","30D","Ipsi",1604,2058.6,341.89
"31","M27","Positive","30D","Ipsi",1670,1965.4,381.13
"32","M27","Positive","30D","Ipsi",1611,1553.9,348.28
"33","M27","Positive","30D","Ipsi",2013,1593,609.96
"34","M27","Positive","30D","Ipsi",300,1242.7,7.563
"35","M27","Positive","30D","Ipsi",334,1222.4,34.73
