"","MouseID","Class","DPI","Hemisphere","ID","X","Y"
"1","M42","Positive","0D","Ipsi",3186,3437.6,170.34
"2","M42","Positive","0D","Ipsi",1979,1105.4,649.05
"3","M42","Positive","0D","Ipsi",3896,3425.5,650.41
"4","M42","Positive","0D","Ipsi",910,692.51,610.91
"5","M42","Negative","0D","Ipsi",971,382.37,652.39
"6","M42","Negative","0D","Ipsi",2943,2320.7,649.25
"7","M42","Positive","0D","Ipsi",3336,2770.1,250.44
"8","M42","Positive","0D","Ipsi",3296,2789.8,220.87
"9","M42","Positive","0D","Ipsi",3904,2942,651.09
"10","M42","Negative","0D","Ipsi",1109,1690.9,74.7
"11","M42","Positive","0D","Ipsi",3775,3246,559.17
"12","M42","Positive","0D","Ipsi",3325,3456.5,246.18
"13","M42","Positive","0D","Ipsi",3501,3156.4,360.76
"14","M42","Positive","0D","Ipsi",3083,3413.7,77.15
"15","M42","Positive","0D","Ipsi",3618,2636.5,445.67
"16","M42","Positive","0D","Ipsi",3909,3221.9,652.47
"17","M42","Negative","0D","Ipsi",2935,2274.8,649.26
"18","M42","Positive","0D","Ipsi",3910,2757.2,655.81
"19","M42","Positive","0D","Ipsi",2658,2391.8,458.68
"20","M42","Positive","0D","Ipsi",3834,2597.9,599.26
"21","M42","Positive","0D","Ipsi",1776,1033.1,509.48
"22","M42","Positive","0D","Ipsi",3893,2978.4,646.83
"23","M42","Positive","0D","Ipsi",3247,3405.8,187.82
"24","M42","Positive","0D","Ipsi",425,766.59,287.43
"25","M42","Negative","0D","Ipsi",433,352.86,296.7
"26","M42","Positive","0D","Ipsi",978,339.17,653.34
"27","M42","Positive","0D","Ipsi",968,784.66,652.14
"28","M42","Negative","0D","Ipsi",1937,1071.4,622.41
"29","M42","Positive","0D","Ipsi",2827,2281.2,567.31
"30","M42","Negative","0D","Ipsi",2908,1911.7,625.69
"31","M42","Positive","0D","Ipsi",3908,3032.2,653.8
"32","M42","Positive","0D","Ipsi",3012,2858.4,35.48
"33","M42","Positive","0D","Ipsi",3496,3365.7,352.14
"34","M42","Positive","0D","Ipsi",3907,2622.9,651
"35","M42","Positive","0D","Ipsi",983,853.57,656.75
"36","M42","Positive","0D","Ipsi",601,438.36,394.38
"37","M42","Positive","0D","Ipsi",3423,3216.6,307.53
"38","M42","Negative","0D","Ipsi",2977,2095.9,657.35
"39","M42","Positive","0D","Ipsi",805,348.01,533.8
"40","M42","Positive","0D","Ipsi",804,649.34,527.24
"41","M42","Positive","0D","Ipsi",2519,2426.4,360.54
"42","M42","Positive","0D","Ipsi",2951,2354.4,651.67
"43","M42","Positive","0D","Ipsi",2952,1979.3,652.57
"44","M42","Positive","0D","Ipsi",2823,2475.6,570.39
"45","M42","Positive","0D","Ipsi",1198,1177.4,132.04
"46","M42","Positive","0D","Ipsi",2137,2321.7,90.44
"47","M42","Negative","0D","Ipsi",1252,1038,171.35
"48","M42","Positive","0D","Ipsi",2541,2513.3,366.21
"49","M42","Positive","0D","Ipsi",3902,3001.3,650.67
"50","M42","Positive","0D","Ipsi",2191,2258,131.11
"51","M42","Positive","0D","Ipsi",3888,2717.9,632.85
"52","M42","Positive","0D","Ipsi",1068,1253.2,50.55
"53","M42","Positive","0D","Ipsi",2958,1768.4,654.7
"54","M42","Positive","0D","Ipsi",3629,3159,453.97
"55","M42","Positive","0D","Ipsi",1935,910.9,620.69
"56","M42","Positive","0D","Ipsi",2115,1811.2,77.27
"57","M42","Positive","0D","Ipsi",3136,3283.6,116.05
"58","M42","Positive","0D","Ipsi",2086,1784.4,55.35
"59","M42","Positive","0D","Ipsi",3731,2856.1,524.69
"60","M42","Positive","0D","Ipsi",2927,2594.6,635.36
"61","M42","Negative","0D","Ipsi",2167,1846.6,111.57
"62","M42","Positive","0D","Ipsi",2327,2477.4,232.74
"63","M42","Positive","0D","Ipsi",2751,2338.5,516.7
"64","M42","Positive","0D","Ipsi",763,103.9,505.93
"65","M42","Positive","0D","Ipsi",2515,2394.8,351.93
"66","M42","Positive","0D","Ipsi",2447,2405.2,312.87
"67","M42","Positive","0D","Ipsi",3023,2635.3,32.53
"68","M42","Positive","0D","Ipsi",3917,2656.6,656.59
"69","M42","Positive","0D","Ipsi",3905,3344.6,648.8
"70","M42","Positive","0D","Ipsi",3725,2969.9,524.63
"71","M42","Positive","0D","Ipsi",3854,3369.2,608.77
"72","M42","Positive","0D","Ipsi",2576,2161.1,401.31
"73","M42","Negative","0D","Ipsi",1977,1557.9,651.78
"74","M42","Negative","0D","Ipsi",2207,2056.8,138.7
"75","M42","Positive","0D","Ipsi",3073,3135.2,65.84
"76","M42","Positive","0D","Ipsi",3181,3408,144.14
"77","M42","Positive","0D","Ipsi",3174,2921.4,138.55
