"","MouseID","Class","DPI","Hemisphere","ID","X","Y"
"1","M43","Negative","0D","Ipsi",47,758.56,148.63
"2","M43","Negative","0D","Ipsi",454,2039,428.32
"3","M43","Negative","0D","Ipsi",192,636.98,585.15
"4","M43","Negative","0D","Ipsi",289,1700.8,389.83
"5","M43","Positive","0D","Ipsi",173,48.72,513.82
"6","M43","Negative","0D","Ipsi",176,216.07,531.75
"7","M43","Positive","0D","Ipsi",482,2977.6,512.5
"8","M43","Negative","0D","Ipsi",299,1612.2,468.93
"9","M43","Negative","0D","Ipsi",109,138.43,320.29
"10","M43","Negative","0D","Ipsi",153,895.02,464.68
"11","M43","Negative","0D","Ipsi",164,822.37,497.36
"12","M43","Negative","0D","Ipsi",275,1736.8,288.51
"13","M43","Negative","0D","Ipsi",102,304.27,286.77
"14","M43","Negative","0D","Ipsi",403,2162.4,258.69
"15","M43","Negative","0D","Ipsi",464,2187.8,441.27
"16","M43","Negative","0D","Ipsi",147,393.39,446.58
"17","M43","Negative","0D","Ipsi",453,2309.3,420.37
"18","M43","Negative","0D","Ipsi",266,1231.4,245.58
"19","M43","Negative","0D","Ipsi",431,2678,347.69
"20","M43","Negative","0D","Ipsi",504,2532.9,569.92
"21","M43","Negative","0D","Ipsi",277,1675.9,302.14
"22","M43","Negative","0D","Ipsi",452,2245.7,419.9
"23","M43","Negative","0D","Ipsi",28,164.15,86.47
"24","M43","Negative","0D","Ipsi",130,799.13,385.78
"25","M43","Negative","0D","Ipsi",9,203.78,28.56
"26","M43","Negative","0D","Ipsi",326,1506.2,619.06
"27","M43","Negative","0D","Ipsi",3,267.41,16.82
"28","M43","Negative","0D","Ipsi",415,2397.7,309.2
"29","M43","Negative","0D","Ipsi",169,185.13,508.08
"30","M43","Negative","0D","Ipsi",524,2797.4,648.28
"31","M43","Negative","0D","Ipsi",143,591.25,427.39
"32","M43","Negative","0D","Ipsi",230,1566.7,62.15
"33","M43","Negative","0D","Ipsi",66,124.11,188.9
"34","M43","Negative","0D","Ipsi",49,169.2,150.85
"35","M43","Negative","0D","Ipsi",352,2896.3,48.62
"36","M43","Negative","0D","Ipsi",420,2361.6,328.02
"37","M43","Negative","0D","Ipsi",180,765.02,539.55
"38","M43","Negative","0D","Ipsi",384,2135.3,158.51
"39","M43","Negative","0D","Ipsi",2,883.67,7.37
"40","M43","Positive","0D","Ipsi",427,2985.2,344.81
"41","M43","Negative","0D","Ipsi",410,2418.8,271.7
"42","M43","Negative","0D","Ipsi",278,1492.7,305.26
"43","M43","Negative","0D","Ipsi",226,1953.9,48.48
"44","M43","Negative","0D","Ipsi",331,1586.3,640.55
"45","M43","Negative","0D","Ipsi",412,2230,280.52
"46","M43","Negative","0D","Ipsi",46,709.06,142.5
"47","M43","Negative","0D","Ipsi",367,2537.4,95.88
"48","M43","Negative","0D","Ipsi",422,2627.3,335.42
"49","M43","Negative","0D","Ipsi",208,161.07,630.85
"50","M43","Negative","0D","Ipsi",127,244.14,379.76
"51","M43","Negative","0D","Ipsi",241,1113.5,112.98
"52","M43","Negative","0D","Ipsi",294,1695.6,417.9
"53","M43","Negative","0D","Ipsi",30,466.84,90
"54","M43","Negative","0D","Ipsi",343,2073.7,9.838
"55","M43","Negative","0D","Ipsi",201,712.64,615.33
"56","M43","Negative","0D","Ipsi",495,2496.9,549.08
"57","M43","Negative","0D","Ipsi",353,2230.1,51.98
"58","M43","Negative","0D","Ipsi",354,2538.6,51.08
"59","M43","Negative","0D","Ipsi",247,1620.2,168.78
"60","M43","Negative","0D","Ipsi",490,2539,529.48
