"","MouseID","Class","DPI","Hemisphere","ID","X","Y"
"1","M04","Negative","15D","Ipsi",1175,2210.3,221.54
"2","M04","Negative","15D","Ipsi",1111,2074.5,124.78
"3","M04","Negative","15D","Ipsi",1006,2146,27.03
"4","M04","Negative","15D","Ipsi",1525,2288.8,606.78
"5","M04","Negative","15D","Ipsi",1188,2122.5,224.33
"6","M04","Negative","15D","Ipsi",1346,2248.4,406.3
"7","M04","Positive","15D","Ipsi",1123,2128.9,155.01
"8","M04","Positive","15D","Ipsi",1479,1595.6,541.78
"9","M04","Negative","15D","Ipsi",1016,2106.8,33.8
"10","M04","Negative","15D","Ipsi",1165,2080.8,193.4
"11","M04","Positive","15D","Ipsi",1069,2149.9,70.72
"12","M04","Positive","15D","Ipsi",54,721.19,69.49
"13","M04","Positive","15D","Ipsi",750,958.51,125.33
"14","M04","Negative","15D","Ipsi",1277,2306.2,327.51
"15","M04","Positive","15D","Ipsi",772,1034,170.61
"16","M04","Positive","15D","Ipsi",747,851.63,115.9
"17","M04","Negative","15D","Ipsi",1218,2229.7,257.16
"18","M04","Negative","15D","Ipsi",1420,2298.7,488.76
"19","M04","Positive","15D","Ipsi",185,624.7,169.57
"20","M04","Positive","15D","Ipsi",629,853.05,21.59
"21","M04","Positive","15D","Ipsi",60,608.51,62.37
"22","M04","Negative","15D","Ipsi",1209,2171.7,242.95
"23","M04","Positive","15D","Ipsi",605,74.84,640.02
"24","M04","Negative","15D","Ipsi",1499,2226.4,552.31
"25","M04","Negative","15D","Ipsi",167,226.84,159.01
"26","M04","Positive","15D","Ipsi",652,1270.4,14.19
"27","M04","Negative","15D","Ipsi",338,142.72,337.33
"28","M04","Negative","15D","Ipsi",1002,1636.8,16.05
"29","M04","Negative","15D","Ipsi",1139,2087.2,152.74
"30","M04","Positive","15D","Ipsi",486,642.74,503.78
"31","M04","Negative","15D","Ipsi",194,184.21,181.16
"32","M04","Negative","15D","Ipsi",1274,2233.2,325.05
"33","M04","Positive","15D","Ipsi",1560,1641,626.56
"34","M04","Positive","15D","Ipsi",291,287.63,291.93
"35","M04","Positive","15D","Ipsi",318,355.7,313.02
"36","M04","Positive","15D","Ipsi",970,1411.5,611.56
"37","M04","Positive","15D","Ipsi",485,384.93,477.64
"38","M04","Negative","15D","Ipsi",1506,2270.7,553.84
"39","M04","Positive","15D","Ipsi",1542,1743.2,597.96
"40","M04","Positive","15D","Ipsi",1041,1592.8,48.9
"41","M04","Negative","15D","Ipsi",317,232.78,313.42
"42","M04","Negative","15D","Ipsi",1065,2067.2,74.02
"43","M04","Positive","15D","Ipsi",1108,2146.9,104.76
"44","M04","Positive","15D","Ipsi",448,626.45,447.43
"45","M04","Negative","15D","Ipsi",1537,1914.2,589.55
"46","M04","Positive","15D","Ipsi",964,1469,613.25
"47","M04","Negative","15D","Ipsi",1000,1609.1,17.37
"48","M04","Positive","15D","Ipsi",376,105.8,369.69
"49","M04","Negative","15D","Ipsi",102,156.61,88.63
"50","M04","Positive","15D","Ipsi",224,459.81,214.81
"51","M04","Negative","15D","Ipsi",1198,2203.3,227.85
"52","M04","Positive","15D","Ipsi",543,367.88,568.29
"53","M04","Negative","15D","Ipsi",1362,2285.4,418.58
"54","M04","Negative","15D","Ipsi",283,486.16,291.06
"55","M04","Positive","15D","Ipsi",391,314.78,386.2
"56","M04","Negative","15D","Ipsi",1095,2115.8,86.44
"57","M04","Negative","15D","Ipsi",1468,2296.9,521.48
"58","M04","Positive","15D","Ipsi",681,858.43,41.91
"59","M04","Negative","15D","Ipsi",490,251.37,497.91
"60","M04","Positive","15D","Ipsi",1379,1594.9,438.01
"61","M04","Negative","15D","Ipsi",1539,1663.7,592.18
"62","M04","Positive","15D","Ipsi",1459,1599.4,512.19
"63","M04","Negative","15D","Ipsi",357,162.4,344.47
"64","M04","Positive","15D","Ipsi",74,631.28,69.82
"65","M04","Positive","15D","Ipsi",5,207.18,11.55
"66","M04","Negative","15D","Ipsi",1356,1960.6,417.8
"67","M04","Positive","15D","Ipsi",23,584.86,27.23
"68","M04","Positive","15D","Ipsi",445,395.56,440.66
"69","M04","Negative","15D","Ipsi",1162,1865.8,180.77
"70","M04","Positive","15D","Ipsi",451,352.15,443.52
"71","M04","Positive","15D","Ipsi",1,19.68,5.813
"72","M04","Negative","15D","Ipsi",7,256.87,16.69
"73","M04","Positive","15D","Ipsi",1592,1747.3,655.93
"74","M04","Negative","15D","Ipsi",25,28.15,23.77
