"","MouseID","Class","DPI","Hemisphere","ID","X","Y"
"1","M02","Positive","30D","Ipsi",1752,2239.9,111.64
"2","M02","Negative","30D","Ipsi",2174,2080.6,583.46
"3","M02","Negative","30D","Ipsi",2319,1543.7,646.5
"4","M02","Positive","30D","Ipsi",2285,2182.1,626.68
"5","M02","Negative","30D","Ipsi",2022,2110.4,395.12
"6","M02","Positive","30D","Ipsi",55,559.29,54.2
"7","M02","Positive","30D","Ipsi",181,585.33,136.89
"8","M02","Negative","30D","Ipsi",2186,2129.6,535.79
"9","M02","Positive","30D","Ipsi",491,133.31,311.47
"10","M02","Positive","30D","Ipsi",1119,1075.1,222.74
"11","M02","Negative","30D","Ipsi",2100,2079.5,480.05
"12","M02","Positive","30D","Ipsi",1892,2073.9,284.64
"13","M02","Negative","30D","Ipsi",2301,1628.1,634.26
"14","M02","Positive","30D","Ipsi",1550,941.93,558.54
"15","M02","Positive","30D","Ipsi",276,750.12,181.86
"16","M02","Positive","30D","Ipsi",2079,1784.5,449.45
"17","M02","Positive","30D","Ipsi",1409,779.82,500.06
"18","M02","Negative","30D","Ipsi",2290,2145.6,613.03
"19","M02","Positive","30D","Ipsi",1796,2246.4,193.33
"20","M02","Negative","30D","Ipsi",2232,1765.1,569.06
"21","M02","Positive","30D","Ipsi",747,468.09,487.53
"22","M02","Positive","30D","Ipsi",27,109.6,21.75
"23","M02","Positive","30D","Ipsi",1108,1270.4,194.83
"24","M02","Negative","30D","Ipsi",2065,2091.3,436.01
"25","M02","Positive","30D","Ipsi",652,692.83,405.83
"26","M02","Positive","30D","Ipsi",1787,2011,174.04
"27","M02","Negative","30D","Ipsi",2183,2048.8,534.29
"28","M02","Positive","30D","Ipsi",2207,2168.4,552.1
"29","M02","Positive","30D","Ipsi",1257,845.51,372.04
"30","M02","Positive","30D","Ipsi",348,736.71,225.56
"31","M02","Positive","30D","Ipsi",1458,899.74,500.55
"32","M02","Positive","30D","Ipsi",1522,1102.6,551.64
"33","M02","Negative","30D","Ipsi",1874,2177,260.82
"34","M02","Positive","30D","Ipsi",518,31.56,325.14
"35","M02","Positive","30D","Ipsi",326,621.52,200.1
"36","M02","Positive","30D","Ipsi",703,44.25,444.64
"37","M02","Negative","30D","Ipsi",2228,2123.6,578.82
"38","M02","Positive","30D","Ipsi",1621,1292.9,605.44
"39","M02","Negative","30D","Ipsi",2199,1818.1,537.36
"40","M02","Positive","30D","Ipsi",1073,832.59,128.69
"41","M02","Negative","30D","Ipsi",2258,1875.7,588.93
"42","M02","Positive","30D","Ipsi",2196,1686.1,544.86
"43","M02","Positive","30D","Ipsi",825,102.37,529.15
"44","M02","Positive","30D","Ipsi",2125,2029.1,494.36
"45","M02","Positive","30D","Ipsi",1926,2095.7,317.14
"46","M02","Positive","30D","Ipsi",2018,1601.6,394.69
"47","M02","Positive","30D","Ipsi",815,78.86,515.75
"48","M02","Positive","30D","Ipsi",2075,2008.7,438.22
"49","M02","Positive","30D","Ipsi",1712,1066,649.86
"50","M02","Positive","30D","Ipsi",1302,1033.9,413.88
"51","M02","Positive","30D","Ipsi",655,179.15,410.74
"52","M02","Positive","30D","Ipsi",1499,1500.6,524.42
"53","M02","Negative","30D","Ipsi",1995,2129.9,367.65
"54","M02","Positive","30D","Ipsi",910,240.42,594.34
"55","M02","Positive","30D","Ipsi",1693,1436.2,634.27
"56","M02","Positive","30D","Ipsi",505,87.83,312.47
"57","M02","Positive","30D","Ipsi",2020,1875.9,392.2
"58","M02","Positive","30D","Ipsi",699,731.83,448.57
"59","M02","Negative","30D","Ipsi",2287,2114.1,615.44
"60","M02","Positive","30D","Ipsi",100,145.82,63.44
"61","M02","Positive","30D","Ipsi",942,213.49,605.33
"62","M02","Negative","30D","Ipsi",1967,2070.6,346.64
"63","M02","Positive","30D","Ipsi",953,282.99,616.21
"64","M02","Positive","30D","Ipsi",1390,1170.7,467.39
"65","M02","Positive","30D","Ipsi",171,61.96,103.99
"66","M02","Positive","30D","Ipsi",1484,1332.8,517.73
"67","M02","Positive","30D","Ipsi",1117,806.46,213.62
"68","M02","Negative","30D","Ipsi",2182,1839.7,526.2
"69","M02","Positive","30D","Ipsi",439,465.33,271.62
"70","M02","Positive","30D","Ipsi",1631,1326.7,602.04
"71","M02","Positive","30D","Ipsi",1399,1308.5,467.09
"72","M02","Positive","30D","Ipsi",2303,1511.2,621.72
"73","M02","Positive","30D","Ipsi",29,622,23.98
"74","M02","Positive","30D","Ipsi",473,13.11,286.14
"75","M02","Positive","30D","Ipsi",2171,1695.9,520.39
"76","M02","Positive","30D","Ipsi",1777,1493.5,148.43
"77","M02","Negative","30D","Ipsi",2294,1708.2,610.51
"78","M02","Positive","30D","Ipsi",1567,1048.7,563.52
"79","M02","Positive","30D","Ipsi",2257,2185.6,588.9
"80","M02","Positive","30D","Ipsi",836,338.16,543.07
"81","M02","Positive","30D","Ipsi",1861,2198.1,254.07
"82","M02","Positive","30D","Ipsi",168,587.92,110.15
"83","M02","Positive","30D","Ipsi",798,766.03,512.26
"84","M02","Negative","30D","Ipsi",2330,2149.8,650.45
"85","M02","Negative","30D","Ipsi",846,597.42,538.01
"86","M02","Positive","30D","Ipsi",1455,844.48,497.79
"87","M02","Positive","30D","Ipsi",98,472.24,69.48
"88","M02","Negative","30D","Ipsi",2271,1634,601.37
"89","M02","Positive","30D","Ipsi",1082,978.46,137.17
"90","M02","Positive","30D","Ipsi",2117,1744.1,479.17
"91","M02","Positive","30D","Ipsi",2244,1593,569.97
"92","M02","Negative","30D","Ipsi",2081,2047,446.83
"93","M02","Positive","30D","Ipsi",47,232.69,36.18
"94","M02","Negative","30D","Ipsi",2278,1732.6,600.97
"95","M02","Positive","30D","Ipsi",1578,1007.6,572.89
"96","M02","Positive","30D","Ipsi",1110,843.16,191.34
"97","M02","Positive","30D","Ipsi",1683,1400.7,626.71
"98","M02","Positive","30D","Ipsi",1862,1872.1,263.54
"99","M02","Positive","30D","Ipsi",1182,811.09,287.92
"100","M02","Positive","30D","Ipsi",1726,991.47,654.4
"101","M02","Negative","30D","Ipsi",2066,2058.7,429.1
