Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Channel 1 mean	Cell: Channel 1 std dev	Cell: Channel 1 max	Cell: Channel 1 min	Cell: Channel 2 mean	Cell: Channel 2 std dev	Cell: Channel 2 max	Cell: Channel 2 min	Cell: Channel 3 mean	Cell: Channel 3 std dev	Cell: Channel 3 max	Cell: Channel 3 min	Cell: Channel 4 mean	Cell: Channel 4 std dev	Cell: Channel 4 max	Cell: Channel 4 min	Cytoplasm: Channel 1 mean	Cytoplasm: Channel 1 std dev	Cytoplasm: Channel 1 max	Cytoplasm: Channel 1 min	Cytoplasm: Channel 2 mean	Cytoplasm: Channel 2 std dev	Cytoplasm: Channel 2 max	Cytoplasm: Channel 2 min	Cytoplasm: Channel 3 mean	Cytoplasm: Channel 3 std dev	Cytoplasm: Channel 3 max	Cytoplasm: Channel 3 min	Cytoplasm: Channel 4 mean	Cytoplasm: Channel 4 std dev	Cytoplasm: Channel 4 max	Cytoplasm: Channel 4 min	Allen CCFv3 X mm	Allen CCFv3 Y mm	Allen CCFv3 Z mm
ECM_Exp2_M03_5D_Scene5.tif	413		fiber tracts	Polygon	5389.3	2747.5	393.7708	171.1094	0.169	63.2524	17.8131	0.9784	14.8621	4.2271	25	3	11.5905	11.7632	54	0	44.2371	18.9236	103	13	173.681	66.133	255	60	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.0652	2.788	4.6551
ECM_Exp2_M03_5D_Scene5.tif	1231		fiber tracts	Polygon	4669.3	6543.1	388.7008	183.7016	0.1447	55.6317	20.5475	0.9546	32.0043	13.6292	102	13	16.9617	11.133	69	1	80.0511	31.8385	192	35	52.3617	59.2091	250	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.0652	7.078	5.0823
ECM_Exp2_M03_5D_Scene5.tif	1068		fiber tracts	Polygon	5949.7	3495.3	383.6308	182.185	0.1452	41.1624	24.8064	0.7547	10.2664	4.7696	35	0	7.5197	8.7492	40	0	79.4672	37.4076	225	29	22.7205	36.1445	152	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.0652	3.7034	3.9596
ECM_Exp2_M03_5D_Scene5.tif	994		fiber tracts	Polygon	6007.8	3144.5	378.5608	167.719	0.1691	46.0771	24.7024	0.8667	21.187	9.3675	42	2	17.2609	15.6758	71	0	59.6783	22.6598	115	21	107.6217	41.4102	253	26	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.0652	3.2909	3.9365
ECM_Exp2_M03_5D_Scene5.tif	1248		fiber tracts	Polygon	4783.9	6572.7	380.2508	129.1909	0.2863	39.9112	21.5564	0.8832	43.9912	15.8181	82	20	15.6432	12.3954	50	0	42.7445	11.6123	78	21	80.8767	57.0983	217	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.0652	7.1197	4.9509
ECM_Exp2_M03_5D_Scene5.tif	1014		fiber tracts	Polygon	6333.1	3296	370.1107	171.4706	0.1582	60.3076	19.1976	0.9689	28.6623	4.6862	40	18	31.8904	36.3236	172	0	61.7982	37.3499	252	22	79.6754	88.5747	255	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.0652	3.4871	3.5523
ECM_Exp2_M03_5D_Scene5.tif	1269		fiber tracts	Polygon	4698.4	6620.5	366.7307	191.3697	0.1258	50.6298	34.6936	0.7758	24.2466	16.8509	60	0	19.7668	25.6955	108	0	59.7085	22.7246	144	24	114.0852	76.4047	255	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.0652	7.1683	5.0415
ECM_Exp2_M03_5D_Scene5.tif	1019		fiber tracts	Polygon	6375.2	3302.5	370.1107	140.7107	0.2349	48.2661	18.2881	0.9538	35.2978	14.7265	70	8	51.3067	59.0285	229	0	100.4578	28.372	200	32	115.64	78.3413	255	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.0652	3.4968	3.5039
ECM_Exp2_M03_5D_Scene5.tif	556		fiber tracts	Polygon	5106.2	2938.7	373.4907	157.046	0.1903	54.7315	22.418	0.9443	75.7577	24.8541	143	29	32.3744	19.3534	81	0	51.0352	18.6248	108	21	199.2819	82.3648	255	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.0652	2.9953	4.9486
ECM_Exp2_M03_5D_Scene5.tif	654		fiber tracts	Polygon	5948.4	3443.2	363.3507	144.015	0.2202	56.5283	18.2119	0.9668	89.6126	66.0391	255	12	50.6802	26.1851	113	8	77.1216	42.4038	223	14	224.5541	50.1294	255	63	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.0652	3.6414	3.9672
