Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Channel 1 mean	Cell: Channel 1 std dev	Cell: Channel 1 max	Cell: Channel 1 min	Cell: Channel 2 mean	Cell: Channel 2 std dev	Cell: Channel 2 max	Cell: Channel 2 min	Cell: Channel 3 mean	Cell: Channel 3 std dev	Cell: Channel 3 max	Cell: Channel 3 min	Cell: Channel 4 mean	Cell: Channel 4 std dev	Cell: Channel 4 max	Cell: Channel 4 min	Cytoplasm: Channel 1 mean	Cytoplasm: Channel 1 std dev	Cytoplasm: Channel 1 max	Cytoplasm: Channel 1 min	Cytoplasm: Channel 2 mean	Cytoplasm: Channel 2 std dev	Cytoplasm: Channel 2 max	Cytoplasm: Channel 2 min	Cytoplasm: Channel 3 mean	Cytoplasm: Channel 3 std dev	Cytoplasm: Channel 3 max	Cytoplasm: Channel 3 min	Cytoplasm: Channel 4 mean	Cytoplasm: Channel 4 std dev	Cytoplasm: Channel 4 max	Cytoplasm: Channel 4 min	Allen CCFv3 X mm	Allen CCFv3 Y mm	Allen CCFv3 Z mm
ECM_Exp2_M34_15D_Scene1.tif	2		CTX	Polygon	5368.1	673.1	387.0108	138.3164	0.2542	40.9521	22.1444	0.8356	28.2331	20.148	114	5	9.4025	6.2735	40	0	40.7076	16.2822	139	19	183.6229	85.7209	255	8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.2118	1.4531	4.6404
ECM_Exp2_M34_15D_Scene1.tif	1032		CTX	Polygon	4289.3	3999.9	388.7008	152.0316	0.2113	51.282	15.8182	0.9639	76.5107	28.2908	136	22	22.8069	10.126	56	3	59.6352	44.4554	229	18	35.279	46.3486	196	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.2118	5.1075	5.6868
ECM_Exp2_M34_15D_Scene1.tif	1046		CTX	Polygon	4298.8	4055.6	387.0108	152.565	0.2089	43.3535	30.1773	0.7938	52.7229	13.3905	90	17	16.2251	8.0088	36	0	87.6797	46.6668	240	24	153.2727	96.7216	255	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.2118	5.1677	5.68
ECM_Exp2_M34_15D_Scene1.tif	1349		CTX	Polygon	7064	3343.9	371.8007	186.9463	0.1337	50.0904	20.4977	0.9193	23.5217	10.2035	65	4	14.2087	5.4939	36	2	56.8522	23.0607	144	20	84.4174	73.5124	255	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.2118	4.3198	2.7425
ECM_Exp2_M34_15D_Scene1.tif	1138		CTX	Polygon	4499.7	4732.7	376.8708	152.5662	0.2035	53.8164	21.0696	0.9445	74.4386	43.0558	150	12	22.7105	6.3893	38	12	50.0132	13.3101	88	27	70.7763	68.4837	250	3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.2118	5.8987	5.5258
ECM_Exp2_M34_15D_Scene1.tif	904		CTX	Polygon	4268.5	3565.5	393.7708	160.2939	0.1926	49.2154	27.5991	0.9006	68.1478	27.2996	107	8	21.0826	11.4127	51	0	84.5826	39.0919	250	26	53.187	47.2018	195	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.2118	4.6415	5.6864
ECM_Exp2_M34_15D_Scene1.tif	122		CTX	Polygon	4278	2343.7	385.3208	158.1849	0.1935	48.6503	23.6079	0.9158	44.0043	17.7736	91	11	18.9957	10.3152	63	0	64.3578	20.9676	117	23	91.4741	81.2638	255	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.2118	3.2545	5.6665
ECM_Exp2_M34_15D_Scene1.tif	408		CTX	Polygon	6511.6	2506.8	373.4907	136.145	0.2532	58.0245	16.109	0.9786	30.1982	11.3168	62	8	26.8604	15.4613	82	1	40.1486	12.5828	93	20	153.982	81.6621	255	16	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.2118	3.4774	3.3357
ECM_Exp2_M34_15D_Scene1.tif	1421		CTX	Polygon	7147.7	3504.3	373.4907	169.9847	0.1624	44.9713	22.8293	0.8682	11.1834	7.7574	34	0	29.3755	14.7219	93	0	62.179	29.4831	164	18	185.917	80.5397	255	15	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.2118	4.4807	2.6615
ECM_Exp2_M34_15D_Scene1.tif	725		CTX	Polygon	4607.2	3087.8	376.8708	173.9398	0.1565	50.9052	29.2797	0.7863	26.9425	18.2553	82	1	12.1195	10.1052	89	0	37.1106	11.8465	85	17	77.4646	65.2136	255	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.2118	4.1295	5.3267
