Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Channel 1 mean	Cell: Channel 1 std dev	Cell: Channel 1 max	Cell: Channel 1 min	Cell: Channel 2 mean	Cell: Channel 2 std dev	Cell: Channel 2 max	Cell: Channel 2 min	Cell: Channel 3 mean	Cell: Channel 3 std dev	Cell: Channel 3 max	Cell: Channel 3 min	Cell: Channel 4 mean	Cell: Channel 4 std dev	Cell: Channel 4 max	Cell: Channel 4 min	Cytoplasm: Channel 1 mean	Cytoplasm: Channel 1 std dev	Cytoplasm: Channel 1 max	Cytoplasm: Channel 1 min	Cytoplasm: Channel 2 mean	Cytoplasm: Channel 2 std dev	Cytoplasm: Channel 2 max	Cytoplasm: Channel 2 min	Cytoplasm: Channel 3 mean	Cytoplasm: Channel 3 std dev	Cytoplasm: Channel 3 max	Cytoplasm: Channel 3 min	Cytoplasm: Channel 4 mean	Cytoplasm: Channel 4 std dev	Cytoplasm: Channel 4 max	Cytoplasm: Channel 4 min	Allen CCFv3 X mm	Allen CCFv3 Y mm	Allen CCFv3 Z mm
ECM_Exp2_M42_0D_Scene3.tif	613		CNU	Polygon	7814.4	6041.3	388.7008	124.3883	0.3157	41.2548	20.2909	0.8942	64.1931	14.6326	96	37	23.618	5.7599	38	12	36.0901	5.7036	53	23	125.9399	66.1048	255	21	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.7874	6.8747	3.7838
ECM_Exp2_M42_0D_Scene3.tif	122		CNU	Polygon	6069.4	2759.9	373.4907	126.4466	0.2935	35.0182	23.6067	0.8375	233.5068	44.1315	255	74	21.3303	12.6945	64	4	44.3846	7.5107	73	26	143.9276	80.196	255	17	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.6582	3.1074	5.6313
ECM_Exp2_M42_0D_Scene3.tif	140		CNU	Polygon	6361.3	2853.3	368.4207	150.5634	0.2042	47.1954	20.2744	0.9279	166.3559	65.0933	255	20	39.0315	20.8902	123	2	66.2162	24.1175	124	25	190.5405	72.5029	255	18	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.679	3.2139	5.3337
ECM_Exp2_M42_0D_Scene3.tif	127		CNU	Polygon	6095.8	2771	366.7307	123.9849	0.2998	34.6842	21.8316	0.7932	161.2545	77.3297	255	62	20.7682	13.0809	64	0	50.8591	12.3548	86	21	197.2818	58.9746	255	46	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.66	3.1199	5.6044
ECM_Exp2_M42_0D_Scene3.tif	145		CNU	Polygon	6438.6	2872.3	354.9007	84.5896	0.6233	31.2107	17.495	0.8596	167.9444	41.4071	242	50	27.8241	9.0166	51	0	64.0139	13.5026	94	28	106.4444	66.5735	255	8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.6845	3.2357	5.2547
ECM_Exp2_M42_0D_Scene3.tif	320		CNU	Polygon	8635.3	2879.9	353.2107	141.4267	0.2219	37.8406	15.712	0.8688	41.7339	23.8564	111	17	8.8532	6.1791	32	0	98.2064	30.8796	201	32	113.5505	67.4387	255	17	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.8425	3.2128	2.9955
ECM_Exp2_M42_0D_Scene3.tif	430		CNU	Polygon	9557.8	4159.9	351.5207	90.6267	0.5378	34.7711	16.661	0.8595	14.7571	14.6226	66	0	13.8952	8.5347	38	0	49.3286	19.6155	130	19	194.5762	77.6573	255	5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.909	4.6686	2.0437
ECM_Exp2_M42_0D_Scene3.tif	12		CNU	Polygon	6318	2355.8	341.3807	137.4927	0.2269	57.8421	12.2098	0.988	71.8878	31.4996	141	20	11.8439	5.5435	37	0	49.6683	19.6049	143	23	67.9024	73.6503	255	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.6769	2.6727	5.3629
ECM_Exp2_M42_0D_Scene3.tif	149		CNU	Polygon	7359.6	3030.2	343.0707	110.6744	0.352	40.1206	15.523	0.9655	57.019	47.417	252	0	23.1143	10.2091	70	2	41.8857	9.995	74	23	141.3524	77.9825	255	20	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.7503	3.409	4.3136
ECM_Exp2_M42_0D_Scene3.tif	134		CNU	Polygon	6190.1	2802.1	317.7206	116.3958	0.2947	36.5192	23.7981	0.811	189.6462	54.714	255	26	27.4154	12.0157	51	0	64.9333	28.4936	123	13	131.0615	81.1346	255	19	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.6668	3.1553	5.5083
