Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Channel 1 mean	Cell: Channel 1 std dev	Cell: Channel 1 max	Cell: Channel 1 min	Cell: Channel 2 mean	Cell: Channel 2 std dev	Cell: Channel 2 max	Cell: Channel 2 min	Cell: Channel 3 mean	Cell: Channel 3 std dev	Cell: Channel 3 max	Cell: Channel 3 min	Cell: Channel 4 mean	Cell: Channel 4 std dev	Cell: Channel 4 max	Cell: Channel 4 min	Cytoplasm: Channel 1 mean	Cytoplasm: Channel 1 std dev	Cytoplasm: Channel 1 max	Cytoplasm: Channel 1 min	Cytoplasm: Channel 2 mean	Cytoplasm: Channel 2 std dev	Cytoplasm: Channel 2 max	Cytoplasm: Channel 2 min	Cytoplasm: Channel 3 mean	Cytoplasm: Channel 3 std dev	Cytoplasm: Channel 3 max	Cytoplasm: Channel 3 min	Cytoplasm: Channel 4 mean	Cytoplasm: Channel 4 std dev	Cytoplasm: Channel 4 max	Cytoplasm: Channel 4 min	Allen CCFv3 X mm	Allen CCFv3 Y mm	Allen CCFv3 Z mm
ECM_Exp2_M23_15D_Scene1.tif	1524		CTX	Polygon	6675.7	3803.8	463.0609	93.3401	0.6679	30.7577	24.4711	0.5502	49.7765	36.2261	144	5	36.9412	20.8729	108	11	74.8353	28.7126	184	28	159.1882	64.7968	255	36	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.3764	3.2983	3.3065
ECM_Exp2_M23_15D_Scene1.tif	229		CTX	Polygon	5430.5	3430.8	415.7408	137.6883	0.2756	44.2272	19.0256	0.9183	11.6277	10.0538	56	0	8.1991	5.6687	25	0	58.3506	25.9046	180	20	205.5152	55.7597	255	18	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.3764	2.9427	4.625
ECM_Exp2_M23_15D_Scene1.tif	1964		CTX	Polygon	7066.6	4174.6	385.3208	182.6921	0.1451	72.4428	15.6651	0.9864	18.9615	11.735	69	0	47.0256	29.624	134	0	53.6197	24.6477	126	18	153.5214	83.8669	255	5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.3764	3.7114	2.863
ECM_Exp2_M23_15D_Scene1.tif	89		CTX	Polygon	5462.5	2948.9	385.3208	185.5122	0.1407	47.4715	29.1757	0.8146	24.6438	15.9514	85	1	19.2103	9.7836	42	1	42.1845	21.7776	130	15	194.4421	77.9364	255	8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.3764	2.4022	4.56
ECM_Exp2_M23_15D_Scene1.tif	828		CTX	Polygon	6705.1	3134.1	375.1808	180.2254	0.1452	48.1302	28.853	0.8421	19.8856	9.3513	40	2	20.3644	18.4066	100	0	68.2331	31.9882	143	15	165.3814	69.7538	255	14	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.3764	2.5601	3.2549
ECM_Exp2_M23_15D_Scene1.tif	6		CTX	Polygon	5012.3	1994.5	383.6308	142.9781	0.2358	50.6567	21.1248	0.9545	24.9267	7.8701	42	8	11.3664	7.4891	36	0	65.056	28.9409	177	19	73.7974	80.1683	254	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.3764	1.3367	5.0019
ECM_Exp2_M23_15D_Scene1.tif	1495		CTX	Polygon	6176.8	3777	376.8708	183.7007	0.1403	63.0651	19.8383	0.978	22.7906	13.8949	72	1	27.2137	18.5205	84	0	56.8632	30.3884	142	14	161.1154	76.1457	255	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.3764	3.2795	3.8516
ECM_Exp2_M23_15D_Scene1.tif	1667		CTX	Polygon	7268.9	3933.9	385.3208	135.0848	0.2654	36.6572	24.7936	0.8031	52.9619	17.3253	83	11	82.5085	56.2144	234	5	66.8517	29.1043	193	15	217.4788	58.7741	255	70	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.3764	3.447	2.6316
ECM_Exp2_M23_15D_Scene1.tif	2807		CTX	Polygon	4567.5	6205.6	385.3208	91.441	0.5791	34.2526	17.6649	0.8888	64.7112	28.4355	135	19	24.8405	10.7914	61	2	37.7931	8.3542	62	18	224.9224	58.7088	255	46	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.3764	6.1335	5.6039
ECM_Exp2_M23_15D_Scene1.tif	1546		CTX	Polygon	7385.4	3816.4	380.2508	155.271	0.1982	51.9438	19.6184	0.9575	91.2338	20.5138	124	36	92.8701	31.9577	179	29	169.6753	62.7505	255	38	223.7359	55.122	255	64	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.3764	3.3178	2.5007
