Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Channel 1 mean	Cell: Channel 1 std dev	Cell: Channel 1 max	Cell: Channel 1 min	Cell: Channel 2 mean	Cell: Channel 2 std dev	Cell: Channel 2 max	Cell: Channel 2 min	Cell: Channel 3 mean	Cell: Channel 3 std dev	Cell: Channel 3 max	Cell: Channel 3 min	Cell: Channel 4 mean	Cell: Channel 4 std dev	Cell: Channel 4 max	Cell: Channel 4 min	Cytoplasm: Channel 1 mean	Cytoplasm: Channel 1 std dev	Cytoplasm: Channel 1 max	Cytoplasm: Channel 1 min	Cytoplasm: Channel 2 mean	Cytoplasm: Channel 2 std dev	Cytoplasm: Channel 2 max	Cytoplasm: Channel 2 min	Cytoplasm: Channel 3 mean	Cytoplasm: Channel 3 std dev	Cytoplasm: Channel 3 max	Cytoplasm: Channel 3 min	Cytoplasm: Channel 4 mean	Cytoplasm: Channel 4 std dev	Cytoplasm: Channel 4 max	Cytoplasm: Channel 4 min	Allen CCFv3 X mm	Allen CCFv3 Y mm	Allen CCFv3 Z mm
ECM_Exp2_M14_30D_Scene6.tif	1	Negative	CTX	Polygon	6683.9	1319.8	179.1404	85.7939	0.3058	25.8903	18.7266	0.7727	56.2162	5.1547	69	42	44.3153	17.8285	80	11	41.0721	17.2925	97	15	156.8108	88.4327	255	18	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.8184	0.2076	5.0478
ECM_Exp2_M14_30D_Scene6.tif	2	Negative	CTX	Polygon	6623.6	1327.3	180.8304	67.2723	0.5021	27.5358	9.7213	0.9543	47.3243	10.2861	73	29	60.9459	24.477	126	24	59.5045	44.3033	207	17	94.2973	53.5399	179	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.8184	0.2168	5.1074
ECM_Exp2_M14_30D_Scene6.tif	3	Negative	CTX	Polygon	7325.1	1331.6	103.0902	50.2693	0.5127	22.9276	6.2994	0.9616	62.3692	11.2993	75	28	70.0923	33.5805	160	24	43.6308	21.2195	96	14	209.4308	55.8329	255	84	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.8184	0.2283	4.4148
ECM_Exp2_M14_30D_Scene6.tif	4	Negative	CTX	Polygon	6558.1	1342.9	125.0603	53.0568	0.5583	19.6725	11.376	0.8671	34.6	9.0911	61	21	44.9333	16.6371	86	23	53.72	11.2509	86	34	182.1867	61.411	255	48	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.8184	0.2362	5.1728
ECM_Exp2_M14_30D_Scene6.tif	5	Negative	CTX	Polygon	6578.8	1358.6	119.9902	51.7314	0.5634	21.4036	7.9476	0.938	29.2237	7.227	43	17	53.8947	25.0464	118	23	40.1053	13.0431	100	23	204.1053	42.8799	255	95	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.8184	0.256	5.1542
ECM_Exp2_M14_30D_Scene6.tif	6	Negative	CTX	Polygon	7422.5	1360.4	109.8502	41.2678	0.8106	14.8788	10.0465	0.6796	114.1642	12.2877	141	93	46.5522	14.3562	81	25	116.4478	38.3948	211	46	141.5224	80.2221	255	17	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.8184	0.2661	4.32
ECM_Exp2_M14_30D_Scene6.tif	7	Negative	CTX	Polygon	6692.6	1383.2	125.0603	54.0458	0.538	21.4973	8.3078	0.9382	129.0128	76.2115	255	44	52.1538	27.3724	115	14	10.0897	3.4685	18	4	97.1154	59.5596	238	5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.8184	0.2876	5.0459
ECM_Exp2_M14_30D_Scene6.tif	8	Negative	CTX	Polygon	6834.1	1389.1	55.7701	30.0081	0.7783	11.0243	7.8575	0.617	30.9211	5.6825	41	18	56.7368	23.2422	110	26	9.3684	2.9993	18	5	213.3158	60.3822	255	73	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.8184	0.2961	4.9084
ECM_Exp2_M14_30D_Scene6.tif	9	Negative	CTX	Polygon	7586.6	1404.4	65.9101	36.1905	0.6324	14.1427	7.7327	0.77	36.2444	13.5062	71	17	51.9556	12.6598	79	25	30.6	6.7332	42	17	250.3778	14.5794	255	172	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.8184	0.3248	4.159
ECM_Exp2_M14_30D_Scene6.tif	10	Negative	CTX	Polygon	6553.1	1410.9	167.3103	67.5473	0.4608	28.9573	8.8067	0.9647	25.8922	11.7346	53	8	50.8235	16.8837	88	24	17.3824	4.8829	29	10	189.1765	73.0714	255	30	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.8184	0.3219	5.1844
ECM_Exp2_M14_30D_Scene6.tif	11	Negative	CTX	Polygon	6891.9	1417.1	152.1003	67.4947	0.4196	24.2142	12.4618	0.9263	16.6042	15.8177	76	2	61.5312	26.2903	129	21	3.7917	2.0871	11	0	153.625	70.2579	255	55	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.8184	0.3322	4.8547
ECM_Exp2_M14_30D_Scene6.tif	12	Negative	CTX	Polygon	6768	1419.4	77.7402	41.511	0.5669	13.4413	10.3965	0.4385	74.0392	14.3247	111	49	56.8627	28.5076	127	25	12.6863	5.1166	24	3	236.3725	41.3275	255	104	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.8184	0.3341	4.976
ECM_Exp2_M14_30D_Scene6.tif	13	Negative	CTX	Polygon	7040.9	1425.5	60.8401	29.6092	0.8721	10.4026	8.1273	0.6583	49.3077	11.4021	69	28	57.0769	19.0807	94	27	13.359	4.6931	25	7	193.6923	61.0178	255	90	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.8184	0.3442	4.709
