Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Channel 1 mean	Cell: Channel 1 std dev	Cell: Channel 1 max	Cell: Channel 1 min	Cell: Channel 2 mean	Cell: Channel 2 std dev	Cell: Channel 2 max	Cell: Channel 2 min	Cell: Channel 3 mean	Cell: Channel 3 std dev	Cell: Channel 3 max	Cell: Channel 3 min	Cell: Channel 4 mean	Cell: Channel 4 std dev	Cell: Channel 4 max	Cell: Channel 4 min	Cytoplasm: Channel 1 mean	Cytoplasm: Channel 1 std dev	Cytoplasm: Channel 1 max	Cytoplasm: Channel 1 min	Cytoplasm: Channel 2 mean	Cytoplasm: Channel 2 std dev	Cytoplasm: Channel 2 max	Cytoplasm: Channel 2 min	Cytoplasm: Channel 3 mean	Cytoplasm: Channel 3 std dev	Cytoplasm: Channel 3 max	Cytoplasm: Channel 3 min	Cytoplasm: Channel 4 mean	Cytoplasm: Channel 4 std dev	Cytoplasm: Channel 4 max	Cytoplasm: Channel 4 min	Allen CCFv3 X mm	Allen CCFv3 Y mm	Allen CCFv3 Z mm
ECM_Exp2_M32_30D_Scene1.tif	1	Negative	CNU	Polygon	5418.9	4794.8	123.3702	54.9578	0.5133	22.4359	8.8672	0.9479	28.3077	14.0697	51	0	48.6026	14.7255	75	17	4.9872	4.879	23	0	239.6923	37.9159	255	63	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.7135	4.6518	4.4783
ECM_Exp2_M32_30D_Scene1.tif	2	Negative	CNU	Polygon	5198.5	4828.2	69.2901	37.3637	0.6237	13.5963	9.2088	0.6655	19.6739	5.57	33	9	47.2391	11.8325	70	20	18.087	7.7455	35	6	221.0652	39.519	255	110	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.706	4.6782	4.6933
ECM_Exp2_M32_30D_Scene1.tif	3	Negative	CNU	Polygon	5224.8	4893.7	116.6102	52.6784	0.5281	18.378	13.211	0.7276	14.4	6.8576	41	3	44.7857	16.1666	76	17	17.7714	10.749	55	7	166.6714	81.0583	255	10	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.7069	4.7549	4.6666
ECM_Exp2_M32_30D_Scene1.tif	4	Negative	CNU	Polygon	5191.5	4932.8	84.5002	38.8565	0.7033	14.0997	9.271	0.7762	18.7636	10.1287	41	1	54.6364	20.5339	96	25	12.5455	4.6141	24	5	232.3636	40.0538	255	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.7058	4.7987	4.699
ECM_Exp2_M32_30D_Scene1.tif	5	Negative	CNU	Polygon	5280.2	4953.9	118.3002	51.1695	0.5678	18.4272	12.4113	0.7954	10.4	11.3697	62	0	46.88	16.9705	80	20	11.6533	4.4947	22	3	89.8533	77.1842	255	8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.7088	4.8275	4.6119
ECM_Exp2_M32_30D_Scene1.tif	6	Negative	CNU	Polygon	5618.2	5041.9	67.6001	39.3326	0.5491	12.7006	10.5907	0.1735	11.383	4.271	17	1	45.4681	16.7629	83	21	8.8298	6.1089	25	1	151.7234	75.7914	255	22	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.7204	4.9519	4.2805
ECM_Exp2_M32_30D_Scene1.tif	7	Negative	CNU	Polygon	5242	5099.2	55.7701	29.0095	0.8328	9.9058	8.4349	0.5068	18.5278	4.3915	34	9	72.7222	34.7667	161	25	12.9722	5.4063	25	5	160.9722	78.0782	255	41	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.7075	4.9992	4.6511
ECM_Exp2_M32_30D_Scene1.tif	8	Negative	CNU	Polygon	4982.4	5143.3	54.0801	33.6387	0.6006	14.4467	6.0151	0.9154	18.1944	6.3956	32	8	84.8056	47.3309	191	22	5.4167	1.8727	9	1	194.1944	81.2811	255	43	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.6984	5.0485	4.9102
ECM_Exp2_M32_30D_Scene1.tif	9	Negative	CNU	Polygon	5219	5158.7	91.2602	43.292	0.6119	14.3013	10.7912	0.7659	14.623	3.6063	22	8	50.6393	17.359	93	21	38.2951	24.2929	97	7	184.2295	65.7509	255	47	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.7066	5.0724	4.6768
ECM_Exp2_M32_30D_Scene1.tif	10	Negative	CNU	Polygon	5236	5168.8	108.1602	44.8949	0.6743	15.3743	10.7771	0.7341	13.0735	4.2508	21	3	52.8676	19.4705	88	18	16.6618	6.6593	37	5	169.2794	71.3821	255	49	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.7071	5.0859	4.6608
