Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Channel 1 mean	Cell: Channel 1 std dev	Cell: Channel 1 max	Cell: Channel 1 min	Cell: Channel 2 mean	Cell: Channel 2 std dev	Cell: Channel 2 max	Cell: Channel 2 min	Cell: Channel 3 mean	Cell: Channel 3 std dev	Cell: Channel 3 max	Cell: Channel 3 min	Cell: Channel 4 mean	Cell: Channel 4 std dev	Cell: Channel 4 max	Cell: Channel 4 min	Cytoplasm: Channel 1 mean	Cytoplasm: Channel 1 std dev	Cytoplasm: Channel 1 max	Cytoplasm: Channel 1 min	Cytoplasm: Channel 2 mean	Cytoplasm: Channel 2 std dev	Cytoplasm: Channel 2 max	Cytoplasm: Channel 2 min	Cytoplasm: Channel 3 mean	Cytoplasm: Channel 3 std dev	Cytoplasm: Channel 3 max	Cytoplasm: Channel 3 min	Cytoplasm: Channel 4 mean	Cytoplasm: Channel 4 std dev	Cytoplasm: Channel 4 max	Cytoplasm: Channel 4 min	Allen CCFv3 X mm	Allen CCFv3 Y mm	Allen CCFv3 Z mm
ECM_Exp2_M35_30D_Scene4.tif	3092		CNU	Polygon	9169.1	6904.1	393.7708	168.6028	0.1741	47.7923	28.4305	0.7907	40.5169	31.2134	153	9	10.6992	11.3125	74	0	83.3559	29.1003	174	39	70.1186	61.341	255	4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.0131	6.2032	2.8823
ECM_Exp2_M35_30D_Scene4.tif	1493		CNU	Polygon	9130.8	6088.3	387.0108	184.3142	0.1432	55.1345	21.9355	0.947	17.3787	10.353	42	1	18.017	13.8079	60	0	67.0809	32.0922	175	19	162.0766	82.1847	255	15	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.0131	4.9118	2.8945
ECM_Exp2_M35_30D_Scene4.tif	400		CNU	Polygon	8560.6	5192.7	383.6308	108.9697	0.406	32.182	22.5004	0.7303	107.3574	10.5551	128	85	37.6596	15.0766	84	15	32.5787	2.7138	40	26	216.1745	40.855	255	101	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.0131	3.5302	3.4766
ECM_Exp2_M35_30D_Scene4.tif	1806		CNU	Polygon	8816.4	6269.6	397.1508	154	0.2104	47.3707	23.1144	0.9372	31.9829	12.3896	82	8	23.7137	17.1151	88	0	57.7222	39.4385	238	20	45.0769	27.1875	151	3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.0131	5.1601	3.248
ECM_Exp2_M35_30D_Scene4.tif	1431		CNU	Polygon	9397.6	6042.2	378.5608	144.7047	0.2272	62.0324	14.9394	0.9828	43.1121	13.5661	91	19	51.5216	16.1661	114	14	115.6853	39.5757	244	44	138.3276	70.4006	255	17	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.0131	4.8654	2.5981
ECM_Exp2_M35_30D_Scene4.tif	2741		CNU	Polygon	8739.8	6714.7	387.0108	196.8932	0.1255	46.4529	30.602	0.6959	31.1282	16.3623	86	1	12.2778	10.1531	47	0	72.188	47.993	244	13	78.1368	71.1466	254	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.0131	5.8529	3.3447
ECM_Exp2_M35_30D_Scene4.tif	63		CNU	Polygon	8949.8	4575.7	375.1808	156.3127	0.193	43.2912	27.2249	0.8594	37.2684	17.9489	96	5	15.658	10.2427	61	0	49.1602	21.0665	146	15	47.0303	37.91	228	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.0131	2.8627	3.0621
ECM_Exp2_M35_30D_Scene4.tif	867		CNU	Polygon	9193.4	5694.8	383.6308	189.3319	0.1345	83.744	11.3904	0.9966	46.6078	12.0718	75	25	17.9655	9.3479	47	2	123.5819	54.5261	243	24	80.7672	78.7856	255	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.0131	4.301	2.7965
ECM_Exp2_M35_30D_Scene4.tif	1461		CNU	Polygon	9767.4	6068.6	390.3908	115.5529	0.3674	31.0086	26.9295	0.4588	47.6653	10.7902	72	21	91.8136	19.7087	150	43	50.5381	6.8226	68	29	176.178	82.2115	255	3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.0131	4.9426	2.1852
ECM_Exp2_M35_30D_Scene4.tif	958		CNU	Polygon	9885.1	5754.1	388.7008	155.1084	0.203	44.0884	20.7295	0.9191	42.094	8.1924	58	17	68.3248	21.8869	142	26	53.8376	15.1567	107	20	93.7265	70.4532	254	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.0131	4.4573	1.9965
ECM_Exp2_M35_30D_Scene4.tif	1095		CNU	Polygon	9076	5850.1	375.1808	195.3982	0.1235	63.6373	19.5593	0.9522	29.7118	6.6915	42	8	27.131	15.1226	76	2	71.4367	31.1115	199	20	28.6288	37.4052	186	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.0131	4.5235	2.9359
ECM_Exp2_M35_30D_Scene4.tif	1459		CNU	Polygon	8890.8	6073	380.2508	183.4815	0.1419	43.9246	24.6707	0.8559	58.7149	21.2224	138	22	27.7368	18.7361	108	5	45.8026	18.1314	130	16	59.4956	50.5271	213	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.0131	4.8537	3.154
ECM_Exp2_M35_30D_Scene4.tif	509		CNU	Polygon	9493.4	5350.2	370.1107	165.7134	0.1694	57.8442	18.8572	0.9728	37.9511	20.5377	78	7	24.5156	18.1487	103	1	57.6	16.7867	114	24	151.84	63.7433	255	33	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.0131	3.8542	2.4366
