Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Channel 1 mean	Cell: Channel 1 std dev	Cell: Channel 1 max	Cell: Channel 1 min	Cell: Channel 2 mean	Cell: Channel 2 std dev	Cell: Channel 2 max	Cell: Channel 2 min	Cell: Channel 3 mean	Cell: Channel 3 std dev	Cell: Channel 3 max	Cell: Channel 3 min	Cell: Channel 4 mean	Cell: Channel 4 std dev	Cell: Channel 4 max	Cell: Channel 4 min	Cytoplasm: Channel 1 mean	Cytoplasm: Channel 1 std dev	Cytoplasm: Channel 1 max	Cytoplasm: Channel 1 min	Cytoplasm: Channel 2 mean	Cytoplasm: Channel 2 std dev	Cytoplasm: Channel 2 max	Cytoplasm: Channel 2 min	Cytoplasm: Channel 3 mean	Cytoplasm: Channel 3 std dev	Cytoplasm: Channel 3 max	Cytoplasm: Channel 3 min	Cytoplasm: Channel 4 mean	Cytoplasm: Channel 4 std dev	Cytoplasm: Channel 4 max	Cytoplasm: Channel 4 min	Allen CCFv3 X mm	Allen CCFv3 Y mm	Allen CCFv3 Z mm
ECM_Exp2_M27_30D_Scene1.tif	1	Negative	fiber tracts	Polygon	5463.1	2766.2	82.8102	39.9664	0.6515	15.6412	8.3181	0.8567	37.7547	19.2383	85	8	60.6981	26.9341	108	23	26.6415	15.0896	60	7	251.7736	13.5016	255	174	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.6653	3.0549	4.5676
ECM_Exp2_M27_30D_Scene1.tif	2	Negative	fiber tracts	Polygon	5366.9	2956.3	89.5702	43.7888	0.587	18.1731	7.3637	0.9347	8.1429	3.0833	14	0	60.8929	24.8074	106	20	9.2857	4.0842	21	3	69.1607	58.1208	213	13	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.6653	3.257	4.6439
ECM_Exp2_M27_30D_Scene1.tif	3	Negative	fiber tracts	Polygon	5929	3098	67.6001	42.1321	0.4786	14.2401	11.2858	0.5529	71.3061	19.5504	112	35	52.6122	21.7943	110	23	9.5918	3.7076	19	5	244.2449	25.0038	255	128	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.6653	3.4231	4.0645
ECM_Exp2_M27_30D_Scene1.tif	4	Negative	fiber tracts	Polygon	5186.7	3117.6	52.3901	31.0318	0.6837	13.1181	6.3855	0.8099	47.0294	24.3764	85	7	63.1176	27.4974	124	23	14.0882	4.7633	24	6	212.1765	62.1652	255	57	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.6653	3.4288	4.8107
ECM_Exp2_M27_30D_Scene1.tif	5	Negative	fiber tracts	Polygon	5544.3	3170.3	77.7402	39.7023	0.6198	14.347	7.5706	0.8817	18.283	7.5686	38	8	51.1698	20.7195	102	21	10.9434	5.0323	27	2	188.5283	39.4245	255	132	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.6653	3.4917	4.4465
ECM_Exp2_M27_30D_Scene1.tif	6	Negative	fiber tracts	Polygon	5796.6	3182.1	103.0902	51.9191	0.4806	21.3955	7.8133	0.9583	29.5152	10.0127	42	2	55.2424	25.4879	121	15	56.4091	35.5298	166	6	206.1818	56.2768	255	71	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.6653	3.5086	4.1924
ECM_Exp2_M27_30D_Scene1.tif	7	Negative	fiber tracts	Polygon	5730.8	3193.3	96.3302	46.9141	0.55	19.9827	6.5279	0.957	84.7167	35.0989	149	27	60.6	21.1317	103	28	79.8	43.6911	176	14	253.8667	4.5639	255	233	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.6653	3.5195	4.2577
ECM_Exp2_M27_30D_Scene1.tif	8	Negative	fiber tracts	Polygon	5712	3220.1	79.4302	37.9685	0.6924	16.1089	7.1063	0.9154	35.3725	10.0776	50	14	51.1176	20.8985	95	22	74.2745	51.5267	230	26	254.7255	1.9604	255	241	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.6653	3.5479	4.2755
ECM_Exp2_M27_30D_Scene1.tif	9	Negative	fiber tracts	Polygon	5752.3	3380.3	121.6802	61.4746	0.4046	24.5056	10.9875	0.9096	26.1299	11.8036	51	2	45.7532	25.7657	115	12	12.4156	5.0428	22	3	109.2338	71.1155	255	41	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.6653	3.7237	4.2323
ECM_Exp2_M27_30D_Scene1.tif	10	Negative	fiber tracts	Polygon	5937	3376.7	87.8802	39.6381	0.7029	15.9383	9.6166	0.8081	47.4182	25.2548	121	23	51.4727	15.0897	81	26	17.8	6.1536	30	6	252.0727	9.9403	255	206	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.6653	3.7209	4.0499
