Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Channel 1 mean	Cell: Channel 1 std dev	Cell: Channel 1 max	Cell: Channel 1 min	Cell: Channel 2 mean	Cell: Channel 2 std dev	Cell: Channel 2 max	Cell: Channel 2 min	Cell: Channel 3 mean	Cell: Channel 3 std dev	Cell: Channel 3 max	Cell: Channel 3 min	Cell: Channel 4 mean	Cell: Channel 4 std dev	Cell: Channel 4 max	Cell: Channel 4 min	Cytoplasm: Channel 1 mean	Cytoplasm: Channel 1 std dev	Cytoplasm: Channel 1 max	Cytoplasm: Channel 1 min	Cytoplasm: Channel 2 mean	Cytoplasm: Channel 2 std dev	Cytoplasm: Channel 2 max	Cytoplasm: Channel 2 min	Cytoplasm: Channel 3 mean	Cytoplasm: Channel 3 std dev	Cytoplasm: Channel 3 max	Cytoplasm: Channel 3 min	Cytoplasm: Channel 4 mean	Cytoplasm: Channel 4 std dev	Cytoplasm: Channel 4 max	Cytoplasm: Channel 4 min	Allen CCFv3 X mm	Allen CCFv3 Y mm	Allen CCFv3 Z mm
ECM_Exp2_M27_30D_Scene6.tif	1	Negative	CTX	Polygon	2886.7	2346.9	72.6701	42.3876	0.5083	16.2857	7.9629	0.8335	84.9038	24.5447	145	38	66.3654	28.1028	128	30	21.4038	4.4951	33	15	95.1731	77.4153	246	8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.8177	1.1203	9.2128
ECM_Exp2_M27_30D_Scene6.tif	2	Negative	CTX	Polygon	2784	2541.6	69.2901	34.2226	0.7435	14.2051	6.4381	0.8752	58.4348	25.2504	137	26	51.8913	21.2344	89	18	6.9348	2.6449	13	1	102.8913	71.2592	249	11	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.8177	1.3326	9.3226
ECM_Exp2_M27_30D_Scene6.tif	3	Negative	CTX	Polygon	2777.8	2550.4	70.9801	38.8154	0.592	17.1787	5.7259	0.9297	69.7556	27.4997	125	25	59.6889	24.4929	124	21	7.3556	4.3493	20	0	135.2222	82.6661	255	19	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.8177	1.3421	9.3289
ECM_Exp2_M27_30D_Scene6.tif	4	Negative	CTX	Polygon	2401.3	2625	99.7102	50.5668	0.49	17.7422	12.4778	0.7837	87.209	33.8954	160	36	47.0149	17.615	76	14	23.4627	7.6897	48	11	156.8806	62.9958	254	43	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.8177	1.402	9.682
ECM_Exp2_M27_30D_Scene6.tif	5	Negative	CTX	Polygon	2670.2	2743.1	116.6102	52.6576	0.5285	20.1553	9.8519	0.923	81.5211	21.4302	147	43	46.507	26.1599	111	12	18.7606	4.5715	29	12	104.9437	48.563	226	8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.8177	1.5512	9.4406
ECM_Exp2_M27_30D_Scene6.tif	6	Negative	CTX	Polygon	2384.1	2774.1	74.3601	34.1642	0.8006	13.3513	6.4526	0.868	22.375	16.2135	53	0	61.0833	22.8621	124	26	20.0208	3.0976	27	15	132.4792	59.1967	254	55	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.8177	1.5668	9.7048
ECM_Exp2_M27_30D_Scene6.tif	7	Negative	CTX	Polygon	2337.6	2812	67.6001	34.7354	0.7041	12.459	8.8409	0.8134	33.9762	13.2195	66	12	59.1905	25.3649	119	22	17.619	6.1958	37	7	85.6429	68.0806	229	13	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.8177	1.6057	9.7488
ECM_Exp2_M27_30D_Scene6.tif	8	Negative	CTX	Polygon	2396.3	2864.2	47.3201	27.6565	0.7774	11.2684	5.8149	0.8643	7.3871	4.8351	17	0	104.4194	43.0866	190	27	15.8065	12.0483	40	0	162.1935	61.4494	255	52	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.8177	1.6677	9.6973
ECM_Exp2_M27_30D_Scene6.tif	9	Negative	CTX	Polygon	2360.7	2884.6	76.0502	34.9369	0.783	14.0095	7.7915	0.7886	19.7959	14.8169	47	0	53.3673	15.9357	84	25	17.7347	6.1906	37	11	145.6122	67.3126	255	36	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.8177	1.6878	9.7306
ECM_Exp2_M27_30D_Scene6.tif	10	Negative	CTX	Polygon	2146	2892	160.5503	74.3129	0.3653	24.8571	13.2203	0.8935	36.6952	24.4218	116	0	47.8952	19.3798	106	18	34.3905	23.4994	107	4	201.9333	51.8126	255	66	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.8177	1.6808	9.9272
