"","MouseID","Class","DPI","Hemisphere","ID","X","Y"
"1","M15","Positive","5D","Ipsi",1344,1863.2,29.74
"2","M15","Positive","5D","Ipsi",1250,374.53,647.53
"3","M15","Positive","5D","Ipsi",1262,792.88,650.96
"4","M15","Positive","5D","Ipsi",226,581.17,132.82
"5","M15","Positive","5D","Ipsi",2754,2432.1,179.87
"6","M15","Positive","5D","Ipsi",375,744.59,200.28
"7","M15","Positive","5D","Ipsi",281,385.6,157.85
"8","M15","Positive","5D","Ipsi",2215,1692.9,509.82
"9","M15","Positive","5D","Ipsi",1886,1420.6,341.59
"10","M15","Positive","5D","Ipsi",203,669.35,116.72
"11","M15","Positive","5D","Ipsi",1539,1951.7,136.54
"12","M15","Positive","5D","Ipsi",2238,1014.2,518.8
"13","M15","Positive","5D","Ipsi",2291,1803.4,546.7
"14","M15","Positive","5D","Ipsi",346,721.68,188.69
"15","M15","Positive","5D","Ipsi",3013,2291,359.69
"16","M15","Positive","5D","Ipsi",2343,1531.5,574.89
"17","M15","Positive","5D","Ipsi",91,963.01,59.11
"18","M15","Positive","5D","Ipsi",1660,1058.7,211.39
"19","M15","Positive","5D","Ipsi",1005,812.13,526.35
"20","M15","Negative","5D","Ipsi",1845,1847.1,314.49
"21","M15","Positive","5D","Ipsi",1423,1447,62.79
"22","M15","Positive","5D","Ipsi",1488,1845.5,102.19
"23","M15","Positive","5D","Ipsi",848,602,445.74
"24","M15","Positive","5D","Ipsi",3336,2249.1,595.94
"25","M15","Positive","5D","Ipsi",657,878.85,351.82
"26","M15","Positive","5D","Ipsi",2358,1910.1,580.96
"27","M15","Positive","5D","Ipsi",3164,2093.8,472.96
"28","M15","Positive","5D","Ipsi",1255,122.95,643.92
"29","M15","Positive","5D","Ipsi",2594,2041,27.93
"30","M15","Positive","5D","Ipsi",106,536.71,58.79
"31","M15","Positive","5D","Ipsi",2165,1861.2,483.51
"32","M15","Positive","5D","Ipsi",9,222.84,9.677
"33","M15","Positive","5D","Ipsi",1401,1309.9,53.93
"34","M15","Positive","5D","Ipsi",2505,1382.3,641.49
"35","M15","Positive","5D","Ipsi",1485,1014.6,98.73
"36","M15","Positive","5D","Ipsi",2464,1660,625.7
"37","M15","Positive","5D","Ipsi",2910,2651.8,288.86
"38","M15","Positive","5D","Ipsi",1718,1894.1,244.29
"39","M15","Positive","5D","Ipsi",2963,2724,321.13
"40","M15","Positive","5D","Ipsi",889,978.54,468.66
"41","M15","Positive","5D","Ipsi",1416,2019.3,60.34
"42","M15","Positive","5D","Ipsi",3331,2204.4,594.33
"43","M15","Positive","5D","Ipsi",3063,2366.9,400.98
"44","M15","Positive","5D","Ipsi",1431,1372.3,66.78
"45","M15","Positive","5D","Ipsi",1695,1651.2,230.95
"46","M15","Positive","5D","Ipsi",1752,1130.3,262.48
"47","M15","Positive","5D","Ipsi",1643,1877.4,196.71
"48","M15","Positive","5D","Ipsi",2207,1568.6,506.19
"49","M15","Positive","5D","Ipsi",1729,1539.8,251.96
"50","M15","Positive","5D","Ipsi",1527,2013,126.43
"51","M15","Positive","5D","Ipsi",2364,1236.8,582.02
"52","M15","Positive","5D","Ipsi",1870,1463.8,320.33
"53","M15","Positive","5D","Ipsi",611,449.16,329.06
"54","M15","Positive","5D","Ipsi",2249,1857.5,524.48
"55","M15","Positive","5D","Ipsi",2301,1645.4,553.8
"56","M15","Positive","5D","Ipsi",1018,456.2,527.92
"57","M15","Positive","5D","Ipsi",828,559.42,439.65
"58","M15","Positive","5D","Ipsi",2261,2033.3,529.14
"59","M15","Positive","5D","Ipsi",2930,2191.1,302.92
"60","M15","Positive","5D","Ipsi",1234,837.51,634.47
"61","M15","Positive","5D","Ipsi",2284,1575.6,540.09
"62","M15","Positive","5D","Ipsi",3179,2242.8,485.66
"63","M15","Positive","5D","Ipsi",1213,481.19,621.31
"64","M15","Positive","5D","Ipsi",1161,759.13,592.93
"65","M15","Positive","5D","Ipsi",1677,1606.3,223.46
"66","M15","Positive","5D","Ipsi",688,75.15,369.61
"67","M15","Positive","5D","Ipsi",2369,1208.1,578.97
"68","M15","Positive","5D","Ipsi",525,967.12,281.6
"69","M15","Positive","5D","Ipsi",2923,2347.5,294.34
"70","M15","Positive","5D","Ipsi",2935,2858.9,303.46
"71","M15","Positive","5D","Ipsi",1109,898.74,570
"72","M15","Positive","5D","Ipsi",1499,1510.6,107.33
"73","M15","Positive","5D","Ipsi",1328,1283.1,19.06
"74","M15","Positive","5D","Ipsi",1788,1628.5,277.9
"75","M15","Positive","5D","Ipsi",1058,99.85,548.62
"76","M15","Positive","5D","Ipsi",272,495.67,148.76
"77","M15","Positive","5D","Ipsi",3152,2273,461.54
"78","M15","Positive","5D","Ipsi",3071,2278.1,404.5
"79","M15","Positive","5D","Ipsi",3077,2068.8,414.83
"80","M15","Positive","5D","Ipsi",2171,1005.7,482.79
"81","M15","Positive","5D","Ipsi",1669,1941.9,215.84
"82","M15","Positive","5D","Ipsi",2367,1581.1,582.86
"83","M15","Positive","5D","Ipsi",2827,2976.8,232.55
"84","M15","Positive","5D","Ipsi",1474,1398.7,94.31
"85","M15","Positive","5D","Ipsi",207,367.74,116.95
"86","M15","Positive","5D","Ipsi",1902,1443.8,336.68
"87","M15","Positive","5D","Ipsi",124,174.9,69.02
"88","M15","Positive","5D","Ipsi",3114,2528.7,435.65
"89","M15","Positive","5D","Ipsi",1591,1010.8,168.41
"90","M15","Positive","5D","Ipsi",2524,1602.6,652.1
"91","M15","Positive","5D","Ipsi",2130,1372.1,464.9
"92","M15","Positive","5D","Ipsi",2874,2909.7,263.31
"93","M15","Positive","5D","Ipsi",2842,2908.8,240.27
"94","M15","Positive","5D","Ipsi",933,187.71,489.92
"95","M15","Positive","5D","Ipsi",396,862.03,209.33
"96","M15","Positive","5D","Ipsi",1772,1678.2,267.72
"97","M15","Positive","5D","Ipsi",21,945.74,12.74
"98","M15","Positive","5D","Ipsi",3069,2521.9,403.31
"99","M15","Positive","5D","Ipsi",1831,1264,295.27
"100","M15","Positive","5D","Ipsi",2109,1646.1,448.1
"101","M15","Positive","5D","Ipsi",332,776.22,179.86
"102","M15","Positive","5D","Ipsi",890,665.55,468.28
"103","M15","Positive","5D","Ipsi",1471,1498,91.47
"104","M15","Positive","5D","Ipsi",2832,3013,235.33
"105","M15","Positive","5D","Ipsi",1740,1520.5,254.72
"106","M15","Positive","5D","Ipsi",2012,1780,401.91
"107","M15","Positive","5D","Ipsi",2587,2681.1,27.56
"108","M15","Positive","5D","Ipsi",4,768.25,8.569
"109","M15","Positive","5D","Ipsi",2138,1088.6,465.7
"110","M15","Positive","5D","Ipsi",210,611.43,125.62
"111","M15","Positive","5D","Ipsi",2652,2952.5,70.18
"112","M15","Positive","5D","Ipsi",2069,1207.3,427.59
"113","M15","Positive","5D","Ipsi",2264,1768.9,535.56
"114","M15","Positive","5D","Ipsi",2944,2378.3,307.12
"115","M15","Positive","5D","Ipsi",193,204.08,112.89
"116","M15","Positive","5D","Ipsi",22,623.55,17.07
"117","M15","Positive","5D","Ipsi",2658,2975.3,85.6
"118","M15","Positive","5D","Ipsi",1525,1253.9,121.1
"119","M15","Positive","5D","Ipsi",1944,1975,361.84
"120","M15","Positive","5D","Ipsi",1952,1930.6,369.6
"121","M15","Positive","5D","Ipsi",200,894.84,116.59
"122","M15","Positive","5D","Ipsi",1565,1839.5,148.03
"123","M15","Positive","5D","Ipsi",3253,2171.4,537.23
"124","M15","Positive","5D","Ipsi",2844,2811.9,238.86
"125","M15","Positive","5D","Ipsi",804,733.2,422.83
"126","M15","Positive","5D","Ipsi",1971,1233.5,383.08
"127","M15","Positive","5D","Ipsi",402,352.02,212.28
"128","M15","Positive","5D","Ipsi",238,927.95,137.08
"129","M15","Positive","5D","Ipsi",2395,1065.5,591.76
"130","M15","Positive","5D","Ipsi",442,543.03,238.27
"131","M15","Positive","5D","Ipsi",1805,1974,283.91
"132","M15","Positive","5D","Ipsi",543,114.04,290.13
"133","M15","Positive","5D","Ipsi",1735,1576.4,252.53
"134","M15","Positive","5D","Ipsi",361,442.99,189.38
"135","M15","Positive","5D","Ipsi",1159,425.07,593.35
"136","M15","Positive","5D","Ipsi",1959,1296.7,373.53
"137","M15","Positive","5D","Ipsi",301,40.61,166.09
"138","M15","Positive","5D","Ipsi",2106,1507,446.21
"139","M15","Positive","5D","Ipsi",2600,2381.9,33.78
"140","M15","Positive","5D","Ipsi",2240,1047.3,517.49
"141","M15","Negative","5D","Ipsi",2984,2589.6,333.89
"142","M15","Positive","5D","Ipsi",437,1026.9,235.29
"143","M15","Positive","5D","Ipsi",571,304.3,308.55
"144","M15","Positive","5D","Ipsi",2015,1965.8,402.65
"145","M15","Positive","5D","Ipsi",2685,2380.6,102.14
"146","M15","Positive","5D","Ipsi",1381,1762.5,43.45
"147","M15","Positive","5D","Ipsi",144,48.49,84.64
"148","M15","Positive","5D","Ipsi",1936,1952.2,355.72
"149","M15","Positive","5D","Ipsi",1794,1902.8,276.11
"150","M15","Positive","5D","Ipsi",785,659.09,412.69
"151","M15","Positive","5D","Ipsi",1098,456.53,565.04
"152","M15","Positive","5D","Ipsi",2079,1098.9,432.37
"153","M15","Positive","5D","Ipsi",1802,1202.8,284.89
"154","M15","Positive","5D","Ipsi",3392,2441.9,631.03
"155","M15","Positive","5D","Ipsi",3364,2114.4,617.97
"156","M15","Positive","5D","Ipsi",1809,1517.2,288.26
"157","M15","Negative","5D","Ipsi",2709,2493,127.75
"158","M15","Positive","5D","Ipsi",397,911.26,209.15
"159","M15","Positive","5D","Ipsi",2457,1579.6,621.73
"160","M15","Positive","5D","Ipsi",2671,2559.7,86.71
"161","M15","Positive","5D","Ipsi",996,986.37,518.82
"162","M15","Positive","5D","Ipsi",2313,1590.3,557.56
"163","M15","Positive","5D","Ipsi",2447,1744.2,615.54
"164","M15","Positive","5D","Ipsi",2467,1269.8,627.05
"165","M15","Positive","5D","Ipsi",2928,2721.6,297.99
"166","M15","Positive","5D","Ipsi",1268,933.19,653.83
"167","M15","Negative","5D","Ipsi",736,544.96,387.22
"168","M15","Positive","5D","Ipsi",1337,1107,19.55
"169","M15","Positive","5D","Ipsi",593,621.1,319.84
"170","M15","Positive","5D","Ipsi",280,685.84,152.63
"171","M15","Positive","5D","Ipsi",183,327.75,107.53
"172","M15","Positive","5D","Ipsi",3175,2835,478.48
"173","M15","Positive","5D","Ipsi",2591,2606.6,27.48
"174","M15","Positive","5D","Ipsi",1206,574.89,615.42
"175","M15","Positive","5D","Ipsi",2322,1877.3,561.23
"176","M15","Positive","5D","Ipsi",355,410.85,194.21
"177","M15","Positive","5D","Ipsi",2929,2962.4,296.41
"178","M15","Positive","5D","Ipsi",2117,1799.9,452.2
"179","M15","Positive","5D","Ipsi",729,855.32,384.89
"180","M15","Positive","5D","Ipsi",599,873.18,321.37
"181","M15","Positive","5D","Ipsi",2781,2679,199.97
"182","M15","Positive","5D","Ipsi",724,600.56,383.16
"183","M15","Positive","5D","Ipsi",2530,1862.7,652.82
"184","M15","Positive","5D","Ipsi",221,399.84,125.12
"185","M15","Positive","5D","Ipsi",829,636.02,436.98
"186","M15","Positive","5D","Ipsi",798,891.75,423.13
"187","M15","Positive","5D","Ipsi",2504,1140.1,639.32
"188","M15","Positive","5D","Ipsi",498,774.05,272.93
"189","M15","Positive","5D","Ipsi",3356,2272.9,612.84
"190","M15","Positive","5D","Ipsi",1644,1120.9,196.16
"191","M15","Positive","5D","Ipsi",1375,1408.1,38.92
"192","M15","Positive","5D","Ipsi",2410,1880.9,600.44
"193","M15","Positive","5D","Ipsi",1024,790.06,530.24
"194","M15","Positive","5D","Ipsi",1627,1384.6,191.11
