"","MouseID","Class","DPI","Hemisphere","ID","X","Y"
"1","M33","Positive","5D","Ipsi",2530,2345,285.52
"2","M33","Positive","5D","Ipsi",2095,1587.8,571.79
"3","M33","Positive","5D","Ipsi",478,1493.9,94.08
"4","M33","Positive","5D","Ipsi",1077,1302.6,544.23
"5","M33","Positive","5D","Ipsi",1139,1356.4,600.19
"6","M33","Positive","5D","Ipsi",887,1278.8,422.38
"7","M33","Positive","5D","Ipsi",532,966.91,135.86
"8","M33","Positive","5D","Ipsi",641,1432.9,234.39
"9","M33","Positive","5D","Ipsi",816,1269.1,360.48
"10","M33","Positive","5D","Ipsi",1119,1542.3,578.65
"11","M33","Negative","5D","Ipsi",307,61.03,603.06
"12","M33","Positive","5D","Ipsi",526,1447,132.29
"13","M33","Positive","5D","Ipsi",410,798.66,40.82
"14","M33","Positive","5D","Ipsi",843,1551.1,378.77
"15","M33","Negative","5D","Ipsi",251,766.13,446.88
"16","M33","Negative","5D","Ipsi",2305,2726.5,35.02
"17","M33","Positive","5D","Ipsi",914,1494,432.63
"18","M33","Positive","5D","Ipsi",1852,1893,419.57
"19","M33","Positive","5D","Ipsi",2692,2887.9,455.22
"20","M33","Positive","5D","Ipsi",2106,2280.8,578.17
"21","M33","Positive","5D","Ipsi",1008,1155.9,500.13
"22","M33","Positive","5D","Ipsi",2407,3125.5,136.66
"23","M33","Positive","5D","Ipsi",1304,2111.2,37.35
"24","M33","Positive","5D","Ipsi",2509,2727,254.54
"25","M33","Positive","5D","Ipsi",1682,1607,316.28
"26","M33","Positive","5D","Ipsi",411,1138.7,42.44
"27","M33","Positive","5D","Ipsi",1183,1274.8,623.08
"28","M33","Positive","5D","Ipsi",1228,1490.4,657.71
"29","M33","Positive","5D","Ipsi",2858,2410.7,573.88
"30","M33","Negative","5D","Ipsi",2681,2492,452.29
"31","M33","Positive","5D","Ipsi",2983,2989.7,649.59
"32","M33","Positive","5D","Ipsi",505,1089.8,112.96
"33","M33","Positive","5D","Ipsi",2715,2477,471.21
"34","M33","Positive","5D","Ipsi",2798,3003,534.62
"35","M33","Positive","5D","Ipsi",597,885.41,192.72
"36","M33","Positive","5D","Ipsi",923,1114.4,445.76
"37","M33","Positive","5D","Ipsi",2956,3005.2,635.51
"38","M33","Positive","5D","Ipsi",1175,1323.6,618.9
"39","M33","Positive","5D","Ipsi",2886,2928.1,589.89
"40","M33","Positive","5D","Ipsi",1320,1726.1,54.8
"41","M33","Negative","5D","Ipsi",2456,2737.1,194.86
"42","M33","Positive","5D","Ipsi",2431,2454.3,163.4
"43","M33","Negative","5D","Ipsi",2625,2616.3,385.51
"44","M33","Positive","5D","Ipsi",2609,2547.6,370.87
"45","M33","Positive","5D","Ipsi",1051,928.25,528.98
"46","M33","Positive","5D","Ipsi",1790,2271.2,374.2
"47","M33","Positive","5D","Ipsi",2982,2964.3,648.5
"48","M33","Positive","5D","Ipsi",661,1411.8,252.75
"49","M33","Positive","5D","Ipsi",383,1396.1,22.09
"50","M33","Positive","5D","Ipsi",1050,1078.3,525.44
"51","M33","Positive","5D","Ipsi",757,1261.5,310.22
"52","M33","Positive","5D","Ipsi",2339,3123.4,69.47
"53","M33","Positive","5D","Ipsi",743,965.26,302.8
"54","M33","Negative","5D","Ipsi",2111,2354.9,581.21
"55","M33","Negative","5D","Ipsi",2823,2868.5,546.69
"56","M33","Positive","5D","Ipsi",1602,1718.7,258.89
"57","M33","Positive","5D","Ipsi",1399,2196.5,116.14
"58","M33","Positive","5D","Ipsi",637,1307.8,228.52
