"","MouseID","Class","DPI","Hemisphere","ID","X","Y"
"1","M14","Positive","30D","Ipsi",1124,1363.5,587.17
"2","M14","Positive","30D","Ipsi",1035,1337.3,523.02
"3","M14","Positive","30D","Ipsi",1202,1421.4,627.59
"4","M14","Positive","30D","Ipsi",146,216.75,167.36
"5","M14","Positive","30D","Ipsi",983,1508.4,487.27
"6","M14","Positive","30D","Ipsi",185,56.92,205.12
"7","M14","Positive","30D","Ipsi",1057,890.51,539.01
"8","M14","Positive","30D","Ipsi",347,260.02,419.39
"9","M14","Positive","30D","Ipsi",734,892.32,173.32
"10","M14","Positive","30D","Ipsi",1111,1455.2,567.83
"11","M14","Positive","30D","Ipsi",443,358.75,518.15
"12","M14","Positive","30D","Ipsi",1267,1427.4,652.97
"13","M14","Positive","30D","Ipsi",1235,964.69,640.68
"14","M14","Positive","30D","Ipsi",622,696.65,655.47
"15","M14","Positive","30D","Ipsi",846,1569.8,320.08
"16","M14","Positive","30D","Ipsi",302,163.04,357.43
"17","M14","Negative","30D","Ipsi",396,724.19,479.57
"18","M14","Positive","30D","Ipsi",209,479.99,238.72
"19","M14","Positive","30D","Ipsi",1100,1157.2,562.12
"20","M14","Positive","30D","Ipsi",561,430.54,620.68
"21","M14","Negative","30D","Ipsi",916,1003.5,418.19
"22","M14","Positive","30D","Ipsi",875,1538.9,362.2
"23","M14","Negative","30D","Ipsi",312,311.58,370.36
"24","M14","Positive","30D","Ipsi",334,646.67,394.16
"25","M14","Positive","30D","Ipsi",966,895.45,467.8
"26","M14","Positive","30D","Ipsi",192,76.39,213.3
"27","M14","Positive","30D","Ipsi",807,1378.6,262.98
"28","M14","Positive","30D","Ipsi",941,1199.6,446.02
"29","M14","Positive","30D","Ipsi",379,56.58,444.71
"30","M14","Positive","30D","Ipsi",542,35.15,613
"31","M14","Positive","30D","Ipsi",863,1471,341.51
"32","M14","Positive","30D","Ipsi",197,224.6,216.57
"33","M14","Positive","30D","Ipsi",751,1556.8,186.9
"34","M14","Positive","30D","Ipsi",543,115.08,605.95
"35","M14","Positive","30D","Ipsi",573,775.64,629.74
"36","M14","Positive","30D","Ipsi",552,539.51,616.36
"37","M14","Positive","30D","Ipsi",48,108.09,53.89
"38","M14","Positive","30D","Ipsi",159,42.13,170.35
"39","M14","Negative","30D","Ipsi",902,913.35,393.82
"40","M14","Negative","30D","Ipsi",230,483.06,266.39
"41","M14","Negative","30D","Ipsi",454,668.37,527.68
"42","M14","Positive","30D","Ipsi",1249,913.53,645.53
"43","M14","Negative","30D","Ipsi",787,1114.9,234.64
"44","M14","Negative","30D","Ipsi",24,608.18,25.16
"45","M14","Positive","30D","Ipsi",975,1391.9,476.29
"46","M14","Positive","30D","Ipsi",115,743.19,115.68
"47","M14","Positive","30D","Ipsi",489,401.49,559.17
"48","M14","Positive","30D","Ipsi",978,904.75,478.73
"49","M14","Positive","30D","Ipsi",716,1265.8,138.16
"50","M14","Negative","30D","Ipsi",1036,838.78,520
"51","M14","Positive","30D","Ipsi",429,319.01,508.28
"52","M14","Positive","30D","Ipsi",1259,1088.6,645.11
"53","M14","Positive","30D","Ipsi",205,433.38,225.54
"54","M14","Negative","30D","Ipsi",510,607.79,579.46
"55","M14","Positive","30D","Ipsi",845,1358.6,316.92
"56","M14","Positive","30D","Ipsi",374,79.38,438.19
"57","M14","Positive","30D","Ipsi",238,43.43,274.34
"58","M14","Positive","30D","Ipsi",996,1419.5,489.08
"59","M14","Positive","30D","Ipsi",744,1597,180.4
"60","M14","Positive","30D","Ipsi",1003,1443.4,497.98
"61","M14","Negative","30D","Ipsi",349,160.18,414.99
"62","M14","Positive","30D","Ipsi",464,756.5,537.41
"63","M14","Positive","30D","Ipsi",969,1168.4,469.31
"64","M14","Positive","30D","Ipsi",1234,1156.3,636.53
"65","M14","Negative","30D","Ipsi",457,609.83,530.64
"66","M14","Negative","30D","Ipsi",174,676.61,190.11
"67","M14","Positive","30D","Ipsi",272,230.28,318.49
"68","M14","Positive","30D","Ipsi",1254,900.81,644.55
"69","M14","Positive","30D","Ipsi",979,1309.7,476.75
"70","M14","Negative","30D","Ipsi",613,176.05,652.69
"71","M14","Negative","30D","Ipsi",604,613.33,647.08
"72","M14","Positive","30D","Ipsi",999,1071.8,495.68
"73","M14","Positive","30D","Ipsi",1097,1114.1,558.15
"74","M14","Positive","30D","Ipsi",583,813.94,634.86
"75","M14","Positive","30D","Ipsi",578,647.89,635.9
"76","M14","Positive","30D","Ipsi",72,110.1,75.04
"77","M14","Positive","30D","Ipsi",273,250.03,316.98
"78","M14","Positive","30D","Ipsi",128,53.81,140.07
"79","M14","Positive","30D","Ipsi",712,1431.4,138.45
"80","M14","Negative","30D","Ipsi",421,634.79,494.2
"81","M14","Positive","30D","Ipsi",1147,965.71,587.44
"82","M14","Positive","30D","Ipsi",1264,1207.5,652
"83","M14","Positive","30D","Ipsi",289,280.38,332.95
"84","M14","Positive","30D","Ipsi",572,734.51,629.1
"85","M14","Positive","30D","Ipsi",1069,944.91,543.08
"86","M14","Positive","30D","Ipsi",1135,797.84,580.93
"87","M14","Positive","30D","Ipsi",108,31.92,109.61
"88","M14","Negative","30D","Ipsi",836,1326.6,306.9
"89","M14","Positive","30D","Ipsi",1216,1448.7,626.68
"90","M14","Positive","30D","Ipsi",97,172.23,97.09
"91","M14","Negative","30D","Ipsi",269,507.12,313.01
"92","M14","Positive","30D","Ipsi",190,381.48,205.32
"93","M14","Negative","30D","Ipsi",395,152.26,478.63
"94","M14","Positive","30D","Ipsi",1162,1389.4,599.2
"95","M14","Positive","30D","Ipsi",1092,1545.7,558.57
"96","M14","Negative","30D","Ipsi",480,175.16,552.1
"97","M14","Positive","30D","Ipsi",110,61.53,113.79
"98","M14","Positive","30D","Ipsi",1140,1543.3,583.49
"99","M14","Positive","30D","Ipsi",1172,1461.6,600.25
"100","M14","Positive","30D","Ipsi",731,1593.9,162.96
"101","M14","Negative","30D","Ipsi",28,294.56,27.57
"102","M14","Negative","30D","Ipsi",512,205.55,584.97
"103","M14","Positive","30D","Ipsi",598,156.69,643.27
"104","M14","Positive","30D","Ipsi",1032,899.46,513.63
"105","M14","Positive","30D","Ipsi",946,1171.7,448.33
"106","M14","Positive","30D","Ipsi",126,189.82,133.51
"107","M14","Negative","30D","Ipsi",18,773.01,20.61
"108","M14","Negative","30D","Ipsi",135,665.36,147.62
"109","M14","Positive","30D","Ipsi",306,599.15,359.49
"110","M14","Positive","30D","Ipsi",994,1541.1,485.48
"111","M14","Positive","30D","Ipsi",545,809.46,605.28
"112","M14","Positive","30D","Ipsi",186,12.29,198.98
"113","M14","Negative","30D","Ipsi",364,625.9,427.64
"114","M14","Positive","30D","Ipsi",544,451.05,607.21
"115","M14","Negative","30D","Ipsi",377,590.01,443.39
"116","M14","Negative","30D","Ipsi",50,607.91,51.62
"117","M14","Positive","30D","Ipsi",612,764.44,649.4
"118","M14","Positive","30D","Ipsi",850,1251.2,321.95
"119","M14","Positive","30D","Ipsi",661,1370.7,45.05
"120","M14","Positive","30D","Ipsi",1126,872.8,574.77
"121","M14","Positive","30D","Ipsi",873,1574.1,355.56
"122","M14","Positive","30D","Ipsi",1262,1473.8,647.06
"123","M14","Positive","30D","Ipsi",208,67.6,236.21
"124","M14","Positive","30D","Ipsi",1253,1461.8,644.94
"125","M14","Positive","30D","Ipsi",924,1351.7,426.96
"126","M14","Positive","30D","Ipsi",194,427.26,211.37
"127","M14","Negative","30D","Ipsi",328,805.26,385.13
"128","M14","Positive","30D","Ipsi",686,1606.9,93.71
"129","M14","Negative","30D","Ipsi",538,596.32,605.79
"130","M14","Positive","30D","Ipsi",1127,1410.6,576.67
"131","M14","Positive","30D","Ipsi",1169,1532.7,601.87
"132","M14","Negative","30D","Ipsi",79,258.69,81.72
"133","M14","Positive","30D","Ipsi",1040,1417.6,518.09
"134","M14","Positive","30D","Ipsi",504,448.5,573.57
"135","M14","Negative","30D","Ipsi",817,823.46,272.55
"136","M14","Negative","30D","Ipsi",964,986.47,468.06
"137","M14","Positive","30D","Ipsi",262,343.72,310.91
"138","M14","Positive","30D","Ipsi",1230,977.47,638.13
"139","M14","Positive","30D","Ipsi",553,358.13,615.07
"140","M14","Positive","30D","Ipsi",584,422.12,635.71
"141","M14","Positive","30D","Ipsi",207,210.41,233.19
"142","M14","Positive","30D","Ipsi",1242,1017.6,638.32
"143","M14","Positive","30D","Ipsi",106,123.85,103.61
"144","M14","Negative","30D","Ipsi",276,612.52,320.45
"145","M14","Negative","30D","Ipsi",511,514.15,576.41
"146","M14","Negative","30D","Ipsi",886,1032.2,372.93
"147","M14","Positive","30D","Ipsi",397,52.94,477.13
"148","M14","Positive","30D","Ipsi",871,1491.7,351.31
"149","M14","Positive","30D","Ipsi",707,1563.2,128.06
"150","M14","Negative","30D","Ipsi",757,1300.5,188.64
"151","M14","Negative","30D","Ipsi",39,766.93,41.83
"152","M14","Positive","30D","Ipsi",837,1573.2,306.42
"153","M14","Positive","30D","Ipsi",840,1284.2,308.97
"154","M14","Positive","30D","Ipsi",66,19.38,70.51
"155","M14","Negative","30D","Ipsi",283,751.87,328.6
"156","M14","Positive","30D","Ipsi",986,807.46,485.55
"157","M14","Positive","30D","Ipsi",534,410.22,601.52
"158","M14","Negative","30D","Ipsi",719,1325,141.32
"159","M14","Positive","30D","Ipsi",339,203.76,398.22
"160","M14","Positive","30D","Ipsi",814,1544.1,270.27
"161","M14","Positive","30D","Ipsi",191,442.42,209.38
"162","M14","Positive","30D","Ipsi",822,1421.6,277.35
"163","M14","Positive","30D","Ipsi",131,42.18,139.4
"164","M14","Positive","30D","Ipsi",943,1422.1,445.25
"165","M14","Negative","30D","Ipsi",125,694.96,131.81
"166","M14","Positive","30D","Ipsi",575,131.15,631.37
"167","M14","Negative","30D","Ipsi",667,1277.4,60.41
