"","MouseID","Class","DPI","Hemisphere","ID","X","Y"
"1","M12","Positive","5D","Ipsi",306,3232.3,172.91
"2","M12","Positive","5D","Ipsi",17,76.76,29.66
"3","M12","Positive","5D","Ipsi",277,3229.3,66.1
"4","M12","Positive","5D","Ipsi",123,131.15,420.94
"5","M12","Positive","5D","Ipsi",293,3195.2,125.87
"6","M12","Positive","5D","Ipsi",275,3164.2,45.72
"7","M12","Positive","5D","Ipsi",284,3145.5,83.91
"8","M12","Positive","5D","Ipsi",71,75.04,191.73
"9","M12","Positive","5D","Ipsi",41,67.97,98.84
"10","M12","Positive","5D","Ipsi",225,2188.8,107.7
"11","M12","Positive","5D","Ipsi",154,155.65,525.42
"12","M12","Positive","5D","Ipsi",402,3235.6,579.9
"13","M12","Positive","5D","Ipsi",261,3123.6,12.5
"14","M12","Positive","5D","Ipsi",140,21.12,455.86
"15","M12","Positive","5D","Ipsi",157,27.93,515.33
"16","M12","Positive","5D","Ipsi",70,448.99,185.91
"17","M12","Positive","5D","Ipsi",6,94.13,9.315
"18","M12","Positive","5D","Ipsi",102,177.44,306.27
"19","M12","Positive","5D","Ipsi",176,81.64,595.13
"20","M12","Positive","5D","Ipsi",224,2234.9,99.81
"21","M12","Positive","5D","Ipsi",282,3204.1,74.58
"22","M12","Positive","5D","Ipsi",98,12.41,303.09
"23","M12","Positive","5D","Ipsi",160,75.2,519.97
"24","M12","Positive","5D","Ipsi",42,5.512,101.52
"25","M12","Positive","5D","Ipsi",178,46.24,601.96
"26","M12","Positive","5D","Ipsi",62,161.66,154.64
"27","M12","Positive","5D","Ipsi",217,2075.2,21.91
"28","M12","Positive","5D","Ipsi",342,3203.6,275.64
"29","M12","Positive","5D","Ipsi",61,94.37,151.14
"30","M12","Positive","5D","Ipsi",164,113.57,548.1
"31","M12","Positive","5D","Ipsi",233,2246,187.48
"32","M12","Positive","5D","Ipsi",40,17.38,82.09
"33","M12","Positive","5D","Ipsi",52,170.86,128.94
"34","M12","Positive","5D","Ipsi",64,430.01,171.99
"35","M12","Positive","5D","Ipsi",144,19.2,473.91
"36","M12","Positive","5D","Ipsi",325,2965.8,210.68
"37","M12","Positive","5D","Ipsi",53,637.45,133
"38","M12","Positive","5D","Ipsi",39,127.56,84.2
"39","M12","Positive","5D","Ipsi",323,3250,209.95
"40","M12","Positive","5D","Ipsi",187,129.26,649.11
"41","M12","Positive","5D","Ipsi",34,92.81,68.94
"42","M12","Positive","5D","Ipsi",406,2437.6,593.47
"43","M12","Positive","5D","Ipsi",110,62.56,341.18
"44","M12","Positive","5D","Ipsi",166,12.65,549.68
"45","M12","Positive","5D","Ipsi",179,41.13,623.03
"46","M12","Positive","5D","Ipsi",137,32.5,434.11
"47","M12","Positive","5D","Ipsi",169,816.98,567.14
"48","M12","Positive","5D","Ipsi",338,3191.7,260.45
"49","M12","Positive","5D","Ipsi",285,3183.6,82.46
"50","M12","Positive","5D","Ipsi",8,137.33,17.66
"51","M12","Positive","5D","Ipsi",91,11.03,256.85
"52","M12","Positive","5D","Ipsi",289,3175.5,98.6
"53","M12","Positive","5D","Ipsi",269,3221.6,21.27
"54","M12","Positive","5D","Ipsi",232,2171.1,182.04
"55","M12","Positive","5D","Ipsi",114,22.1,364.38
"56","M12","Positive","5D","Ipsi",145,117.3,478.95
"57","M12","Positive","5D","Ipsi",109,92.96,339.51
"58","M12","Positive","5D","Ipsi",32,155.25,68.25
"59","M12","Positive","5D","Ipsi",87,15.7,242.37
"60","M12","Positive","5D","Ipsi",168,10.58,560.89
"61","M12","Positive","5D","Ipsi",380,2789.5,404.6
"62","M12","Positive","5D","Ipsi",399,3229.7,567.36
"63","M12","Positive","5D","Ipsi",50,460.95,122.56
"64","M12","Negative","5D","Ipsi",354,3149.2,323.79
"65","M12","Positive","5D","Ipsi",146,6.9,479.9
"66","M12","Positive","5D","Ipsi",344,2628.6,276.97
"67","M12","Positive","5D","Ipsi",126,39.5,401.83
"68","M12","Positive","5D","Ipsi",51,17.43,118.68
"69","M12","Positive","5D","Ipsi",345,2992.7,282.88
"70","M12","Positive","5D","Ipsi",321,2777.9,197.55
"71","M12","Positive","5D","Ipsi",274,3229,35.09
"72","M12","Positive","5D","Ipsi",170,188.34,566.35
"73","M12","Positive","5D","Ipsi",107,70.72,325.39
"74","M12","Positive","5D","Ipsi",334,2758.4,238.27
"75","M12","Positive","5D","Ipsi",162,11.68,523.14
"76","M12","Positive","5D","Ipsi",67,461.9,161.09
"77","M12","Negative","5D","Ipsi",388,2981.8,471.42
"78","M12","Positive","5D","Ipsi",99,38.52,289.97
"79","M12","Positive","5D","Ipsi",37,467.46,73.62
"80","M12","Positive","5D","Ipsi",324,3225.4,208.58
"81","M12","Positive","5D","Ipsi",177,10.3,598.4
"82","M12","Negative","5D","Ipsi",132,160.74,417.54
"83","M12","Positive","5D","Ipsi",101,106.63,297.94
"84","M12","Positive","5D","Ipsi",90,59.74,254.99
"85","M12","Positive","5D","Ipsi",89,87.59,253.94
"86","M12","Positive","5D","Ipsi",80,4.828,215.66
"87","M12","Positive","5D","Ipsi",348,2726.5,308.39
"88","M12","Positive","5D","Ipsi",236,2261,213.22
"89","M12","Positive","5D","Ipsi",212,1212.2,628.29
"90","M12","Negative","5D","Ipsi",297,2936.6,117.38
