"","MouseID","Class","DPI","Hemisphere","ID","X","Y"
"1","M43","Negative","0D","Ipsi",930,367.57,535.42
"2","M43","Negative","0D","Ipsi",1080,898.02,647.69
"3","M43","Positive","0D","Ipsi",3189,2984.7,516.59
"4","M43","Positive","0D","Ipsi",3416,2522.1,653.85
"5","M43","Negative","0D","Ipsi",1766,1910.1,375.38
"6","M43","Negative","0D","Ipsi",1888,1343.2,452.41
"7","M43","Positive","0D","Ipsi",2246,1450,652.8
"8","M43","Positive","0D","Ipsi",2248,1686.2,649.01
"9","M43","Negative","0D","Ipsi",963,52.8,555.84
"10","M43","Positive","0D","Ipsi",3374,2681.7,622.47
"11","M43","Positive","0D","Ipsi",3172,2823.1,508.38
"12","M43","Positive","0D","Ipsi",2977,3014.7,403.99
"13","M43","Positive","0D","Ipsi",2615,3015.2,211.65
"14","M43","Positive","0D","Ipsi",2964,2965.6,390.68
"15","M43","Positive","0D","Ipsi",1539,1717,252.11
"16","M43","Negative","0D","Ipsi",882,151.6,513.99
"17","M43","Negative","0D","Ipsi",2165,1203.4,614.62
"18","M43","Positive","0D","Ipsi",2251,1611.6,652.02
"19","M43","Negative","0D","Ipsi",1091,820.3,653.38
"20","M43","Positive","0D","Ipsi",3025,2957.4,425.63
"21","M43","Positive","0D","Ipsi",2734,2678.2,257.34
"22","M43","Positive","0D","Ipsi",3418,2737.2,654.39
"23","M43","Negative","0D","Ipsi",958,392.74,551.43
"24","M43","Positive","0D","Ipsi",2746,2807.2,262.29
"25","M43","Positive","0D","Ipsi",2861,2988.5,338.55
"26","M43","Positive","0D","Ipsi",3184,2650,508.67
"27","M43","Positive","0D","Ipsi",1814,1829,418.44
"28","M43","Negative","0D","Ipsi",1122,1236.1,13.54
"29","M43","Positive","0D","Ipsi",2249,1368.4,651.73
"30","M43","Positive","0D","Ipsi",1896,1542.7,459.51
"31","M43","Positive","0D","Ipsi",853,18.73,490.56
"32","M43","Positive","0D","Ipsi",1082,119.65,652.44
"33","M43","Positive","0D","Ipsi",2257,1865.2,654.23
"34","M43","Negative","0D","Ipsi",538,968.84,317.95
"35","M43","Positive","0D","Ipsi",3422,2810.8,655.03
"36","M43","Negative","0D","Ipsi",987,476.27,571.11
"37","M43","Positive","0D","Ipsi",3426,2395.3,654.89
"38","M43","Negative","0D","Ipsi",1007,906.02,588.11
"39","M43","Negative","0D","Ipsi",141,490.63,91.42
"40","M43","Positive","0D","Ipsi",3415,2340,653.26
"41","M43","Negative","0D","Ipsi",1699,1192.2,345.92
"42","M43","Negative","0D","Ipsi",1098,667.41,655.87
"43","M43","Positive","0D","Ipsi",3050,2668.1,438.51
"44","M43","Positive","0D","Ipsi",1898,1812.7,463.45
"45","M43","Positive","0D","Ipsi",1092,158.55,653.7
"46","M43","Positive","0D","Ipsi",2581,2591.6,174.88
"47","M43","Positive","0D","Ipsi",1511,1304.7,235.89
"48","M43","Positive","0D","Ipsi",2542,2959.9,154.64
"49","M43","Negative","0D","Ipsi",1761,1275,378.35
"50","M43","Negative","0D","Ipsi",1972,1752.7,501.62
"51","M43","Negative","0D","Ipsi",1983,1258.9,508.86
"52","M43","Negative","0D","Ipsi",1094,628.99,653.23
"53","M43","Negative","0D","Ipsi",2252,1904.9,653.8
"54","M43","Positive","0D","Ipsi",3431,2182.1,657.63
"55","M43","Positive","0D","Ipsi",1746,1320.3,369.13
"56","M43","Negative","0D","Ipsi",1273,1977.2,88.34
"57","M43","Positive","0D","Ipsi",81,683.03,53.41
"58","M43","Negative","0D","Ipsi",1137,1820.1,24.26
"59","M43","Negative","0D","Ipsi",1339,1887.5,130.4
"60","M43","Negative","0D","Ipsi",634,807.19,369.3
"61","M43","Negative","0D","Ipsi",951,224.98,545.59
"62","M43","Negative","0D","Ipsi",1104,936.33,656.26
"63","M43","Negative","0D","Ipsi",1096,352.87,654.74
"64","M43","Positive","0D","Ipsi",3185,2741.9,505.87
"65","M43","Positive","0D","Ipsi",3419,2086.3,653.55
"66","M43","Negative","0D","Ipsi",1855,1285.5,436.16
"67","M43","Positive","0D","Ipsi",2223,1762.8,628.36
"68","M43","Positive","0D","Ipsi",2288,2890,11.48
"69","M43","Negative","0D","Ipsi",1620,1231.6,299.07
"70","M43","Positive","0D","Ipsi",1993,1019.9,508.95
"71","M43","Positive","0D","Ipsi",3417,2645,654.69
"72","M43","Positive","0D","Ipsi",2835,2713.4,309.25
"73","M43","Positive","0D","Ipsi",3089,2953.8,456.3
"74","M43","Positive","0D","Ipsi",3160,2764.2,491.21
"75","M43","Positive","0D","Ipsi",3266,2974.2,557.19
"76","M43","Negative","0D","Ipsi",1053,912.71,619.41
"77","M43","Positive","0D","Ipsi",2176,1265.9,607.27
"78","M43","Negative","0D","Ipsi",2262,1054.9,654.94
"79","M43","Positive","0D","Ipsi",601,693.51,351.77
"80","M43","Positive","0D","Ipsi",2188,1756.7,612.93
"81","M43","Positive","0D","Ipsi",3296,2711.8,569.01
"82","M43","Positive","0D","Ipsi",3411,2561.9,649.67
"83","M43","Negative","0D","Ipsi",1263,1853.8,86.36
"84","M43","Negative","0D","Ipsi",475,429.13,271.8
"85","M43","Positive","0D","Ipsi",2654,2274,212.92
"86","M43","Positive","0D","Ipsi",1841,1149.3,423.34
"87","M43","Negative","0D","Ipsi",2250,1082.3,651.79
"88","M43","Negative","0D","Ipsi",1450,1807,193.87
"89","M43","Negative","0D","Ipsi",466,755.19,268.87
"90","M43","Positive","0D","Ipsi",2858,2680.4,326
"91","M43","Negative","0D","Ipsi",959,180.43,553.45
"92","M43","Positive","0D","Ipsi",3009,2774.3,409.55
"93","M43","Positive","0D","Ipsi",2263,1994.3,656.28
"94","M43","Positive","0D","Ipsi",3019,2603.6,413.24
"95","M43","Positive","0D","Ipsi",1788,1062.8,394.53
"96","M43","Negative","0D","Ipsi",1006,874.4,584.16
"97","M43","Positive","0D","Ipsi",1925,1695.2,472.97
"98","M43","Positive","0D","Ipsi",1162,1903.4,28.08
"99","M43","Positive","0D","Ipsi",1903,1438.1,460.96
"100","M43","Negative","0D","Ipsi",572,278.17,326.9
"101","M43","Negative","0D","Ipsi",1027,199.8,602.19
"102","M43","Positive","0D","Ipsi",2995,2229,399.65
"103","M43","Positive","0D","Ipsi",481,515.95,273.72
"104","M43","Negative","0D","Ipsi",941,281.99,539.98
"105","M43","Positive","0D","Ipsi",79,111.36,52.82
"106","M43","Negative","0D","Ipsi",697,616.14,400.9
"107","M43","Positive","0D","Ipsi",1272,1432.6,88.1
"108","M43","Negative","0D","Ipsi",2362,2035.7,52.38
"109","M43","Positive","0D","Ipsi",2810,2744.3,297.5
"110","M43","Negative","0D","Ipsi",1371,1343.4,153.79
"111","M43","Positive","0D","Ipsi",155,400.89,90.99
"112","M43","Positive","0D","Ipsi",77,756.3,50.7
"113","M43","Positive","0D","Ipsi",55,818.12,38.78
"114","M43","Positive","0D","Ipsi",2365,2339.8,50.04
"115","M43","Positive","0D","Ipsi",3399,2715.1,635.71
"116","M43","Positive","0D","Ipsi",3421,2589.6,654.97
"117","M43","Positive","0D","Ipsi",2801,2612.3,289.82
"118","M43","Positive","0D","Ipsi",3273,2784.6,560.21
"119","M43","Negative","0D","Ipsi",1109,728.45,656.58
"120","M43","Positive","0D","Ipsi",2818,2465.2,300.39
"121","M43","Negative","0D","Ipsi",3058,3006.8,438.71
"122","M43","Negative","0D","Ipsi",675,640.16,389.66
"123","M43","Positive","0D","Ipsi",2254,1340.9,652.82
"124","M43","Negative","0D","Ipsi",428,816.71,237.87
"125","M43","Positive","0D","Ipsi",2770,2639.7,275.31
"126","M43","Negative","0D","Ipsi",1556,1360.1,253.62
"127","M43","Positive","0D","Ipsi",1549,1817.9,254.44
"128","M43","Negative","0D","Ipsi",622,474.42,359.72
"129","M43","Positive","0D","Ipsi",87,55.94,55.99
"130","M43","Positive","0D","Ipsi",513,286.42,294.56
"131","M43","Positive","0D","Ipsi",3132,2878.8,481.72
"132","M43","Positive","0D","Ipsi",3302,2495.5,576.56
"133","M43","Negative","0D","Ipsi",527,326.08,299.25
"134","M43","Positive","0D","Ipsi",1589,1512.8,273.42
"135","M43","Positive","0D","Ipsi",2547,2929,152.14
"136","M43","Positive","0D","Ipsi",3410,2617,641.57
"137","M43","Negative","0D","Ipsi",2629,2161.7,192.38
"138","M43","Positive","0D","Ipsi",3428,2119.1,656.24
"139","M43","Positive","0D","Ipsi",3134,2947.1,483.84
"140","M43","Negative","0D","Ipsi",2610,2419.8,187.36
"141","M43","Positive","0D","Ipsi",207,412.52,123.84
"142","M43","Negative","0D","Ipsi",1107,596.96,656.69
"143","M43","Negative","0D","Ipsi",1518,1064.3,232.88
"144","M43","Positive","0D","Ipsi",1004,609.73,581.93
"145","M43","Negative","0D","Ipsi",1389,1049.3,154.47
"146","M43","Positive","0D","Ipsi",3413,2837.9,650.33
"147","M43","Positive","0D","Ipsi",3387,2581.1,624.37
"148","M43","Positive","0D","Ipsi",3429,2696.6,656.33
"149","M43","Positive","0D","Ipsi",3361,2298.8,611.67
"150","M43","Positive","0D","Ipsi",1690,1849.3,338.45
"151","M43","Negative","0D","Ipsi",1321,1383.4,116.06
"152","M43","Positive","0D","Ipsi",1095,467.08,654.34
"153","M43","Negative","0D","Ipsi",1021,584.31,594.79
"154","M43","Negative","0D","Ipsi",2435,2504.4,88.63
"155","M43","Positive","0D","Ipsi",3038,2839.7,422.83
"156","M43","Negative","0D","Ipsi",944,864.6,538.42
"157","M43","Positive","0D","Ipsi",3222,2948.9,534.28
"158","M43","Positive","0D","Ipsi",913,637.1,518.38
"159","M43","Negative","0D","Ipsi",464,603.24,263.43
"160","M43","Negative","0D","Ipsi",1455,1904.7,191.01
"161","M43","Positive","0D","Ipsi",166,370.91,97.53
"162","M43","Negative","0D","Ipsi",996,525.83,577.58
"163","M43","Positive","0D","Ipsi",1632,1676,299.63
"164","M43","Positive","0D","Ipsi",702,206.95,404.07
"165","M43","Negative","0D","Ipsi",2169,1364.8,607.79
"166","M43","Negative","0D","Ipsi",1949,1241.1,485.68
"167","M43","Positive","0D","Ipsi",2758,2444.1,261.89
"168","M43","Negative","0D","Ipsi",1100,320.5,655.8
"169","M43","Positive","0D","Ipsi",1169,1590.8,34.5
"170","M43","Negative","0D","Ipsi",725,769.49,412.42
"171","M43","Positive","0D","Ipsi",1064,710.29,627.37
"172","M43","Positive","0D","Ipsi",2480,2950.8,115.24
"173","M43","Negative","0D","Ipsi",2259,1294.4,654.32
"174","M43","Negative","0D","Ipsi",1307,1874.1,108.34
"175","M43","Negative","0D","Ipsi",2255,1661.8,652.33
"176","M43","Negative","0D","Ipsi",1093,965.81,653.5
"177","M43","Negative","0D","Ipsi",992,583.78,571.54
"178","M43","Negative","0D","Ipsi",777,634.2,438.21
"179","M43","Negative","0D","Ipsi",1099,266.43,655
"180","M43","Positive","0D","Ipsi",2543,2576.1,148.48
"181","M43","Positive","0D","Ipsi",2955,2563.3,374.73
"182","M43","Negative","0D","Ipsi",2506,2093.4,133.86
"183","M43","Negative","0D","Ipsi",496,651.57,278.91
"184","M43","Negative","0D","Ipsi",1946,1141.6,479.94
