"","MouseID","Class","DPI","Hemisphere","ID","X","Y"
"1","M35","Positive","30D","Ipsi",242,640.77,386.23
"2","M35","Negative","30D","Ipsi",1420,2087.9,134.17
"3","M35","Positive","30D","Ipsi",456,709.14,624.43
"4","M35","Positive","30D","Ipsi",659,871.42,177.7
"5","M35","Negative","30D","Ipsi",1320,1907.8,64.65
"6","M35","Positive","30D","Ipsi",841,1110.5,304.39
"7","M35","Positive","30D","Ipsi",1804,2024.2,428.9
"8","M35","Positive","30D","Ipsi",1493,1671.7,182.66
"9","M35","Negative","30D","Ipsi",1551,2268.1,228.66
"10","M35","Positive","30D","Ipsi",104,513.47,140.58
"11","M35","Positive","30D","Ipsi",253,557.36,409.45
"12","M35","Negative","30D","Ipsi",1474,2032.1,162.31
"13","M35","Negative","30D","Ipsi",1293,2195.6,39.68
"14","M35","Positive","30D","Ipsi",1507,2222.2,180.85
"15","M35","Positive","30D","Ipsi",718,846.93,209
"16","M35","Positive","30D","Ipsi",1284,2110.1,26.04
"17","M35","Positive","30D","Ipsi",445,441.23,599.5
"18","M35","Negative","30D","Ipsi",1452,1950.6,147.89
"19","M35","Positive","30D","Ipsi",777,1064.3,246.43
"20","M35","Positive","30D","Ipsi",1368,1870.2,93.62
"21","M35","Negative","30D","Ipsi",1612,2002,268.55
"22","M35","Positive","30D","Ipsi",314,546.09,438.53
"23","M35","Positive","30D","Ipsi",1946,1738.2,550.93
"24","M35","Positive","30D","Ipsi",180,438.68,291.36
"25","M35","Positive","30D","Ipsi",1226,859.9,644.53
"26","M35","Negative","30D","Ipsi",1922,1956.3,530.38
"27","M35","Positive","30D","Ipsi",579,802.67,83.27
"28","M35","Positive","30D","Ipsi",401,719.7,529.79
"29","M35","Positive","30D","Ipsi",511,1432.4,27.48
"30","M35","Positive","30D","Ipsi",1360,2232.8,82.11
"31","M35","Positive","30D","Ipsi",593,1286.2,85.38
"32","M35","Positive","30D","Ipsi",1101,1012.3,527.47
"33","M35","Negative","30D","Ipsi",1501,2127,178.54
"34","M35","Negative","30D","Ipsi",1794,2117.4,416.19
"35","M35","Positive","30D","Ipsi",678,1394.2,159.03
"36","M35","Positive","30D","Ipsi",1638,1745.5,285.26
"37","M35","Negative","30D","Ipsi",1655,1991.6,296.7
"38","M35","Positive","30D","Ipsi",463,519.22,632.31
"39","M35","Positive","30D","Ipsi",1001,785.39,424.99
"40","M35","Positive","30D","Ipsi",611,1148,108.67
"41","M35","Negative","30D","Ipsi",1479,1975.4,167.95
"42","M35","Positive","30D","Ipsi",23,404.75,39.4
"43","M35","Positive","30D","Ipsi",38,459.59,55.04
"44","M35","Positive","30D","Ipsi",9,561.19,27.61
"45","M35","Positive","30D","Ipsi",1223,774.48,642.55
"46","M35","Positive","30D","Ipsi",2004,1695.1,584.53
"47","M35","Positive","30D","Ipsi",1689,1627.8,322.98
"48","M35","Positive","30D","Ipsi",690,1099.2,166.87
"49","M35","Positive","30D","Ipsi",333,506.57,451.13
"50","M35","Positive","30D","Ipsi",351,647.1,468.46
"51","M35","Positive","30D","Ipsi",36,583.25,50.71
"52","M35","Positive","30D","Ipsi",524,1514.9,44.41
"53","M35","Positive","30D","Ipsi",940,980.3,387.19
"54","M35","Positive","30D","Ipsi",2063,1852.3,632.13
"55","M35","Positive","30D","Ipsi",462,619.08,627.79
"56","M35","Positive","30D","Ipsi",352,406.76,466.02
"57","M35","Positive","30D","Ipsi",267,457.61,407.23
"58","M35","Positive","30D","Ipsi",160,691.31,237.1
"59","M35","Positive","30D","Ipsi",812,989.1,274.21
"60","M35","Positive","30D","Ipsi",1667,1839.5,314.89
"61","M35","Positive","30D","Ipsi",1828,1657.3,440.39
"62","M35","Negative","30D","Ipsi",1387,2187.8,102.76
"63","M35","Positive","30D","Ipsi",993,1165.3,435.72
"64","M35","Positive","30D","Ipsi",2042,1952.6,611.9
"65","M35","Positive","30D","Ipsi",996,1302.2,423.64
"66","M35","Negative","30D","Ipsi",1902,2061,500.8
"67","M35","Negative","30D","Ipsi",1350,2107.7,78.91
"68","M35","Negative","30D","Ipsi",1653,1955.8,297.65
"69","M35","Positive","30D","Ipsi",199,736.7,310.22
"70","M35","Positive","30D","Ipsi",972,914.23,396.05
"71","M35","Positive","30D","Ipsi",11,656.08,31.86
"72","M35","Positive","30D","Ipsi",403,437.96,522.4
"73","M35","Positive","30D","Ipsi",1184,1413.5,612.52
"74","M35","Positive","30D","Ipsi",574,1136.5,81.29
"75","M35","Negative","30D","Ipsi",1409,2128.4,121.25
"76","M35","Positive","30D","Ipsi",490,819.32,13.22
"77","M35","Negative","30D","Ipsi",287,641.46,415.85
"78","M35","Positive","30D","Ipsi",1082,1273.9,502.12
"79","M35","Negative","30D","Ipsi",1620,1890.9,267.03
"80","M35","Positive","30D","Ipsi",1040,1307.8,469.29
"81","M35","Positive","30D","Ipsi",1176,1347.5,595.74
"82","M35","Negative","30D","Ipsi",1745,1925.1,360.2
"83","M35","Positive","30D","Ipsi",328,94.16,449.31
"84","M35","Positive","30D","Ipsi",521,925.19,46.15
"85","M35","Positive","30D","Ipsi",2079,1978,649.03
"86","M35","Positive","30D","Ipsi",1317,1808.7,44.22
"87","M35","Positive","30D","Ipsi",1865,1816.3,472.5
"88","M35","Positive","30D","Ipsi",408,453.15,536.72
"89","M35","Positive","30D","Ipsi",161,745.56,222.99
"90","M35","Positive","30D","Ipsi",77,27.66,102.69
"91","M35","Positive","30D","Ipsi",179,735.11,273.95
"92","M35","Positive","30D","Ipsi",517,934.44,33.89
"93","M35","Positive","30D","Ipsi",147,712.07,212.43
"94","M35","Positive","30D","Ipsi",601,913.25,108.77
"95","M35","Positive","30D","Ipsi",472,748.03,645.13
"96","M35","Negative","30D","Ipsi",1580,1865,232.8
"97","M35","Negative","30D","Ipsi",1644,2198.6,291.83
"98","M35","Positive","30D","Ipsi",566,1421.6,69.29
"99","M35","Negative","30D","Ipsi",1345,2078.7,74.91
"100","M35","Negative","30D","Ipsi",1518,2024.4,187.54
"101","M35","Positive","30D","Ipsi",412,530.17,532.88
"102","M35","Positive","30D","Ipsi",1318,2142.6,50.57
"103","M35","Positive","30D","Ipsi",1220,1183.4,641.92
"104","M35","Negative","30D","Ipsi",1359,2201.9,80.11
"105","M35","Positive","30D","Ipsi",301,739.85,428.3
"106","M35","Positive","30D","Ipsi",1434,1738.1,135.11
"107","M35","Positive","30D","Ipsi",53,62.84,78.39
"108","M35","Positive","30D","Ipsi",1574,2196.2,233.93
"109","M35","Negative","30D","Ipsi",1681,1990.1,316.14
"110","M35","Negative","30D","Ipsi",1764,2010.5,379.26
"111","M35","Negative","30D","Ipsi",1431,2221.4,127.5
"112","M35","Positive","30D","Ipsi",153,334.36,204.06
"113","M35","Positive","30D","Ipsi",908,1192.4,342.99
"114","M35","Negative","30D","Ipsi",1707,2213.3,330.23
"115","M35","Positive","30D","Ipsi",763,1015,221.6
"116","M35","Positive","30D","Ipsi",1421,1765.7,124.47
"117","M35","Positive","30D","Ipsi",961,1197.1,395.49
"118","M35","Positive","30D","Ipsi",715,916.29,186.37
"119","M35","Positive","30D","Ipsi",1811,1726,423.68
