"","MouseID","Class","DPI","Hemisphere","ID","X","Y"
"1","M35","Positive","30D","Ipsi",11507,2256.5,439.05
"2","M35","Positive","30D","Ipsi",11228,2083.2,407.19
"3","M35","Positive","30D","Ipsi",11291,2159.6,415.43
"4","M35","Positive","30D","Ipsi",9555,2126.2,203.15
"5","M35","Positive","30D","Ipsi",8168,2211.8,34.35
"6","M35","Positive","30D","Ipsi",11703,1738.2,456.15
"7","M35","Positive","30D","Ipsi",9548,1867.6,206.25
"8","M35","Positive","30D","Ipsi",11569,1726.7,442.86
"9","M35","Positive","30D","Ipsi",11914,2198.7,482.94
"10","M35","Positive","30D","Ipsi",8234,1967,41.06
"11","M35","Positive","30D","Ipsi",11426,1586.3,424.43
"12","M35","Positive","30D","Ipsi",11879,1832.7,476.98
"13","M35","Positive","30D","Ipsi",9463,2110.5,190.05
"14","M35","Positive","30D","Ipsi",12817,2199.9,587.15
"15","M35","Positive","30D","Ipsi",4765,1269.9,167.79
"16","M35","Positive","30D","Ipsi",10692,2054.3,335.56
"17","M35","Positive","30D","Ipsi",11639,1870.3,452.95
"18","M35","Positive","30D","Ipsi",10594,2151.2,321.99
"19","M35","Positive","30D","Ipsi",8591,2209.6,84.6
"20","M35","Positive","30D","Ipsi",12469,2229.1,543.71
"21","M35","Positive","30D","Ipsi",9122,1938.8,149.78
"22","M35","Positive","30D","Ipsi",12075,2174,499.17
"23","M35","Positive","30D","Ipsi",11377,2145.9,421.44
"24","M35","Positive","30D","Ipsi",9443,2039.5,190.56
"25","M35","Positive","30D","Ipsi",8544,1695.1,81.7
"26","M35","Positive","30D","Ipsi",12618,2137.5,563.23
"27","M35","Positive","30D","Ipsi",11471,1563.9,428.39
"28","M35","Positive","30D","Ipsi",13399,2110.5,657.95
"29","M35","Positive","30D","Ipsi",4372,1142.5,104.41
"30","M35","Positive","30D","Ipsi",7923,785.88,662.21
"31","M35","Positive","30D","Ipsi",6303,946.62,421.4
"32","M35","Positive","30D","Ipsi",11826,2172.2,470.15
"33","M35","Positive","30D","Ipsi",9265,2096.7,166.49
"34","M35","Positive","30D","Ipsi",13186,2240.8,632.51
"35","M35","Positive","30D","Ipsi",12723,2141.4,575.28
"36","M35","Positive","30D","Ipsi",7982,2189.9,8.486
"37","M35","Positive","30D","Ipsi",9524,2029.6,196.49
"38","M35","Positive","30D","Ipsi",11684,2218.9,451.48
"39","M35","Positive","30D","Ipsi",10816,1895.3,351.27
"40","M35","Positive","30D","Ipsi",7917,866.63,662.09
"41","M35","Positive","30D","Ipsi",11038,1925.5,377.02
"42","M35","Positive","30D","Ipsi",12948,1813.7,603.51
"43","M35","Positive","30D","Ipsi",10746,2196.4,342.22
"44","M35","Positive","30D","Ipsi",8053,1620.2,16.17
"45","M35","Positive","30D","Ipsi",10989,2249.6,374.43
"46","M35","Positive","30D","Ipsi",7083,1178.3,540.39
"47","M35","Positive","30D","Ipsi",9306,2181.9,171.83
"48","M35","Positive","30D","Ipsi",11677,1796.5,450.34
"49","M35","Positive","30D","Ipsi",9611,2040.1,211.53
"50","M35","Positive","30D","Ipsi",9223,2259.7,160.16
"51","M35","Positive","30D","Ipsi",9201,2014.3,160.01
"52","M35","Positive","30D","Ipsi",12886,1619.5,594.18
"53","M35","Positive","30D","Ipsi",9259,2157.4,165.84
"54","M35","Positive","30D","Ipsi",6412,1312.9,434.54
"55","M35","Positive","30D","Ipsi",11551,1850.3,438.72
"56","M35","Positive","30D","Ipsi",1336,584.33,241.04
"57","M35","Positive","30D","Ipsi",12270,2026.3,519.53
"58","M35","Positive","30D","Ipsi",12520,1789.2,549.34
"59","M35","Positive","30D","Ipsi",3111,437.28,555.48
"60","M35","Positive","30D","Ipsi",11532,2039.1,435.35
"61","M35","Positive","30D","Ipsi",8882,1959.1,120.06
"62","M35","Positive","30D","Ipsi",10905,2238.2,361.59
"63","M35","Positive","30D","Ipsi",13376,2178.1,657.36
"64","M35","Positive","30D","Ipsi",8124,2017.8,24.92
"65","M35","Positive","30D","Ipsi",12246,1907.8,517.03
"66","M35","Positive","30D","Ipsi",13412,1693.5,660.21
"67","M35","Positive","30D","Ipsi",4724,1231.3,157.56
"68","M35","Positive","30D","Ipsi",12621,2059.4,563.75
"69","M35","Positive","30D","Ipsi",10264,2174.2,287.42
"70","M35","Positive","30D","Ipsi",2599,368.83,463.87
"71","M35","Positive","30D","Ipsi",587,663.23,110.23
"72","M35","Positive","30D","Ipsi",10718,2016.3,335.69
"73","M35","Positive","30D","Ipsi",7667,843.66,627.5
"74","M35","Positive","30D","Ipsi",10630,2043.6,328.25
"75","M35","Positive","30D","Ipsi",12918,2090.7,598.31
"76","M35","Positive","30D","Ipsi",13083,2201.5,621.6
"77","M35","Positive","30D","Ipsi",11805,1679.1,464.74
"78","M35","Positive","30D","Ipsi",6209,1397.8,406.25
"79","M35","Positive","30D","Ipsi",7886,1123.8,659.61
"80","M35","Positive","30D","Ipsi",13189,1942.2,632.67
"81","M35","Positive","30D","Ipsi",5995,870.06,371.97
"82","M35","Positive","30D","Ipsi",9560,1794.3,202.22
"83","M35","Positive","30D","Ipsi",13203,1799.9,635.5
"84","M35","Positive","30D","Ipsi",13033,1770.3,614.12
"85","M35","Positive","30D","Ipsi",3727,197.16,659.81
"86","M35","Positive","30D","Ipsi",9284,1913.6,171.56
"87","M35","Positive","30D","Ipsi",9480,2178.2,189.84
"88","M35","Positive","30D","Ipsi",1428,4.186,264.09
"89","M35","Positive","30D","Ipsi",3998,1245.7,39.01
"90","M35","Positive","30D","Ipsi",4883,1331.6,182.88
"91","M35","Positive","30D","Ipsi",3113,222.89,552.51
"92","M35","Positive","30D","Ipsi",13177,1893.1,629.55
"93","M35","Positive","30D","Ipsi",4305,1490.8,90.32
"94","M35","Positive","30D","Ipsi",12302,2108.3,521.8
"95","M35","Positive","30D","Ipsi",9793,2007.8,232.29
"96","M35","Positive","30D","Ipsi",5726,828.07,327.84
"97","M35","Positive","30D","Ipsi",10220,2236.9,274.42
"98","M35","Positive","30D","Ipsi",9321,2006.1,173.88
"99","M35","Positive","30D","Ipsi",6088,1324.3,388.17
"100","M35","Positive","30D","Ipsi",9558,1921.2,202.5
