"","MouseID","Class","DPI","Hemisphere","ID","X","Y"
"1","M24","Positive","15D","Ipsi",16630,2786,429.28
"2","M24","Positive","15D","Ipsi",16852,3090.5,475.58
"3","M24","Positive","15D","Ipsi",16331,2922.3,385.04
"4","M24","Positive","15D","Ipsi",15857,3118.4,295.81
"5","M24","Positive","15D","Ipsi",16860,2867.1,472.93
"6","M24","Positive","15D","Ipsi",4670,1416.6,19.3
"7","M24","Positive","15D","Ipsi",6611,883.11,226.45
"8","M24","Positive","15D","Ipsi",16403,2679.2,396.75
"9","M24","Positive","15D","Ipsi",9840,1446.7,578.87
"10","M24","Positive","15D","Ipsi",16388,3274.5,394.01
"11","M24","Positive","15D","Ipsi",1836,39.1,266.19
"12","M24","Positive","15D","Ipsi",16773,2729.2,455.38
"13","M24","Positive","15D","Ipsi",10621,1377.3,662.24
"14","M24","Positive","15D","Ipsi",16779,2644,454.44
"15","M24","Positive","15D","Ipsi",16010,2961.2,324.52
"16","M24","Positive","15D","Ipsi",9940,1238.6,591.43
"17","M24","Positive","15D","Ipsi",17112,2965.6,523
"18","M24","Positive","15D","Ipsi",15527,2671.2,236.85
"19","M24","Positive","15D","Ipsi",14353,2632.3,22.92
"20","M24","Positive","15D","Ipsi",14168,2191.3,656.75
"21","M24","Positive","15D","Ipsi",16956,2862.1,490.58
"22","M24","Positive","15D","Ipsi",14937,2659.3,124.5
"23","M24","Positive","15D","Ipsi",971,666.29,143.55
"24","M24","Positive","15D","Ipsi",17689,3046.2,631.2
"25","M24","Positive","15D","Ipsi",1117,474.51,163.32
"26","M24","Positive","15D","Ipsi",15634,2781.8,253.35
"27","M24","Positive","15D","Ipsi",15435,2868.4,218.7
"28","M24","Positive","15D","Ipsi",17894,3151.9,662.22
"29","M24","Positive","15D","Ipsi",2980,718.37,435.81
"30","M24","Positive","15D","Ipsi",17863,3230.4,658.99
"31","M24","Positive","15D","Ipsi",15771,2538.9,277.26
"32","M24","Positive","15D","Ipsi",14869,2972.7,113.29
"33","M24","Positive","15D","Ipsi",223,23.54,40.33
"34","M24","Positive","15D","Ipsi",17296,2850.2,551.53
"35","M24","Positive","15D","Ipsi",17838,3026.9,653.02
"36","M24","Positive","15D","Ipsi",17849,2850.6,655.6
"37","M24","Positive","15D","Ipsi",14589,2703.4,63.76
"38","M24","Positive","15D","Ipsi",16595,2799.8,424.44
"39","M24","Positive","15D","Ipsi",17520,3068.5,597.49
"40","M24","Positive","15D","Ipsi",16782,2807.1,456.19
"41","M24","Positive","15D","Ipsi",16328,3033.2,383.26
"42","M24","Positive","15D","Ipsi",17588,3185.3,610.72
"43","M24","Positive","15D","Ipsi",8012,928.89,386.04
"44","M24","Positive","15D","Ipsi",15137,2954.4,162.4
"45","M24","Positive","15D","Ipsi",16921,2925.9,483.86
"46","M24","Positive","15D","Ipsi",16535,2818.1,416.39
"47","M24","Positive","15D","Ipsi",10701,2496,16.7
"48","M24","Positive","15D","Ipsi",17485,3117.9,588.05
"49","M24","Positive","15D","Ipsi",16809,2665.4,461.69
"50","M24","Positive","15D","Ipsi",16631,3103,429.19
"51","M24","Positive","15D","Ipsi",14912,2547.2,122.17
"52","M24","Positive","15D","Ipsi",15775,3103.6,278.12
"53","M24","Positive","15D","Ipsi",14357,3073.8,23.08
"54","M24","Positive","15D","Ipsi",17096,3103.7,516.5
"55","M24","Positive","15D","Ipsi",15386,2688.1,209.71
"56","M24","Positive","15D","Ipsi",15265,2832.1,185.98
"57","M24","Positive","15D","Ipsi",5999,1023.7,160.77
"58","M24","Positive","15D","Ipsi",16652,2932.2,434.31
"59","M24","Positive","15D","Ipsi",17664,2749.4,625.16
"60","M24","Positive","15D","Ipsi",14422,3189.7,32.69
"61","M24","Positive","15D","Ipsi",17857,3270.6,657.88
"62","M24","Positive","15D","Ipsi",10149,1090.7,614.45
"63","M24","Positive","15D","Ipsi",15691,2735.1,261.9
"64","M24","Positive","15D","Ipsi",17902,3073.2,662.27
"65","M24","Positive","15D","Ipsi",16899,2814.2,478.01
"66","M24","Positive","15D","Ipsi",4503,372.66,662.25
"67","M24","Positive","15D","Ipsi",15849,2635.1,293.64
"68","M24","Positive","15D","Ipsi",17864,2699.7,659.54
"69","M24","Positive","15D","Ipsi",16828,3042.6,467.33
"70","M24","Positive","15D","Ipsi",16345,2547.5,385.97
"71","M24","Positive","15D","Ipsi",15399,3189.6,210.56
"72","M24","Positive","15D","Ipsi",15050,2752.5,148.5
"73","M24","Positive","15D","Ipsi",15528,2927.5,234.24
"74","M24","Positive","15D","Ipsi",14583,2537.4,59.79
"75","M24","Positive","15D","Ipsi",4798,1352.8,31.04
"76","M24","Positive","15D","Ipsi",15606,3092.7,246.61
"77","M24","Positive","15D","Ipsi",15617,2528.2,250.16
"78","M24","Positive","15D","Ipsi",15451,2986.4,220.66
"79","M24","Positive","15D","Ipsi",15749,2921.5,271.35
"80","M24","Positive","15D","Ipsi",16786,3229.8,456
"81","M24","Positive","15D","Ipsi",14236,2002.8,662.12
"82","M24","Positive","15D","Ipsi",17506,2480.3,593.73
"83","M24","Positive","15D","Ipsi",14216,1957.7,661.07
"84","M24","Positive","15D","Ipsi",15122,3168.8,161.57
"85","M24","Positive","15D","Ipsi",2048,840.08,295.17
"86","M24","Positive","15D","Ipsi",17850,3211.9,657.88
"87","M24","Positive","15D","Ipsi",17412,2934.8,573.05
"88","M24","Positive","15D","Ipsi",16511,2944.7,412.97
"89","M24","Positive","15D","Ipsi",15461,2767.8,224.07
"90","M24","Positive","15D","Ipsi",8017,1551,385.36
"91","M24","Positive","15D","Ipsi",17659,3192,624.79
"92","M24","Positive","15D","Ipsi",10868,2491.6,46.52
"93","M24","Positive","15D","Ipsi",16168,2539.1,350.86
"94","M24","Positive","15D","Ipsi",4177,435.67,619.04
"95","M24","Positive","15D","Ipsi",14341,3056,16.99
"96","M24","Positive","15D","Ipsi",17379,2918.7,567.08
"97","M24","Positive","15D","Ipsi",14342,3196.6,18.57
"98","M24","Positive","15D","Ipsi",16931,3201.9,483.46
"99","M24","Positive","15D","Ipsi",12713,2200.6,416.85
"100","M24","Positive","15D","Ipsi",14883,3108.5,116.15
"101","M24","Positive","15D","Ipsi",12903,2184.2,450.7
"102","M24","Positive","15D","Ipsi",14601,3305.5,65.66
"103","M24","Positive","15D","Ipsi",15933,3293,308.24
"104","M24","Positive","15D","Ipsi",14419,2913.8,32
"105","M24","Positive","15D","Ipsi",13787,2125.7,597.99
"106","M24","Positive","15D","Ipsi",17377,3262.7,566.19
"107","M24","Positive","15D","Ipsi",15998,2752.3,321.4
"108","M24","Positive","15D","Ipsi",321,561.12,54.25
"109","M24","Positive","15D","Ipsi",17552,2808.7,603.69
"110","M24","Positive","15D","Ipsi",16187,3180.8,354.36
"111","M24","Positive","15D","Ipsi",14270,3281.5,6.587
"112","M24","Positive","15D","Ipsi",3569,337.76,526.31
"113","M24","Positive","15D","Ipsi",17701,2879.8,630.59
"114","M24","Positive","15D","Ipsi",5305,1603.8,89.78
"115","M24","Positive","15D","Ipsi",16493,3269,408.23
"116","M24","Positive","15D","Ipsi",14390,2559.9,25.41
"117","M24","Positive","15D","Ipsi",17867,2756.1,660.01
"118","M24","Positive","15D","Ipsi",16198,2965,356.79
"119","M24","Positive","15D","Ipsi",2063,32.52,295.78
"120","M24","Positive","15D","Ipsi",14868,2623.9,110.95
"121","M24","Positive","15D","Ipsi",3661,213.05,540.39
"122","M24","Positive","15D","Ipsi",12002,2323.1,280.4
"123","M24","Positive","15D","Ipsi",17885,3301.3,661.4
"124","M24","Positive","15D","Ipsi",17805,3155.1,648.61
"125","M24","Positive","15D","Ipsi",14386,2790.5,26.68
"126","M24","Positive","15D","Ipsi",10990,2380.7,73.75
"127","M24","Positive","15D","Ipsi",16977,3001.4,495.22
"128","M24","Positive","15D","Ipsi",17580,3085.7,608.66
"129","M24","Positive","15D","Ipsi",3702,698.14,549.63
"130","M24","Positive","15D","Ipsi",6220,868.48,183.96
"131","M24","Positive","15D","Ipsi",17004,2834.4,499.13
"132","M24","Positive","15D","Ipsi",15072,3155.2,149.67
"133","M24","Positive","15D","Ipsi",17038,2713.5,506.3
"134","M24","Positive","15D","Ipsi",15284,2513.4,191.43
"135","M24","Positive","15D","Ipsi",2165,739.79,312.64
"136","M24","Positive","15D","Ipsi",15151,2715.2,165.42
"137","M24","Positive","15D","Ipsi",16186,3134.5,352.87
"138","M24","Positive","15D","Ipsi",2552,172.98,369.34
"139","M24","Positive","15D","Ipsi",14267,3237.1,5.398
"140","M24","Positive","15D","Ipsi",14237,2050.7,662.1
"141","M24","Positive","15D","Ipsi",14322,2817.4,14.3
"142","M24","Positive","15D","Ipsi",15419,2820.3,216.12
"143","M24","Positive","15D","Ipsi",6107,1497.5,168.69
