"","MouseID","Class","DPI","Hemisphere","ID","X","Y"
"1","M32","Negative","5D","Ipsi",2628,3095.3,121.32
"2","M32","Negative","5D","Ipsi",938,1352.7,49.82
"3","M32","Negative","5D","Ipsi",2216,1562.3,413.42
"4","M32","Negative","5D","Ipsi",2415,1673.3,590.93
"5","M32","Negative","5D","Ipsi",2263,1938.9,461.45
"6","M32","Negative","5D","Ipsi",1083,1333.2,172.76
"7","M32","Negative","5D","Ipsi",2107,2306,326.75
"8","M32","Negative","5D","Ipsi",994,1541.5,91.9
"9","M32","Negative","5D","Ipsi",1129,1191.2,205.72
"10","M32","Negative","5D","Ipsi",2470,1856.9,649.9
"11","M32","Negative","5D","Ipsi",2410,2025.3,586.65
"12","M32","Negative","5D","Ipsi",2445,2157.9,625.23
"13","M32","Negative","5D","Ipsi",1144,1380.2,222.33
"14","M32","Negative","5D","Ipsi",1324,1310.9,375.81
"15","M32","Negative","5D","Ipsi",1738,1869.1,70.65
"16","M32","Positive","5D","Ipsi",2664,3026.8,151.14
"17","M32","Negative","5D","Ipsi",997,1349.9,103.02
"18","M32","Negative","5D","Ipsi",1296,1327.7,353.62
"19","M32","Negative","5D","Ipsi",2472,1979.3,649.26
"20","M32","Negative","5D","Ipsi",942,1193,48.33
"21","M32","Negative","5D","Ipsi",1304,1415.6,355.8
"22","M32","Negative","5D","Ipsi",2204,1808.5,399.84
"23","M32","Negative","5D","Ipsi",1050,1217.1,146.29
"24","M32","Positive","5D","Ipsi",3325,2510.7,649.15
"25","M32","Negative","5D","Ipsi",2255,1906.1,446.58
"26","M32","Negative","5D","Ipsi",1173,1404.4,254.05
"27","M32","Positive","5D","Ipsi",155,519.02,120.78
"28","M32","Negative","5D","Ipsi",1887,1958.1,179.59
"29","M32","Negative","5D","Ipsi",1210,1375.8,284.23
"30","M32","Negative","5D","Ipsi",2002,1653.4,260.44
"31","M32","Negative","5D","Ipsi",3335,2358,651.84
"32","M32","Positive","5D","Ipsi",2953,2970.3,355.36
"33","M32","Positive","5D","Ipsi",1359,800.75,401.42
"34","M32","Negative","5D","Ipsi",905,1549.2,17.37
"35","M32","Positive","5D","Ipsi",854,729.14,651.38
"36","M32","Negative","5D","Ipsi",2217,1667,405.12
"37","M32","Positive","5D","Ipsi",2797,2770.4,240.89
"38","M32","Negative","5D","Ipsi",1793,1770.7,97.09
"39","M32","Positive","5D","Ipsi",2965,3079.9,368.6
"40","M32","Positive","5D","Ipsi",2996,3057.9,399.14
"41","M32","Positive","5D","Ipsi",3260,2629.2,594.07
